"region","year","disease","yll_med","vsly","unit","Damage_med"
"CAN","2050","alri",7,227.329095510697,"Thous$2015",1903
"CAN","2050","copd",1657,227.329095510697,"Thous$2015",450434
"CAN","2050","ihd",34459,227.329095510697,"Thous$2015",9367233
"CAN","2050","lc",2323,227.329095510697,"Thous$2015",631477
"CAN","2050","stroke",691,227.329095510697,"Thous$2015",187839
"CHE","2050","alri",12,214.318101210756,"Thous$2015",3075
"CHE","2050","copd",741,214.318101210756,"Thous$2015",189902
"CHE","2050","ihd",7859,214.318101210756,"Thous$2015",2014094
"CHE","2050","lc",1411,214.318101210756,"Thous$2015",361609
"CHE","2050","stroke",845,214.318101210756,"Thous$2015",216555
"CHL","2050","alri",139,111.621725440774,"Thous$2015",18553
"CHL","2050","copd",3363,111.621725440774,"Thous$2015",448879
"CHL","2050","ihd",36933,111.621725440774,"Thous$2015",4929660
"CHL","2050","lc",2655,111.621725440774,"Thous$2015",354378
"CHL","2050","stroke",16532,111.621725440774,"Thous$2015",2206621
"CHN","2050","alri",13282,157.533365403776,"Thous$2015",2502013
"CHN","2050","copd",3048501,157.533365403776,"Thous$2015",574265208
"CHN","2050","ihd",2466601,157.533365403776,"Thous$2015",464649064
"CHN","2050","lc",1668692,157.533365403776,"Thous$2015",314341953
"CHN","2050","stroke",7321019,157.533365403776,"Thous$2015",1379106157
"COR","2050","alri",156,135.562611088314,"Thous$2015",25288
"COR","2050","copd",57599,135.562611088314,"Thous$2015",9337024
"COR","2050","ihd",64529,135.562611088314,"Thous$2015",10460404
"COR","2050","lc",30438,135.562611088314,"Thous$2015",4934119
"COR","2050","stroke",97314,135.562611088314,"Thous$2015",15774982
"EAF","2050","alri",48673,24.5175885306512,"Thous$2015",1426985
"EAF","2050","copd",190886,24.5175885306512,"Thous$2015",5596357
"EAF","2050","ihd",1094358,24.5175885306512,"Thous$2015",32084168
"EAF","2050","lc",47534,24.5175885306512,"Thous$2015",1393592
"EAF","2050","stroke",933873,24.5175885306512,"Thous$2015",27379101
"EGY","2050","alri",3343,68.919303727421,"Thous$2015",275506
"EGY","2050","copd",69271,68.919303727421,"Thous$2015",5708815
"EGY","2050","ihd",522304,68.919303727421,"Thous$2015",43044518
"EGY","2050","lc",28037,68.919303727421,"Thous$2015",2310607
"EGY","2050","stroke",256071,68.919303727421,"Thous$2015",21103520
"ESP","2050","alri",184,231.070382938723,"Thous$2015",50841
"ESP","2050","copd",9143,231.070382938723,"Thous$2015",2526310
"ESP","2050","ihd",75085,231.070382938723,"Thous$2015",20746798
"ESP","2050","lc",18064,231.070382938723,"Thous$2015",4991279
"ESP","2050","stroke",16062,231.070382938723,"Thous$2015",4438104
"FIN","2050","alri",0,209.58256219817,"Thous$2015",0
"FIN","2050","copd",0,209.58256219817,"Thous$2015",0
"FIN","2050","ihd",0,209.58256219817,"Thous$2015",0
"FIN","2050","lc",0,209.58256219817,"Thous$2015",0
"FIN","2050","stroke",0,209.58256219817,"Thous$2015",0
"FRA","2050","alri",67,258.437834252204,"Thous$2015",20705
"FRA","2050","copd",4166,258.437834252204,"Thous$2015",1287446
"FRA","2050","ihd",50359,258.437834252204,"Thous$2015",15562767
"FRA","2050","lc",7732,258.437834252204,"Thous$2015",2389470
"FRA","2050","stroke",3853,258.437834252204,"Thous$2015",1190717
"GBR","2050","alri",6,277.841944947507,"Thous$2015",1993
"GBR","2050","copd",647,277.841944947507,"Thous$2015",214959
"GBR","2050","ihd",13278,277.841944947507,"Thous$2015",4411478
"GBR","2050","lc",1073,277.841944947507,"Thous$2015",356493
"GBR","2050","stroke",209,277.841944947507,"Thous$2015",69438
"GOLF","2050","alri",5335,103.422419465446,"Thous$2015",659785
"GOLF","2050","copd",80370,103.422419465446,"Thous$2015",9939448
"GOLF","2050","ihd",1215229,103.422419465446,"Thous$2015",150288736
"GOLF","2050","lc",108898,103.422419465446,"Thous$2015",13467538
"GOLF","2050","stroke",742202,103.422419465446,"Thous$2015",91788955
"GRC","2050","alri",31,240.173826631479,"Thous$2015",8903
"GRC","2050","copd",1623,240.173826631479,"Thous$2015",466120
"GRC","2050","ihd",14041,240.173826631479,"Thous$2015",4032527
"GRC","2050","lc",3184,240.173826631479,"Thous$2015",914434
"GRC","2050","stroke",2632,240.173826631479,"Thous$2015",755901
"HUN","2050","alri",17,143.692640591869,"Thous$2015",2921
"HUN","2050","copd",1156,143.692640591869,"Thous$2015",198631
"HUN","2050","ihd",51117,143.692640591869,"Thous$2015",8783215
"HUN","2050","lc",1971,143.692640591869,"Thous$2015",338668
"HUN","2050","stroke",8860,143.692640591869,"Thous$2015",1522376
"IDN","2050","alri",4019,100.780602897723,"Thous$2015",484338
"IDN","2050","copd",62112,100.780602897723,"Thous$2015",7485246
"IDN","2050","ihd",694593,100.780602897723,"Thous$2015",83706844
"IDN","2050","lc",98389,100.780602897723,"Thous$2015",11857063
"IDN","2050","stroke",169481,100.780602897723,"Thous$2015",20424507
"ITA","2050","alri",251,265.608870664551,"Thous$2015",79720
"ITA","2050","copd",11179,265.608870664551,"Thous$2015",3550579
"ITA","2050","ihd",82110,265.608870664551,"Thous$2015",26079078
"ITA","2050","lc",22484,265.608870664551,"Thous$2015",7141176
"ITA","2050","stroke",23782,265.608870664551,"Thous$2015",7553436
"JPN","2050","alri",822,174.562510701388,"Thous$2015",171584
"JPN","2050","copd",11305,174.562510701388,"Thous$2015",2359800
"JPN","2050","ihd",96752,174.562510701388,"Thous$2015",20195962
"JPN","2050","lc",49984,174.562510701388,"Thous$2015",10433634
"JPN","2050","stroke",52062,174.562510701388,"Thous$2015",10867395
"KAZ","2050","alri",289,128.224073391319,"Thous$2015",44312
"KAZ","2050","copd",4898,128.224073391319,"Thous$2015",751004
"KAZ","2050","ihd",152959,128.224073391319,"Thous$2015",23452990
"KAZ","2050","lc",8746,128.224073391319,"Thous$2015",1341012
"KAZ","2050","stroke",66656,128.224073391319,"Thous$2015",10220271
"MEME","2050","alri",680,74.2208952029736,"Thous$2015",60352
"MEME","2050","copd",11756,74.2208952029736,"Thous$2015",1043372
"MEME","2050","ihd",80512,74.2208952029736,"Thous$2015",7145628
"MEME","2050","lc",23872,74.2208952029736,"Thous$2015",2118696
"MEME","2050","stroke",28194,74.2208952029736,"Thous$2015",2502283
"MEX","2050","alri",924,119.599847684011,"Thous$2015",132147
"MEX","2050","copd",16514,119.599847684011,"Thous$2015",2361764
"MEX","2050","ihd",202420,119.599847684011,"Thous$2015",28949273
"MEX","2050","lc",12819,119.599847684011,"Thous$2015",1833320
"MEX","2050","stroke",67088,119.599847684011,"Thous$2015",9594649
"MON","2050","alri",298,9.92752144068836,"Thous$2015",3538
"MON","2050","copd",18340,9.92752144068836,"Thous$2015",217718
"MON","2050","ihd",97027,9.92752144068836,"Thous$2015",1151826
"MON","2050","lc",5464,9.92752144068836,"Thous$2015",64864
"MON","2050","stroke",25895,9.92752144068836,"Thous$2015",307405
"MYS","2050","alri",80,128.417256177682,"Thous$2015",12285
"MYS","2050","copd",1190,128.417256177682,"Thous$2015",182736
"MYS","2050","ihd",18208,128.417256177682,"Thous$2015",2796013
"MYS","2050","lc",4801,128.417256177682,"Thous$2015",737240
"MYS","2050","stroke",2167,128.417256177682,"Thous$2015",332764
"NDE","2050","alri",178390,92.6151566681763,"Thous$2015",19756326
"NDE","2050","copd",3572610,92.6151566681763,"Thous$2015",395659217
"NDE","2050","ihd",10047264,92.6151566681763,"Thous$2015",1112713845
"NDE","2050","lc",1132667,92.6151566681763,"Thous$2015",125440543
"NDE","2050","stroke",9094150,92.6151566681763,"Thous$2015",1007158428
"NOA","2050","alri",5339,65.8916682021813,"Thous$2015",420672
"NOA","2050","copd",43327,65.8916682021813,"Thous$2015",3413837
"NOA","2050","ihd",221729,65.8916682021813,"Thous$2015",17470551
"NOA","2050","lc",8205,65.8916682021813,"Thous$2015",646491
"NOA","2050","stroke",257021,65.8916682021813,"Thous$2015",20251291
"NOR","2050","alri",0,298.274761729212,"Thous$2015",0
"NOR","2050","copd",0,298.274761729212,"Thous$2015",0
"NOR","2050","ihd",0,298.274761729212,"Thous$2015",0
"NOR","2050","lc",0,298.274761729212,"Thous$2015",0
"NOR","2050","stroke",0,298.274761729212,"Thous$2015",0
"NZL","2050","alri",137,187.290554112351,"Thous$2015",30682
"NZL","2050","copd",761,187.290554112351,"Thous$2015",170433
"NZL","2050","ihd",5593,187.290554112351,"Thous$2015",1252605
"NZL","2050","lc",3425,187.290554112351,"Thous$2015",767061
"NZL","2050","stroke",4497,187.290554112351,"Thous$2015",1007146
"PAC","2050","alri",0,61.4380490072826,"Thous$2015",0
"PAC","2050","copd",535,61.4380490072826,"Thous$2015",39305
"PAC","2050","ihd",1954,61.4380490072826,"Thous$2015",143554
"PAC","2050","lc",238,61.4380490072826,"Thous$2015",17485
"PAC","2050","stroke",113,61.4380490072826,"Thous$2015",8302
"PHL","2050","alri",0,48.3328558003659,"Thous$2015",0
"PHL","2050","copd",3034,48.3328558003659,"Thous$2015",175352
"PHL","2050","ihd",11041,48.3328558003659,"Thous$2015",638123
"PHL","2050","lc",1294,48.3328558003659,"Thous$2015",74788
"PHL","2050","stroke",619,48.3328558003659,"Thous$2015",35776
"POL","2050","alri",0,150.4089015533,"Thous$2015",0
"POL","2050","copd",1056,150.4089015533,"Thous$2015",189929
"POL","2050","ihd",40084,150.4089015533,"Thous$2015",7209385
"POL","2050","lc",1306,150.4089015533,"Thous$2015",234893
"POL","2050","stroke",790,150.4089015533,"Thous$2015",142087
"RCAM","2050","alri",314,77.1421438662685,"Thous$2015",28965
"RCAM","2050","copd",7376,77.1421438662685,"Thous$2015",680403
"RCAM","2050","ihd",111884,77.1421438662685,"Thous$2015",10320799
"RCAM","2050","lc",5557,77.1421438662685,"Thous$2015",512608
"RCAM","2050","stroke",20641,77.1421438662685,"Thous$2015",1904040
"RCEU","2050","alri",110,111.36433688157,"Thous$2015",14648
"RCEU","2050","copd",5272,111.36433688157,"Thous$2015",702061
"RCEU","2050","ihd",72308,111.36433688157,"Thous$2015",9629109
"RCEU","2050","lc",7945,111.36433688157,"Thous$2015",1058019
"RCEU","2050","stroke",26338,111.36433688157,"Thous$2015",3507378
"RCZ","2050","alri",67,130.740593528919,"Thous$2015",10475
"RCZ","2050","copd",2691,130.740593528919,"Thous$2015",420705
"RCZ","2050","ihd",20865,130.740593528919,"Thous$2015",3261989
"RCZ","2050","lc",5364,130.740593528919,"Thous$2015",838596
"RCZ","2050","stroke",5228,130.740593528919,"Thous$2015",817334
"RFA","2050","alri",159,165.724040489454,"Thous$2015",31509
"RFA","2050","copd",9540,165.724040489454,"Thous$2015",1890547
"RFA","2050","ihd",84655,165.724040489454,"Thous$2015",16776128
"RFA","2050","lc",18659,165.724040489454,"Thous$2015",3697664
"RFA","2050","stroke",14722,165.724040489454,"Thous$2015",2917467
"RIS","2050","alri",2169,132.851760724811,"Thous$2015",344572
"RIS","2050","copd",26467,132.851760724811,"Thous$2015",4204609
"RIS","2050","ihd",228058,132.851760724811,"Thous$2015",36229825
"RIS","2050","lc",41938,132.851760724811,"Thous$2015",6662368
"RIS","2050","stroke",234504,132.851760724811,"Thous$2015",37253852
"ROM","2050","alri",44,128.742912553052,"Thous$2015",6774
"ROM","2050","copd",2797,128.742912553052,"Thous$2015",430595
"ROM","2050","ihd",45586,128.742912553052,"Thous$2015",7017920
"ROM","2050","lc",4096,128.742912553052,"Thous$2015",630575
"ROM","2050","stroke",10408,128.742912553052,"Thous$2015",1602301
"RSA","2050","alri",1455,95.2600235256859,"Thous$2015",165740
"RSA","2050","copd",13269,95.2600235256859,"Thous$2015",1511480
"RSA","2050","ihd",90340,95.2600235256859,"Thous$2015",10290687
"RSA","2050","lc",3239,95.2600235256859,"Thous$2015",368957
"RSA","2050","stroke",49001,95.2600235256859,"Thous$2015",5581735
"RSAM","2050","alri",271,87.57004708099,"Thous$2015",28378
"RSAM","2050","copd",1957,87.57004708099,"Thous$2015",204927
"RSAM","2050","ihd",73864,87.57004708099,"Thous$2015",7734674
"RSAM","2050","lc",2143,87.57004708099,"Thous$2015",224404
"RSAM","2050","stroke",7748,87.57004708099,"Thous$2015",811332
"RSAS","2050","alri",34311,27.2600813986617,"Thous$2015",1118444
"RSAS","2050","copd",477016,27.2600813986617,"Thous$2015",15549403
"RSAS","2050","ihd",2875162,27.2600813986617,"Thous$2015",93722331
"RSAS","2050","lc",196865,27.2600813986617,"Thous$2015",6417255
"RSAS","2050","stroke",1938445,27.2600813986617,"Thous$2015",63187947
"RSEA","2050","alri",796,23.4000555284251,"Thous$2015",22273
"RSEA","2050","copd",104506,23.4000555284251,"Thous$2015",2924231
"RSEA","2050","ihd",101301,23.4000555284251,"Thous$2015",2834551
"RSEA","2050","lc",56360,23.4000555284251,"Thous$2015",1577036
"RSEA","2050","stroke",216689,23.4000555284251,"Thous$2015",6063276
"RUE","2050","alri",0,131.254074359029,"Thous$2015",0
"RUE","2050","copd",626,131.254074359029,"Thous$2015",98252
"RUE","2050","ihd",24203,131.254074359029,"Thous$2015",3798705
"RUE","2050","lc",784,131.254074359029,"Thous$2015",123050
"RUE","2050","stroke",472,131.254074359029,"Thous$2015",74081
"RUS","2050","alri",164,131.254074359029,"Thous$2015",25740
"RUS","2050","copd",10593,131.254074359029,"Thous$2015",1662591
"RUS","2050","ihd",219025,131.254074359029,"Thous$2015",34376376
"RUS","2050","lc",14942,131.254074359029,"Thous$2015",2345174
"RUS","2050","stroke",25588,131.254074359029,"Thous$2015",4016084
"SAF","2050","alri",1683,20.5055193255187,"Thous$2015",41268
"SAF","2050","copd",12673,20.5055193255187,"Thous$2015",310745
"SAF","2050","ihd",121036,20.5055193255187,"Thous$2015",2967830
"SAF","2050","lc",2933,20.5055193255187,"Thous$2015",71918
"SAF","2050","stroke",26134,20.5055193255187,"Thous$2015",640811
"SWE","2050","alri",0,241.358112353685,"Thous$2015",0
"SWE","2050","copd",0,241.358112353685,"Thous$2015",0
"SWE","2050","ihd",0,241.358112353685,"Thous$2015",0
"SWE","2050","lc",0,241.358112353685,"Thous$2015",0
"SWE","2050","stroke",0,241.358112353685,"Thous$2015",0
"THA","2050","alri",2675,98.0007247565261,"Thous$2015",313478
"THA","2050","copd",32722,98.0007247565261,"Thous$2015",3834624
"THA","2050","ihd",274812,98.0007247565261,"Thous$2015",32204651
"THA","2050","lc",53771,98.0007247565261,"Thous$2015",6301312
"THA","2050","stroke",139526,98.0007247565261,"Thous$2015",16350764
"TUR","2050","alri",537,99.5069782093949,"Thous$2015",63897
"TUR","2050","copd",16070,99.5069782093949,"Thous$2015",1912155
"TUR","2050","ihd",235444,99.5069782093949,"Thous$2015",28015268
"TUR","2050","lc",23973,99.5069782093949,"Thous$2015",2852526
"TUR","2050","stroke",71787,99.5069782093949,"Thous$2015",8541870
"TWN","2050","alri",46,266.707694824069,"Thous$2015",14671
"TWN","2050","copd",18875,266.707694824069,"Thous$2015",6019718
"TWN","2050","ihd",24160,266.707694824069,"Thous$2015",7705239
"TWN","2050","lc",9825,266.707694824069,"Thous$2015",3133442
"TWN","2050","stroke",25576,266.707694824069,"Thous$2015",8156837
"UKR","2050","alri",0,130.79253553061,"Thous$2015",0
"UKR","2050","copd",338,130.79253553061,"Thous$2015",52863
"UKR","2050","ihd",35738,130.79253553061,"Thous$2015",5589421
"UKR","2050","lc",486,130.79253553061,"Thous$2015",76010
"UKR","2050","stroke",535,130.79253553061,"Thous$2015",83674
"USA","2050","alri",334,233.48383337148,"Thous$2015",93252
"USA","2050","copd",36659,233.48383337148,"Thous$2015",10235075
"USA","2050","ihd",480094,233.48383337148,"Thous$2015",134040706
"USA","2050","lc",55963,233.48383337148,"Thous$2015",15624690
"USA","2050","stroke",29828,233.48383337148,"Thous$2015",8327882
"VNM","2050","alri",357,80.1988737754045,"Thous$2015",34237
"VNM","2050","copd",101534,80.1988737754045,"Thous$2015",9737184
"VNM","2050","ihd",121490,80.1988737754045,"Thous$2015",11650979
"VNM","2050","lc",53310,80.1988737754045,"Thous$2015",5112468
"VNM","2050","stroke",154280,80.1988737754045,"Thous$2015",14795564
"WAF","2050","alri",101040,35.4291379668978,"Thous$2015",4280628
"WAF","2050","copd",234093,35.4291379668978,"Thous$2015",9917510
"WAF","2050","ihd",1053843,35.4291379668978,"Thous$2015",44646777
"WAF","2050","lc",44762,35.4291379668978,"Thous$2015",1896373
"WAF","2050","stroke",1559186,35.4291379668978,"Thous$2015",66055978
"ARG","2050","tot",0,123.913387714592,"Thous$2015",0
"AUS","2050","tot",0,283.431366520227,"Thous$2015",0
"AUT","2050","tot",12988,178.172574522104,"Thous$2015",2767176
"BGR","2050","tot",36508,110.085900609169,"Thous$2015",4805885
"BLX","2050","tot",41381,287.938308773246,"Thous$2015",14248004
"BRA","2050","tot",46268,99.7302468878895,"Thous$2015",5517740
"CAN","2050","tot",39136,227.329095510697,"Thous$2015",10638614
"CHE","2050","tot",10868,214.318101210756,"Thous$2015",2785237
"CHL","2050","tot",59622,111.621725440774,"Thous$2015",7958091
"CHN","2050","tot",14518095,157.533365403776,"Thous$2015",2734864395
"COR","2050","tot",250035,135.562611088314,"Thous$2015",40531656
"EAF","2050","tot",2315323,24.5175885306512,"Thous$2015",67880175
"EGY","2050","tot",879026,68.919303727421,"Thous$2015",72442965
"ESP","2050","tot",118538,231.070382938723,"Thous$2015",32753332
"FIN","2050","tot",0,209.58256219817,"Thous$2015",0
"FRA","2050","tot",66177,258.437834252204,"Thous$2015",20451105
"GBR","2050","tot",15214,277.841944947507,"Thous$2015",5054694
"GOLF","2050","tot",2152034,103.422419465446,"Thous$2015",266144462
"GRC","2050","tot",21509,240.173826631479,"Thous$2015",6177312
"HUN","2050","tot",63121,143.692640591869,"Thous$2015",10845810
"IDN","2050","tot",1028594,100.780602897723,"Thous$2015",123957997
"ITA","2050","tot",139806,265.608870664551,"Thous$2015",44403990
"JPN","2050","tot",210926,174.562510701388,"Thous$2015",44028583
"KAZ","2050","tot",233547,128.224073391319,"Thous$2015",35809435
"MEME","2050","tot",145014,74.2208952029736,"Thous$2015",12870331
"MEX","2050","tot",299765,119.599847684011,"Thous$2015",42871153
"MON","2050","tot",147024,9.92752144068836,"Thous$2015",1745351
"MYS","2050","tot",26447,128.417256177682,"Thous$2015",4061191
"NDE","2050","tot",24025080,92.6151566681763,"Thous$2015",2660728249
"NOA","2050","tot",535622,65.8916682021813,"Thous$2015",42202922
"NOR","2050","tot",0,298.274761729212,"Thous$2015",0
"NZL","2050","tot",14413,187.290554112351,"Thous$2015",3227928
"PAC","2050","tot",2840,61.4380490072826,"Thous$2015",208646
"PHL","2050","tot",15988,48.3328558003659,"Thous$2015",924039
"POL","2050","tot",43237,150.4089015533,"Thous$2015",7776474
"RCAM","2050","tot",145772,77.1421438662685,"Thous$2015",13446815
"RCEU","2050","tot",111973,111.36433688157,"Thous$2015",14911216
"RCZ","2050","tot",34216,130.740593528919,"Thous$2015",5349255
"RFA","2050","tot",127735,165.724040489454,"Thous$2015",25313316
"RIS","2050","tot",533136,132.851760724811,"Thous$2015",84695227
"ROM","2050","tot",62931,128.742912553052,"Thous$2015",9688166
"RSA","2050","tot",157303,95.2600235256859,"Thous$2015",17918486
"RSAM","2050","tot",85983,87.57004708099,"Thous$2015",9003716
"RSAS","2050","tot",5521798,27.2600813986617,"Thous$2015",179995346
"RSEA","2050","tot",479651,23.4000555284251,"Thous$2015",13421339
"RUE","2050","tot",26085,131.254074359029,"Thous$2015",4094089
"RUS","2050","tot",270312,131.254074359029,"Thous$2015",42425965
"SAF","2050","tot",164459,20.5055193255187,"Thous$2015",4032571
"SWE","2050","tot",0,241.358112353685,"Thous$2015",0
"THA","2050","tot",503506,98.0007247565261,"Thous$2015",59004828
"TUR","2050","tot",347810,99.5069782093949,"Thous$2015",41385596
"TWN","2050","tot",78481,266.707694824069,"Thous$2015",25029587
"UKR","2050","tot",37098,130.79253553061,"Thous$2015",5802125
"USA","2050","tot",602878,233.48383337148,"Thous$2015",168321605
"VNM","2050","tot",430971,80.1988737754045,"Thous$2015",41330431
"WAF","2050","tot",2992924,35.4291379668978,"Thous$2015",126797265
