"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"ARG","2070","alri",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"ARG","2070","copd",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"ARG","2070","ihd",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"ARG","2070","lc",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"ARG","2070","stroke",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"ARG","2070","tot",0,0,0,4.3001139719402,2.1500569859701,6.4501709579103,"Million$2015",0
"AUS","2070","alri",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUS","2070","copd",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUS","2070","ihd",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUS","2070","lc",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUS","2070","stroke",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUS","2070","tot",0,0,0,8.62352162409806,4.31176081204903,12.9352824361471,"Million$2015",0
"AUT","2070","alri",1,0,3,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",7
"AUT","2070","copd",55,10,133,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",374
"AUT","2070","ihd",794,137,1413,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",5396
"AUT","2070","lc",66,6,156,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",449
"AUT","2070","stroke",44,3,469,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",299
"AUT","2070","tot",960,155,2174,5.68311069263586,2.84155534631793,8.52466603895379,"Million$2015",6524
"BGR","2070","alri",3,1,6,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",12
"BGR","2070","copd",151,43,279,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",624
"BGR","2070","ihd",1800,1192,2436,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",7438
"BGR","2070","lc",163,25,300,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",674
"BGR","2070","stroke",775,369,1301,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",3203
"BGR","2070","tot",2892,1631,4323,3.45571543254338,1.72785771627169,5.18357314881507,"Million$2015",11951
"BLX","2070","alri",7,1,26,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",77
"BLX","2070","copd",328,70,713,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",3615
"BLX","2070","ihd",3391,1068,5319,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",37375
"BLX","2070","lc",415,44,892,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",4574
"BLX","2070","stroke",407,49,2051,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",4486
"BLX","2070","tot",4548,1231,9001,9.21721575207795,4.60860787603897,13.8258236281169,"Million$2015",50127
"BRA","2070","alri",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"BRA","2070","copd",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"BRA","2070","ihd",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"BRA","2070","lc",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"BRA","2070","stroke",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"BRA","2070","tot",0,0,0,3.71735255149188,1.85867627574594,5.57602882723782,"Million$2015",0
"CAN","2070","alri",0,0,2,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",0
"CAN","2070","copd",59,8,159,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",499
"CAN","2070","ihd",1548,123,3066,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",13083
"CAN","2070","lc",58,4,155,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",490
"CAN","2070","stroke",15,0,468,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",127
"CAN","2070","tot",1680,135,3850,7.06792577503576,3.53396288751788,10.6018886625536,"Million$2015",14199
"CHE","2070","alri",1,0,4,6.82430591907984,3.41215295953992,10.2364588786198,"Million$2015",8
"CHE","2070","copd",63,12,145,6.82430591907984,3.41215295953992,10.2364588786198,"Million$2015",514
"CHE","2070","ihd",780,177,1318,6.82430591907984,3.41215295953992,10.2364588786198,"Million$2015",6365
"CHE","2070","lc",77,7,175,6.82430591907984,3.41215295953992,10.2364588786198,"Million$2015",628
