"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"MEX","2010","lc",572,79,1106,1.55026286370446,0.775131431852232,2.3253942955567,"Million$2015",1060
"MEX","2010","stroke",2891,976,6380,1.55026286370446,0.775131431852232,2.3253942955567,"Million$2015",5359
"MEX","2010","tot",14651,6979,23947,1.55026286370446,0.775131431852232,2.3253942955567,"Million$2015",27160
"MON","2010","alri",154,77,238,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",18
"MON","2010","copd",1455,483,2479,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",168
"MON","2010","ihd",7549,5392,9690,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",873
"MON","2010","lc",371,72,627,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",43
"MON","2010","stroke",3746,1799,5840,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",433
"MON","2010","tot",13276,7823,18874,0.0967142888235317,0.0483571444117658,0.145071433235298,"Million$2015",1535
"MYS","2010","alri",92,24,241,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",227
"MYS","2010","copd",160,40,314,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",395
"MYS","2010","ihd",1736,906,2490,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",4285
"MYS","2010","lc",479,63,937,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",1182
"MYS","2010","stroke",743,218,1811,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",1834
"MYS","2010","tot",3210,1252,5793,2.06421657864841,1.03210828932421,3.09632486797262,"Million$2015",7923
"NDE","2010","alri",18669,12497,24425,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",12481
"NDE","2010","copd",79564,30199,127225,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",53190
"NDE","2010","ihd",336737,247625,495192,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",225117
"NDE","2010","lc",20726,4961,32362,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",13856
"NDE","2010","stroke",251643,89661,380701,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",168229
"NDE","2010","tot",707339,384943,1059906,0.559065926095343,0.279532963047671,0.838598889143014,"Million$2015",472873
"NOA","2010","alri",711,373,1055,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",779
"NOA","2010","copd",1864,632,3147,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",2042
"NOA","2010","ihd",10355,7410,13502,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",11342
"NOA","2010","lc",310,62,517,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",340
"NOA","2010","stroke",11294,5071,17849,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",12370
"NOA","2010","tot",24535,13548,36070,0.915943926317118,0.457971963158559,1.37391588947568,"Million$2015",26873
"NOR","2010","alri",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NOR","2010","copd",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NOR","2010","ihd",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NOR","2010","lc",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NOR","2010","stroke",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NOR","2010","tot",0,0,0,4.80919987118854,2.40459993559427,7.21379980678281,"Million$2015",0
"NZL","2010","alri",23,9,42,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",85
"NZL","2010","copd",44,13,78,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",162
"NZL","2010","ihd",375,261,496,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",1380
"NZL","2010","lc",135,23,240,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",497
"NZL","2010","stroke",301,156,457,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",1108
"NZL","2010","tot",878,462,1313,3.07830908367286,1.53915454183643,4.6174636255093,"Million$2015",3232
"PAC","2010","alri",0,0,1,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",0
"PAC","2010","copd",19,3,53,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",11
"PAC","2010","ihd",82,7,161,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",46
"PAC","2010","lc",6,0,15,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",3
"PAC","2010","stroke",5,0,143,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",3
"PAC","2010","tot",112,10,373,0.468942827253177,0.234471413626588,0.703414240879765,"Million$2015",63
"PHL","2010","alri",10,1,49,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",6
"PHL","2010","copd",792,149,1853,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",502
"PHL","2010","ihd",2181,455,3748,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",1383
"PHL","2010","lc",248,22,570,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",157
"PHL","2010","stroke",467,38,3920,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",296
"PHL","2010","tot",3699,666,10139,0.53012199876794,0.26506099938397,0.79518299815191,"Million$2015",2345
"POL","2010","alri",44,16,86,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",108
"POL","2010","copd",917,267,1678,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",2245
"POL","2010","ihd",13687,9412,18395,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",33508
"POL","2010","lc",1177,190,2137,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",2881
"POL","2010","stroke",6183,3117,9806,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",15137
"POL","2010","tot",22009,13002,32101,2.0472986681306,1.0236493340653,3.0709480021959,"Million$2015",53881
"RCAM","2010","alri",81,20,222,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",112
"RCAM","2010","copd",543,134,1079,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",753
"RCAM","2010","ihd",6468,3180,9375,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",8973
"RCAM","2010","lc",336,43,666,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",466
"RCAM","2010","stroke",1518,400,4035,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",2106
"RCAM","2010","tot",8946,3777,15378,1.16009151600112,0.580045758000558,1.74013727400167,"Million$2015",12410
"RCEU","2010","alri",22,8,45,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",29
"RCEU","2010","copd",435,123,805,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",577
"RCEU","2010","ihd",6726,4450,9104,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",8915
"RCEU","2010","lc",556,86,1024,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",737
"RCEU","2010","stroke",2756,1311,4634,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",3653
"RCEU","2010","tot",10494,5978,15612,1.10848438032161,0.554242190160807,1.66272657048242,"Million$2015",13910
"RCZ","2010","alri",45,22,70,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",139
"RCZ","2010","copd",483,159,826,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",1487
"RCZ","2010","ihd",3521,2515,4516,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",10842
"RCZ","2010","lc",793,150,1348,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",2442
"RCZ","2010","stroke",2055,1000,3159,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",6328
"RCZ","2010","tot",6897,3846,9920,2.57498069187679,1.28749034593839,3.86247103781518,"Million$2015",21237
"RFA","2010","alri",143,62,250,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",610
"RFA","2010","copd",2281,705,4006,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",9726
"RFA","2010","ihd",17857,12658,23175,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",76138
"RFA","2010","lc",3711,651,6506,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",15823
"RFA","2010","stroke",8822,4555,13148,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",37615
"RFA","2010","tot",32815,18630,47085,3.56563471155676,1.78281735577838,5.34845206733514,"Million$2015",139915
"RIS","2010","alri",561,391,712,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",340
"RIS","2010","copd",1781,796,2691,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",1079
"RIS","2010","ihd",14682,11304,25136,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",8892
"RIS","2010","lc",2420,741,3437,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",1466
"RIS","2010","stroke",18772,5986,23116,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",11370
"RIS","2010","tot",38216,19218,55092,0.506500984700635,0.253250492350317,0.759751477050952,"Million$2015",23146
"ROM","2010","alri",35,17,56,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",58
"ROM","2010","copd",611,198,1049,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",1018
"ROM","2010","ihd",7998,5713,10254,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",13323
"ROM","2010","lc",796,149,1362,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",1326
"ROM","2010","stroke",4990,2456,7548,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",8312
"ROM","2010","tot",14430,8533,20269,1.39304598468747,0.696522992343734,2.0895689770312,"Million$2015",24037
"RSA","2010","alri",201,65,437,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",255
"RSA","2010","copd",657,180,1232,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",833
"RSA","2010","ihd",4725,2972,6476,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",5988
"RSA","2010","lc",134,20,250,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",170
"RSA","2010","stroke",2623,1136,4776,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",3324
"RSA","2010","tot",8340,4373,13170,1.05978065248344,0.529890326241719,1.58967097872516,"Million$2015",10569
"RSAM","2010","alri",121,22,427,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",150
"RSAM","2010","copd",212,46,453,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",263
"RSAM","2010","ihd",5226,1806,8065,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",6484
"RSAM","2010","lc",196,22,415,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",243
"RSAM","2010","stroke",924,132,4066,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",1146
"RSAM","2010","tot",6679,2028,13426,1.037557486082,0.518778743040999,1.556336229123,"Million$2015",8287
"RSAS","2010","alri",3127,2010,4129,0.348799782081291,0.174399891040645,0.523199673121936,"Million$2015",1304
"RSAS","2010","copd",10706,3994,17274,0.348799782081291,0.174399891040645,0.523199673121936,"Million$2015",4465
"RSAS","2010","ihd",86187,63145,124803,0.348799782081291,0.174399891040645,0.523199673121936,"Million$2015",35948
"RSAS","2010","lc",3450,802,5448,0.348799782081291,0.174399891040645,0.523199673121936,"Million$2015",1439
"RSAS","2010","stroke",48287,17715,76332,0.348799782081291,0.174399891040645,0.523199673121936,"Million$2015",20140
