"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"ARG","2040","alri",0,0,2,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",0
"ARG","2040","copd",15,2,41,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",52
"ARG","2040","ihd",420,33,839,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",1453
"ARG","2040","lc",7,0,18,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",24
"ARG","2040","stroke",8,0,259,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",28
"ARG","2040","tot",450,36,1159,2.89360576943587,1.44680288471793,4.3404086541538,"Million$2015",1557
"AUS","2040","alri",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUS","2040","copd",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUS","2040","ihd",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUS","2040","lc",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUS","2040","stroke",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUS","2040","tot",0,0,0,7.0349057848139,3.51745289240695,10.5523586772208,"Million$2015",0
"AUT","2040","alri",3,1,9,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",16
"AUT","2040","copd",138,31,291,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",727
"AUT","2040","ihd",1311,486,1996,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",6903
"AUT","2040","lc",177,20,370,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",932
"AUT","2040","stroke",199,32,796,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",1048
"AUT","2040","tot",1828,569,3462,4.40347265924054,2.20173632962027,6.60520898886081,"Million$2015",9626
"BGR","2040","alri",5,2,9,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",16
"BGR","2040","copd",194,58,347,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",629
"BGR","2040","ihd",2145,1496,2825,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",6958
"BGR","2040","lc",211,36,376,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",684
"BGR","2040","stroke",1132,585,1713,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",3672
"BGR","2040","tot",3687,2177,5270,2.71284537064923,1.35642268532461,4.06926805597384,"Million$2015",11961
"BLX","2040","alri",12,3,37,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",100
"BLX","2040","copd",412,96,849,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",3419
"BLX","2040","ihd",3678,1533,5470,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",30523
"BLX","2040","lc",536,64,1096,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",4448
"BLX","2040","stroke",660,122,2239,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",5477
"BLX","2040","tot",5298,1818,9691,6.94003084755998,3.47001542377999,10.41004627134,"Million$2015",43967
"BRA","2040","alri",2,0,22,2.21806666128972,1.10903333064486,3.32709999193458,"Million$2015",5
"BRA","2040","copd",232,33,627,2.21806666128972,1.10903333064486,3.32709999193458,"Million$2015",615
"BRA","2040","ihd",6338,508,12446,2.21806666128972,1.10903333064486,3.32709999193458,"Million$2015",16810
"BRA","2040","lc",102,6,271,2.21806666128972,1.10903333064486,3.32709999193458,"Million$2015",271
"BRA","2040","stroke",126,1,3914,2.21806666128972,1.10903333064486,3.32709999193458,"Million$2015",334
