"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"GRC","2050","copd",208,51,418,6.45581219782404,3.22790609891202,9.68371829673605,"Million$2015",1606
"GRC","2050","ihd",1749,820,2555,6.45581219782404,3.22790609891202,9.68371829673605,"Million$2015",13502
"GRC","2050","lc",273,34,547,6.45581219782404,3.22790609891202,9.68371829673605,"Million$2015",2107
"GRC","2050","stroke",377,92,1071,6.45581219782404,3.22790609891202,9.68371829673605,"Million$2015",2910
"GRC","2050","tot",2612,998,4605,6.45581219782404,3.22790609891202,9.68371829673605,"Million$2015",20164
"HUN","2050","alri",1,0,4,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",5
"HUN","2050","copd",106,26,214,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",490
"HUN","2050","ihd",4690,2177,6863,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",21661
"HUN","2050","lc",142,18,285,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",656
"HUN","2050","stroke",877,210,2530,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",4051
"HUN","2050","tot",5817,2431,9896,3.86242212517983,1.93121106258991,5.79363318776974,"Million$2015",26867
"IDN","2050","alri",326,96,776,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",1056
"IDN","2050","copd",5537,1450,10591,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",17936
"IDN","2050","ihd",55052,31878,77406,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",178332
"IDN","2050","lc",7310,1026,14007,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",23680
"IDN","2050","stroke",15050,5437,31394,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",48752
"IDN","2050","tot",83275,39887,134175,2.70895731902332,1.35447865951166,4.06343597853498,"Million$2015",269756
"ITA","2050","alri",41,13,91,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",350
"ITA","2050","copd",1433,387,2702,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",12234
"ITA","2050","ihd",10228,6292,14131,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",87320
"ITA","2050","lc",1928,282,3636,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",16460
"ITA","2050","stroke",3407,1404,6441,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",29087
"ITA","2050","tot",17037,8379,27001,7.1394997995245,3.56974989976225,10.7092496992867,"Million$2015",145450
"JPN","2050","alri",144,47,310,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",808
"JPN","2050","copd",1634,450,3057,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",9168
"JPN","2050","ihd",11573,7341,15812,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",64935
"JPN","2050","lc",5049,757,9433,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",28329
"JPN","2050","stroke",7062,3114,12682,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",39624
"JPN","2050","tot",25463,11709,41294,4.69219648816264,2.34609824408132,7.03829473224396,"Million$2015",142869
"KAZ","2050","alri",17,7,29,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",70
"KAZ","2050","copd",449,140,786,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",1851
"KAZ","2050","ihd",14034,9938,18131,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",57840
"KAZ","2050","lc",630,112,1098,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",2597
"KAZ","2050","stroke",6598,3373,9838,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",27193
"KAZ","2050","tot",21728,13571,29881,3.44663092004824,1.72331546002412,5.16994638007236,"Million$2015",89551
"MEME","2050","alri",111,39,223,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",265
"MEME","2050","copd",1507,430,2781,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",3595
"MEME","2050","ihd",10029,6731,13550,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",23926
"MEME","2050","lc",2047,322,3754,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",4883
"MEME","2050","stroke",4039,1965,6653,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",9636
"MEME","2050","tot",17733,9487,26960,1.99503904028639,0.997519520143196,2.99255856042959,"Million$2015",42305
"MEX","2050","alri",100,30,229,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",384
"MEX","2050","copd",1856,493,3520,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",7135
"MEX","2050","ihd",18651,11182,26005,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",71699
"MEX","2050","lc",985,141,1872,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",3787
"MEX","2050","stroke",6286,2425,12434,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",24165
"MEX","2050","tot",27877,14271,44061,3.21481389694083,1.60740694847041,4.82222084541124,"Million$2015",107166
"MON","2050","alri",25,8,54,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",8
"MON","2050","copd",1443,396,2704,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",460
"MON","2050","ihd",7538,4746,10328,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",2405
"MON","2050","lc",408,61,764,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",130
"MON","2050","stroke",2209,959,4017,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",705
"MON","2050","tot",11623,6169,17866,0.266849285410666,0.133424642705333,0.400273928116,"Million$2015",3709
"MYS","2050","alri",14,2,66,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",58
"MYS","2050","copd",172,33,398,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",710
"MYS","2050","ihd",2178,495,3675,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",8990
"MYS","2050","lc",485,45,1100,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",2002
"MYS","2050","stroke",294,24,2238,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",1214
"MYS","2050","tot",3144,599,7476,3.45182362487417,1.72591181243708,5.17773543731125,"Million$2015",12977
"NDE","2050","alri",14957,10442,18960,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",44525
"NDE","2050","copd",281090,121824,425224,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",836770
"NDE","2050","ihd",780571,595814,1311857,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",2323664
"NDE","2050","lc",84581,24776,122179,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",251787
"NDE","2050","stroke",775778,247982,978132,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",2309396
"NDE","2050","tot",1936978,1000839,2856352,2.48947217316572,1.24473608658286,3.73420825974859,"Million$2015",5766145
"NOA","2050","alri",367,194,540,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",777
"NOA","2050","copd",3405,1161,5737,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",7212
"NOA","2050","ihd",17479,12515,22907,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",37019
"NOA","2050","lc",606,122,1007,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",1283
"NOA","2050","stroke",19708,8716,31251,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",41740
"NOA","2050","tot",41565,22707,61441,1.77115150839197,0.885575754195986,2.65672726258796,"Million$2015",88031
"NOR","2050","alri",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NOR","2050","copd",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NOR","2050","ihd",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NOR","2050","lc",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NOR","2050","stroke",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NOR","2050","tot",0,0,0,8.01755075514178,4.00877537757089,12.0263261327127,"Million$2015",0
"NZL","2050","alri",24,10,41,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",144
"NZL","2050","copd",110,34,193,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",662
"NZL","2050","ihd",669,474,865,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",4027
"NZL","2050","lc",346,61,604,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",2083
"NZL","2050","stroke",610,312,909,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",3672
"NZL","2050","tot",1759,892,2613,5.03432310145514,2.51716155072757,7.5514846521827,"Million$2015",10589
"PAC","2050","alri",0,0,1,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",0
"PAC","2050","copd",60,9,164,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",118
"PAC","2050","ihd",189,15,373,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",373
"PAC","2050","lc",18,1,47,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",36
"PAC","2050","stroke",11,0,334,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",22
"PAC","2050","tot",278,25,918,1.65143934189097,0.825719670945484,2.47715901283645,"Million$2015",549
"PHL","2050","alri",0,0,4,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",0
"PHL","2050","copd",340,48,922,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",528
"PHL","2050","ihd",1068,85,2127,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",1659
"PHL","2050","lc",98,6,262,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",152
"PHL","2050","stroke",60,1,1890,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",93
"PHL","2050","tot",1567,139,5205,1.29917503671391,0.649587518356955,1.94876255507086,"Million$2015",2434
"POL","2050","alri",0,0,5,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",0
"POL","2050","copd",108,15,290,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",522
"POL","2050","ihd",3723,303,7206,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",17999
"POL","2050","lc",95,6,251,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",459
"POL","2050","stroke",77,1,2375,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",372
"POL","2050","tot",4003,325,10127,4.04295353464563,2.02147676732282,6.06443030196845,"Million$2015",19353
"RCAM","2050","alri",34,7,106,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",84
"RCAM","2050","copd",829,193,1717,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",2056
"RCAM","2050","ihd",10309,4237,15359,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",25562
"RCAM","2050","lc",427,51,876,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",1059
"RCAM","2050","stroke",1934,343,6702,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",4795
"RCAM","2050","tot",13534,4830,24761,2.07356147138507,1.03678073569253,3.1103422070776,"Million$2015",33558
"RCEU","2050","alri",10,3,22,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",36
"RCEU","2050","copd",539,148,1011,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",1929
"RCEU","2050","ihd",6716,4213,9213,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",24040
"RCEU","2050","lc",578,86,1084,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",2069
"RCEU","2050","stroke",2566,1106,4692,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",9185
"RCEU","2050","tot",10409,5555,16022,2.99344543294374,1.49672271647187,4.49016814941561,"Million$2015",37259
"RCZ","2050","alri",11,3,26,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",46
"RCZ","2050","copd",345,90,663,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",1450
"RCZ","2050","ihd",2599,1474,3670,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",10922
"RCZ","2050","lc",460,64,886,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",1933
"RCZ","2050","stroke",749,261,1611,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",3148
"RCZ","2050","tot",4164,1891,6855,3.51427434992671,1.75713717496335,5.27141152489006,"Million$2015",17498
"RFA","2050","alri",26,6,76,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",138
"RFA","2050","copd",1223,292,2485,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",6515
"RFA","2050","ihd",10545,4709,15524,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",56171
"RFA","2050","lc",1600,197,3233,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",8523
"RFA","2050","stroke",2109,466,6439,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",11234
"RFA","2050","tot",15503,5671,27756,4.45462062652698,2.22731031326349,6.68193093979048,"Million$2015",82581
"RIS","2050","alri",198,136,256,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",845
"RIS","2050","copd",2706,1039,4282,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",11555
"RIS","2050","ihd",21182,15617,31729,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",90451
"RIS","2050","lc",3051,748,4720,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",13028
"RIS","2050","stroke",22847,8003,33419,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",97561
"RIS","2050","tot",49984,25543,74406,3.57102199443919,1.7855109972196,5.35653299165879,"Million$2015",213441
"ROM","2050","alri",4,1,11,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",17
"ROM","2050","copd",286,70,573,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",1183
"ROM","2050","ihd",4234,1999,6179,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",17521
"ROM","2050","lc",298,38,596,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",1233
"ROM","2050","stroke",1014,250,2856,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",4196
"ROM","2050","tot",5837,2357,10215,3.46057718653364,1.73028859326682,5.19086577980046,"Million$2015",24154
"RSA","2050","alri",102,32,230,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",312
"RSA","2050","copd",1025,276,1936,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",3138
"RSA","2050","ihd",7019,4285,9724,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",21491
"RSA","2050","lc",222,32,419,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",680
"RSA","2050","stroke",3720,1505,7125,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",11390
"RSA","2050","tot",12087,6130,19435,2.56056553067187,1.28028276533594,3.84084829600781,"Million$2015",37009
"RSAM","2050","alri",28,4,136,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",79
"RSAM","2050","copd",227,43,530,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",639
"RSAM","2050","ihd",6974,1476,11949,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",19630
"RSAM","2050","lc",170,15,390,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",479
"RSAM","2050","stroke",678,55,5602,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",1908
"RSAM","2050","tot",8078,1593,18607,2.35386089333093,1.17693044666546,3.53079133999639,"Million$2015",22737
"RSAS","2050","alri",2761,1938,3482,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",2419
"RSAS","2050","copd",38136,15830,58833,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",33415
"RSAS","2050","ihd",224809,169497,365770,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",196979
"RSAS","2050","lc",13896,3825,20569,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",12176
"RSAS","2050","stroke",164760,53394,214962,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",144364
"RSAS","2050","tot",444362,244483,663615,0.732744148167269,0.366372074083634,1.0991162222509,"Million$2015",389352
