"region","year","disease","yll_med","vsly","unit","Damage_med"
"EAF","2070","stroke",1317581,37.3068718285448,"Thous$2015",58778672
"EGY","2070","alri",3728,94.1251455577515,"Thous$2015",419600
"EGY","2070","copd",96564,94.1251455577515,"Thous$2015",10868623
"EGY","2070","ihd",669957,94.1251455577515,"Thous$2015",75406052
"EGY","2070","lc",39455,94.1251455577515,"Thous$2015",4440801
"EGY","2070","stroke",378641,94.1251455577515,"Thous$2015",42617396
"ESP","2070","alri",129,282.021471390619,"Thous$2015",43504
"ESP","2070","copd",7567,282.021471390619,"Thous$2015",2551876
"ESP","2070","ihd",67338,282.021471390619,"Thous$2015",22708895
"ESP","2070","lc",14799,282.021471390619,"Thous$2015",4990777
"ESP","2070","stroke",11615,282.021471390619,"Thous$2015",3917013
"FIN","2070","alri",0,246.461815480831,"Thous$2015",0
"FIN","2070","copd",0,246.461815480831,"Thous$2015",0
"FIN","2070","ihd",0,246.461815480831,"Thous$2015",0
"FIN","2070","lc",0,246.461815480831,"Thous$2015",0
"FIN","2070","stroke",0,246.461815480831,"Thous$2015",0
"FRA","2070","alri",25,310.92171025712,"Thous$2015",9295
"FRA","2070","copd",2184,310.92171025712,"Thous$2015",812002
"FRA","2070","ihd",37169,310.92171025712,"Thous$2015",13819284
"FRA","2070","lc",3778,310.92171025712,"Thous$2015",1404645
"FRA","2070","stroke",1215,310.92171025712,"Thous$2015",451732
"GBR","2070","alri",0,336.767678277755,"Thous$2015",0
"GBR","2070","copd",86,336.767678277755,"Thous$2015",34632
"GBR","2070","ihd",1774,336.767678277755,"Thous$2015",714394
"GBR","2070","lc",140,336.767678277755,"Thous$2015",56378
"GBR","2070","stroke",28,336.767678277755,"Thous$2015",11276
"GOLF","2070","alri",4769,128.118580068245,"Thous$2015",730623
"GOLF","2070","copd",96433,128.118580068245,"Thous$2015",14773772
"GOLF","2070","ihd",1465064,128.118580068245,"Thous$2015",224451404
"GOLF","2070","lc",130612,128.118580068245,"Thous$2015",20010079
"GOLF","2070","stroke",891260,128.118580068245,"Thous$2015",136543221
"GRC","2070","alri",18,293.56055445994,"Thous$2015",6319
"GRC","2070","copd",1248,293.56055445994,"Thous$2015",438093
"GRC","2070","ihd",12090,293.56055445994,"Thous$2015",4244022
"GRC","2070","lc",2414,293.56055445994,"Thous$2015",847400
"GRC","2070","stroke",1654,293.56055445994,"Thous$2015",580613
"HUN","2070","alri",17,175.926543410969,"Thous$2015",3576
"HUN","2070","copd",764,175.926543410969,"Thous$2015",160723
"HUN","2070","ihd",39422,175.926543410969,"Thous$2015",8293229
"HUN","2070","lc",1263,175.926543410969,"Thous$2015",265698
"HUN","2070","stroke",4384,175.926543410969,"Thous$2015",922265
"IDN","2070","alri",2884,142.486472128408,"Thous$2015",491386
"IDN","2070","copd",58152,142.486472128408,"Thous$2015",9908135
"IDN","2070","ihd",676828,142.486472128408,"Thous$2015",115320247
"IDN","2070","lc",91592,142.486472128408,"Thous$2015",15605755
"IDN","2070","stroke",148715,142.486472128408,"Thous$2015",25338565
"ITA","2070","alri",202,319.154646254386,"Thous$2015",77091
"ITA","2070","copd",9681,319.154646254386,"Thous$2015",3694664
"ITA","2070","ihd",74315,319.154646254386,"Thous$2015",28361635
"ITA","2070","lc",19335,319.154646254386,"Thous$2015",7379025
"ITA","2070","stroke",19105,319.154646254386,"Thous$2015",7291247
"JPN","2070","alri",451,209.474363813908,"Thous$2015",112969
"JPN","2070","copd",7949,209.474363813908,"Thous$2015",1991118
"JPN","2070","ihd",76061,209.474363813908,"Thous$2015",19052261
"JPN","2070","lc",34551,209.474363813908,"Thous$2015",8654562
"JPN","2070","stroke",30410,209.474363813908,"Thous$2015",7617297
"KAZ","2070","alri",204,152.338822228076,"Thous$2015",37162
"KAZ","2070","copd",4843,152.338822228076,"Thous$2015",882224
"KAZ","2070","ihd",157122,152.338822228076,"Thous$2015",28622081
"KAZ","2070","lc",8579,152.338822228076,"Thous$2015",1562791
"KAZ","2070","stroke",61999,152.338822228076,"Thous$2015",11294029
"MEME","2070","alri",539,94.8774413198289,"Thous$2015",61151
"MEME","2070","copd",13316,94.8774413198289,"Thous$2015",1510742
"MEME","2070","ihd",95051,94.8774413198289,"Thous$2015",10783836
"MEME","2070","lc",26916,94.8774413198289,"Thous$2015",3053705
"MEME","2070","stroke",29694,94.8774413198289,"Thous$2015",3368878
"MEX","2070","alri",638,152.856625221297,"Thous$2015",116616
"MEX","2070","copd",16514,152.856625221297,"Thous$2015",3018493
"MEX","2070","ihd",212122,152.856625221297,"Thous$2015",38772481
"MEX","2070","lc",12741,152.856625221297,"Thous$2015",2328849
"MEX","2070","stroke",62275,152.856625221297,"Thous$2015",11382866
"MON","2070","alri",143,14.4139598839408,"Thous$2015",2465
"MON","2070","copd",13727,14.4139598839408,"Thous$2015",236599
"MON","2070","ihd",81915,14.4139598839408,"Thous$2015",1411888
"MON","2070","lc",4017,14.4139598839408,"Thous$2015",69237
"MON","2070","stroke",15826,14.4139598839408,"Thous$2015",272777
"MYS","2070","alri",11,150.774728161735,"Thous$2015",1983
"MYS","2070","copd",408,150.774728161735,"Thous$2015",73560
"MYS","2070","ihd",9915,150.774728161735,"Thous$2015",1787619
"MYS","2070","lc",1485,150.774728161735,"Thous$2015",267737
"MYS","2070","stroke",280,150.774728161735,"Thous$2015",50482
"NDE","2070","alri",135084,119.53024982839,"Thous$2015",19307914
"NDE","2070","copd",3732372,119.53024982839,"Thous$2015",533477813
"NDE","2070","ihd",10999447,119.53024982839,"Thous$2015",1572180086
"NDE","2070","lc",1179631,119.53024982839,"Thous$2015",168607782
"NDE","2070","stroke",9552926,119.53024982839,"Thous$2015",1365425009
"NOA","2070","alri",4234,93.5587022829075,"Thous$2015",473684
"NOA","2070","copd",45414,93.5587022829075,"Thous$2015",5080747
"NOA","2070","ihd",232930,93.5587022829075,"Thous$2015",26059329
"NOA","2070","lc",8598,93.5587022829075,"Thous$2015",961912
"NOA","2070","stroke",268576,93.5587022829075,"Thous$2015",30047269
"NOR","2070","alri",0,344.774567144777,"Thous$2015",0
"NOR","2070","copd",0,344.774567144777,"Thous$2015",0
"NOR","2070","ihd",0,344.774567144777,"Thous$2015",0
"NOR","2070","lc",0,344.774567144777,"Thous$2015",0
"NOR","2070","stroke",0,344.774567144777,"Thous$2015",0
"NZL","2070","alri",131,221.883785850804,"Thous$2015",34758
"NZL","2070","copd",865,221.883785850804,"Thous$2015",229507
"NZL","2070","ihd",6295,221.883785850804,"Thous$2015",1670225
"NZL","2070","lc",3881,221.883785850804,"Thous$2015",1029729
"NZL","2070","stroke",5131,221.883785850804,"Thous$2015",1361386
"PAC","2070","alri",0,81.5075896014509,"Thous$2015",0
"PAC","2070","copd",616,81.5075896014509,"Thous$2015",60039
"PAC","2070","ihd",2223,81.5075896014509,"Thous$2015",216666
"PAC","2070","lc",264,81.5075896014509,"Thous$2015",25731
"PAC","2070","stroke",124,81.5075896014509,"Thous$2015",12086
"PHL","2070","alri",0,67.873653251926,"Thous$2015",0
"PHL","2070","copd",0,67.873653251926,"Thous$2015",0
"PHL","2070","ihd",0,67.873653251926,"Thous$2015",0
"PHL","2070","lc",0,67.873653251926,"Thous$2015",0
"PHL","2070","stroke",0,67.873653251926,"Thous$2015",0
"POL","2070","alri",0,176.942878740167,"Thous$2015",0
"POL","2070","copd",156,176.942878740167,"Thous$2015",33007
"POL","2070","ihd",6202,176.942878740167,"Thous$2015",1312256
"POL","2070","lc",192,176.942878740167,"Thous$2015",40624
"POL","2070","stroke",123,176.942878740167,"Thous$2015",26025
"RCAM","2070","alri",213,100.493128510668,"Thous$2015",25596
"RCAM","2070","copd",7296,100.493128510668,"Thous$2015",876748
"RCAM","2070","ihd",116236,100.493128510668,"Thous$2015",13967885
"RCAM","2070","lc",5453,100.493128510668,"Thous$2015",655278
"RCAM","2070","stroke",18944,100.493128510668,"Thous$2015",2276469
"RCEU","2070","alri",99,137.114305029381,"Thous$2015",16232
"RCEU","2070","copd",5223,137.114305029381,"Thous$2015",856360
"RCEU","2070","ihd",70963,137.114305029381,"Thous$2015",11635052
"RCEU","2070","lc",7876,137.114305029381,"Thous$2015",1291344
"RCEU","2070","stroke",26420,137.114305029381,"Thous$2015",4331808
"RCZ","2070","alri",37,159.299230832375,"Thous$2015",7048
"RCZ","2070","copd",2091,159.299230832375,"Thous$2015",398310
"RCZ","2070","ihd",18159,159.299230832375,"Thous$2015",3459069
"RCZ","2070","lc",4105,159.299230832375,"Thous$2015",781953
"RCZ","2070","stroke",3365,159.299230832375,"Thous$2015",640992
"RFA","2070","alri",110,201.606231505361,"Thous$2015",26519
"RFA","2070","copd",7723,201.606231505361,"Thous$2015",1861845
"RFA","2070","ihd",74130,201.606231505361,"Thous$2015",17871111
"RFA","2070","lc",14916,201.606231505361,"Thous$2015",3595919
"RFA","2070","stroke",10359,201.606231505361,"Thous$2015",2497327
"RIS","2070","alri",1610,157.885888031897,"Thous$2015",303964
"RIS","2070","copd",27181,157.885888031897,"Thous$2015",5131713
"RIS","2070","ihd",238114,157.885888031897,"Thous$2015",44955399
"RIS","2070","lc",43052,157.885888031897,"Thous$2015",8128123
"RIS","2070","stroke",239492,157.885888031897,"Thous$2015",45215562
"ROM","2070","alri",22,158.088480033722,"Thous$2015",4159
"ROM","2070","copd",1829,158.088480033722,"Thous$2015",345754
"ROM","2070","ihd",33656,158.088480033722,"Thous$2015",6362332
"ROM","2070","lc",2625,158.088480033722,"Thous$2015",496230
"ROM","2070","stroke",5481,158.088480033722,"Thous$2015",1036129
"RSA","2070","alri",1155,127.05958498681,"Thous$2015",175486
"RSA","2070","copd",14395,127.05958498681,"Thous$2015",2187121
"RSA","2070","ihd",99645,127.05958498681,"Thous$2015",15139675
"RSA","2070","lc",3502,127.05958498681,"Thous$2015",532080
"RSA","2070","stroke",51569,127.05958498681,"Thous$2015",7835194
"RSAM","2070","alri",97,114.42868768761,"Thous$2015",13273
"RSAM","2070","copd",1302,114.42868768761,"Thous$2015",178156
"RSAM","2070","ihd",63611,114.42868768761,"Thous$2015",8704037
"RSAM","2070","lc",1349,114.42868768761,"Thous$2015",184587
"RSAM","2070","stroke",3360,114.42868768761,"Thous$2015",459756
"RSAS","2070","alri",28271,44.5253105260822,"Thous$2015",1505226
"RSAS","2070","copd",566325,44.5253105260822,"Thous$2015",30152707
"RSAS","2070","ihd",3462781,44.5253105260822,"Thous$2015",184368021
"RSAS","2070","lc",233544,44.5253105260822,"Thous$2015",12434527
"RSAS","2070","stroke",2296179,44.5253105260822,"Thous$2015",122254910
"RSEA","2070","alri",558,33.5685772882044,"Thous$2015",22399
"RSEA","2070","copd",93002,33.5685772882044,"Thous$2015",3733179
"RSEA","2070","ihd",94312,33.5685772882044,"Thous$2015",3785764
"RSEA","2070","lc",49797,33.5685772882044,"Thous$2015",1998894
"RSEA","2070","stroke",179578,33.5685772882044,"Thous$2015",7208413
"RUE","2070","alri",0,158.112528234347,"Thous$2015",0
"RUE","2070","copd",0,158.112528234347,"Thous$2015",0
"RUE","2070","ihd",0,158.112528234347,"Thous$2015",0
"RUE","2070","lc",0,158.112528234347,"Thous$2015",0
"RUE","2070","stroke",0,158.112528234347,"Thous$2015",0
"RUS","2070","alri",22,158.112528234347,"Thous$2015",4160
"RUS","2070","copd",3374,158.112528234347,"Thous$2015",637918
"RUS","2070","ihd",117593,158.112528234347,"Thous$2015",22233169
"RUS","2070","lc",4289,158.112528234347,"Thous$2015",810916
"RUS","2070","stroke",3521,158.112528234347,"Thous$2015",665711
"SAF","2070","alri",2011,31.8282596228457,"Thous$2015",76538
"SAF","2070","copd",21864,31.8282596228457,"Thous$2015",832139
"SAF","2070","ihd",193859,31.8282596228457,"Thous$2015",7378235
"SAF","2070","lc",5121,31.8282596228457,"Thous$2015",194904
"SAF","2070","stroke",51253,31.8282596228457,"Thous$2015",1950679
"SWE","2070","alri",0,284.34878768003,"Thous$2015",0
"SWE","2070","copd",0,284.34878768003,"Thous$2015",0
"SWE","2070","ihd",0,284.34878768003,"Thous$2015",0
"SWE","2070","lc",0,284.34878768003,"Thous$2015",0
"SWE","2070","stroke",0,284.34878768003,"Thous$2015",0
"THA","2070","alri",1886,136.923251166362,"Thous$2015",308797
"THA","2070","copd",27461,136.923251166362,"Thous$2015",4496216
"THA","2070","ihd",243383,136.923251166362,"Thous$2015",39849333
"THA","2070","lc",44861,136.923251166362,"Thous$2015",7345135
"THA","2070","stroke",109853,136.923251166362,"Thous$2015",17986337
"TUR","2070","alri",351,137.335205096455,"Thous$2015",57642
"TUR","2070","copd",14926,137.335205096455,"Thous$2015",2451201
"TUR","2070","ihd",234927,137.335205096455,"Thous$2015",38580551
"TUR","2070","lc",22021,137.335205096455,"Thous$2015",3616367
"TUR","2070","stroke",59019,137.335205096455,"Thous$2015",9692311
"TWN","2070","alri",27,313.26039596301,"Thous$2015",10114
"TWN","2070","copd",14716,313.26039596301,"Thous$2015",5512504
"TWN","2070","ihd",20634,313.26039596301,"Thous$2015",7729342
"TWN","2070","lc",7553,313.26039596301,"Thous$2015",2829297
"TWN","2070","stroke",17133,313.26039596301,"Thous$2015",6417894
"UKR","2070","alri",0,156.911846674169,"Thous$2015",0
"UKR","2070","copd",0,156.911846674169,"Thous$2015",0
"UKR","2070","ihd",0,156.911846674169,"Thous$2015",0
"UKR","2070","lc",0,156.911846674169,"Thous$2015",0
"UKR","2070","stroke",0,156.911846674169,"Thous$2015",0
"USA","2070","alri",218,274.586641468406,"Thous$2015",71580
"USA","2070","copd",31653,274.586641468406,"Thous$2015",10393167
"USA","2070","ihd",466543,274.586641468406,"Thous$2015",153187982
"USA","2070","lc",47287,274.586641468406,"Thous$2015",15526543
"USA","2070","stroke",20935,274.586641468406,"Thous$2015",6873944
"VNM","2070","alri",201,109.604171891648,"Thous$2015",26344
"VNM","2070","copd",81802,109.604171891648,"Thous$2015",10721230
"VNM","2070","ihd",107297,109.604171891648,"Thous$2015",14062686
"VNM","2070","lc",42416,109.604171891648,"Thous$2015",5559176
"VNM","2070","stroke",106211,109.604171891648,"Thous$2015",13920351
"WAF","2070","alri",96923,54.1991896109748,"Thous$2015",6281643
"WAF","2070","copd",354035,54.1991896109748,"Thous$2015",22945240
"WAF","2070","ihd",1584095,54.1991896109748,"Thous$2015",102666233
"WAF","2070","lc",67766,54.1991896109748,"Thous$2015",4391959
"WAF","2070","stroke",2370508,54.1991896109748,"Thous$2015",153634174
"ARG","2070","tot",0,159.975971410765,"Thous$2015",0
"AUS","2070","tot",0,320.818531275899,"Thous$2015",0
"AUT","2070","tot",7886,211.427222539201,"Thous$2015",1993753
"BGR","2070","tot",31085,128.562042040682,"Thous$2015",4778782
"BLX","2070","tot",37505,342.90557256462,"Thous$2015",15378619
"BRA","2070","tot",0,138.295656669044,"Thous$2015",0
"CAN","2070","tot",14160,262.946121683925,"Thous$2015",4452292
"CHE","2070","tot",8083,253.882798393934,"Thous$2015",2453915
"CHL","2070","tot",42234,134.512197866536,"Thous$2015",6793248
"CHN","2070","tot",10899347,186.53598888785,"Thous$2015",2431177823
"COR","2070","tot",159964,158.352100195888,"Thous$2015",30290029
"EAF","2070","tot",3260883,37.3068718285448,"Thous$2015",145471415
"EGY","2070","tot",1188346,94.1251455577515,"Thous$2015",133752584
"ESP","2070","tot",101448,282.021471390619,"Thous$2015",34212064
"FIN","2070","tot",0,246.461815480831,"Thous$2015",0
"FRA","2070","tot",44371,310.92171025712,"Thous$2015",16496958
"GBR","2070","tot",2028,336.767678277755,"Thous$2015",816680
"GOLF","2070","tot",2588139,128.118580068245,"Thous$2015",396509253
"GRC","2070","tot",17425,293.56055445994,"Thous$2015",6116797
"HUN","2070","tot",45851,175.926543410969,"Thous$2015",9645701
"IDN","2070","tot",978172,142.486472128408,"Thous$2015",166664258
"ITA","2070","tot",122639,319.154646254386,"Thous$2015",46804045
"JPN","2070","tot",149422,209.474363813908,"Thous$2015",37428208
"KAZ","2070","tot",232748,152.338822228076,"Thous$2015",42398468
"MEME","2070","tot",165516,94.8774413198289,"Thous$2015",18778312
"MEX","2070","tot",304290,152.856625221297,"Thous$2015",55619305
"MON","2070","tot",115628,14.4139598839408,"Thous$2015",1992966
"MYS","2070","tot",12100,150.774728161735,"Thous$2015",2181562
"NDE","2070","tot",25599460,119.53024982839,"Thous$2015",3658998604
"NOA","2070","tot",559751,93.5587022829075,"Thous$2015",62622829
"NOR","2070","tot",0,344.774567144777,"Thous$2015",0
"NZL","2070","tot",16303,221.883785850804,"Thous$2015",4325604
"PAC","2070","tot",3226,81.5075896014509,"Thous$2015",314424
"PHL","2070","tot",0,67.873653251926,"Thous$2015",0
"POL","2070","tot",6674,176.942878740167,"Thous$2015",1412124
"RCAM","2070","tot",148141,100.493128510668,"Thous$2015",17801855
"RCEU","2070","tot",110580,137.114305029381,"Thous$2015",18130633
"RCZ","2070","tot",27756,159.299230832375,"Thous$2015",5287181
"RFA","2070","tot",107238,201.606231505361,"Thous$2015",25852722
"RIS","2070","tot",549449,157.885888031897,"Thous$2015",103734762
"ROM","2070","tot",43614,158.088480033722,"Thous$2015",8244793
"RSA","2070","tot",170266,127.05958498681,"Thous$2015",25869556
"RSAM","2070","tot",69719,114.42868768761,"Thous$2015",9539809
"RSAS","2070","tot",6587100,44.5253105260822,"Thous$2015",350715392
"RSEA","2070","tot",417247,33.5685772882044,"Thous$2015",16748649
"RUE","2070","tot",0,158.112528234347,"Thous$2015",0
"RUS","2070","tot",128798,158.112528234347,"Thous$2015",24351685
"SAF","2070","tot",274108,31.8282596228457,"Thous$2015",10432496
"SWE","2070","tot",0,284.34878768003,"Thous$2015",0
"THA","2070","tot",427443,136.923251166362,"Thous$2015",69985654
"TUR","2070","tot",331243,137.335205096455,"Thous$2015",54397908
"TWN","2070","tot",60065,313.26039596301,"Thous$2015",22499900
"UKR","2070","tot",0,156.911846674169,"Thous$2015",0
"USA","2070","tot",566636,274.586641468406,"Thous$2015",186053216
"VNM","2070","tot",337926,109.604171891648,"Thous$2015",44289656
"WAF","2070","tot",4473327,54.1991896109748,"Thous$2015",289919249
