"region","year","disease","yll_med","vsly","unit","Damage_med"
"CHE","2010","lc",3277,155.214925337294,"Thous$2015",608224
"CHE","2010","stroke",4258,155.214925337294,"Thous$2015",790301
"CHL","2010","alri",471,58.6445886089462,"Thous$2015",33030
"CHL","2010","copd",3034,58.6445886089462,"Thous$2015",212764
"CHL","2010","ihd",29716,58.6445886089462,"Thous$2015",2083876
"CHL","2010","lc",2889,58.6445886089462,"Thous$2015",202595
"CHL","2010","stroke",18965,58.6445886089462,"Thous$2015",1329947
"CHN","2010","alri",45070,38.7716870425019,"Thous$2015",2089565
"CHN","2010","copd",2183211,38.7716870425019,"Thous$2015",101219461
"CHN","2010","ihd",2032804,38.7716870425019,"Thous$2015",94246193
"CHN","2010","lc",1192970,38.7716870425019,"Thous$2015",55309258
"CHN","2010","stroke",7137833,38.7716870425019,"Thous$2015",330928898
"COR","2010","alri",970,108.787499124741,"Thous$2015",126184
"COR","2010","copd",70307,108.787499124741,"Thous$2015",9145999
"COR","2010","ihd",73740,108.787499124741,"Thous$2015",9592587
"COR","2010","lc",37992,108.787499124741,"Thous$2015",4942251
"COR","2010","stroke",225833,108.787499124741,"Thous$2015",29377850
"EAF","2010","alri",57745,7.96704514372012,"Thous$2015",550130
"EAF","2010","copd",61346,7.96704514372012,"Thous$2015",584436
"EAF","2010","ihd",380574,7.96704514372012,"Thous$2015",3625684
"EAF","2010","lc",14283,7.96704514372012,"Thous$2015",136072
"EAF","2010","stroke",314251,7.96704514372012,"Thous$2015",2993833
"EGY","2010","alri",6599,28.9479594480763,"Thous$2015",228428
"EGY","2010","copd",28406,28.9479594480763,"Thous$2015",983290
"EGY","2010","ihd",246847,28.9479594480763,"Thous$2015",8544751
"EGY","2010","lc",10314,28.9479594480763,"Thous$2015",357025
"EGY","2010","stroke",116147,28.9479594480763,"Thous$2015",4020495
"ESP","2010","alri",582,112.543019514932,"Thous$2015",78324
"ESP","2010","copd",10094,112.543019514932,"Thous$2015",1358424
"ESP","2010","ihd",86983,112.543019514932,"Thous$2015",11705947
"ESP","2010","lc",24362,112.543019514932,"Thous$2015",3278575
"ESP","2010","stroke",31509,112.543019514932,"Thous$2015",4240400
"FIN","2010","alri",0,129.980553700326,"Thous$2015",0
"FIN","2010","copd",8,129.980553700326,"Thous$2015",1243
"FIN","2010","ihd",177,129.980553700326,"Thous$2015",27511
"FIN","2010","lc",12,129.980553700326,"Thous$2015",1865
"FIN","2010","stroke",0,129.980553700326,"Thous$2015",0
"FRA","2010","alri",919,130.444419095481,"Thous$2015",143349
"FRA","2010","copd",11655,130.444419095481,"Thous$2015",1817990
"FRA","2010","ihd",95942,130.444419095481,"Thous$2015",14965385
"FRA","2010","lc",28245,130.444419095481,"Thous$2015",4405759
"FRA","2010","stroke",39076,130.444419095481,"Thous$2015",6095218
"GBR","2010","alri",386,136.366502546166,"Thous$2015",62943
"GBR","2010","copd",7231,136.366502546166,"Thous$2015",1179125
"GBR","2010","ihd",75342,136.366502546166,"Thous$2015",12285659
"GBR","2010","lc",17015,136.366502546166,"Thous$2015",2774555
"GBR","2010","stroke",16411,136.366502546166,"Thous$2015",2676063
"GOLF","2010","alri",9671,52.260796570093,"Thous$2015",604367
"GOLF","2010","copd",27465,52.260796570093,"Thous$2015",1716363
"GOLF","2010","ihd",473940,52.260796570093,"Thous$2015",29617814
"GOLF","2010","lc",33396,52.260796570093,"Thous$2015",2087008
"GOLF","2010","stroke",279330,52.260796570093,"Thous$2015",17456100
"GRC","2010","alri",135,108.652550304485,"Thous$2015",17540
"GRC","2010","copd",2301,108.652550304485,"Thous$2015",298958
"GRC","2010","ihd",19468,108.652550304485,"Thous$2015",2529385
"GRC","2010","lc",5563,108.652550304485,"Thous$2015",722774
"GRC","2010","stroke",7392,108.652550304485,"Thous$2015",960407
"HUN","2010","alri",153,77.7119415178992,"Thous$2015",14218
"HUN","2010","copd",2345,77.7119415178992,"Thous$2015",217914
"HUN","2010","ihd",92719,77.7119415178992,"Thous$2015",8616088
"HUN","2010","lc",4970,77.7119415178992,"Thous$2015",461847
"HUN","2010","stroke",40713,77.7119415178992,"Thous$2015",3783332
"IDN","2010","alri",14262,25.2732598717586,"Thous$2015",431018
"IDN","2010","copd",35268,25.2732598717586,"Thous$2015",1065849
"IDN","2010","ihd",454895,25.2732598717586,"Thous$2015",13747573
"IDN","2010","lc",49719,25.2732598717586,"Thous$2015",1502579
"IDN","2010","stroke",130923,25.2732598717586,"Thous$2015",3956679
"ITA","2010","alri",932,117.017944447337,"Thous$2015",130413
"ITA","2010","copd",15282,117.017944447337,"Thous$2015",2138387
"ITA","2010","ihd",115940,117.017944447337,"Thous$2015",16223307
"ITA","2010","lc",37470,117.017944447337,"Thous$2015",5243120
"ITA","2010","stroke",57399,117.017944447337,"Thous$2015",8031754
"JPN","2010","alri",4105,132.020581863589,"Thous$2015",648050
"JPN","2010","copd",15283,132.020581863589,"Thous$2015",2412703
"JPN","2010","ihd",135268,132.020581863589,"Thous$2015",21354545
"JPN","2010","lc",68784,132.020581863589,"Thous$2015",10858821
"JPN","2010","stroke",139804,132.020581863589,"Thous$2015",22070636
"KAZ","2010","alri",849,57.1336621490802,"Thous$2015",58003
"KAZ","2010","copd",3643,57.1336621490802,"Thous$2015",248889
"KAZ","2010","ihd",126441,57.1336621490802,"Thous$2015",8638406
"KAZ","2010","lc",7858,57.1336621490802,"Thous$2015",536856
"KAZ","2010","stroke",75344,57.1336621490802,"Thous$2015",5147476
"MEME","2010","alri",1465,45.0183335501661,"Thous$2015",78864
"MEME","2010","copd",5429,45.0183335501661,"Thous$2015",292256
"MEME","2010","ihd",42131,45.0183335501661,"Thous$2015",2268009
"MEME","2010","lc",13283,45.0183335501661,"Thous$2015",715055
"MEME","2010","stroke",19887,45.0183335501661,"Thous$2015",1070563
"MEX","2010","alri",1229,57.6740079871086,"Thous$2015",84759
"MEX","2010","copd",8141,57.6740079871086,"Thous$2015",561451
"MEX","2010","ihd",110050,57.6740079871086,"Thous$2015",7589686
"MEX","2010","lc",7444,57.6740079871086,"Thous$2015",513381
"MEX","2010","stroke",30855,57.6740079871086,"Thous$2015",2127940
"MON","2010","alri",1837,3.59803540203956,"Thous$2015",7904
"MON","2010","copd",18493,3.59803540203956,"Thous$2015",79566
"MON","2010","ihd",97168,3.59803540203956,"Thous$2015",418064
"MON","2010","lc",4968,3.59803540203956,"Thous$2015",21375
"MON","2010","stroke",43913,3.59803540203956,"Thous$2015",188935
"MYS","2010","alri",525,76.7944883615467,"Thous$2015",48211
"MYS","2010","copd",1107,76.7944883615467,"Thous$2015",101656
"MYS","2010","ihd",14513,76.7944883615467,"Thous$2015",1332726
"MYS","2010","lc",4742,76.7944883615467,"Thous$2015",435457
"MYS","2010","stroke",5477,76.7944883615467,"Thous$2015",502952
"NDE","2010","alri",222663,20.798777705282,"Thous$2015",5537828
"NDE","2010","copd",1011246,20.798777705282,"Thous$2015",25150594
"NDE","2010","ihd",4334373,20.798777705282,"Thous$2015",107799739
"NDE","2010","lc",277552,20.798777705282,"Thous$2015",6902967
"NDE","2010","stroke",2949915,20.798777705282,"Thous$2015",73367028
"NOA","2010","alri",10344,34.0756129550347,"Thous$2015",421489
"NOA","2010","copd",23719,34.0756129550347,"Thous$2015",966482
"NOA","2010","ihd",131358,34.0756129550347,"Thous$2015",5352465
"NOA","2010","lc",4197,34.0756129550347,"Thous$2015",171016
"NOA","2010","stroke",147290,34.0756129550347,"Thous$2015",6001648
"NOR","2010","alri",0,178.915355760857,"Thous$2015",0
"NOR","2010","copd",0,178.915355760857,"Thous$2015",0
"NOR","2010","ihd",0,178.915355760857,"Thous$2015",0
"NOR","2010","lc",0,178.915355760857,"Thous$2015",0
"NOR","2010","stroke",0,178.915355760857,"Thous$2015",0
"NZL","2010","alri",131,114.521496215356,"Thous$2015",17940
"NZL","2010","copd",304,114.521496215356,"Thous$2015",41631
"NZL","2010","ihd",3135,114.521496215356,"Thous$2015",429317
"NZL","2010","lc",1336,114.521496215356,"Thous$2015",182956
"NZL","2010","stroke",2219,114.521496215356,"Thous$2015",303877
"PAC","2010","alri",0,17.445952552762,"Thous$2015",0
"PAC","2010","copd",170,17.445952552762,"Thous$2015",3546
"PAC","2010","ihd",848,17.445952552762,"Thous$2015",17691
"PAC","2010","lc",79,17.445952552762,"Thous$2015",1648
"PAC","2010","stroke",52,17.445952552762,"Thous$2015",1085
"PHL","2010","alri",91,19.721984643317,"Thous$2015",2146
"PHL","2010","copd",7068,19.721984643317,"Thous$2015",166687
"PHL","2010","ihd",22547,19.721984643317,"Thous$2015",531732
"PHL","2010","lc",3275,19.721984643317,"Thous$2015",77235
"PHL","2010","stroke",4814,19.721984643317,"Thous$2015",113530
"POL","2010","alri",482,76.1650959345116,"Thous$2015",43899
"POL","2010","copd",8969,76.1650959345116,"Thous$2015",816871
"POL","2010","ihd",147362,76.1650959345116,"Thous$2015",13421316
"POL","2010","lc",16179,76.1650959345116,"Thous$2015",1473538
"POL","2010","stroke",63463,76.1650959345116,"Thous$2015",5780031
"RCAM","2010","alri",748,43.1585693794831,"Thous$2015",38603
"RCAM","2010","copd",4831,43.1585693794831,"Thous$2015",249320
"RCAM","2010","ihd",70197,43.1585693794831,"Thous$2015",3622757
"RCAM","2010","lc",4373,43.1585693794831,"Thous$2015",225684
"RCAM","2010","stroke",16201,43.1585693794831,"Thous$2015",836108
"RCEU","2010","alri",241,41.2386431366142,"Thous$2015",11884
"RCEU","2010","copd",4255,41.2386431366142,"Thous$2015",209825
"RCEU","2010","ihd",72416,41.2386431366142,"Thous$2015",3571022
"RCEU","2010","lc",7643,41.2386431366142,"Thous$2015",376896
"RCEU","2010","stroke",28288,41.2386431366142,"Thous$2015",1394955
"RCZ","2010","alri",276,95.796306850232,"Thous$2015",31616
"RCZ","2010","copd",3768,95.796306850232,"Thous$2015",431632
"RCZ","2010","ihd",28266,95.796306850232,"Thous$2015",3237925
"RCZ","2010","lc",9248,95.796306850232,"Thous$2015",1059376
"RCZ","2010","stroke",14345,95.796306850232,"Thous$2015",1643247
"RFA","2010","alri",877,132.651339103895,"Thous$2015",139112
"RFA","2010","copd",17794,132.651339103895,"Thous$2015",2822532
"RFA","2010","ihd",143355,132.651339103895,"Thous$2015",22739353
"RFA","2010","lc",43277,132.651339103895,"Thous$2015",6864713
"RFA","2010","stroke",61581,132.651339103895,"Thous$2015",9768143
"RIS","2010","alri",6145,18.8432184767032,"Thous$2015",138462
"RIS","2010","copd",17420,18.8432184767032,"Thous$2015",392516
"RIS","2010","ihd",158075,18.8432184767032,"Thous$2015",3561819
"RIS","2010","lc",33265,18.8432184767032,"Thous$2015",749542
"RIS","2010","stroke",192678,18.8432184767032,"Thous$2015",4341510
"ROM","2010","alri",383,51.8251111655286,"Thous$2015",23735
"ROM","2010","copd",5976,51.8251111655286,"Thous$2015",370343
"ROM","2010","ihd",86111,51.8251111655286,"Thous$2015",5336451
"ROM","2010","lc",10942,51.8251111655286,"Thous$2015",678095
"ROM","2010","stroke",51218,51.8251111655286,"Thous$2015",3174070
"RSA","2010","alri",2867,39.4267315865763,"Thous$2015",135167
"RSA","2010","copd",8505,39.4267315865763,"Thous$2015",400976
"RSA","2010","ihd",60814,39.4267315865763,"Thous$2015",2867134
"RSA","2010","lc",1955,39.4267315865763,"Thous$2015",92170
"RSA","2010","stroke",34551,39.4267315865763,"Thous$2015",1628940
"RSAM","2010","alri",1171,38.5999691667678,"Thous$2015",54050
"RSAM","2010","copd",1828,38.5999691667678,"Thous$2015",84376
"RSAM","2010","ihd",55350,38.5999691667678,"Thous$2015",2554808
"RSAM","2010","lc",2471,38.5999691667678,"Thous$2015",114055
"RSAM","2010","stroke",10559,38.5999691667678,"Thous$2015",487375
"RSAS","2010","alri",38859,12.9763034957748,"Thous$2015",602971
"RSAS","2010","copd",133914,12.9763034957748,"Thous$2015",2077928
"RSAS","2010","ihd",1102276,12.9763034957748,"Thous$2015",17103893
"RSAS","2010","lc",48876,12.9763034957748,"Thous$2015",758403
"RSAS","2010","stroke",568109,12.9763034957748,"Thous$2015",8815283
"RSEA","2010","alri",1427,5.53388521402545,"Thous$2015",9443
"RSEA","2010","copd",48121,5.53388521402545,"Thous$2015",318433
"RSEA","2010","ihd",61438,5.53388521402545,"Thous$2015",406556
"RSEA","2010","lc",25605,5.53388521402545,"Thous$2015",169437
"RSEA","2010","stroke",135838,5.53388521402545,"Thous$2015",898887
"RUE","2010","alri",99,66.3629122502283,"Thous$2015",7856
"RUE","2010","copd",2846,66.3629122502283,"Thous$2015",225847
"RUE","2010","ihd",71975,66.3629122502283,"Thous$2015",5711639
"RUE","2010","lc",4811,66.3629122502283,"Thous$2015",381781
"RUE","2010","stroke",9607,66.3629122502283,"Thous$2015",762372
"RUS","2010","alri",876,66.3629122502283,"Thous$2015",69516
"RUS","2010","copd",17244,66.3629122502283,"Thous$2015",1368413
"RUS","2010","ihd",327057,66.3629122502283,"Thous$2015",25953892
"RUS","2010","lc",30488,66.3629122502283,"Thous$2015",2419402
"RUS","2010","stroke",95579,66.3629122502283,"Thous$2015",7584755
"SAF","2010","alri",1227,7.56168663375746,"Thous$2015",11095
"SAF","2010","copd",3236,7.56168663375746,"Thous$2015",29260
"SAF","2010","ihd",38084,7.56168663375746,"Thous$2015",344362
"SAF","2010","lc",686,7.56168663375746,"Thous$2015",6203
"SAF","2010","stroke",5625,7.56168663375746,"Thous$2015",50862
"SWE","2010","alri",18,137.813490690614,"Thous$2015",2966
"SWE","2010","copd",655,137.813490690614,"Thous$2015",107941
"SWE","2010","ihd",10380,137.813490690614,"Thous$2015",1710577
"SWE","2010","lc",1434,137.813490690614,"Thous$2015",236317
"SWE","2010","stroke",740,137.813490690614,"Thous$2015",121949
"THA","2010","alri",7433,40.974695458822,"Thous$2015",364195
"THA","2010","copd",22155,40.974695458822,"Thous$2015",1085528
"THA","2010","ihd",222792,40.974695458822,"Thous$2015",10916136
"THA","2010","lc",32209,40.974695458822,"Thous$2015",1578144
"THA","2010","stroke",119954,40.974695458822,"Thous$2015",5877384
"TUR","2010","alri",1304,53.863936698328,"Thous$2015",83990
"TUR","2010","copd",10651,53.863936698328,"Thous$2015",686028
"TUR","2010","ihd",176185,53.863936698328,"Thous$2015",11348034
"TUR","2010","lc",19189,53.863936698328,"Thous$2015",1235959
"TUR","2010","stroke",74322,53.863936698328,"Thous$2015",4787062
"TWN","2010","alri",302,132.517587969342,"Thous$2015",47856
"TWN","2010","copd",20205,132.517587969342,"Thous$2015",3201739
"TWN","2010","ihd",26372,132.517587969342,"Thous$2015",4178979
"TWN","2010","lc",10736,132.517587969342,"Thous$2015",1701256
"TWN","2010","stroke",55554,132.517587969342,"Thous$2015",8803239
"UKR","2010","alri",578,40.4249720476328,"Thous$2015",27940
"UKR","2010","copd",9425,40.4249720476328,"Thous$2015",455601
"UKR","2010","ihd",428543,40.4249720476328,"Thous$2015",20715611
"UKR","2010","lc",19686,40.4249720476328,"Thous$2015",951614
"UKR","2010","stroke",131979,40.4249720476328,"Thous$2015",6379816
"USA","2010","alri",980,159.553619493148,"Thous$2015",186976
"USA","2010","copd",40832,159.553619493148,"Thous$2015",7790421
"USA","2010","ihd",443995,159.553619493148,"Thous$2015",84710716
"USA","2010","lc",76755,159.553619493148,"Thous$2015",14644244
"USA","2010","stroke",50308,159.553619493148,"Thous$2015",9598366
"VNM","2010","alri",1848,19.2540793165832,"Thous$2015",42548
"VNM","2010","copd",70985,19.2540793165832,"Thous$2015",1634342
"VNM","2010","ihd",87582,19.2540793165832,"Thous$2015",2016468
"VNM","2010","lc",37860,19.2540793165832,"Thous$2015",871680
"VNM","2010","stroke",207617,19.2540793165832,"Thous$2015",4780125
"WAF","2010","alri",99934,11.9506592561752,"Thous$2015",1428100
"WAF","2010","copd",79414,11.9506592561752,"Thous$2015",1134861
"WAF","2010","ihd",391714,11.9506592561752,"Thous$2015",5597764
"WAF","2010","lc",14176,11.9506592561752,"Thous$2015",202581
"WAF","2010","stroke",553036,11.9506592561752,"Thous$2015",7903126
"ARG","2010","tot",33655,60.0965819012211,"Thous$2015",2418538
"AUS","2010","tot",3245,155.53831570345,"Thous$2015",603540
"AUT","2010","tot",30489,139.05752793219,"Thous$2015",5069805
"BGR","2010","tot",61081,53.9780908967852,"Thous$2015",3942551
"BLX","2010","tot",82496,153.620022074365,"Thous$2015",15154246
"BRA","2010","tot",150757,49.9797326410862,"Thous$2015",9010005
"CAN","2010","tot",19641,143.580916293683,"Thous$2015",3372205
"CHE","2010","tot",20598,155.214925337294,"Thous$2015",3823069
"CHL","2010","tot",55075,58.6445886089462,"Thous$2015",3862212
"CHN","2010","tot",12591888,38.7716870425019,"Thous$2015",583793376
"COR","2010","tot",408841,108.787499124741,"Thous$2015",53184741
"EAF","2010","tot",828199,7.96704514372012,"Thous$2015",7890156
"EGY","2010","tot",408313,28.9479594480763,"Thous$2015",14133990
"ESP","2010","tot",153530,112.543019514932,"Thous$2015",20661670
"FIN","2010","tot",196,129.980553700326,"Thous$2015",30464
"FRA","2010","tot",175837,130.444419095481,"Thous$2015",27427699
"GBR","2010","tot",116385,136.366502546166,"Thous$2015",18978344
"GOLF","2010","tot",823802,52.260796570093,"Thous$2015",51481653
"GRC","2010","tot",34859,108.652550304485,"Thous$2015",4529064
"HUN","2010","tot",140900,77.7119415178992,"Thous$2015",13093398
"IDN","2010","tot",685067,25.2732598717586,"Thous$2015",20703698
"ITA","2010","tot",227022,117.017944447337,"Thous$2015",31766841
"JPN","2010","tot",363244,132.020581863589,"Thous$2015",57344755
"KAZ","2010","tot",214135,57.1336621490802,"Thous$2015",14629630
"MEME","2010","tot",82195,45.0183335501661,"Thous$2015",4424747
"MEX","2010","tot",157719,57.6740079871086,"Thous$2015",10877216
"MON","2010","tot",166379,3.59803540203956,"Thous$2015",715843
"MYS","2010","tot",26365,76.7944883615467,"Thous$2015",2421093
"NDE","2010","tot",8795748,20.798777705282,"Thous$2015",218758131
"NOA","2010","tot",316908,34.0756129550347,"Thous$2015",12913099
"NOR","2010","tot",0,178.915355760857,"Thous$2015",0
"NZL","2010","tot",7126,114.521496215356,"Thous$2015",975858
"PAC","2010","tot",1148,17.445952552762,"Thous$2015",23949
"PHL","2010","tot",37796,19.721984643317,"Thous$2015",891354
"POL","2010","tot",236455,76.1650959345116,"Thous$2015",21535656
"RCAM","2010","tot",96351,43.1585693794831,"Thous$2015",4972524
"RCEU","2010","tot",112842,41.2386431366142,"Thous$2015",5564533
"RCZ","2010","tot",55903,95.796306850232,"Thous$2015",6403796
"RFA","2010","tot",266883,132.651339103895,"Thous$2015",42333694
"RIS","2010","tot",407583,18.8432184767032,"Thous$2015",9183849
"ROM","2010","tot",154630,51.8251111655286,"Thous$2015",9582694
"RSA","2010","tot",108692,39.4267315865763,"Thous$2015",5124388
"RSAM","2010","tot",71380,38.5999691667678,"Thous$2015",3294709
"RSAS","2010","tot",1892034,12.9763034957748,"Thous$2015",29358478
"RSEA","2010","tot",272429,5.53388521402545,"Thous$2015",1802757
"RUE","2010","tot",89338,66.3629122502283,"Thous$2015",7089495
"RUS","2010","tot",471244,66.3629122502283,"Thous$2015",37395977
"SAF","2010","tot",48858,7.56168663375746,"Thous$2015",441782
"SWE","2010","tot",13228,137.813490690614,"Thous$2015",2179915
"THA","2010","tot",404543,40.974695458822,"Thous$2015",19821387
"TUR","2010","tot",281651,53.863936698328,"Thous$2015",18141074
"TWN","2010","tot",113168,132.517587969342,"Thous$2015",17932910
"UKR","2010","tot",590210,40.4249720476328,"Thous$2015",28530534
"USA","2010","tot",612871,159.553619493148,"Thous$2015",116930914
"VNM","2010","tot",405892,19.2540793165832,"Thous$2015",9345163
"WAF","2010","tot",1138274,11.9506592561752,"Thous$2015",16266432
