"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"BGR","2030","ihd",2340,1657,3021,2.45176131935756,1.22588065967878,3.67764197903634,"Million$2015",6860
"BGR","2030","lc",242,43,422,2.45176131935756,1.22588065967878,3.67764197903634,"Million$2015",709
"BGR","2030","stroke",1381,705,2059,2.45176131935756,1.22588065967878,3.67764197903634,"Million$2015",4049
"BGR","2030","tot",4191,2477,5900,2.45176131935756,1.22588065967878,3.67764197903634,"Million$2015",12287
"BLX","2030","alri",18,5,47,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",130
"BLX","2030","copd",491,122,967,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",3534
"BLX","2030","ihd",3942,2002,5682,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",28375
"BLX","2030","lc",648,85,1277,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",4664
"BLX","2030","stroke",954,264,2423,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",6867
"BLX","2030","tot",6053,2477,10396,6.01946812102603,3.00973406051302,9.02920218153904,"Million$2015",43569
"BRA","2030","alri",5,0,45,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",11
"BRA","2030","copd",386,58,1017,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",887
"BRA","2030","ihd",9823,948,18740,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",22572
"BRA","2030","lc",172,11,446,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",395
"BRA","2030","stroke",263,9,6099,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",604
"BRA","2030","tot",10649,1026,26347,1.92167787092949,0.960838935464743,2.88251680639423,"Million$2015",24471
"CAN","2030","alri",3,0,12,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",18
"CAN","2030","copd",330,66,746,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",1984
"CAN","2030","ihd",5093,1292,8365,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",30615
"CAN","2030","lc",366,35,815,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",2200
"CAN","2030","stroke",239,20,1603,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",1437
"CAN","2030","tot",6030,1414,11541,5.02702937547398,2.51351468773699,7.54054406321098,"Million$2015",36248
"CHE","2030","alri",4,1,10,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",23
"CHE","2030","copd",127,31,258,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",732
"CHE","2030","ihd",1089,493,1600,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",6278
"CHE","2030","lc",167,21,336,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",963
"CHE","2030","stroke",222,50,665,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",1280
"CHE","2030","tot",1608,595,2868,4.82131378812152,2.41065689406076,7.23197068218227,"Million$2015",9271
"CHL","2030","alri",26,11,44,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",69
"CHL","2030","copd",408,127,713,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",1084
"CHL","2030","ihd",3365,2383,4350,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",8944
"CHL","2030","lc",222,39,387,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",590
"CHL","2030","stroke",1910,978,2848,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",5077
"CHL","2030","tot",5930,3539,8342,2.22284888939245,1.11142444469623,3.33427333408868,"Million$2015",15762
"CHN","2030","alri",2419,1706,3072,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",9055
"CHN","2030","copd",391112,157913,605477,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",1464031
"CHN","2030","ihd",252712,189054,400464,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",945965
"CHN","2030","lc",145728,38403,219335,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",545497
"CHN","2030","stroke",833052,276764,1119995,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",3118324
"CHN","2030","tot",1625024,663839,2348342,3.13036866721817,1.56518433360908,4.69555300082725,"Million$2015",6082875
"COR","2030","alri",41,22,60,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",155
"COR","2030","copd",9408,3228,15823,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",35666
"COR","2030","ihd",7805,5595,10301,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",29589
"COR","2030","lc",3432,700,5685,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",13011
"COR","2030","stroke",17078,7400,27238,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",64742
"COR","2030","tot",37765,16945,59106,3.1702790958708,1.5851395479354,4.7554186438062,"Million$2015",143166
"EAF","2030","alri",3319,1409,5834,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",1589
"EAF","2030","copd",8529,2626,15009,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",4084
"EAF","2030","ihd",49353,34968,64181,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",23631
"EAF","2030","lc",1883,328,3310,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",902
"EAF","2030","stroke",40775,21119,60797,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",19524
"EAF","2030","tot",103860,60450,149130,0.400424749375148,0.200212374687574,0.600637124062723,"Million$2015",49731
"EGY","2030","alri",287,168,394,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",419
"EGY","2030","copd",3964,1406,6560,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",5787
"EGY","2030","ihd",29456,21319,40294,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",43005
"EGY","2030","lc",1416,307,2295,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",2067
"EGY","2030","stroke",15469,6094,25183,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",22584
"EGY","2030","tot",50593,29293,74726,1.2209246695834,0.610462334791701,1.8313870043751,"Million$2015",73864
"ESP","2030","alri",43,14,93,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",234
"ESP","2030","copd",1413,387,2650,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",7693
"ESP","2030","ihd",9930,6231,13622,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",54064
"ESP","2030","lc",1906,283,3572,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",10377
"ESP","2030","stroke",3445,1485,6299,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",18756
"ESP","2030","tot",16736,8399,26235,4.55308922648182,2.27654461324091,6.82963383972272,"Million$2015",91120
"FIN","2030","alri",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FIN","2030","copd",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FIN","2030","ihd",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FIN","2030","lc",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FIN","2030","stroke",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FIN","2030","tot",0,0,0,4.59092864999885,2.29546432499942,6.88639297499827,"Million$2015",0
"FRA","2030","alri",30,6,94,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",184
"FRA","2030","copd",875,204,1807,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",5380
"FRA","2030","ihd",7837,3250,11662,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",48185
"FRA","2030","lc",1138,135,2331,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",6997
"FRA","2030","stroke",1396,254,4769,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",8583
"FRA","2030","tot",11275,3850,20663,5.14167272163223,2.57083636081612,7.71250908244835,"Million$2015",69323
"GBR","2030","alri",4,0,25,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",26
"GBR","2030","copd",238,38,608,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",1573
"GBR","2030","ihd",4009,491,7472,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",26495
"GBR","2030","lc",276,20,688,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",1824
"GBR","2030","stroke",143,8,2342,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",945
"GBR","2030","tot",4670,558,11134,5.5268037313205,2.76340186566025,8.29020559698074,"Million$2015",30863
"GOLF","2030","alri",460,323,580,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",1131
"GOLF","2030","copd",5332,2262,8183,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",13115
"GOLF","2030","ihd",70023,53059,115677,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",172234
"GOLF","2030","lc",5841,1657,8541,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",14367
"GOLF","2030","stroke",48427,15542,62290,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",119115
"GOLF","2030","tot",130084,72843,195270,2.05695709072313,1.02847854536157,3.0854356360847,"Million$2015",319965
"GRC","2030","alri",9,3,20,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",50
"GRC","2030","copd",280,75,528,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",1554
"GRC","2030","ihd",2004,1228,2773,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",11119
"GRC","2030","lc",376,55,711,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",2086
"GRC","2030","stroke",662,270,1260,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",3673
"GRC","2030","tot",3331,1631,5293,4.63985558565719,2.3199277928286,6.95978337848579,"Million$2015",18481
"HUN","2030","alri",3,1,6,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",11
"HUN","2030","copd",161,44,303,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",590
"HUN","2030","ihd",5958,3712,8195,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",21830
"HUN","2030","lc",221,33,416,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",810
"HUN","2030","stroke",1796,762,3323,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",6581
"HUN","2030","tot",8140,4552,12243,3.06410474150896,1.53205237075448,4.59615711226344,"Million$2015",29825
"IDN","2030","alri",465,143,1060,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",980
"IDN","2030","copd",4887,1306,9254,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",10296
"IDN","2030","ihd",47238,28542,65686,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",99521
"IDN","2030","lc",6481,935,12288,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",13654
"IDN","2030","stroke",13919,5483,27153,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",29324
"IDN","2030","tot",72989,36408,115440,1.76184986974081,0.880924934870405,2.64277480461121,"Million$2015",153773
"ITA","2030","alri",57,21,114,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",350
"ITA","2030","copd",1664,477,3065,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",10228
"ITA","2030","ihd",11014,7436,14868,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",67696
"ITA","2030","lc",2261,357,4136,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",13897
"ITA","2030","stroke",4495,2206,7343,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",27628
"ITA","2030","tot",19490,10496,29527,5.13999579368527,2.56999789684264,7.70999369052791,"Million$2015",119792
"JPN","2030","alri",262,106,480,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",1226
"JPN","2030","copd",2270,683,4052,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",10624
"JPN","2030","ihd",14372,10025,18932,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",67263
"JPN","2030","lc",7097,1199,12625,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",33215
"JPN","2030","stroke",11852,6126,17934,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",55469
"JPN","2030","tot",35853,18139,54022,3.91386722374035,1.95693361187018,5.87080083561053,"Million$2015",167797
"KAZ","2030","alri",22,11,35,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",80
"KAZ","2030","copd",419,138,717,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",1526
"KAZ","2030","ihd",12342,8816,15828,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",44952
"KAZ","2030","lc",592,112,1006,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",2156
"KAZ","2030","stroke",6640,3232,10198,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",24184
"KAZ","2030","tot",20015,12309,27785,3.04588133830404,1.52294066915202,4.56882200745606,"Million$2015",72899
"MEME","2030","alri",161,67,289,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",293
"MEME","2030","copd",1258,383,2229,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",2286
"MEME","2030","ihd",7730,5435,10116,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",14049
"MEME","2030","lc",1722,296,3044,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",3130
"MEME","2030","stroke",3831,1982,5753,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",6963
"MEME","2030","tot",14702,8163,21430,1.5198587505406,0.759929375270302,2.27978812581091,"Million$2015",26720
"MEX","2030","alri",132,43,287,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",359
"MEX","2030","copd",1617,443,3031,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",4398
"MEX","2030","ihd",15668,9855,21473,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",42613
"MEX","2030","lc",864,129,1618,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",2350
"MEX","2030","stroke",5839,2530,10631,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",15881
"MEX","2030","tot",24120,13000,37041,2.27444519852828,1.13722259926414,3.41166779779242,"Million$2015",65600
"MON","2030","alri",46,18,85,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",10
"MON","2030","copd",1687,503,3027,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",358
"MON","2030","ihd",7910,5493,10469,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",1679
"MON","2030","lc",482,81,862,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",102
"MON","2030","stroke",3105,1600,4734,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",659
"MON","2030","tot",13230,7695,19177,0.177552182150499,0.0887760910752495,0.266328273225748,"Million$2015",2809
"MYS","2030","alri",34,6,124,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",110
"MYS","2030","copd",222,48,476,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",715
"MYS","2030","ihd",2251,761,3487,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",7253
"MYS","2030","lc",647,70,1374,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",2085
"MYS","2030","stroke",517,72,2346,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",1666
"MYS","2030","tot",3671,958,7806,2.69450427450745,1.34725213725372,4.04175641176117,"Million$2015",11828
"NDE","2030","alri",16638,11637,21059,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",33759
"NDE","2030","copd",208754,89892,316907,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",423564
"NDE","2030","ihd",584386,445046,977632,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",1185725
"NDE","2030","lc",62762,18223,90986,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",127345
"NDE","2030","stroke",576806,184500,731028,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",1170345
"NDE","2030","tot",1449347,749298,2137611,1.69679896024264,0.848399480121321,2.54519844036396,"Million$2015",2940738
"NOA","2030","alri",406,214,599,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",561
"NOA","2030","copd",2747,935,4631,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",3795
"NOA","2030","ihd",14127,10113,18490,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",19519
"NOA","2030","lc",489,98,813,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",676
"NOA","2030","stroke",15859,7039,25128,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",21912
"NOA","2030","tot",33628,18400,49660,1.15544112657454,0.577720563287272,1.73316168986181,"Million$2015",46462
"NOR","2030","alri",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NOR","2030","copd",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NOR","2030","ihd",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NOR","2030","lc",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NOR","2030","stroke",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NOR","2030","tot",0,0,0,6.60476532175519,3.30238266087759,9.90714798263278,"Million$2015",0
"NZL","2030","alri",23,10,40,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",113
"NZL","2030","copd",91,28,160,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",447
"NZL","2030","ihd",556,394,721,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",2728
"NZL","2030","lc",286,50,501,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",1403
"NZL","2030","stroke",501,258,747,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",2459
"NZL","2030","tot",1458,741,2168,4.10385964803079,2.05192982401539,6.15578947204618,"Million$2015",7155
"PAC","2030","alri",0,0,1,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",0
"PAC","2030","copd",41,6,112,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",57
"PAC","2030","ihd",129,10,255,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",179
"PAC","2030","lc",12,1,32,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",17
"PAC","2030","stroke",7,0,228,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",10
"PAC","2030","tot",190,17,628,1.1621331896488,0.581066594824402,1.74319978447321,"Million$2015",264
"PHL","2030","alri",1,0,15,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",1
"PHL","2030","copd",707,100,1909,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",688
"PHL","2030","ihd",2183,176,4257,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",2125
"PHL","2030","lc",205,12,543,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",200
"PHL","2030","stroke",125,1,3873,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",122
"PHL","2030","tot",3221,290,10596,0.814150644899861,0.40707532244993,1.22122596734979,"Million$2015",3136
"POL","2030","alri",7,1,24,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",29
"POL","2030","copd",494,110,1048,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",2019
"POL","2030","ihd",8438,3059,12906,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",34481
"POL","2030","lc",505,57,1059,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",2064
"POL","2030","stroke",1371,210,5638,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",5602
"POL","2030","tot",10815,3438,20675,3.41732156448541,1.7086607822427,5.12598234672811,"Million$2015",44194
"RCAM","2030","alri",51,12,146,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",96
"RCAM","2030","copd",756,183,1522,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",1426
"RCAM","2030","ihd",8809,4104,12883,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",16615
"RCAM","2030","lc",393,49,788,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",741
"RCAM","2030","stroke",2007,483,5760,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",3785
"RCAM","2030","tot",12016,4831,21098,1.57728467148491,0.788642335742456,2.36592700722737,"Million$2015",22663
"RCEU","2030","alri",12,4,27,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",33
"RCEU","2030","copd",528,145,988,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",1430
"RCEU","2030","ihd",6527,4137,8920,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",17683
"RCEU","2030","lc",567,85,1060,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",1536
"RCEU","2030","stroke",2547,1121,4578,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",6900
"RCEU","2030","tot",10182,5493,15574,2.26559365275717,1.13279682637859,3.39839047913576,"Million$2015",27585
"RCZ","2030","alri",17,6,34,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",60
"RCZ","2030","copd",431,123,794,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",1533
"RCZ","2030","ihd",2867,1923,3874,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",10198
"RCZ","2030","lc",585,92,1072,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",2081
"RCZ","2030","stroke",1153,560,1901,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",4101
"RCZ","2030","tot",5051,2703,7675,2.97469193520745,1.48734596760372,4.46203790281117,"Million$2015",17967
"RFA","2030","alri",45,13,110,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",201
"RFA","2030","copd",1624,420,3129,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",7253
"RFA","2030","ihd",12317,6912,17428,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",55006
"RFA","2030","lc",2165,299,4176,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",9669
"RFA","2030","stroke",3491,1194,7625,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",15590
"RFA","2030","tot",19642,8837,32469,3.73464203635818,1.86732101817909,5.60196305453726,"Million$2015",87718
"RIS","2030","alri",264,185,338,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",791
"RIS","2030","copd",2387,945,3720,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",7148
"RIS","2030","ihd",17872,13306,27761,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",53519
"RIS","2030","lc",2702,691,4110,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",8091
"RIS","2030","stroke",20441,6929,28288,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",61212
"RIS","2030","tot",43666,22056,64217,2.50426557108787,1.25213278554393,3.7563983566318,"Million$2015",130761
"ROM","2030","alri",9,3,20,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",29
"ROM","2030","copd",432,117,813,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",1379
"ROM","2030","ihd",5444,3362,7511,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",17375
"ROM","2030","lc",462,68,871,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",1475
"ROM","2030","stroke",2014,838,3782,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",6428
"ROM","2030","tot",8361,4387,12996,2.66900529393103,1.33450264696551,4.00350794089654,"Million$2015",26685
"RSA","2030","alri",128,42,275,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",254
"RSA","2030","copd",897,247,1677,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",1779
"RSA","2030","ihd",5954,3784,8129,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",11807
"RSA","2030","lc",195,29,364,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",387
"RSA","2030","stroke",3428,1518,6135,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",6798
"RSA","2030","tot",10602,5621,16580,1.65835024765205,0.829175123826025,2.48752537147807,"Million$2015",21024
"RSAM","2030","alri",38,5,178,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",78
"RSAM","2030","copd",199,39,457,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",410
"RSAM","2030","ihd",5808,1338,9769,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",11956
"RSAM","2030","lc",150,14,338,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",309
"RSAM","2030","stroke",625,52,4684,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",1287
"RSAM","2030","tot",6820,1447,15425,1.72150975545505,0.860754877727525,2.58226463318257,"Million$2015",14039
"RSAS","2030","alri",2824,1985,3576,0.469125260158722,0.234562630079361,0.703687890238083,"Million$2015",1584
"RSAS","2030","copd",26323,10808,40639,0.469125260158722,0.234562630079361,0.703687890238083,"Million$2015",14767
"RSAS","2030","ihd",157711,118480,253964,0.469125260158722,0.234562630079361,0.703687890238083,"Million$2015",88472
"RSAS","2030","lc",9583,2595,14277,0.469125260158722,0.234562630079361,0.703687890238083,"Million$2015",5376
"RSAS","2030","stroke",113393,37131,149859,0.469125260158722,0.234562630079361,0.703687890238083,"Million$2015",63610
