"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"COR","2090","tot",10530,3922,19268,5.113547051672,2.556773525836,7.67032057750799,"Million$2015",64388
"EAF","2090","alri",2607,1095,4628,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",4698
"EAF","2090","copd",25468,7797,44966,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",45891
"EAF","2090","ihd",148320,104696,193483,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",267257
"EAF","2090","lc",5620,972,9904,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",10127
"EAF","2090","stroke",120723,62490,180621,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",217530
"EAF","2090","tot",302737,177050,433603,1.50686729326329,0.753433646631643,2.26030093989493,"Million$2015",545499
"EGY","2090","alri",239,155,315,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",882
"EGY","2090","copd",8058,3026,12964,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",29731
"EGY","2090","ihd",55557,40749,80845,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",204983
"EGY","2090","lc",2903,681,4569,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",10711
"EGY","2090","stroke",33253,12074,52002,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",122690
"EGY","2090","tot",100011,56685,150694,3.08550356566839,1.54275178283419,4.62825534850258,"Million$2015",369001
"ESP","2090","alri",22,5,62,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",231
"ESP","2090","copd",1006,246,2013,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",10550
"ESP","2090","ihd",8372,3996,12197,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",87796
"ESP","2090","lc",1323,168,2639,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",13874
"ESP","2090","stroke",1850,465,5129,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",19401
"ESP","2090","tot",12575,4880,22040,8.76982304432358,4.38491152216179,13.1547345664854,"Million$2015",131872
"FIN","2090","alri",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FIN","2090","copd",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FIN","2090","ihd",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FIN","2090","lc",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FIN","2090","stroke",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FIN","2090","tot",0,0,0,7.74917067702457,3.87458533851229,11.6237560155369,"Million$2015",0
"FRA","2090","alri",1,0,14,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",12
"FRA","2090","copd",180,25,486,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",2111
"FRA","2090","ihd",3533,286,6882,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",41427
"FRA","2090","lc",200,12,529,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",2345
"FRA","2090","stroke",66,1,2044,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",774
"FRA","2090","tot",3980,324,9954,9.80587848316072,4.90293924158036,14.7088177247411,"Million$2015",46668
"GBR","2090","alri",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GBR","2090","copd",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GBR","2090","ihd",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GBR","2090","lc",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GBR","2090","stroke",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GBR","2090","tot",0,0,0,10.7290791947342,5.3645395973671,16.0936187921013,"Million$2015",0
"GOLF","2090","alri",340,238,428,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",1755
"GOLF","2090","copd",9842,4127,15204,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",50794
"GOLF","2090","ihd",131065,99041,214879,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",676425
"GOLF","2090","lc",10762,3005,15839,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",55543
"GOLF","2090","stroke",89439,28842,115996,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",461594
"GOLF","2090","tot",241447,135253,362347,4.31597793556739,2.1579889677837,6.47396690335109,"Million$2015",1246105
"GRC","2090","alri",2,0,8,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",22
"GRC","2090","copd",142,32,302,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",1562
"GRC","2090","ihd",1374,496,2103,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",15118
"GRC","2090","lc",183,20,383,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",2014
"GRC","2090","stroke",201,31,833,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",2212
"GRC","2090","tot",1902,579,3630,9.20149582412389,4.60074791206194,13.8022437361858,"Million$2015",20928
"HUN","2090","alri",0,0,2,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",0
"HUN","2090","copd",47,10,106,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",322
"HUN","2090","ihd",2792,745,4526,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",19123
"HUN","2090","lc",60,6,133,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",411
"HUN","2090","stroke",233,20,1482,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",1596
"HUN","2090","tot",3134,781,6248,5.72780241698715,2.86390120849357,8.59170362548072,"Million$2015",21465
"IDN","2090","alri",176,45,464,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",1043
"IDN","2090","copd",4529,1135,8892,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",26844
"IDN","2090","ihd",48176,24865,69238,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",285544
"IDN","2090","lc",5920,780,11621,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",35088
"IDN","2090","stroke",10976,3120,27236,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",65056
"IDN","2090","tot",69776,29945,117450,4.95666353451953,2.47833176725976,7.43499530177929,"Million$2015",413570
"ITA","2090","alri",26,7,65,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",310
"ITA","2090","copd",1112,286,2148,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",13243
"ITA","2090","ihd",8490,4709,12040,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",101110
"ITA","2090","lc",1480,203,2863,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",17626
"ITA","2090","stroke",2363,790,5251,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",28142
"ITA","2090","tot",13471,5996,22367,9.95938384786466,4.97969192393233,14.939075771797,"Million$2015",160430
"JPN","2090","alri",49,11,139,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",394
"JPN","2090","copd",833,202,1677,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",6706
"JPN","2090","ihd",7151,3317,10465,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",57566
"JPN","2090","lc",2500,314,5014,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",20125
"JPN","2090","stroke",2606,622,7527,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",20979
"JPN","2090","tot",13138,4466,24822,6.7320574779276,3.3660287389638,10.0980862168914,"Million$2015",105762
"KAZ","2090","alri",9,3,16,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",54
"KAZ","2090","copd",420,124,760,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",2521
"KAZ","2090","ihd",14026,9694,18701,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",84185
"KAZ","2090","lc",583,96,1050,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",3499
"KAZ","2090","stroke",5559,2836,8632,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",33366
"KAZ","2090","tot",20596,12753,29159,5.01935858383042,2.50967929191521,7.52903787574563,"Million$2015",123619
"MEME","2090","alri",71,22,160,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",283
"MEME","2090","copd",1760,474,3324,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",7024
"MEME","2090","ihd",12628,7715,17492,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",50399
"MEME","2090","lc",2366,344,4471,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",9443
"MEME","2090","stroke",4145,1679,7932,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",16543
"MEME","2090","tot",20971,10234,33379,3.33760945402283,1.66880472701142,5.00641418103425,"Million$2015",83697
"MEX","2090","alri",58,17,139,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",357
"MEX","2090","copd",2005,521,3850,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",12332
"MEX","2090","ihd",20823,11852,29380,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",128076
"MEX","2090","lc",1059,147,2037,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",6514
"MEX","2090","stroke",6448,2262,13792,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",39660
"MEX","2090","tot",30392,14800,49199,5.14362932930372,2.57181466465186,7.71544399395559,"Million$2015",186932
"MON","2090","alri",6,1,19,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",4
"MON","2090","copd",732,170,1520,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",472
"MON","2090","ihd",4950,2006,7398,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",3195
"MON","2090","lc",199,23,410,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",128
"MON","2090","stroke",715,125,2525,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",461
"MON","2090","tot",6603,2325,11872,0.539766226674864,0.269883113337432,0.809649340012296,"Million$2015",4262
"MYS","2090","alri",0,0,3,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",0
"MYS","2090","copd",11,2,30,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",62
"MYS","2090","ihd",225,18,451,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",1264
"MYS","2090","lc",28,2,75,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",157
"MYS","2090","stroke",7,0,223,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",39
"MYS","2090","tot",272,21,781,4.69852350219944,2.34926175109972,7.04778525329916,"Million$2015",1528
"NDE","2090","alri",7749,5440,9887,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",36831
"NDE","2090","copd",261587,104519,406847,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",1243313
"NDE","2090","ihd",813879,606834,1274598,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",3868335
"NDE","2090","lc",78098,20260,118193,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",371197
"NDE","2090","stroke",720803,241775,980005,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",3425948
"NDE","2090","tot",1882116,978829,2789531,3.97475696518397,1.98737848259198,5.96213544777595,"Million$2015",8945623
"NOA","2090","alri",268,147,381,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",1027
"NOA","2090","copd",3740,1295,6296,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",14329
"NOA","2090","ihd",18659,13413,24893,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",71488
"NOA","2090","lc",667,138,1097,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",2555
"NOA","2090","stroke",22387,9414,36162,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",85771
"NOA","2090","tot",45721,24408,68829,3.20399361271041,1.6019968063552,4.80599041906561,"Million$2015",175171
"NOR","2090","alri",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NOR","2090","copd",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NOR","2090","ihd",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NOR","2090","lc",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NOR","2090","stroke",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NOR","2090","tot",0,0,0,10.658274132107,5.32913706605351,15.9874111981605,"Million$2015",0
"NZL","2090","alri",22,10,38,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",184
"NZL","2090","copd",134,42,233,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",1120
"NZL","2090","ihd",806,571,1039,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",6740
"NZL","2090","lc",421,75,733,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",3520
"NZL","2090","stroke",753,383,1123,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",6296
"NZL","2090","tot",2137,1081,3165,6.99261810877613,3.49630905438806,10.4889271631642,"Million$2015",17869
"PAC","2090","alri",0,0,1,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",0
"PAC","2090","copd",67,9,180,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",237
"PAC","2090","ihd",208,17,412,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",734
"PAC","2090","lc",19,1,51,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",67
"PAC","2090","stroke",12,0,369,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",42
"PAC","2090","tot",306,27,1013,2.95234545322189,1.47617272661094,4.42851817983283,"Million$2015",1080
"PHL","2090","alri",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"PHL","2090","copd",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"PHL","2090","ihd",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"PHL","2090","lc",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"PHL","2090","stroke",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"PHL","2090","tot",0,0,0,2.33887063165993,1.16943531582997,3.5083059474899,"Million$2015",0
"POL","2090","alri",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"POL","2090","copd",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"POL","2090","ihd",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"POL","2090","lc",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"POL","2090","stroke",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"POL","2090","tot",0,0,0,5.60563270750311,2.80281635375156,8.40844906125467,"Million$2015",0
"RCAM","2090","alri",18,3,61,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",76
"RCAM","2090","copd",820,183,1735,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",3448
"RCAM","2090","ihd",10869,3970,16599,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",45702
"RCAM","2090","lc",417,47,874,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",1753
"RCAM","2090","stroke",1732,269,7047,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",7283
"RCAM","2090","tot",13855,4472,26317,3.51631431594132,1.75815715797066,5.27447147391198,"Million$2015",58257
"RCEU","2090","alri",9,3,18,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",49
"RCEU","2090","copd",524,149,968,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",2853
"RCEU","2090","ihd",6202,4141,8384,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",33772
"RCEU","2090","lc",566,89,1039,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",3082
"RCEU","2090","stroke",2719,1312,4512,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",14806
"RCEU","2090","tot",10019,5694,14921,4.55375263400277,2.27687631700138,6.83062895100415,"Million$2015",54557
"RCZ","2090","alri",4,1,14,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",25
"RCZ","2090","copd",205,47,431,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",1278
"RCZ","2090","ihd",1916,739,2895,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",11944
"RCZ","2090","lc",266,31,551,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",1658
"RCZ","2090","stroke",308,51,1164,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",1920
"RCZ","2090","tot",2700,868,5055,5.21333070392338,2.60666535196169,7.81999605588507,"Million$2015",16832
"RFA","2090","alri",13,2,46,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",102
"RFA","2090","copd",806,176,1731,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",6297
"RFA","2090","ihd",8055,2722,12482,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",62936
"RFA","2090","lc",1029,112,2183,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",8040
"RFA","2090","stroke",1074,148,4879,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",8391
"RFA","2090","tot",10976,3160,21321,6.53398584313783,3.26699292156892,9.80097876470675,"Million$2015",85758
"RIS","2090","alri",113,75,148,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",702
"RIS","2090","copd",2702,1023,4332,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",16793
"RIS","2090","ihd",21769,16001,31889,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",135294
"RIS","2090","lc",3044,725,4763,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",18918
"RIS","2090","stroke",22587,8083,34435,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",140378
"RIS","2090","tot",50216,25906,75568,5.19742189316242,2.59871094658121,7.79613283974363,"Million$2015",312093
"ROM","2090","alri",1,0,4,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",6
"ROM","2090","copd",124,26,271,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",772
"ROM","2090","ihd",2313,704,3648,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",14409
"ROM","2090","lc",125,13,269,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",779
"ROM","2090","stroke",290,32,1540,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",1807
"ROM","2090","tot",2853,776,5733,5.20959017142338,2.60479508571169,7.81438525713506,"Million$2015",17773
"RSA","2090","alri",64,19,151,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",330
"RSA","2090","copd",1106,290,2112,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",5697
"RSA","2090","ihd",7818,4558,10978,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",40267
"RSA","2090","lc",238,34,456,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",1226
"RSA","2090","stroke",3799,1388,7848,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",19567
"RSA","2090","tot",13025,6288,21545,4.30730084835149,2.15365042417574,6.46095127252723,"Million$2015",67087
"RSAM","2090","alri",4,0,40,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",18
"RSAM","2090","copd",115,16,310,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",517
"RSAM","2090","ihd",5334,434,10326,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",23962
"RSAM","2090","lc",78,5,207,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",350
"RSAM","2090","stroke",136,1,4168,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",611
"RSAM","2090","tot",5667,456,15051,3.75674531537193,1.87837265768596,5.63511797305789,"Million$2015",25458
"RSAS","2090","alri",1853,1303,2345,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",4047
"RSAS","2090","copd",48226,19600,74618,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",105337
"RSAS","2090","ihd",293492,219876,467898,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",641055
"RSAS","2090","lc",17542,4674,26296,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",38316
"RSAS","2090","stroke",207423,68552,276676,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",453060
"RSAS","2090","tot",568536,314005,847833,1.82660875429055,0.913304377145277,2.73991313143583,"Million$2015",1241816
"RSEA","2090","alri",41,18,69,1.29964020564415,0.649820102822073,1.94946030846622,"Million$2015",64
