"region","year","disease","mort_med","mort_lb","mort_ub","vsl_med","vsl_lb","vsl_ub","unit","Damage_med"
"ARG","2020","alri",2,0,15,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",5
"ARG","2020","copd",82,13,210,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",207
"ARG","2020","ihd",1987,239,3711,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",5026
"ARG","2020","lc",41,3,104,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",104
"ARG","2020","stroke",71,4,1196,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",180
"ARG","2020","tot",2184,259,5236,2.11549261047688,1.05774630523844,3.17323891571532,"Million$2015",5525
"AUS","2020","alri",1,0,5,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",6
"AUS","2020","copd",10,1,26,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",63
"AUS","2020","ihd",226,18,449,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",1425
"AUS","2020","lc",25,2,66,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",158
"AUS","2020","stroke",7,0,221,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",44
"AUS","2020","tot",268,21,767,5.27285230428489,2.63642615214245,7.90927845642734,"Million$2015",1690
"AUT","2020","alri",13,5,26,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",61
"AUT","2020","copd",264,76,485,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",1247
"AUT","2020","ihd",1988,1347,2683,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",9388
"AUT","2020","lc",385,61,704,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",1818
"AUT","2020","stroke",793,391,1290,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",3745
"AUT","2020","tot",3443,1879,5189,3.9492336130097,1.97461680650485,5.92385041951454,"Million$2015",16259
"BGR","2020","alri",10,5,16,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",25
"BGR","2020","copd",255,85,435,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",631
"BGR","2020","ihd",2871,2051,3683,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",7109
"BGR","2020","lc",303,58,512,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",750
"BGR","2020","stroke",1924,927,2993,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",4764
"BGR","2020","tot",5363,3125,7640,2.07068114441089,1.03534057220544,3.10602171661633,"Million$2015",13279
"BLX","2020","alri",31,10,69,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",184
"BLX","2020","copd",577,157,1084,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",3430
"BLX","2020","ihd",4659,2900,6410,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",27694
"BLX","2020","lc",836,123,1570,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",4969
"BLX","2020","stroke",1543,654,2860,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",9172
"BLX","2020","tot",7646,3844,11992,4.97088849792362,2.48544424896181,7.45633274688544,"Million$2015",45449
"BRA","2020","alri",16,2,86,1.64128814892319,0.820644074461593,2.46193222338478,"Million$2015",31
"BRA","2020","copd",503,90,1217,1.64128814892319,0.820644074461593,2.46193222338478,"Million$2015",987
