"region","year","disease","yll_med","vsly","unit","Damage_med"
"COR","2080","stroke",40926,173.492015121789,"Thous$2015",8490483
"EAF","2080","alri",40370,45.9610729293648,"Thous$2015",2218720
"EAF","2080","copd",303429,45.9610729293648,"Thous$2015",16676344
"EAF","2080","ihd",1753403,45.9610729293648,"Thous$2015",96366374
"EAF","2080","lc",75488,45.9610729293648,"Thous$2015",4148792
"EAF","2080","stroke",1467705,45.9610729293648,"Thous$2015",80664518
"EGY","2080","alri",3306,105.123157193903,"Thous$2015",415580
"EGY","2080","copd",98853,105.123157193903,"Thous$2015",12426301
"EGY","2080","ihd",694014,105.123157193903,"Thous$2015",87240921
"EGY","2080","lc",40348,105.123157193903,"Thous$2015",5071939
"EGY","2080","stroke",384689,105.123157193903,"Thous$2015",48357270
"ESP","2080","alri",135,304.055912473633,"Thous$2015",49084
"ESP","2080","copd",7621,304.055912473633,"Thous$2015",2770888
"ESP","2080","ihd",66969,304.055912473633,"Thous$2015",24348986
"ESP","2080","lc",14927,304.055912473633,"Thous$2015",5427247
"ESP","2080","stroke",11978,304.055912473633,"Thous$2015",4355032
"FIN","2080","alri",0,266.929546983936,"Thous$2015",0
"FIN","2080","copd",0,266.929546983936,"Thous$2015",0
"FIN","2080","ihd",0,266.929546983936,"Thous$2015",0
"FIN","2080","lc",0,266.929546983936,"Thous$2015",0
"FIN","2080","stroke",0,266.929546983936,"Thous$2015",0
"FRA","2080","alri",12,336.923491062214,"Thous$2015",4835
"FRA","2080","copd",1607,336.923491062214,"Thous$2015",647442
"FRA","2080","ihd",32264,336.923491062214,"Thous$2015",12998796
"FRA","2080","lc",2659,336.923491062214,"Thous$2015",1071281
"FRA","2080","stroke",531,336.923491062214,"Thous$2015",213934
"GBR","2080","alri",0,367.236347916665,"Thous$2015",0
"GBR","2080","copd",0,367.236347916665,"Thous$2015",0
"GBR","2080","ihd",0,367.236347916665,"Thous$2015",0
"GBR","2080","lc",0,367.236347916665,"Thous$2015",0
"GBR","2080","stroke",0,367.236347916665,"Thous$2015",0
"GOLF","2080","alri",4432,142.839525975559,"Thous$2015",757010
"GOLF","2080","copd",101414,142.839525975559,"Thous$2015",17322075
"GOLF","2080","ihd",1540501,142.839525975559,"Thous$2015",263126141
"GOLF","2080","lc",137365,142.839525975559,"Thous$2015",23462706
"GOLF","2080","stroke",937300,142.839525975559,"Thous$2015",160096055
"GRC","2080","alri",18,317.687300443169,"Thous$2015",6838
"GRC","2080","copd",1155,317.687300443169,"Thous$2015",438769
"GRC","2080","ihd",11424,317.687300443169,"Thous$2015",4339819
"GRC","2080","lc",2216,317.687300443169,"Thous$2015",841828
"GRC","2080","stroke",1466,317.687300443169,"Thous$2015",556913
"HUN","2080","alri",0,194.004456489101,"Thous$2015",0
"HUN","2080","copd",622,194.004456489101,"Thous$2015",144296
"HUN","2080","ihd",34616,194.004456489101,"Thous$2015",8030493
"HUN","2080","lc",1013,194.004456489101,"Thous$2015",235004
"HUN","2080","stroke",3041,194.004456489101,"Thous$2015",705475
"IDN","2080","alri",2465,162.527698762242,"Thous$2015",479069
"IDN","2080","copd",54507,162.527698762242,"Thous$2015",10593349
"IDN","2080","ihd",644415,162.527698762242,"Thous$2015",125241033
"IDN","2080","lc",85643,162.527698762242,"Thous$2015",16644581
"IDN","2080","stroke",135585,162.527698762242,"Thous$2015",26350730
"ITA","2080","alri",178,343.910454152703,"Thous$2015",73201
"ITA","2080","copd",9135,343.910454152703,"Thous$2015",3756709
"ITA","2080","ihd",71047,343.910454152703,"Thous$2015",29217613
"ITA","2080","lc",18204,343.910454152703,"Thous$2015",7486276
"ITA","2080","stroke",17653,343.910454152703,"Thous$2015",7259681
"JPN","2080","alri",354,228.669247843699,"Thous$2015",96798
"JPN","2080","copd",6787,228.669247843699,"Thous$2015",1855834
"JPN","2080","ihd",67717,228.669247843699,"Thous$2015",18516508
"JPN","2080","lc",29314,228.669247843699,"Thous$2015",8015608
"JPN","2080","stroke",24158,228.669247843699,"Thous$2015",6605753
"KAZ","2080","alri",170,168.67109824973,"Thous$2015",34288
"KAZ","2080","copd",4734,168.67109824973,"Thous$2015",954822
"KAZ","2080","ihd",156217,168.67109824973,"Thous$2015",31508126
"KAZ","2080","lc",8371,168.67109824973,"Thous$2015",1688386
"KAZ","2080","stroke",59110,168.67109824973,"Thous$2015",11922168
"MEME","2080","alri",484,108.188594802742,"Thous$2015",62615
"MEME","2080","copd",13511,108.188594802742,"Thous$2015",1747924
"MEME","2080","ihd",98527,108.188594802742,"Thous$2015",12746482
"MEME","2080","lc",27219,108.188594802742,"Thous$2015",3521334
"MEME","2080","stroke",29108,108.188594802742,"Thous$2015",3765715
"MEX","2080","alri",573,171.128265086374,"Thous$2015",117255
"MEX","2080","copd",17003,171.128265086374,"Thous$2015",3479372
"MEX","2080","ihd",218526,171.128265086374,"Thous$2015",44717599
"MEX","2080","lc",13119,171.128265086374,"Thous$2015",2684578
"MEX","2080","stroke",64121,171.128265086374,"Thous$2015",13121263
"MON","2080","alri",107,17.1037072976462,"Thous$2015",2188
"MON","2080","copd",11388,17.1037072976462,"Thous$2015",232912
"MON","2080","ihd",72738,17.1037072976462,"Thous$2015",1487665
"MON","2080","lc",3294,17.1037072976462,"Thous$2015",67370
"MON","2080","stroke",11711,17.1037072976462,"Thous$2015",239518
"MYS","2080","alri",6,161.553341008319,"Thous$2015",1159
"MYS","2080","copd",228,161.553341008319,"Thous$2015",44046
"MYS","2080","ihd",5509,161.553341008319,"Thous$2015",1064247
"MYS","2080","lc",822,161.553341008319,"Thous$2015",158797
"MYS","2080","stroke",155,161.553341008319,"Thous$2015",29943
"NDE","2080","alri",112900,133.344426521497,"Thous$2015",18002069
"NDE","2080","copd",3561756,133.344426521497,"Thous$2015",567927168
"NDE","2080","ihd",10868053,133.344426521497,"Thous$2015",1732926839
"NDE","2080","lc",1123105,133.344426521497,"Thous$2015",179080724
"NDE","2080","stroke",9079098,133.344426521497,"Thous$2015",1447675365
"NOA","2080","alri",4088,106.724507768053,"Thous$2015",521709
"NOA","2080","copd",46674,106.724507768053,"Thous$2015",5956523
"NOA","2080","ihd",236051,106.724507768053,"Thous$2015",30124762
"NOA","2080","lc",8841,106.724507768053,"Thous$2015",1128286
"NOA","2080","stroke",281109,106.724507768053,"Thous$2015",35875051
"NOR","2080","alri",0,370.029135718731,"Thous$2015",0
"NOR","2080","copd",0,370.029135718731,"Thous$2015",0
"NOR","2080","ihd",0,370.029135718731,"Thous$2015",0
"NOR","2080","lc",0,370.029135718731,"Thous$2015",0
"NOR","2080","stroke",0,370.029135718731,"Thous$2015",0
"NZL","2080","alri",131,240.398861272029,"Thous$2015",37658
"NZL","2080","copd",892,240.398861272029,"Thous$2015",256419
"NZL","2080","ihd",6538,240.398861272029,"Thous$2015",1879451
"NZL","2080","lc",4019,240.398861272029,"Thous$2015",1155325
"NZL","2080","stroke",5315,240.398861272029,"Thous$2015",1527880
"PAC","2080","alri",0,92.9238467509956,"Thous$2015",0
"PAC","2080","copd",616,92.9238467509956,"Thous$2015",68448
"PAC","2080","ihd",2223,92.9238467509956,"Thous$2015",247013
"PAC","2080","lc",264,92.9238467509956,"Thous$2015",29335
"PAC","2080","stroke",124,92.9238467509956,"Thous$2015",13779
"PHL","2080","alri",0,77.5637065176879,"Thous$2015",0
"PHL","2080","copd",0,77.5637065176879,"Thous$2015",0
"PHL","2080","ihd",0,77.5637065176879,"Thous$2015",0
"PHL","2080","lc",0,77.5637065176879,"Thous$2015",0
"PHL","2080","stroke",0,77.5637065176879,"Thous$2015",0
"POL","2080","alri",0,192.862815081572,"Thous$2015",0
"POL","2080","copd",0,192.862815081572,"Thous$2015",0
"POL","2080","ihd",0,192.862815081572,"Thous$2015",0
"POL","2080","lc",0,192.862815081572,"Thous$2015",0
"POL","2080","stroke",0,192.862815081572,"Thous$2015",0
"RCAM","2080","alri",185,114.282672293684,"Thous$2015",25282
"RCAM","2080","copd",7269,114.282672293684,"Thous$2015",993365
"RCAM","2080","ihd",117245,114.282672293684,"Thous$2015",16022428
"RCAM","2080","lc",5414,114.282672293684,"Thous$2015",739865
"RCAM","2080","stroke",18506,114.282672293684,"Thous$2015",2528987
"RCEU","2080","alri",99,152.692140317251,"Thous$2015",18076
"RCEU","2080","copd",5174,152.692140317251,"Thous$2015",944706
"RCEU","2080","ihd",69111,152.692140317251,"Thous$2015",12618783
"RCEU","2080","lc",7835,152.692140317251,"Thous$2015",1430571
"RCEU","2080","stroke",27025,152.692140317251,"Thous$2015",4934419
"RCZ","2080","alri",31,176.404517619069,"Thous$2015",6539
"RCZ","2080","copd",1818,176.404517619069,"Thous$2015",383493
"RCZ","2080","ihd",16690,176.404517619069,"Thous$2015",3520624
"RCZ","2080","lc",3534,176.404517619069,"Thous$2015",745469
"RCZ","2080","stroke",2625,176.404517619069,"Thous$2015",553723
"RFA","2080","alri",92,221.545802649527,"Thous$2015",24373
"RFA","2080","copd",6943,221.545802649527,"Thous$2015",1839350
"RFA","2080","ihd",69169,221.545802649527,"Thous$2015",18324352
"RFA","2080","lc",13330,221.545802649527,"Thous$2015",3531403
"RFA","2080","stroke",8767,221.545802649527,"Thous$2015",2322566
"RIS","2080","alri",1413,174.659898458387,"Thous$2015",295113
"RIS","2080","copd",26966,174.659898458387,"Thous$2015",5632009
"RIS","2080","ihd",237705,174.659898458387,"Thous$2015",49646099
"RIS","2080","lc",42681,174.659898458387,"Thous$2015",8914180
"RIS","2080","stroke",237008,174.659898458387,"Thous$2015",49500527
"ROM","2080","alri",11,175.299266784526,"Thous$2015",2306
"ROM","2080","copd",1477,175.299266784526,"Thous$2015",309609
"ROM","2080","ihd",28682,175.299266784526,"Thous$2015",6012335
"ROM","2080","lc",2103,175.299266784526,"Thous$2015",440832
"ROM","2080","stroke",4024,175.299266784526,"Thous$2015",843513
"RSA","2080","alri",1013,143.06679679445,"Thous$2015",173301
"RSA","2080","copd",14485,143.06679679445,"Thous$2015",2478055
"RSA","2080","ihd",101112,143.06679679445,"Thous$2015",17297971
"RSA","2080","lc",3516,143.06679679445,"Thous$2015",601508
"RSA","2080","stroke",51201,143.06679679445,"Thous$2015",8759330
"RSAM","2080","alri",58,127.100230931693,"Thous$2015",8815
"RSAM","2080","copd",1104,127.100230931693,"Thous$2015",167791
"RSAM","2080","ihd",60127,127.100230931693,"Thous$2015",9138386
"RSAM","2080","lc",1110,127.100230931693,"Thous$2015",168703
"RSAM","2080","stroke",2080,127.100230931693,"Thous$2015",316128
"RSAS","2080","alri",25649,55.6102120658456,"Thous$2015",1705606
"RSAS","2080","copd",587276,55.6102120658456,"Thous$2015",39052642
"RSAS","2080","ihd",3635923,55.6102120658456,"Thous$2015",241781374
"RSAS","2080","lc",242002,55.6102120658456,"Thous$2015",16092633
"RSAS","2080","stroke",2375395,55.6102120658456,"Thous$2015",157958864
"RSEA","2080","alri",457,40.4913161463636,"Thous$2015",22127
"RSEA","2080","copd",84515,40.4913161463636,"Thous$2015",4092129
"RSEA","2080","ihd",88327,40.4913161463636,"Thous$2015",4276702
"RSEA","2080","lc",45083,40.4913161463636,"Thous$2015",2182872
"RSEA","2080","stroke",157517,40.4913161463636,"Thous$2015",7626810
"RUE","2080","alri",0,174.337169571071,"Thous$2015",0
"RUE","2080","copd",0,174.337169571071,"Thous$2015",0
"RUE","2080","ihd",0,174.337169571071,"Thous$2015",0
"RUE","2080","lc",0,174.337169571071,"Thous$2015",0
"RUE","2080","stroke",0,174.337169571071,"Thous$2015",0
"RUS","2080","alri",11,174.337169571071,"Thous$2015",2293
"RUS","2080","copd",2367,174.337169571071,"Thous$2015",493449
"RUS","2080","ihd",90515,174.337169571071,"Thous$2015",18869664
"RUS","2080","lc",2928,174.337169571071,"Thous$2015",610400
"RUS","2080","stroke",1776,174.337169571071,"Thous$2015",370243
"SAF","2080","alri",1969,39.3007486524703,"Thous$2015",92534
"SAF","2080","copd",25618,39.3007486524703,"Thous$2015",1203926
"SAF","2080","ihd",224993,39.3007486524703,"Thous$2015",10573614
"SAF","2080","lc",6011,39.3007486524703,"Thous$2015",282489
"SAF","2080","stroke",60961,39.3007486524703,"Thous$2015",2864881
"SWE","2080","alri",0,306.908032595488,"Thous$2015",0
"SWE","2080","copd",0,306.908032595488,"Thous$2015",0
"SWE","2080","ihd",0,306.908032595488,"Thous$2015",0
"SWE","2080","lc",0,306.908032595488,"Thous$2015",0
"SWE","2080","stroke",0,306.908032595488,"Thous$2015",0
"THA","2080","alri",1541,153.974479348742,"Thous$2015",283730
"THA","2080","copd",24219,153.974479348742,"Thous$2015",4459217
"THA","2080","ihd",220962,153.974479348742,"Thous$2015",40683654
"THA","2080","lc",39369,153.974479348742,"Thous$2015",7248643
"THA","2080","stroke",92454,153.974479348742,"Thous$2015",17022685
"TUR","2080","alri",274,159.225692794447,"Thous$2015",52170
"TUR","2080","copd",13801,159.225692794447,"Thous$2015",2627709
"TUR","2080","ihd",226454,159.225692794447,"Thous$2015",43116823
"TUR","2080","lc",20261,159.225692794447,"Thous$2015",3857693
"TUR","2080","stroke",51013,159.225692794447,"Thous$2015",9712871
"TWN","2080","alri",27,335.390705641842,"Thous$2015",10829
"TWN","2080","copd",13913,335.390705641842,"Thous$2015",5579887
"TWN","2080","ihd",19942,335.390705641842,"Thous$2015",7997852
"TWN","2080","lc",7118,335.390705641842,"Thous$2015",2854714
"TWN","2080","stroke",15587,335.390705641842,"Thous$2015",6251254
"UKR","2080","alri",0,173.949925086192,"Thous$2015",0
"UKR","2080","copd",0,173.949925086192,"Thous$2015",0
"UKR","2080","ihd",0,173.949925086192,"Thous$2015",0
"UKR","2080","lc",0,173.949925086192,"Thous$2015",0
"UKR","2080","stroke",0,173.949925086192,"Thous$2015",0
"USA","2080","alri",204,297.164517368756,"Thous$2015",72490
"USA","2080","copd",31840,297.164517368756,"Thous$2015",11314194
"USA","2080","ihd",475782,297.164517368756,"Thous$2015",169066893
"USA","2080","lc",47469,297.164517368756,"Thous$2015",16867886
"USA","2080","stroke",20799,297.164517368756,"Thous$2015",7390827
"VNM","2080","alri",156,128.820833938195,"Thous$2015",24031
"VNM","2080","copd",72627,128.820833938195,"Thous$2015",11187623
"VNM","2080","ihd",98530,128.820833938195,"Thous$2015",15177778
"VNM","2080","lc",37464,128.820833938195,"Thous$2015",5771037
"VNM","2080","stroke",89170,128.820833938195,"Thous$2015",13735943
"WAF","2080","alri",92587,63.7167382408464,"Thous$2015",7054353
"WAF","2080","copd",416487,63.7167382408464,"Thous$2015",31732815
"WAF","2080","ihd",1860384,63.7167382408464,"Thous$2015",141745651
"WAF","2080","lc",79735,63.7167382408464,"Thous$2015",6075138
"WAF","2080","stroke",2793495,63.7167382408464,"Thous$2015",212840880
"ARG","2080","tot",0,180.795965217178,"Thous$2015",0
"AUS","2080","tot",0,338.900426638221,"Thous$2015",0
"AUT","2080","tot",6569,229.611255453039,"Thous$2015",1803624
"BGR","2080","tot",28871,138.298431172854,"Thous$2015",4774553
"BLX","2080","tot",36255,370.986722510366,"Thous$2015",16083475
"BRA","2080","tot",0,156.707472819881,"Thous$2015",0
"CAN","2080","tot",9727,281.749294124794,"Thous$2015",3277143
"CHE","2080","tot",7002,274.790885092768,"Thous$2015",2300796
"CHL","2080","tot",37088,147.083453836523,"Thous$2015",6523052
"CHN","2080","tot",9188680,199.879685580396,"Thous$2015",2196217750
"COR","2080","tot",130800,173.492015121789,"Thous$2015",27135689
"EAF","2080","tot",3640395,45.9610729293648,"Thous$2015",200074749
"EGY","2080","tot",1221209,105.123157193903,"Thous$2015",153511885
"ESP","2080","tot",101631,304.055912473633,"Thous$2015",36951601
"FIN","2080","tot",0,266.929546983936,"Thous$2015",0
"FRA","2080","tot",37073,336.923491062214,"Thous$2015",14936287
"GBR","2080","tot",0,367.236347916665,"Thous$2015",0
"GOLF","2080","tot",2721013,142.839525975559,"Thous$2015",464764159
"GRC","2080","tot",16278,317.687300443169,"Thous$2015",6183787
"HUN","2080","tot",39292,194.004456489101,"Thous$2015",9115268
"IDN","2080","tot",922615,162.527698762242,"Thous$2015",179308761
"ITA","2080","tot",116217,343.910454152703,"Thous$2015",47793480
"JPN","2080","tot",128330,228.669247843699,"Thous$2015",35090501
"KAZ","2080","tot",228602,168.67109824973,"Thous$2015",46107790
"MEME","2080","tot",168849,108.188594802742,"Thous$2015",21844071
"MEX","2080","tot",313341,171.128265086374,"Thous$2015",64119863
"MON","2080","tot",99238,17.1037072976462,"Thous$2015",2029653
"MYS","2080","tot",6720,161.553341008319,"Thous$2015",1298192
"NDE","2080","tot",24744911,133.344426521497,"Thous$2015",3945612005
"NOA","2080","tot",576763,106.724507768053,"Thous$2015",73606330
"NOR","2080","tot",0,370.029135718731,"Thous$2015",0
"NZL","2080","tot",16896,240.398861272029,"Thous$2015",4857020
"PAC","2080","tot",3226,92.9238467509956,"Thous$2015",358464
"PHL","2080","tot",0,77.5637065176879,"Thous$2015",0
"POL","2080","tot",0,192.862815081572,"Thous$2015",0
"RCAM","2080","tot",148620,114.282672293684,"Thous$2015",20310062
"RCEU","2080","tot",109244,152.692140317251,"Thous$2015",19946555
"RCZ","2080","tot",24697,176.404517619069,"Thous$2015",5209638
"RFA","2080","tot",98300,221.545802649527,"Thous$2015",26041779
"RIS","2080","tot",545773,174.659898458387,"Thous$2015",113987929
"ROM","2080","tot",36297,175.299266784526,"Thous$2015",7608595
"RSA","2080","tot",171327,143.06679679445,"Thous$2015",29310166
"RSAM","2080","tot",64478,127.100230931693,"Thous$2015",9799671
"RSAS","2080","tot",6866245,55.6102120658456,"Thous$2015",456591118
"RSEA","2080","tot",375899,40.4913161463636,"Thous$2015",18200641
"RUE","2080","tot",0,174.337169571071,"Thous$2015",0
"RUS","2080","tot",97596,174.337169571071,"Thous$2015",20345840
"SAF","2080","tot",319552,39.3007486524703,"Thous$2015",15017442
"SWE","2080","tot",0,306.908032595488,"Thous$2015",0
"THA","2080","tot",378545,153.974479348742,"Thous$2015",69697929
"TUR","2080","tot",311802,159.225692794447,"Thous$2015",59367076
"TWN","2080","tot",56587,335.390705641842,"Thous$2015",22694536
"UKR","2080","tot",0,173.949925086192,"Thous$2015",0
"USA","2080","tot",576094,297.164517368756,"Thous$2015",204712290
"VNM","2080","tot",297947,128.820833938195,"Thous$2015",45896412
"WAF","2080","tot",5242688,63.7167382408464,"Thous$2015",399448837
