"region","year","disease","yll_med","vsly","unit","Damage_med"
"CAN","2060","copd",858,244.278610492684,"Thous$2015",250626
"CAN","2060","ihd",22015,244.278610492684,"Thous$2015",6430692
"CAN","2060","lc",1139,244.278610492684,"Thous$2015",332708
"CAN","2060","stroke",197,244.278610492684,"Thous$2015",57545
"CHE","2060","alri",6,233.62525751307,"Thous$2015",1676
"CHE","2060","copd",616,233.62525751307,"Thous$2015",172089
"CHE","2060","ihd",7193,233.62525751307,"Thous$2015",2009479
"CHE","2060","lc",1155,233.62525751307,"Thous$2015",322668
"CHE","2060","stroke",593,233.62525751307,"Thous$2015",165664
"CHL","2060","alri",83,123.708257226712,"Thous$2015",12278
"CHL","2060","copd",2669,123.708257226712,"Thous$2015",394822
"CHL","2060","ihd",32928,123.708257226712,"Thous$2015",4870995
"CHL","2060","lc",2069,123.708257226712,"Thous$2015",306064
"CHL","2060","stroke",10726,123.708257226712,"Thous$2015",1586683
"CHN","2060","alri",10593,172.840718709141,"Thous$2015",2189367
"CHN","2060","copd",2673111,172.840718709141,"Thous$2015",552480137
"CHN","2060","ihd",2246859,172.840718709141,"Thous$2015",464382126
"CHN","2060","lc",1460233,172.840718709141,"Thous$2015",301801806
"CHN","2060","stroke",6302930,172.840718709141,"Thous$2015",1302693241
"COR","2060","alri",110,145.931009987418,"Thous$2015",19195
"COR","2060","copd",46523,145.931009987418,"Thous$2015",8118371
"COR","2060","ihd",55514,145.931009987418,"Thous$2015",9687322
"COR","2060","lc",24430,145.931009987418,"Thous$2015",4263092
"COR","2060","stroke",71006,145.931009987418,"Thous$2015",12390712
"EAF","2060","alri",46376,30.2455014502061,"Thous$2015",1677288
"EAF","2060","copd",233228,30.2455014502061,"Thous$2015",8435194
"EAF","2060","ihd",1338567,30.2455014502061,"Thous$2015",48412166
"EAF","2060","lc",58068,30.2455014502061,"Thous$2015",2100155
"EAF","2060","stroke",1138926,30.2455014502061,"Thous$2015",41191718
"EGY","2060","alri",4039,81.9093328118903,"Thous$2015",395604
"EGY","2060","copd",89797,81.9093328118903,"Thous$2015",8795263
"EGY","2060","ihd",623033,81.9093328118903,"Thous$2015",61023632
"EGY","2060","lc",36679,81.9093328118903,"Thous$2015",3592564
"EGY","2060","stroke",352052,81.9093328118903,"Thous$2015",34482109
"ESP","2060","alri",141,257.292104217775,"Thous$2015",43381
"ESP","2060","copd",8051,257.292104217775,"Thous$2015",2477022
"ESP","2060","ihd",70028,257.292104217775,"Thous$2015",21545263
"ESP","2060","lc",15790,257.292104217775,"Thous$2015",4858052
"ESP","2060","stroke",12872,257.292104217775,"Thous$2015",3960282
"FIN","2060","alri",0,227.247065281339,"Thous$2015",0
"FIN","2060","copd",0,227.247065281339,"Thous$2015",0
"FIN","2060","ihd",0,227.247065281339,"Thous$2015",0
"FIN","2060","lc",0,227.247065281339,"Thous$2015",0
"FIN","2060","stroke",0,227.247065281339,"Thous$2015",0
"FRA","2060","alri",43,285.246293572406,"Thous$2015",14667
"FRA","2060","copd",3035,285.246293572406,"Thous$2015",1035219
"FRA","2060","ihd",42781,285.246293572406,"Thous$2015",14592327
"FRA","2060","lc",5481,285.246293572406,"Thous$2015",1869534
"FRA","2060","stroke",2352,285.246293572406,"Thous$2015",802252
"GBR","2060","alri",0,307.038921126326,"Thous$2015",0
"GBR","2060","copd",328,307.038921126326,"Thous$2015",120426
"GBR","2060","ihd",6776,307.038921126326,"Thous$2015",2487829
"GBR","2060","lc",548,307.038921126326,"Thous$2015",201200
"GBR","2060","stroke",105,307.038921126326,"Thous$2015",38551
"GOLF","2060","alri",4986,115.469384085913,"Thous$2015",688451
"GOLF","2060","copd",89511,115.469384085913,"Thous$2015",12359385
"GOLF","2060","ihd",1357254,115.469384085913,"Thous$2015",187405180
"GOLF","2060","lc",121255,115.469384085913,"Thous$2015",16742493
"GOLF","2060","stroke",827040,115.469384085913,"Thous$2015",114194970
"GRC","2060","alri",25,267.849324863199,"Thous$2015",8007
"GRC","2060","copd",1420,267.849324863199,"Thous$2015",454813
"GRC","2060","ihd",13078,267.849324863199,"Thous$2015",4188760
"GRC","2060","lc",2764,267.849324863199,"Thous$2015",885283
"GRC","2060","stroke",2031,267.849324863199,"Thous$2015",650510
"HUN","2060","alri",17,158.792396362361,"Thous$2015",3228
"HUN","2060","copd",927,158.792396362361,"Thous$2015",176020
"HUN","2060","ihd",44981,158.792396362361,"Thous$2015",8541073
"HUN","2060","lc",1569,158.792396362361,"Thous$2015",297925
"HUN","2060","stroke",6072,158.792396362361,"Thous$2015",1152962
"IDN","2060","alri",3415,122.409991948899,"Thous$2015",499875
"IDN","2060","copd",60800,122.409991948899,"Thous$2015",8899673
"IDN","2060","ihd",695047,122.409991948899,"Thous$2015",101738342
"IDN","2060","lc",96020,122.409991948899,"Thous$2015",14055043
"IDN","2060","stroke",160247,122.409991948899,"Thous$2015",23456348
"ITA","2060","alri",215,293.234458291244,"Thous$2015",75389
"ITA","2060","copd",10352,293.234458291244,"Thous$2015",3629885
"ITA","2060","ihd",78064,293.234458291244,"Thous$2015",27372812
"ITA","2060","lc",20723,293.234458291244,"Thous$2015",7266432
"ITA","2060","stroke",20997,293.234458291244,"Thous$2015",7362509
"JPN","2060","alri",588,190.931428892281,"Thous$2015",134248
"JPN","2060","copd",9471,190.931428892281,"Thous$2015",2162354
"JPN","2060","ihd",85859,190.931428892281,"Thous$2015",19602744
"JPN","2060","lc",41480,190.931428892281,"Thous$2015",9470432
"JPN","2060","stroke",39537,190.931428892281,"Thous$2015",9026819
"KAZ","2060","alri",238,138.593835421327,"Thous$2015",39443
"KAZ","2060","copd",4887,138.593835421327,"Thous$2015",809916
"KAZ","2060","ihd",155760,138.593835421327,"Thous$2015",25813891
"KAZ","2060","lc",8677,138.593835421327,"Thous$2015",1438027
"KAZ","2060","stroke",64221,138.593835421327,"Thous$2015",10643258
"MEME","2060","alri",619,83.9552707511862,"Thous$2015",62143
"MEME","2060","copd",12793,83.9552707511862,"Thous$2015",1284322
"MEME","2060","ihd",89206,83.9552707511862,"Thous$2015",8955620
"MEME","2060","lc",25924,83.9552707511862,"Thous$2015",2602577
"MEME","2060","stroke",29708,83.9552707511862,"Thous$2015",2982463
"MEX","2060","alri",730,136.54903096106,"Thous$2015",119197
"MEX","2060","copd",16256,136.54903096106,"Thous$2015",2654336
"MEX","2060","ihd",206359,136.54903096106,"Thous$2015",33695015
"MEX","2060","lc",12559,136.54903096106,"Thous$2015",2050677
"MEX","2060","stroke",62531,136.54903096106,"Thous$2015",10210279
"MON","2060","alri",203,12.0276413831186,"Thous$2015",2920
"MON","2060","copd",16091,12.0276413831186,"Thous$2015",231429
"MON","2060","ihd",90269,12.0276413831186,"Thous$2015",1298293
"MON","2060","lc",4741,12.0276413831186,"Thous$2015",68187
"MON","2060","stroke",20573,12.0276413831186,"Thous$2015",295891
"MYS","2060","alri",23,140.310206459144,"Thous$2015",3859
"MYS","2060","copd",678,140.310206459144,"Thous$2015",113756
"MYS","2060","ihd",14271,140.310206459144,"Thous$2015",2394403
"MYS","2060","lc",2564,140.310206459144,"Thous$2015",430191
"MYS","2060","stroke",730,140.310206459144,"Thous$2015",122480
"NDE","2060","alri",154572,105.474640511559,"Thous$2015",19495415
"NDE","2060","copd",3726297,105.474640511559,"Thous$2015",469979736
"NDE","2060","ihd",10724341,105.474640511559,"Thous$2015",1352609025
"NDE","2060","lc",1180983,105.474640511559,"Thous$2015",148951648
"NDE","2060","stroke",9522576,105.474640511559,"Thous$2015",1201036244
"NOA","2060","alri",4510,79.7739610995691,"Thous$2015",430221
"NOA","2060","copd",44027,79.7739610995691,"Thous$2015",4199851
"NOA","2060","ihd",228046,79.7739610995691,"Thous$2015",21753905
"NOA","2060","lc",8313,79.7739610995691,"Thous$2015",792999
"NOA","2060","stroke",256460,79.7739610995691,"Thous$2015",24464391
"NOR","2060","alri",0,320.56679542768,"Thous$2015",0
"NOR","2060","copd",0,320.56679542768,"Thous$2015",0
"NOR","2060","ihd",0,320.56679542768,"Thous$2015",0
"NOR","2060","lc",0,320.56679542768,"Thous$2015",0
"NOR","2060","stroke",0,320.56679542768,"Thous$2015",0
"NZL","2060","alri",131,204.125133137537,"Thous$2015",31976
"NZL","2060","copd",809,204.125133137537,"Thous$2015",197469
"NZL","2060","ihd",5944,204.125133137537,"Thous$2015",1450871
"NZL","2060","lc",3633,204.125133137537,"Thous$2015",886779
"NZL","2060","stroke",4755,204.125133137537,"Thous$2015",1160648
"PAC","2060","alri",0,71.141511032082,"Thous$2015",0
"PAC","2060","copd",589,71.141511032082,"Thous$2015",50106
"PAC","2060","ihd",2119,71.141511032082,"Thous$2015",180263
"PAC","2060","lc",251,71.141511032082,"Thous$2015",21353
"PAC","2060","stroke",124,71.141511032082,"Thous$2015",10549
"PHL","2060","alri",0,58.1433177580079,"Thous$2015",0
"PHL","2060","copd",0,58.1433177580079,"Thous$2015",0
"PHL","2060","ihd",0,58.1433177580079,"Thous$2015",0
"PHL","2060","lc",0,58.1433177580079,"Thous$2015",0
"PHL","2060","stroke",0,58.1433177580079,"Thous$2015",0
"POL","2060","alri",0,162.250877723915,"Thous$2015",0
"POL","2060","copd",548,162.250877723915,"Thous$2015",106322
"POL","2060","ihd",21016,162.250877723915,"Thous$2015",4077470
"POL","2060","lc",674,162.250877723915,"Thous$2015",130768
"POL","2060","stroke",411,162.250877723915,"Thous$2015",79741
"RCAM","2060","alri",259,88.2947261610902,"Thous$2015",27346
"RCAM","2060","copd",7305,88.2947261610902,"Thous$2015",771274
"RCAM","2060","ihd",114293,88.2947261610902,"Thous$2015",12067242
"RCAM","2060","lc",5466,88.2947261610902,"Thous$2015",577109
"RCAM","2060","stroke",19510,88.2947261610902,"Thous$2015",2059898
"RCEU","2060","alri",99,123.159913787792,"Thous$2015",14580
"RCEU","2060","copd",5233,123.159913787792,"Thous$2015",770679
"RCEU","2060","ihd",71932,123.159913787792,"Thous$2015",10593638
"RCEU","2060","lc",7890,123.159913787792,"Thous$2015",1161984
"RCEU","2060","stroke",26061,123.159913787792,"Thous$2015",3838080
"RCZ","2060","alri",49,143.480315646578,"Thous$2015",8407
"RCZ","2060","copd",2395,143.480315646578,"Thous$2015",410914
"RCZ","2060","ihd",19733,143.480315646578,"Thous$2015",3385627
"RCZ","2060","lc",4735,143.480315646578,"Thous$2015",812393
"RCZ","2060","stroke",4202,143.480315646578,"Thous$2015",720945
"RFA","2060","alri",135,183.075483931468,"Thous$2015",29554
"RFA","2060","copd",8573,183.075483931468,"Thous$2015",1876794
"RFA","2060","ihd",79444,183.075483931468,"Thous$2015",17391815
"RFA","2060","lc",16653,183.075483931468,"Thous$2015",3645661
"RFA","2060","stroke",12111,183.075483931468,"Thous$2015",2651330
"RIS","2060","alri",1829,143.980834301238,"Thous$2015",314900
"RIS","2060","copd",27162,143.980834301238,"Thous$2015",4676490
"RIS","2060","ihd",236155,143.980834301238,"Thous$2015",40658883
"RIS","2060","lc",43038,143.980834301238,"Thous$2015",7409866
"RIS","2060","stroke",239954,143.980834301238,"Thous$2015",41312958
"ROM","2060","alri",33,142.348018825932,"Thous$2015",5617
"ROM","2060","copd",2191,142.348018825932,"Thous$2015",372947
"ROM","2060","ihd",38846,142.348018825932,"Thous$2015",6612282
"ROM","2060","lc",3175,142.348018825932,"Thous$2015",540442
"ROM","2060","stroke",7000,142.348018825932,"Thous$2015",1191525
"RSA","2060","alri",1284,111.387968607974,"Thous$2015",171024
"RSA","2060","copd",13916,111.387968607974,"Thous$2015",1853559
"RSA","2060","ihd",95758,111.387968607974,"Thous$2015",12754604
"RSA","2060","lc",3385,111.387968607974,"Thous$2015",450869
"RSA","2060","stroke",50410,111.387968607974,"Thous$2015",6714421
"RSAM","2060","alri",155,101.42232006502,"Thous$2015",18798
"RSAM","2060","copd",1535,101.42232006502,"Thous$2015",186164
"RSAM","2060","ihd",67075,101.42232006502,"Thous$2015",8134818
"RSAM","2060","lc",1627,101.42232006502,"Thous$2015",197322
"RSAM","2060","stroke",4914,101.42232006502,"Thous$2015",595967
"RSAS","2060","alri",31266,35.0230185388126,"Thous$2015",1309422
"RSAS","2060","copd",530951,35.0230185388126,"Thous$2015",22236254
"RSAS","2060","ihd",3216561,35.0230185388126,"Thous$2015",134709734
"RSAS","2060","lc",219079,35.0230185388126,"Thous$2015",9175039
"RSAS","2060","stroke",2156726,35.0230185388126,"Thous$2015",90323792
"RSEA","2060","alri",668,27.9292895622025,"Thous$2015",22310
"RSEA","2060","copd",99999,27.9292895622025,"Thous$2015",3339713
"RSEA","2060","ihd",99078,27.9292895622025,"Thous$2015",3308954
"RSEA","2060","lc",53746,27.9292895622025,"Thous$2015",1794980
"RSEA","2060","stroke",200422,27.9292895622025,"Thous$2015",6693587
"RUE","2060","alri",0,143.338231493423,"Thous$2015",0
"RUE","2060","copd",254,143.338231493423,"Thous$2015",43536
"RUE","2060","ihd",9733,143.338231493423,"Thous$2015",1668255
"RUE","2060","lc",316,143.338231493423,"Thous$2015",54163
"RUE","2060","stroke",185,143.338231493423,"Thous$2015",31709
"RUS","2060","alri",66,143.338231493423,"Thous$2015",11313
"RUS","2060","copd",6162,143.338231493423,"Thous$2015",1056179
"RUS","2060","ihd",158495,143.338231493423,"Thous$2015",27166346
"RUS","2060","lc",8385,143.338231493423,"Thous$2015",1437205
"RUS","2060","stroke",11506,143.338231493423,"Thous$2015",1972150
"SAF","2060","alri",1912,25.6451784147791,"Thous$2015",58634
"SAF","2060","copd",17230,25.6451784147791,"Thous$2015",528378
"SAF","2060","ihd",157280,25.6451784147791,"Thous$2015",4823173
"SAF","2060","lc",4012,25.6451784147791,"Thous$2015",123033
"SAF","2060","stroke",38516,25.6451784147791,"Thous$2015",1181138
"SWE","2060","alri",0,262.103030239045,"Thous$2015",0
"SWE","2060","copd",0,262.103030239045,"Thous$2015",0
"SWE","2060","ihd",0,262.103030239045,"Thous$2015",0
"SWE","2060","lc",0,262.103030239045,"Thous$2015",0
"SWE","2060","stroke",0,262.103030239045,"Thous$2015",0
"THA","2060","alri",2256,119.692232507474,"Thous$2015",322893
"THA","2060","copd",30187,119.692232507474,"Thous$2015",4320555
"THA","2060","ihd",260630,119.692232507474,"Thous$2015",37303019
"THA","2060","lc",49437,119.692232507474,"Thous$2015",7075737
"THA","2060","stroke",124617,119.692232507474,"Thous$2015",17835976
"TUR","2060","alri",427,115.818602233471,"Thous$2015",59137
"TUR","2060","copd",15698,115.818602233471,"Thous$2015",2174084
"TUR","2060","ihd",238179,115.818602233471,"Thous$2015",32986436
"TUR","2060","lc",23299,115.818602233471,"Thous$2015",3226779
"TUR","2060","stroke",66224,115.818602233471,"Thous$2015",9171647
"TWN","2060","alri",37,293.393942007717,"Thous$2015",12981
"TWN","2060","copd",15966,293.393942007717,"Thous$2015",5601455
"TWN","2060","ihd",21348,293.393942007717,"Thous$2015",7489657
"TWN","2060","lc",8253,293.393942007717,"Thous$2015",2895454
"TWN","2060","stroke",20020,293.393942007717,"Thous$2015",7023746
"UKR","2060","alri",0,142.130028793006,"Thous$2015",0
"UKR","2060","copd",142,142.130028793006,"Thous$2015",24134
"UKR","2060","ihd",14747,142.130028793006,"Thous$2015",2506358
"UKR","2060","lc",208,142.130028793006,"Thous$2015",35351
"UKR","2060","stroke",222,142.130028793006,"Thous$2015",37730
"USA","2060","alri",252,253.52442161082,"Thous$2015",76397
"USA","2060","copd",33344,253.52442161082,"Thous$2015",10108602
"USA","2060","ihd",472553,253.52442161082,"Thous$2015",143259667
"USA","2060","lc",50077,253.52442161082,"Thous$2015",15181396
"USA","2060","stroke",22794,253.52442161082,"Thous$2015",6910253
"VNM","2060","alri",256,92.0942151889104,"Thous$2015",28192
"VNM","2060","copd",91458,92.0942151889104,"Thous$2015",10071813
"VNM","2060","ihd",115319,92.0942151889104,"Thous$2015",12699506
"VNM","2060","lc",47750,92.0942151889104,"Thous$2015",5258469
"VNM","2060","stroke",126952,92.0942151889104,"Thous$2015",13980590
"WAF","2060","alri",98450,44.6959842469969,"Thous$2015",5261842
"WAF","2060","copd",292410,44.6959842469969,"Thous$2015",15628394
"WAF","2060","ihd",1310736,44.6959842469969,"Thous$2015",70054711
"WAF","2060","lc",55946,44.6959842469969,"Thous$2015",2990137
"WAF","2060","stroke",1954055,44.6959842469969,"Thous$2015",104438085
"ARG","2060","tot",0,141.326011961584,"Thous$2015",0
"AUS","2060","tot",0,302.045151386956,"Thous$2015",0
"AUT","2060","tot",9537,194.073148862825,"Thous$2015",2213252
"BGR","2060","tot",33553,119.331571249165,"Thous$2015",4787848
"BLX","2060","tot",38863,315.483588584333,"Thous$2015",14661105
"BRA","2060","tot",0,120.219168167535,"Thous$2015",0
"CAN","2060","tot",24210,244.278610492684,"Thous$2015",7071863
"CHE","2060","tot",9563,233.62525751307,"Thous$2015",2671576
"CHL","2060","tot",48476,123.708257226712,"Thous$2015",7170989
"CHN","2060","tot",12693727,172.840718709141,"Thous$2015",2623546884
"COR","2060","tot",197584,145.931009987418,"Thous$2015",34478866
"EAF","2060","tot",2815165,30.2455014502061,"Thous$2015",101816522
"EGY","2060","tot",1105599,81.9093328118903,"Thous$2015",108289073
"ESP","2060","tot",106881,257.292104217775,"Thous$2015",32883693
"FIN","2060","tot",0,227.247065281339,"Thous$2015",0
"FRA","2060","tot",53692,285.246293572406,"Thous$2015",18314000
"GBR","2060","tot",7756,307.038921126326,"Thous$2015",2847638
"GOLF","2060","tot",2400047,115.469384085913,"Thous$2015",331390617
"GRC","2060","tot",19317,267.849324863199,"Thous$2015",6187053
"HUN","2060","tot",53565,158.792396362361,"Thous$2015",10171018
"IDN","2060","tot",1015528,122.409991948899,"Thous$2015",148649134
"ITA","2060","tot",130350,293.234458291244,"Thous$2015",45706677
"JPN","2060","tot",176936,190.931428892281,"Thous$2015",40396826
"KAZ","2060","tot",233782,138.593835421327,"Thous$2015",38744369
"MEME","2060","tot",158252,83.9552707511862,"Thous$2015",15887325
"MEX","2060","tot",298435,136.54903096106,"Thous$2015",48729504
"MON","2060","tot",131876,12.0276413831186,"Thous$2015",1896705
"MYS","2060","tot",18266,140.310206459144,"Thous$2015",3064688
"NDE","2060","tot",25308769,105.474640511559,"Thous$2015",3192072069
"NOA","2060","tot",541357,79.7739610995691,"Thous$2015",51641462
"NOR","2060","tot",0,320.56679542768,"Thous$2015",0
"NZL","2060","tot",15273,204.125133137537,"Thous$2015",3727987
"PAC","2060","tot",3083,71.141511032082,"Thous$2015",262271
"PHL","2060","tot",0,58.1433177580079,"Thous$2015",0
"POL","2060","tot",22648,162.250877723915,"Thous$2015",4394106
"RCAM","2060","tot",146832,88.2947261610902,"Thous$2015",15502762
"RCEU","2060","tot",111214,123.159913787792,"Thous$2015",16378814
"RCZ","2060","tot",31113,143.480315646578,"Thous$2015",5338114
"RFA","2060","tot",116917,183.075483931468,"Thous$2015",25595373
"RIS","2060","tot",548138,143.980834301238,"Thous$2015",94373097
"ROM","2060","tot",51245,142.348018825932,"Thous$2015",8722812
"RSA","2060","tot",164753,111.387968607974,"Thous$2015",21944477
"RSAM","2060","tot",75305,101.42232006502,"Thous$2015",9132948
"RSAS","2060","tot",6154583,35.0230185388126,"Thous$2015",257754241
"RSEA","2060","tot",453912,27.9292895622025,"Thous$2015",15159510
"RUE","2060","tot",10488,143.338231493423,"Thous$2015",1797663
"RUS","2060","tot",184614,143.338231493423,"Thous$2015",31643192
"SAF","2060","tot",218949,25.6451784147791,"Thous$2015",6714324
"SWE","2060","tot",0,262.103030239045,"Thous$2015",0
"THA","2060","tot",467126,119.692232507474,"Thous$2015",66858037
"TUR","2060","tot",343827,115.818602233471,"Thous$2015",47618083
"TWN","2060","tot",65623,293.393942007717,"Thous$2015",23022943
"UKR","2060","tot",15319,142.130028793006,"Thous$2015",2603574
"USA","2060","tot",579020,253.52442161082,"Thous$2015",175536315
"VNM","2060","tot",381735,92.0942151889104,"Thous$2015",42038571
"WAF","2060","tot",3711597,44.6959842469969,"Thous$2015",198373170
