"region","year","AOT_MAIZE","AOT_RICE","AOT_SOY","AOT_WHEAT"
"ARG","2040",0.168793339827901,0.283388543532402,0.158575242170285,0.87660428171478
"AUS","2040",0.136736673574056,0.0375465181052659,0.117523374841129,0.0376694506056865
"AUT","2040",6.34825825003394,0,6.20582153048906,5.83214328143748
"BGR","2040",6.42247216054454,6.59280389579816,6.33011123590517,5.31117958793752
"BLX","2040",5.705064421992,0,0,4.84002204517747
"BRA","2040",0.933558917559918,3.7051185987676,1.05770640788277,2.20068622649508
"CAN","2040",9.77454862449962,24.1026187686199,13.4738821337473,2.70683088136063
"CHE","2040",8.45962274916197,14.4921481309621,10.1684063428138,8.36862042172436
"CHL","2040",0.59121756708098,0.540695050016392,0.787413205016059,0.1823779386714
"CHN","2040",9.36504720995628,3.35784845931629,10.0710835370335,8.80273045878057
"COR","2040",9.99637528881947,8.7301757261912,9.52332692806708,9.05547005429771
"EAF","2040",2.56586931990816,1.91585492612173,7.20905865142995,5.68817274413909
"EGY","2040",20.2940785187296,16.4854065663209,18.1881835786252,10.0912845039411
"ESP","2040",11.9852560375074,11.1867505005962,12.6145760406273,8.63273439837091
"FIN","2040",0,0,0,1.73918165227181
"FRA","2040",7.72918709871262,8.81435470811145,7.62454884577378,6.15143987955194
"GBR","2040",0,0,0,4.84796523604816
"GOLF","2040",15.2322642877649,15.4580322760866,17.8342528861089,10.8721614819196
"GRC","2040",12.5167014235111,16.1207704356036,13.9458226468624,8.40212538517972
"HUN","2040",5.56898713227987,5.29480431394212,5.56125992185431,4.2948040658497
"IDN","2040",1.04494035397026,1.1068126272004,0,0
"ITA","2040",16.8086816858039,14.7958653514554,18.4962949206773,12.3318357641869
"JPN","2040",8.14074057493971,7.55536669618342,9.63610405275001,7.9550713524406
"KAZ","2040",2.96605204234172,2.50181184530361,4.88307263268755,3.51538001056342
"MEME","2040",15.3728168766017,0,16.1281524558792,7.86786465532473
"MEX","2040",2.97538672754463,7.14195530456668,5.50483489902423,10.8708921918519
"MON","2040",12.213734793386,6.66714567716451,11.8843796167469,12.4066527429218
"MYS","2040",4.27389337908639,2.28397499352264,0.00770347777693253,0.00561156796244285
"NDE","2040",8.07057460656328,5.16392640404113,11.0124075907439,18.3645859953727
"NOA","2040",9.2164504649538,7.45360379103708,18.0438015430864,6.26030004763881
"NOR","2040",0,0,0,2.61499525637425
"NZL","2040",0,0,0.00266604969340012,0.000365804285738141
"PAC","2040",0.238357910884344,0.299221462619711,0.000116947299158297,4.15230396875693e-05
"PHL","2040",1.47122718929986,0.755623506710773,0,0
"POL","2040",4.99720983663119,0,0,4.16764386978532
"RCAM","2040",1.13254940730307,1.72402399227529,1.01416653955485,2.69969549503505
"RCEU","2040",5.7606529666008,7.34633854889947,6.04731198625651,5.49901285157993
"RCZ","2040",5.32109054379391,4.9153285235671,5.40862453255003,4.78710946897908
"RFA","2040",5.97497459808381,0,7.77021091065864,5.01279481726251
"RIS","2040",7.70524927071852,6.49802405296432,10.2416127462326,8.74992756445449
"ROM","2040",5.1951577090599,5.27581830718692,5.16472804592192,4.28183930933807
"RSA","2040",2.04727435827419,0.321642548055366,2.1322143307667,3.61014408851628
"RSAM","2040",4.00297945988956,0.657383952017453,1.17880664655779,2.85071239718855
"RSAS","2040",9.97772272730489,8.09597968804617,11.1866507088308,12.6875446132446
"RSEA","2040",1.09443065728932,2.55538179139411,2.91529162432695,7.66823169318933
"RUE","2040",1.43796607154919,2.48237789032754,1.88741283770001,1.26840639907506
"RUS","2040",4.35138751290716,7.21132057492314,7.25800458754111,2.17796256852872
"SAF","2040",9.76141305790062,3.61087562042484,10.6794019475879,10.4041746659465
"SWE","2040",0,0,0,3.80148991491416
"THA","2040",0.518407083962593,1.04286231282615,1.24198153929414,7.24531354398912
"TUR","2040",14.3574734987603,13.3824600393325,15.8978021236595,11.1577839634613
"TWN","2040",19.7586859010871,19.8383433765774,19.6512151564151,18.870881300976
"UKR","2040",4.4739761159131,7.96047614423784,4.36979835579018,3.47903643218071
"USA","2040",8.39165819853948,10.9797108974232,8.95940082009171,6.78606270783319
"VNM","2040",4.64936951748114,2.39258018135462,7.54009477874289,10.0758823369608
"WAF","2040",0.653345574246902,2.33962525975358,0,2.14270034884212
