Content:,Emissions by country and main source category
Compound:,N2O
Start year:,1970
End year:,2021
Unit:,kt
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v7.0_GHG (1970 - 2021) of September 2022. For the energy related sectors the activity data are mainly based on IEA data from IEA (2021) World Energy Balances, www.iea.org/statistics, All rights reserved, as modified by Joint Research Centre, European Commission.",
Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70) to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR),
Data download:,https://edgar.jrc.ec.europa.eu
,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,N2O,0.043285057,0.045471053,0.043817082,0.046067662,0.042353117,0.047809865,0.049366706,0.051552488,0.05952242,0.060372443,0.065072717,0.059538139,0.069704267,0.055567678,0.063609359,0.066615162,0.0558233,0.06165756,0.062206845,0.055629351,0.055496729,0.059084013,0.061189511,0.059282244,0.062082039,0.065044382,0.068967244,0.070337887,0.077697043,0.087482636,0.07998971,0.080937975,0.082558682,0.095213331,0.098949176,0.097562507,0.095680094,0.096941509,0.097185395,0.10379252,0.096021752,0.108007553,0.110644537,0.110407982,0.113585814,0.113204601,0.117010061,0.103213545,0.107303602,0.104338922,0.090029011,0.096863486
Annex_I,Oceania,AUS,Australia,N2O,118.5314385,123.1421836,123.9758257,119.1989221,126.1825648,131.0378753,132.1606396,123.0702874,120.4004085,119.4278569,117.8359537,116.7265559,115.6337622,113.8687072,116.7744696,119.5559832,121.7379963,119.850955,124.5014272,129.9519308,138.6077018,136.7037483,136.203918,138.4922085,139.1024217,139.1465224,149.5534057,151.2804441,157.7397765,161.783387,157.6980787,158.8659153,158.5501532,150.1006101,162.1744314,161.5284379,157.4589677,151.351455,148.7658354,149.9946395,149.1154783,157.9527278,160.2559695,166.0784915,167.7201673,163.1187315,161.2074685,169.808933,160.7801913,154.2912203,149.0823765,150.2200152
Annex_I,OECD_Europe,AUT,Austria,N2O,18.43964715,18.99245505,19.30087073,20.27294867,20.66899827,20.18023307,20.73546096,20.7899895,20.97957751,21.2464242,21.16565937,20.55821131,19.71310548,19.39661258,19.5949836,18.59718632,17.85618671,17.07536093,17.70072348,16.38425697,16.31328493,16.49810968,15.92683225,15.91814157,15.73163085,15.55999438,15.93136589,15.69992459,15.78047419,15.64434585,15.35115549,15.58871631,15.34072945,15.36468557,13.44166774,13.47468998,13.39289847,13.17819216,13.02480679,12.71132648,13.30003923,13.26411564,13.02978503,13.0843445,13.48460449,13.42052435,13.52022102,13.22081624,12.92368902,12.9581551,12.59081682,12.64247021
Non-Annex_I,Russia +,AZE,Azerbaijan,N2O,4.860053899,5.001204123,5.109964298,5.365073072,5.523304036,5.704597064,5.805334895,5.958700709,6.113257787,6.200299019,6.298277475,6.293749533,6.277396474,6.369612975,6.535698608,6.585863111,6.79779983,6.876593474,6.777316038,6.796120619,6.575497234,5.931176344,5.5854246,5.019729596,4.630836281,4.355462595,4.397870689,4.497296858,4.566671849,4.819045155,4.945214082,5.299594321,5.640020384,6.068240555,6.124893084,6.357267656,6.547564474,6.644215455,7.292723251,7.171785549,7.049150936,7.375381601,7.507797121,7.652658626,7.904464686,7.861909303,7.679352583,7.925143561,8.213540587,8.358966032,8.270856113,8.427351483
Non-Annex_I,Eastern_Africa,BDI,Burundi,N2O,1.979321842,1.99099977,2.030739079,2.143979644,2.056374786,2.223249508,2.241352426,2.246801077,2.208722981,2.255091879,2.016450984,1.795010134,1.805893077,1.814369105,1.766416542,1.80466639,1.999137442,1.955741918,2.023309655,1.858302749,2.115349562,2.145610927,2.184862839,2.157600083,1.893621957,2.083520452,2.034727838,2.034405076,1.972648491,1.783856253,1.831157616,2.11801,2.054856752,2.098649309,2.170771016,2.268146329,2.334527845,2.415728629,2.532601059,2.716317907,2.925121625,3.117817834,2.974274192,3.434327794,3.460308455,3.396073514,3.817888811,4.399219891,4.506321986,4.169213749,4.261038042,4.405924403
Annex_I,OECD_Europe,BEL,Belgium,N2O,31.45125069,33.68640129,34.20813328,34.64644999,40.01275071,32.86678387,32.90732088,37.67299562,38.99342962,39.41449777,39.74742678,41.07298141,38.65101413,40.76549802,44.19435148,43.25321314,42.09137275,40.34345266,37.71144247,36.62457384,28.2508217,28.057019,26.85001866,27.67592553,29.64326394,30.84483702,32.81813911,32.1979364,32.85005558,32.75481594,33.60063578,33.0068425,33.16920197,30.13943863,30.15075195,30.46038348,30.32174281,31.41602405,31.02753086,29.35988764,33.46852043,33.36836587,32.91235975,33.0644269,32.55246182,32.47227134,31.64025908,31.58708827,31.56735403,30.06422551,28.46682358,29.35015174
Non-Annex_I,Western_Africa,BEN,Benin,N2O,1.636310839,1.674249707,1.76462029,1.880867591,1.82134769,1.938712677,1.97754811,2.044386478,2.139884109,2.199212609,2.308999215,2.373811615,2.454078081,2.590003222,2.712250993,2.825897887,2.587922146,2.599375688,2.570037512,2.585506359,2.752294265,2.947186888,3.016853571,3.059301296,3.354776065,3.08405612,3.493812868,3.542241286,3.465821628,3.554141489,3.702677189,3.858104313,4.032863681,4.085209323,4.224349963,4.300844089,4.454424164,4.735818339,4.84022588,5.023794938,5.1542202,5.282543968,5.425254633,5.673116049,5.851356036,6.038897057,6.355736165,6.529672748,6.832076461,6.929094752,7.048950133,7.231097719
Non-Annex_I,Western_Africa,BFA,Burkina Faso,N2O,5.483436522,5.532394377,5.201438854,4.892119087,5.071995135,5.256354229,5.342528817,5.454172246,5.660332675,5.868151989,5.991477508,6.309940603,6.608656685,6.847207179,7.106125067,8.056600047,8.406196585,8.668083456,9.01107482,9.258815202,9.357539058,9.848176694,10.10589553,10.42503564,10.65771603,10.97035084,11.26498045,11.56402764,12.0047554,11.99077889,12.21044751,12.80997839,13.0532187,16.39207727,16.72692318,17.2748476,17.68080587,18.08582559,18.6969302,19.08187936,19.61150348,20.00604136,20.57190513,21.08059799,21.50486986,22.11495007,22.73425087,23.26720611,23.86950245,24.36105911,24.88854135,25.40290327
Non-Annex_I,India +,BGD,Bangladesh,N2O,31.40555628,30.96038021,31.08054806,31.38000661,30.96510887,32.93301525,34.00211161,35.77580553,37.77957298,39.23543223,35.72005153,35.62192571,37.25922635,38.39107097,39.67773731,40.21476681,41.89368302,43.39865699,45.16137999,48.30575547,48.53612388,50.96342587,52.0006648,53.05287228,55.24380114,59.3200947,60.70911521,59.0936284,59.34334974,63.1114363,63.36673294,65.33225265,66.12539925,67.74870727,70.27651639,71.3374639,72.62658999,76.25182498,75.65002938,76.3087193,79.93611576,78.96232439,79.49046609,80.35056058,85.27320914,84.6582524,84.02224181,86.66473282,88.99259137,90.41433806,91.47991356,93.46227463
Annex_I,Central Europe,BGR,Bulgaria,N2O,25.39104556,26.37295605,27.18140248,27.09375291,27.78879654,30.48707083,29.8274179,29.53223401,29.02303505,30.2800643,30.48166289,31.63455317,31.09523012,30.63114802,28.60102619,27.80270579,27.64248046,27.21412473,29.11325593,27.15744546,24.42395156,20.92495777,16.8147643,14.35188563,14.37510406,13.25338179,13.80588135,12.88035464,11.20925461,10.45836964,11.44962861,11.62938088,10.51683041,10.44216096,11.40888929,11.25227694,10.44420181,10.5565126,10.1922973,10.06382853,9.945934956,10.07737534,10.73334772,11.53733584,13.46856459,12.59342128,14.09340673,13.96386416,13.82749504,14.40071997,14.42238834,15.88014346
Non-Annex_I,Middle_East,BHR,Bahrain,N2O,0.082712261,0.085073808,0.093856524,0.106969946,0.117631112,0.132318832,0.148698446,0.168116291,0.179203794,0.188146242,0.193861073,0.208697876,0.221745058,0.237282317,0.252147269,0.267886503,0.284587283,0.28983148,0.307433041,0.32127933,0.335459984,0.33283735,0.369633701,0.389134155,0.404456351,0.420002131,0.443486756,0.474984295,0.504387668,0.510246971,0.466997967,0.482113022,0.521430676,0.536832228,0.545250667,0.58959561,0.641517112,0.647623064,0.661798157,0.673917678,0.709674876,0.701380703,0.716670621,0.758116378,0.775760078,0.788124824,0.82076546,0.858652969,0.877866702,0.906500448,0.897866203,0.927755146
Non-Annex_I,Rest Central America,BHS,Bahamas,N2O,0.138869541,0.137791314,0.140343086,0.148199359,0.137818476,0.161723639,0.16646828,0.173126595,0.184882078,0.169233531,0.182872315,0.186786196,0.18425055,0.153918775,0.16959144,0.155189001,0.154681106,0.178844738,0.175959134,0.178643988,0.183954418,0.180729216,0.183017677,0.17751209,0.188131545,0.229484289,0.265247805,0.2609867,0.348438433,0.357570725,0.345075657,0.352839512,0.342472876,0.283797837,0.317434403,0.298189945,0.313371938,0.352180268,0.342476558,0.293601382,0.341055466,0.353910836,0.397790871,0.376118912,0.375634829,0.357891034,0.377481493,0.404181848,0.443710637,0.43967387,0.37408853,0.408942166
Non-Annex_I,Central Europe,BIH,Bosnia and Herzegovina,N2O,3.064163302,3.14592586,3.078467876,3.203812645,3.398442955,3.457422986,3.406864008,3.430687213,3.3686828,3.341625791,3.301759758,3.368661044,3.427397127,3.431249372,3.433955147,3.372522395,3.386868213,3.32675198,3.281186706,3.232787561,3.236445134,3.155193405,2.603801851,2.489792639,2.072454185,1.878560008,1.701772489,2.096096155,2.616208618,2.768945895,2.909090353,2.719763823,2.744703311,2.721366138,2.941230686,3.147573483,3.226456664,3.16708242,3.043795025,3.098460884,3.080039584,3.182507813,3.130704746,3.348826572,3.283264852,3.281175914,3.495194593,3.474307402,3.647714771,3.623980111,3.672181668,3.509300471
Annex_I,Ukraine +,BLR,Belarus,N2O,41.60158451,42.8502868,44.12177238,45.87223085,47.34982507,47.33244352,47.36303888,47.56350982,47.99470145,48.21194947,47.47777477,46.96673358,45.57230241,46.4650365,45.96589681,45.45722334,44.36294463,43.73305698,42.44110293,42.0346924,35.85441689,35.14260574,33.11240371,31.91766262,29.28217061,28.48913711,28.03413323,27.87422756,27.31188217,26.80337169,26.48568196,26.17711247,25.87970564,25.55987335,25.69029865,26.86566599,27.00383864,27.21916743,36.18835435,35.00094888,35.12892746,86.85901803,87.15942462,83.97356911,85.52716123,83.33204753,83.80715167,81.15494672,80.27400296,75.19862388,71.66386156,74.30450426
Non-Annex_I,Rest Central America,BLZ,Belize,N2O,0.252940731,0.25500188,0.253172812,0.255983005,0.263725781,0.267313007,0.268380249,0.272883063,0.282100446,0.280065261,0.281260595,0.28236531,0.283224376,0.290259987,0.296951289,0.29749266,0.306253325,0.301678255,0.293940967,0.298528863,0.328919062,0.326635452,0.343556706,0.326543094,0.323048125,0.306137509,0.312687665,0.332527411,0.341453888,0.364920747,0.350982614,0.366674958,0.359772204,0.368238185,0.369947238,0.362980711,0.376756151,0.377875279,0.376400864,0.405092223,0.440978948,0.47547803,0.483448481,0.488878902,0.459261644,0.475705287,0.495970013,0.523894887,0.508316493,0.509851042,0.510018693,0.528029484
Non-Annex_I,Rest Central America,BMU,Bermuda,N2O,0.015921144,0.015805674,0.01656318,0.017821961,0.021984457,0.027957104,0.031930767,0.033277369,0.03771498,0.033678308,0.03612102,0.031406374,0.033138647,0.036276148,0.043641166,0.043591839,0.040006534,0.058367827,0.062745139,0.063979697,0.045934365,0.046776284,0.040065418,0.040394014,0.038547963,0.039913808,0.041810637,0.040775485,0.049609379,0.058455326,0.051701676,0.052119519,0.052238855,0.059396741,0.062827478,0.063930836,0.066435065,0.074833467,0.071513795,0.062900304,0.080852053,0.063127401,0.070400343,0.068489784,0.087308759,0.070697552,0.089762726,0.078520274,0.085648351,0.084695418,0.070076475,0.07804454
Non-Annex_I,Rest South America,BOL,Bolivia,N2O,6.102977853,6.36286867,6.69616455,6.876449573,7.483828533,7.89860329,8.309241591,8.722185272,9.611845399,10.11944524,10.38058872,10.18677631,10.12075144,11.15764382,10.40950812,11.00962019,10.24866692,10.73147844,11.1242085,11.47217707,10.20314709,10.70565308,10.8346204,11.3489774,12.07591849,13.02531889,13.03884856,13.67975301,14.14721629,14.22399316,15.14591845,14.32125719,15.16956866,15.9655186,16.42652296,17.10513774,17.4467239,17.96410899,18.0664498,19.05527819,19.73681635,20.18702564,20.86645812,21.45914364,21.0310841,21.57740593,21.94380942,22.03861595,22.80588653,23.16408382,23.41625865,23.91747006
Non-Annex_I,Brazil,BRA,Brazil,N2O,177.3566805,183.1390425,191.8896707,197.6019378,219.2344756,230.769354,245.7284515,255.2385227,252.5568334,260.6431633,281.6237776,278.6306224,280.2000569,278.124917,289.2815832,298.6303296,305.5066488,313.388802,317.8354473,319.013274,314.3481972,323.4554061,339.9617041,355.4524002,379.6016431,391.8561355,376.8169899,390.5383395,398.3152008,403.361746,431.3935087,441.8243801,449.647781,490.9711865,506.2463635,511.1399835,513.4167881,527.5567757,534.0466462,528.4611534,555.1964989,580.8009605,569.7886992,591.1148889,605.1955029,611.4378312,628.5593344,643.358243,640.8548609,653.1031228,673.3637609,702.8904241
Non-Annex_I,Rest Central America,BRB,Barbados,N2O,0.158938512,0.159577397,0.157339744,0.155007421,0.15147923,0.153329908,0.145104094,0.150409182,0.163833323,0.159405066,0.168448284,0.166479663,0.169099672,0.173529827,0.180868479,0.186951665,0.196445732,0.201511617,0.198240851,0.204979511,0.197132145,0.202606544,0.205594825,0.188925882,0.188516114,0.192662506,0.196880431,0.204081411,0.221975603,0.245880118,0.223857081,0.212475391,0.19967504,0.211075257,0.22045281,0.225511951,0.213050831,0.208890187,0.227408059,0.233133321,0.247129121,0.281486772,0.27082493,0.271421276,0.251380836,0.257841255,0.270874677,0.246700276,0.259184467,0.25603675,0.229308711,0.24542345
Non-Annex_I,Southeastern Asia,BRN,Brunei Darussalam,N2O,0.278470442,0.275663547,0.277034014,0.279972396,0.278257551,0.273171353,0.274775706,0.274380195,0.278226905,0.276276231,0.297931427,0.289765044,0.300124392,0.305003269,0.297790372,0.305011353,0.294180235,0.304520935,0.306063118,0.307599367,0.310467136,0.318440492,0.332890323,0.337473518,0.342858779,0.349063613,0.359435727,0.383597234,0.393694021,0.411971284,0.405103181,0.421007363,0.417433546,0.442583945,0.456601045,0.440743516,0.495695967,0.5036312,0.51275745,0.492004981,0.487468684,0.481893145,0.505521682,0.512081969,0.489347193,0.477492045,0.470868341,0.46613556,0.479361679,0.470229498,0.46782791,0.470729769
Non-Annex_I,India +,BTN,Bhutan,N2O,0.265200668,0.26749846,0.272882556,0.277765724,0.284308135,0.290072142,0.298821498,0.305924057,0.317536055,0.325312294,0.333795014,0.347238639,0.357976698,0.370889153,0.382637101,0.397003637,0.40072985,0.415172363,0.404409483,0.412764126,0.441967461,0.442761026,0.426840458,0.431276168,0.436910001,0.543279769,0.567195647,0.571169919,0.578204512,0.597267817,0.603119953,0.576621027,0.593972351,0.593687456,0.607978843,0.643489799,0.637127476,0.639523638,0.608432531,0.617539207,0.625635664,0.638066844,0.640465866,0.648967193,0.645956817,0.634605971,0.635699583,0.647990173,0.64578548,0.658034032,0.658875885,0.658678376
Non-Annex_I,Southern_Africa,BWA,Botswana,N2O,3.346119812,3.460731061,3.970513213,4.100467521,4.487602055,4.913039517,5.434144741,5.85850796,5.508371265,5.45526162,5.611510154,5.713955738,5.687338621,5.403986004,5.166856311,4.826549208,4.753091138,4.736608914,5.174944553,5.527487552,5.965297381,5.090896567,4.648275742,4.236066142,4.69357037,5.620279942,5.052907521,5.11909417,5.269346499,5.631982201,5.686288649,5.428395634,4.534978182,4.44781342,4.471561671,4.669605686,4.710388877,4.667842357,4.86349844,5.173756857,5.519522942,5.367162473,4.809052981,4.601574957,3.8546389,3.967161306,3.613197774,2.911275721,2.959772413,2.960170045,2.762014246,2.615006157
Non-Annex_I,Western_Africa,CAF,Central African Republic,N2O,1.349866062,1.412511394,1.498090057,1.57879556,1.6588976,1.709749866,1.793307973,1.941963538,2.1871667,2.770080781,2.976663625,3.097816901,3.285094176,3.693139708,3.582694736,3.706938143,3.867908202,3.915917091,4.044484076,4.218292028,4.402007223,4.795171725,4.908583758,5.02023154,5.189098958,5.395190366,5.567166475,5.777022764,5.986571679,6.152884244,6.380416386,6.562433609,6.755405254,6.955967296,7.147411165,7.339225153,7.549553637,8.063633522,8.124360513,8.362006645,8.602037047,9.257445123,9.363445917,9.424892997,9.508034438,9.686552922,10.08463069,10.21300693,10.42182461,10.63168209,10.85064464,11.07783997
Annex_I,Canada,CAN,Canada,N2O,76.26183812,79.585795,81.64352302,86.66421203,88.60666963,88.21382698,92.23609369,97.62412729,107.1279158,113.1311215,114.2208279,115.6698912,106.1303925,116.1803949,123.0082191,123.4431782,106.5025795,106.4900511,102.1902756,109.6578294,117.1757179,116.1143884,117.7700786,118.2968602,127.3637709,131.4496373,138.410238,130.6205119,104.0818665,107.3155144,111.6638688,106.4907925,106.4632989,109.4592619,108.6760565,108.7675995,111.6334223,113.0906805,111.1655556,108.3798968,110.7442138,116.4405791,120.6406429,123.9083088,124.6996899,124.0417102,123.3224961,128.7871398,128.4751755,130.0971802,129.2981534,128.3822064
Annex_I,OECD_Europe,CHE,Switzerland,N2O,9.083567005,9.113724582,9.26411815,9.691371922,9.664726216,9.557736553,9.839942815,9.994490843,10.28193814,10.2878673,10.32568377,10.093331,9.878065455,10.03909447,10.10952337,10.06140661,10.07626935,9.869951984,9.799344102,9.758923154,9.402142012,9.409253287,9.333514648,9.096160932,9.13683461,9.069664532,9.008783542,8.763316947,8.736383703,8.617781852,8.569099715,8.556601757,8.341058159,8.26780082,8.199887737,8.176208754,8.102507121,7.890086936,7.924389984,7.786122891,7.786659243,7.845464668,7.572910302,7.560841658,7.409434164,7.263674689,7.26170621,7.456952275,7.395529797,7.349735495,7.233561816,7.293320351
Non-Annex_I,Rest South America,CHL,Chile,N2O,12.39388128,12.1644421,12.56285277,12.25535754,12.58719248,12.40820283,12.3120412,12.42856908,12.79617017,13.24299868,13.36469415,13.53589743,13.43961598,13.65764955,13.98844182,13.64260607,14.52943887,15.03530385,15.62783654,15.70179066,16.00197135,16.06733495,17.26163839,17.99357397,19.15145907,20.1948285,21.13062361,21.80307521,22.19585911,23.36591071,23.22690688,23.62648719,23.90184079,24.54841238,25.45924379,25.25022708,25.34049064,26.77605709,27.6077405,24.54881713,23.74257285,24.23646157,25.54771884,24.45701851,23.34329665,23.30464494,23.75681227,23.76953497,24.2596739,25.22943853,24.67818254,24.95010553
