Country_iso,Sector,Fuel,Unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
abw,AGR,LIQUID_FUEL_PLUS_NATURAL_GAS,kt NH3/year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abw,AGR,PROCESS,kt NH3/year,0.003960609,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.038888544,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00398589,0.00400917,0.004033071,0.004055107,0.004075744,0.004094942
abw,AGR,SOLID_BIOFUEL,kt NH3/year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abw,AGR,TOTAL_COAL,kt NH3/year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abw,ENE,LIQUID_FUEL_PLUS_NATURAL_GAS,kt NH3/year,0.011644447,0.012032151,0.01124438,0.011701513,0.008575418,0.008026928,0.01705234,0.0079246,0.010233484,0.008877152,0.008778552,0.012250487,0.012744791,0.006166275,0.013482573,0.01633187,0.002367267,0.005218197,0.007115403,0.006036587,0.015078881,0.01793233,0.016287978,0.017460996,0.016909899,0.016760322,0.000224034,0.000208478,0.00025854,0.000221138,0.000262851,0.000276142,0.000272956,0.000278451,0.000282541,0.000280782,0.000276152,0.000284304,0.000287019,0.00029094,0.000295091,0.000340373,0.000338769,0.000209666,0.000200758,0.000208409,0.000210432,0.000133038
abw,ENE,PROCESS,kt NH3/year,0.000509578,0.000512831,0.000518862,0.000477356,0.000476434,0.000856598,0.000771587,0.000981811,0.001225287,0.00153828,0.001071427,0.0013356,0.001601579,0.000714828,0.000535531,0.000813253,0.000768884,0.000584466,0.000316579,0.000302075,0.000289969,0.000293566,0.000234877,0.000246422,0.000453904,0.000461442,0.000470856,0.000467861,0.000488274,0.000461596,0.000483678,0.000245904,0.000466945,0.000578598,0.002257625,0.002465037,0.002645688,0.002661151,0.002497166,0.002649998,0.002664022,0.002665616,0.00266721,0.002682788,0.002698782,0.002713527,0.002727337,0.002740184
abw,ENE,SOLID_BIOFUEL,kt NH3/year,3.40E-06,2.28E-06,2.27E-06,2.26E-06,2.24E-06,8.34E-06,8.22E-06,1.02E-05,1.00E-05,1.20E-05,2.06E-06,2.05E-06,2.05E-06,2.06E-06,2.06E-06,2.05E-06,2.02E-06,0,0,0,6.70E-05,7.21E-05,7.08E-05,9.83E-05,9.79E-05,8.19E-05,1.25E-06,1.29E-06,2.65E-06,6.07E-06,3.54E-06,3.78E-06,3.95E-06,3.43E-06,3.91E-06,3.05E-06,2.99E-06,3.04E-06,2.78E-06,2.81E-06,2.53E-06,3.72E-06,5.32E-06,5.83E-06,7.85E-06,1.07E-05,1.02E-05,8.70E-06
abw,ENE,TOTAL_COAL,kt NH3/year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abw,IND,LIQUID_FUEL_PLUS_NATURAL_GAS,kt NH3/year,0.041047935,0.011052277,0.015106484,0.013884013,0.010725742,0.00991783,0.015530254,0.008760227,0.007517084,0.007888123,0.007405416,0.012372102,0.011773844,0.006582625,0.01653663,0.016660536,0.00449477,0.035348832,0.04251707,0.040659593,0.082475959,0.085487009,0.069116267,0.04991048,0.049983148,0.061613024,0.01992856,0.021142061,0.015357586,0.015911048,0.016509614,0.016433602,0.015233735,0.016129952,0.014868318,0.011339632,0.011488665,0.011710059,0.009935868,0.010626242,0.008065449,0.006914341,0.008164713,0.005211475,0.005580598,0.00540802,0.005078248,0.005042938
abw,IND,PROCESS,kt NH3/year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
