Content:,Emissions by country and main source category
Compound:,CO2
Start year:,1970
End year:,2021
Unit:,kt
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v7.0_GHG (1970 - 2021) of September 2022. For the energy related sectors the activity data are mainly based on IEA data from IEA (2021) World Energy Balances, www.iea.org/statistics, All rights reserved, as modified by Joint Research Centre, European Commission.",
Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70) to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR),
Data download:,https://edgar.jrc.ec.europa.eu
,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,China +,CHN,China,CO2,1606949.862,1611013.427,1688335.743,1744501.619,1776666.79,1940551.345,1998972.307,2161927.513,2349696.268,2398451.682,2374247.453,2369430.443,2449799.933,2544058.591,2704993.381,2726076.6,2852857.51,3002173.93,3173725.912,3265878.71,3319754.907,3472605.178,3626536.404,3848519.004,4016485.435,4326893.085,4307024.93,4389987.212,4477942.765,4401995.67,4608126.85,4744045.802,5061282.692,5720286.842,6431517.867,7138381.21,7835215.674,8450022.991,8634630.164,9198139.181,9942033.414,10770322.72,11086333.64,11368146.86,11481081.23,11331087.28,11344868.33,11607437.25,12097540.9,12389736.14,12555585.11,13078219.78
Non-Annex_I,Western_Africa,CIV,Cote d'Ivoire,CO2,7713.156989,7801.904337,8220.017947,8500.543477,8811.93141,9395.578183,10070.0718,10262.89965,11108.3986,11069.67519,10974.52595,10856.28971,10963.206,11814.64331,11728.98886,11680.8842,12154.73063,12381.31257,12730.69497,12945.21772,12934.66968,13384.14819,13711.84059,14062.72263,14603.95971,15219.2024,16329.08886,17639.12265,17595.73063,19698.986,19694.69929,19805.76081,20462.9059,19137.29918,23683.92686,24586.96322,24957.09518,25363.48733,26039.8296,24394.93944,27330.22139,30180.7153,33333.37342,34849.55054,36460.47175,33168.2947,33222.96347,34838.94778,34534.69659,35788.18345,35866.85238,36798.5026
Non-Annex_I,Western_Africa,CMR,Cameroon,CO2,11614.40143,11691.13247,11915.10708,12188.01103,12438.9568,13026.40092,13147.89716,13940.88838,14416.69146,14889.60741,15336.00229,15806.5961,16319.99533,18910.96812,19298.91612,19545.86411,20956.46761,20677.20556,19136.85317,20946.6948,21352.42741,21519.41143,21888.28778,22688.53034,23708.79191,24270.52355,24956.75689,25506.44448,26306.52822,26499.46707,27344.78329,27820.16617,29173.12522,29928.79358,30524.58482,30994.93512,28291.89718,25294.26728,26076.15963,27869.43207,28164.25052,28558.47422,29414.16849,31012.41742,32656.13918,34051.81859,35355.84573,35976.08901,37153.41678,37773.89238,37324.10229,37706.44079
Non-Annex_I,Western_Africa,COD,Congo_the Democratic Republic of the,CO2,27326.49082,27380.73501,28111.46751,28795.01122,29650.13652,30320.36222,31020.19932,31929.15403,32752.20267,33985.85398,34890.4321,36078.4129,36348.39864,38343.97506,39367.17146,40251.06073,41234.27584,42826.17151,44297.00094,45455.53013,46560.36219,46477.6367,47693.54932,49041.07136,51439.41096,52348.10241,53810.14618,55655.98495,57026.3949,58735.08743,59517.52775,60782.84569,62833.53674,65309.59361,67357.5642,69843.46189,72222.51355,74793.15621,77263.02186,79646.19248,81976.72918,86402.36404,72192.01518,81778.02278,92810.14576,93900.02772,96166.32042,96667.22576,85939.21814,86300.939,87207.41382,87436.26658
Non-Annex_I,Western_Africa,COG,Congo,CO2,2926.865147,3187.20506,3112.797774,10123.9519,14079.02752,9184.515814,8929.152071,3726.351105,2799.532166,2682.100086,3136.063279,3388.920001,3748.194585,3849.352902,3852.859298,3932.618735,3897.247768,3984.273759,4001.181519,4047.571601,4041.114321,4124.524484,4106.587443,4119.355093,3904.092329,4457.80304,5089.789316,5203.782514,5867.069164,5941.397693,5861.199989,5858.028124,4446.461325,5294.692614,5491.366308,6357.020982,8019.098223,6605.926496,6956.08897,7642.916429,8231.402335,9618.218037,9460.766249,10558.2686,10530.18306,11027.17511,11061.14526,11148.09359,12183.36299,12993.88692,13259.69777,13175.14127
Non-Annex_I,Oceania,COK,Cook Islands,CO2,20.27829879,20.91328838,21.40553922,26.15919638,31.66811945,26.52872961,26.20156391,27.58530412,27.44395253,29.38489906,31.54172224,60.13694431,59.2734073,58.63300974,52.58585319,57.92618279,38.3949195,43.38751697,43.74855615,41.99208644,42.19530069,30.16212967,42.78649161,40.94883591,43.26463583,40.8135677,41.80290437,44.31741624,45.87672008,44.50257241,65.84697694,64.52998677,35.26612846,32.14677493,51.99369616,83.47601593,86.11486853,69.02923268,74.03452688,70.25962568,83.67800699,96.30805033,100.4721316,100.1016309,104.2277438,94.40083419,96.17888063,101.0436488,100.7310173,104.6362642,105.1615079,109.0534888
Non-Annex_I,Rest South America,COL,Colombia,CO2,67142.93095,67683.44944,66277.91097,65744.06051,68361.91648,71848.08328,74213.64158,75229.7655,77917.63208,78745.52772,80069.41932,79995.22477,81314.69343,83374.68362,84493.53947,86962.78667,87657.49742,90200.34034,91560.56074,93736.21463,95450.26105,102795.8822,105658.925,113151.248,117863.2556,123287.8662,124111.7336,106284.1881,107091.1261,99789.86141,104481.2618,101733.1051,103774.0054,106069.2213,92781.78907,95268.65526,94788.04828,98916.75203,95532.74749,99443.84023,100304.751,105432.2733,104822.5851,140185.3802,129341.8138,130817.2686,132304.1198,118086.3452,127400.85,129443.316,117341.9903,121696.8276
Non-Annex_I,Eastern_Africa,COM,Comoros,CO2,112.5995686,111.4190217,114.1123201,118.2365522,120.9900714,130.1548759,140.0801634,147.6814432,152.0389774,159.8316863,165.4624493,167.7498057,171.4917235,175.9848595,178.330147,183.6899714,178.0446522,218.1804059,219.9571766,226.8865106,264.6388822,280.2508148,286.2530352,293.2572173,298.2669371,317.7406795,325.7130207,331.7004085,351.8373241,376.461802,421.6027337,430.3411236,444.3828931,487.9715167,512.0493988,517.738506,552.2640797,506.8153308,522.7364534,565.2731146,583.0875844,568.0594847,601.2008976,642.7046295,641.3362404,669.5307504,713.6609244,791.0468628,828.3177828,874.216888,849.854819,867.5099456
Non-Annex_I,Western_Africa,CPV,Cape Verde,CO2,277.1737092,279.3550545,280.0773294,286.8394824,304.2347677,318.1790198,312.6920441,315.8545748,315.4289938,345.3789776,358.5493767,327.8780497,198.7834781,198.7130092,222.4989225,220.6391546,160.8223052,196.2232267,206.7338761,218.7312151,232.7754499,248.4620673,257.5916891,260.0950462,276.3064652,285.1135655,305.8935766,312.1581154,318.7648156,347.2907611,560.1432046,638.4639722,669.1592439,638.5669578,672.8332931,906.605956,959.9095585,1052.033627,1030.838133,1007.063242,1058.577829,1116.462366,1001.745167,983.0979912,1023.806567,1033.753264,1056.92558,1134.428216,1131.778334,1148.479911,1136.04822,1203.646976
Non-Annex_I,Rest Central America,CRI,Costa Rica,CO2,5094.356829,5082.207193,5353.805031,5624.674859,5572.563405,5825.912779,5907.672347,6514.390939,6791.674843,6851.683212,6525.523159,6384.681554,6012.504724,6142.344485,6436.368582,6518.518727,6582.104714,6688.65795,6880.413307,7107.574082,7284.39527,7803.765484,7601.305535,7713.626544,8409.999525,8618.620219,8411.139853,7743.615709,8156.977352,8151.41428,9141.170941,8586.143085,8743.042989,9437.911472,12431.43604,13038.0623,14242.37825,15532.02035,14641.82128,14865.49803,14859.7596,14012.75466,14192.46123,15406.14338,15649.67298,15141.67535,15480.18813,15593.86318,15348.5075,15071.26986,13867.94512,14631.39699
Non-Annex_I,Rest Central America,CUB,Cuba,CO2,105804.5586,101613.182,98551.81186,101312.9878,104178.8409,105007.4044,106673.6047,111559.1039,116839.4872,118625.0871,116601.034,118015.7296,119334.3667,121239.8874,124970.8225,120422.5858,121759.24,125527.0703,129734.5838,135091.2138,134905.8971,129612.1413,117892.5384,81087.27787,79270.90333,70319.1867,80740.04154,81029.23909,73025.44193,74720.82835,77655.21287,77480.70472,65010.36925,57261.80263,56532.65721,44825.71339,41779.5238,42343.40438,42926.671,43310.52679,41525.92502,43683.23268,45802.03448,44976.17923,46217.0519,49898.7691,42634.43791,47996.5643,52501.5156,47314.75113,42463.86084,46354.84897
Non-Annex_I,Rest Central America,CYM,Cayman Islands,CO2,82.88136506,82.89234521,96.83123083,101.1346088,90.29523556,106.852155,97.514772,107.0751603,108.5004904,102.514217,103.8347918,119.2859469,108.8348024,99.84130036,133.2600395,130.3862047,121.2417905,134.1981677,318.1783457,289.0573275,300.9447873,312.4584995,334.9323754,297.1916498,337.2432472,345.4542249,348.1235014,329.4411395,336.7912278,356.5945659,480.0726786,483.5742571,512.0208154,667.0686706,637.3164446,633.5126122,638.877956,722.7852359,731.2516613,745.3825403,781.6743813,937.27405,928.5725445,918.6372158,946.0217115,958.2918749,948.0068428,790.7926853,780.4637493,936.6932071,773.0228101,860.8119762
Annex_I,Central Europe,CYP,Cyprus,CO2,2260.312803,2310.206395,2783.916368,2850.511891,2238.010152,2233.244057,2711.827351,2870.066685,2979.560808,3171.543095,3338.596917,3196.03537,3231.338102,3210.639273,3271.010468,3219.163667,3559.921327,4133.563226,4194.09428,4427.105864,4525.972756,5072.353437,5371.556189,5555.966043,5756.176136,5638.754323,5936.960592,5987.146941,6461.320183,6714.881201,7017.313427,6908.035342,7100.937519,7872.992188,7761.257229,7924.837325,7978.125347,8360.919812,8622.531089,8438.498929,8131.944094,7837.108381,7290.960474,6665.057491,7023.402123,7063.601118,7479.581536,7689.746546,7572.754515,7587.184264,6782.807029,7119.501993
Annex_I,Central Europe,CZE,Czech Republic,CO2,191290.9476,191575.5976,191388.8157,189408.4587,172911.8086,179918.0348,185073.5977,195606.6027,189369.2996,199015.3978,191705.0574,192159.7974,193716.4757,194339.1729,196976.4457,194393.7303,192923.4793,193462.1235,189207.1733,181096.8951,168832.0535,152916.242,150743.1134,148108.6012,142180.434,141155.5411,142422.9111,140148.8841,134587.7087,127510.7609,138261.6768,138787.0795,134741.8391,138639.52,140888.1821,137523.5651,138955.6893,142205.117,137658.1203,130807.3612,133037.7886,131160.2751,128249.5016,124593.1745,122498.5259,124071.2987,126393.4152,126956.1162,125652.5192,122516.1091,114963.8761,120440.4239
Annex_I,OECD_Europe,DEU,Germany,CO2,1096969.677,1091619.444,1118686.398,1167420.725,1138951.203,1078743.93,1139433.932,1119911.528,1158086.54,1208300.151,1158661.195,1124356.402,1079170.983,1094538.275,1112299.431,1115221.448,1104744.766,1094759.969,1089921.727,1075211.983,1037611.169,1015933.912,962479.1617,954013.9882,943084.2808,937224.9767,964897.3144,938260.8594,933677.6123,899533.7834,905870.0199,922806.7219,908378.6948,924761.1307,915971.4188,906154.5689,935467.3995,915906.5586,923296.5053,861091.16,921068.217,891820.9249,912984.3084,933138.9751,890371.5547,895847.7795,898450.0162,885128.1734,861523.7166,810809.536,740196.1144,773282.9179
Non-Annex_I,Eastern_Africa,DJI,Djibouti,CO2,920.3288159,923.5469615,916.8706104,948.8093031,1022.427316,1082.620947,1043.813198,1074.4908,1078.906766,1206.252633,1276.336316,978.5239008,944.4702412,760.3331175,653.2972058,672.0314256,676.9615142,852.4433068,799.7191807,1508.17655,1453.77014,1703.06805,1557.615437,1549.56932,1589.257906,1635.137038,1679.170532,1735.892655,1769.301272,1834.131352,1252.896192,1250.97233,1275.787382,1328.679844,1318.545711,1289.793521,1253.406444,1294.386719,1368.235132,1291.532936,1371.893669,1128.737901,1321.922389,1407.150473,1366.900554,1302.20333,1237.156646,1212.88133,1304.647915,1285.424354,1223.886153,1258.862586
Non-Annex_I,Rest Central America,DMA,Dominica,CO2,132.3157766,128.7563665,111.7013874,112.9014945,119.0933527,112.0189474,105.1559206,102.6219075,109.498624,109.3284345,103.7121391,121.3118837,113.0630256,100.499421,101.319294,100.8482207,94.21545905,104.0272045,104.2977029,98.14259374,106.3329316,100.9888809,107.9543945,122.7737134,145.0569247,159.0278516,167.6078636,163.3556045,146.2862745,182.773053,212.4177507,218.4524985,236.8280794,371.7248872,383.5697104,371.3781086,384.756479,411.8606679,389.6773245,401.099098,428.3545484,481.9081638,480.5211152,438.3377947,471.0312144,466.8580326,475.4278834,251.2189051,266.9842948,260.6542569,224.7017873,243.9360416
Annex_I,OECD_Europe,DNK,Denmark,CO2,64410.11829,60243.30967,62222.79384,61278.33086,54945.34889,57262.2345,63058.02299,64882.80717,64976.87358,68806.46601,68707.61482,58944.65,61537.9437,58090.79435,60126.03584,67966.0362,68904.25297,67465.23778,63604.07923,57994.27129,58379.93675,69305.91591,63651.4241,66122.95525,70157.78624,67099.9619,80792.85626,71212.49585,66878.8026,64142.33284,60286.95702,62418.71768,62331.31981,68776.53472,63823.90575,61107.62289,69358.12535,65437.74135,62532.5178,60614.89745,62653.64551,57249.88464,52729.48127,54595.36435,50889.86656,49789.72307,51698.49688,50946.03224,50530.61093,47119.71726,42423.42745,43722.75539
Non-Annex_I,Rest Central America,DOM,Dominican Republic,CO2,15259.05813,15542.77943,16858.71815,16820.7415,17347.76451,17496.98826,18105.26306,18593.30852,18794.36691,19156.3431,18952.20952,19343.03819,20394.95295,20963.55114,21739.82313,17984.72291,18592.46512,19852.3643,19083.12039,19439.26266,17640.81673,18430.75532,19445.37281,19785.37038,20956.99051,20770.27801,23329.13644,25342.65017,26422.51322,27406.5859,29116.72972,29376.58476,31936.51229,29382.42095,28854.99792,29294.23401,30750.88423,31243.55679,31021.68457,30115.06739,29804.50317,28735.81597,29872.46966,29170.1292,29701.21666,31058.02521,32521.16556,32401.83416,34128.12365,35363.30984,32902.5851,35617.87851
Non-Annex_I,Northern_Africa,DZA,Algeria,CO2,19019.44378,22397.49319,34470.96704,46557.26668,39381.06118,35816.05799,46419.67575,51363.95959,56652.15735,56621.42494,56711.18553,53351.12624,54993.17343,57553.67822,60601.59766,69928.01727,72767.55734,69937.33595,70657.82427,71131.85112,68090.65407,72285.34796,80188.75215,80470.40595,77922.46584,80535.81439,79476.85115,77899.26433,78116.86459,81319.00257,83984.25219,82422.92506,86993.86004,93422.99603,93076.75896,98983.66491,103784.7785,106408.2265,111105.534,114605.0992,116950.2929,123129.1497,137694.8755,141905.2118,152236.6714,161592.9954,159584.4389,162930.1528,173920.6995,178079.8864,169084.7445,173117.102
Non-Annex_I,Rest South America,ECU,Ecuador,CO2,14586.75873,13935.53096,13862.04114,14805.87988,16220.57548,16974.00535,17697.42695,19223.15366,20145.01594,21114.69074,21856.42981,23000.49173,23420.30969,22482.34163,23203.71789,23996.24407,24771.10805,23941.13179,25819.243,25901.91706,26729.95482,27156.78315,27214.30163,26738.54503,27245.71067,29815.12212,33674.60562,31940.25455,34532.10961,31184.27278,31631.41703,34073.87826,33653.26183,34037.09339,35929.2507,37993.44147,39650.34497,41379.87136,40072.23614,41050.44606,43912.10331,44581.32367,44863.65964,47069.57857,50476.2195,50745.54805,49137.29828,48381.98839,48922.91068,48940.13957,42630.75838,49893.75295
Non-Annex_I,Northern_Africa,EGY,Egypt,CO2,36535.688,36236.39197,38550.3347,36663.04633,40708.19552,43003.65876,47936.57241,49025.86727,49582.60853,52671.25607,56761.9982,62852.34353,66961.2342,73438.79167,79831.00103,83195.86181,86476.09732,92874.7386,95073.58797,100377.9685,103483.1756,106412.1543,110254.2721,110913.7478,107296.1695,113161.0956,120988.9617,127849.9999,133048.1719,142127.3329,142890.3425,155750.1805,159261.6548,161730.1724,174989.3183,194134.1664,204858.7588,217981.7967,217269.9788,224286.0779,226283.3098,234531.6877,248760.4998,245001.2942,248703.6502,255152.3411,261985.5963,283105.2165,295487.6732,283068.4547,258112.7204,274196.0091
Non-Annex_I,Eastern_Africa,ERI,Eritrea,CO2,2106.258533,2116.62429,2121.364689,2157.528926,2217.538018,2274.195149,2354.098172,2372.711351,2465.237559,2606.095631,2737.899283,2833.741499,2877.452368,2989.502789,2946.894171,3015.184177,3130.973184,3224.213787,3376.070507,3396.695285,3616.579965,3686.15762,4014.654883,3197.383753,3801.247702,3915.298227,4072.653663,4144.500319,2959.405843,3011.447353,2961.611442,3187.909612,3189.556901,3251.565049,2557.231198,2624.807643,2615.817864,2675.813521,2521.932689,2654.615111,2730.913273,2828.546295,2830.802093,2863.756212,2897.140634,2916.548601,2958.972784,3042.959457,3194.206566,3242.774281,3147.284128,3198.16226
Non-Annex_I,Northern_Africa,ESH,Western Sahara,CO2,86.84404599,86.84329269,85.6623529,88.01933904,94.30393739,99.44956393,99.87840625,103.4083189,100.6108576,111.4374789,122.4813623,112.4716311,115.6334688,118.5447384,115.4401727,129.2656589,133.627881,174.9024008,163.2288181,150.9967613,149.7478498,181.1122004,160.399356,149.8379034,151.0550519,175.711496,179.1016785,187.7779836,190.3698224,197.8711425,255.3716769,258.8669178,258.2231759,264.1048049,263.1762479,259.4876166,259.9404966,255.9866001,257.4689731,255.5566711,252.9100834,238.8054196,239.3754252,237.9758769,233.3148884,237.9379898,239.8934357,214.6028502,225.5379602,232.8135426,197.4244299,238.7136626
Annex_I,OECD_Europe,ESP,Spain,CO2,148542.8211,145332.9139,157399.7261,170080.1252,183012.743,188775.2549,206869.8538,199174.0154,197270.604,209006.668,220684.631,225832.6252,219263.9568,222771.8542,212375.523,205642.39,208929.656,210381.0458,214911.9133,246162.7485,252610.0611,259215.6786,266410.6033,251682.9918,261866.0728,273607.0329,265523.0672,285520.2569,294925.9055,314645.0804,331699.1821,332116.1933,350829.2655,361325.3117,377698.3069,393255.6175,384201.9203,399352.6618,368557.9199,333940.0326,321783.5474,330712.2791,325712.1875,298205.5224,295839.9336,310752.0653,304465.9804,323325.9443,318465.0143,301818.3495,254700.5901,274433.0428
Annex_I,Central Europe,EST,Estonia,CO2,23188.6089,23211.65589,25261.52784,28120.77425,29875.2338,33183.17814,33378.72148,34962.78107,35347.73195,37299.64669,37540.51129,39565.10228,39044.52754,38820.48086,37470.2275,36724.38062,35806.36538,34788.99933,33216.30875,30033.83995,38388.26579,34567.44858,26778.72284,20961.02763,21584.98691,20715.68786,22199.2607,21773.64226,20339.14092,19193.61199,19290.12093,19960.05538,19181.70624,21482.77407,22009.67456,22346.43537,20945.99895,25061.77264,23844.01186,21104.86147,25792.37477,25009.35002,24071.07258,26613.19269,25488.6885,23888.32867,24383.1372,25647.22506,26542.83376,20080.26203,18911.22978,19933.5425
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,CO2,43392.14092,43458.1925,44532.90762,45502.14945,46640.01209,47208.79431,48073.95955,48727.77813,49247.41325,50248.25155,51537.12532,52574.24169,53802.9077,55802.527,57046.48212,58597.63653,60817.73458,63112.49474,65232.02487,67308.34395,69691.51734,78704.56068,90044.70349,83541.89294,91618.42001,95757.60819,100126.3197,103085.4616,105480.0373,109298.2653,112416.0124,117434.1458,120086.2642,124105.8358,128272.2223,132156.5724,135782.0415,139720.3102,144005.645,147416.8673,151427.7344,157006.9446,161763.9311,168373.108,175721.202,179373.9342,185656.1981,190848.3804,194741.4621,200483.0768,200876.3588,201641.6758
Annex_I,OECD_Europe,FIN,Finland,CO2,69822.5396,68908.50786,72583.64209,77080.57169,73210.79452,69809.57132,75858.80477,74946.86297,80153.32876,80687.89989,81466.43283,72473.87232,70027.11485,69915.82387,72490.90777,75739.87911,75801.93186,81337.19814,79850.11463,81259.55516,84915.54081,82750.54402,79539.90813,83667.83528,92272.2358,90462.19398,96887.3324,98287.80358,96562.57868,95096.06225,98055.62629,102349.2527,107025.1837,115692.5625,114019.5421,98102.36148,114956.2999,112025.5447,104135.4784,96126.44538,111775.7414,103873.9783,100122.3583,102980.7339,100852.0232,97156.43575,100911.8928,101333.4175,105226.1361,102637.5554,101848.6979,103497.8678
Non-Annex_I,Oceania,FJI,Fiji,CO2,4696.098641,4683.190838,4716.483157,4871.157512,5047.547109,4864.082218,4855.069569,4930.703678,4938.322162,5067.54291,5111.399841,5164.210431,5140.185927,4859.881555,4823.019099,4856.421841,4934.316813,4795.756736,4801.690421,4971.198943,5055.653237,4687.453022,5102.220985,5307.337197,6097.713548,5243.17192,5300.788702,4304.579461,3377.321363,4683.136042,4643.992241,4240.594531,4310.020923,4173.117438,4862.200522,4320.966547,4785.407925,3910.034679,3334.365733,2756.316678,2963.595968,2889.715156,2709.997913,3061.834202,3673.284173,3765.623847,2903.365011,3356.127406,3128.066262,3266.07792,3274.061479,3209.75074
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),CO2,20.541377,20.33260139,20.4029977,22.01317019,21.00381876,21.54549728,19.97560643,20.67925102,21.05897327,20.3214693,19.9539026,22.74578792,19.59047393,17.57958754,18.69646184,20.51496429,16.88083426,16.90614341,28.01342621,35.63819992,21.16437558,20.65986869,21.89653415,20.98308422,20.67082735,34.57940996,23.53726222,36.41496991,33.73080207,37.33572771,64.93805726,67.35198012,104.07376,223.9835115,218.3098534,220.0744275,244.3343667,246.522874,244.4692377,248.6822346,247.9260854,269.2673189,273.3780637,239.7826915,263.423517,250.5663765,264.1788572,56.25536794,61.52394305,61.10663136,57.58500471,61.8842587
Annex_I,OECD_Europe,FRA,France,CO2,512664.0759,525966.793,544331.9537,581945.9243,560709.3849,521901.9138,562895.9331,547025.3117,565604.5531,574500.3291,551198.4226,499453.1672,478406.6875,463858.8806,454162.0035,448095.5305,434496.8597,430403.2459,427572.3093,442324.5043,437391.2357,468441.131,455768.6043,433494.6754,423901.5226,432194.5534,450703.9349,439401.064,461363.7845,452958.2725,450033.2523,453952.2672,447237.3243,453456.5375,455112.4635,460785.4086,445664.1934,443331.6872,444323.4673,434456.4193,446583.3993,428741.1999,437942.4748,436875.3937,399133.6233,407745.0243,413240.1799,417129.3196,406750.9463,400103.9443,349486.5188,373976.0108
Annex_I,OECD_Europe,FRO,Faroe Islands,CO2,0.800204914,0.83927772,0.880159065,0.921962569,0.964896155,1.010094811,1.047238466,1.083586117,1.120465404,1.1578063,1.196004668,1.224688144,1.253212426,1.282182603,1.312165669,1.343309664,1.378250464,1.414711415,1.450186274,1.477329434,1.500346181,1.515833083,1.553631579,1.554648395,1.564018928,1.570065491,1.587774539,1.605834909,1.627278868,1.653765269,1.702144292,1.735864953,1.76700742,1.796888768,1.837147218,1.867759792,1.881658455,1.889136764,1.899839153,1.911646924,1.923107429,1.93499104,1.946835713,1.947109624,1.947409114,1.946429119,1.946793198,1.960464897,1.975208661,1.957118445,1.972165146,1.983920045
Non-Annex_I,Western_Africa,GAB,Gabon,CO2,2861.478913,3376.482581,3506.358061,6206.612679,6357.728878,7550.957256,8420.16782,8404.635899,9107.289932,9063.731113,8870.076664,9247.850813,9284.501292,8814.588699,9799.997318,10844.50471,8690.873069,7916.893804,8135.556491,9489.788516,9535.130978,8439.696296,8504.219616,8715.474722,8668.521403,9385.511088,10091.43725,9865.155798,10838.20738,10579.90283,10707.14041,10952.76834,12122.87083,14498.72237,15163.84007,16393.31044,17153.53082,18059.14402,19827.17163,21224.7974,23182.86047,18459.20856,16330.50306,23178.55555,22259.34381,22699.43841,22987.95763,21716.44852,21296.88144,21301.86357,21231.78969,21245.2568
Annex_I,OECD_Europe,GBR,United Kingdom,CO2,688007.7977,679246.4888,657224.9141,689671.1318,646332.9037,625830.9243,631202.1295,641718.883,641010.9028,676712.116,616122.1104,596338.9636,582627.0373,574026.6261,557197.5279,583481.3563,596836.7135,602452.3279,603309.4637,589862.2526,592024.1107,600297.9053,587787.4925,571876.0139,568650.6511,560417.057,578644.3608,554799.5277,557055.4823,552768.3123,559158.7286,572803.8411,557970.4472,573305.4114,574327.2498,574228.8466,576225.257,566587.4036,555236.1227,506432.972,525459.8478,486161.4307,510382.6316,502504.1731,469206.1262,458342.8981,440601.0453,429574.3518,428681.2403,420615.2132,370004.3693,385790.7695
Non-Annex_I,Russia +,GEO,Georgia,CO2,29650.22111,29379.34241,30821.54397,32311.73784,33717.69461,35655.33887,36064.29955,36356.27935,37552.31508,38679.35425,39795.09992,40449.87717,40257.04225,39665.8297,39705.15627,39525.61604,39016.78293,39727.45161,39097.52887,37693.29876,36773.44495,28624.17287,23940.31854,21256.72439,12215.47694,11522.86788,10973.87337,9488.725134,8481.185237,8012.208512,8158.268607,6766.029995,6273.319449,6578.722175,6909.592419,6567.225309,7088.038645,8142.666574,7297.329175,8042.491499,7779.35066,8908.977545,9535.213861,10947.6437,11565.08259,12029.93933,12460.44771,12478.32475,12017.09464,12771.20187,12230.83827,12632.28589
Non-Annex_I,Western_Africa,GHA,Ghana,CO2,10316.0389,10349.40223,10835.60189,11335.5806,11664.61677,12038.34543,12317.13273,12686.37121,12777.49192,12757.74602,13055.39099,13807.27431,13532.95163,12725.59111,13570.95903,14154.48942,14752.38045,15349.33431,15881.43732,16677.71022,16732.54245,17424.12311,18314.81292,18980.22945,19642.67359,20450.6916,21200.89018,21778.18007,23931.22105,24848.90058,21584.84628,21351.74326,22101.08451,20902.7184,19734.95107,19628.08904,20707.21162,20796.66041,21410.23262,22823.95199,24065.584,25488.397,28142.84229,29435.00288,29421.07828,30173.96769,30779.15052,32197.39671,34286.60594,37153.64463,38537.88395,40606.13183
Non-Annex_I,OECD_Europe,GIB,Gibraltar,CO2,69.42425701,69.43294937,59.52138715,59.91778444,59.9717326,62.9676511,62.40477892,59.31638824,56.16756976,78.72085417,93.89376123,87.52641393,97.55988969,88.09611099,84.88405346,91.0944249,117.0758389,128.5362474,143.8314186,137.4000724,143.7786307,202.9665592,240.9196364,244.0228597,288.16205,281.8554574,288.118335,297.4932346,313.1228139,325.5955767,341.1640875,349.9215353,356.1849604,362.4498054,393.7073762,406.2257281,424.9420922,421.730621,431.0243564,471.6234353,474.786045,459.1766236,468.5919921,499.7613458,537.1978398,587.1255005,612.2384538,649.766324,689.6356791,717.3198582,651.8539248,669.7013743
Non-Annex_I,Western_Africa,GIN,Guinea,CO2,9982.374415,9859.213109,9948.951341,9997.531149,9921.292481,9995.708318,9938.493753,10185.15976,10176.98555,10284.16601,10290.4024,10423.52455,10598.45718,10891.66931,11033.33819,11408.67107,11760.07396,12196.13897,12272.80607,12462.79473,14254.91303,14692.30778,11235.2624,11398.67347,11523.17451,16450.85261,16711.02149,11626.17518,11728.0895,16928.70582,17477.99219,17345.82845,17683.30468,18024.83865,18275.67526,18354.62898,18504.16118,18899.03557,19244.73251,19590.05744,20551.12886,20699.32175,21527.7024,21595.39307,22033.86043,22742.2271,23503.69815,24018.04753,24446.5717,25075.48092,25288.87097,25483.78185
Non-Annex_I,Rest Central America,GLP,Guadeloupe,CO2,1392.492294,1376.322269,1321.235177,1381.21621,1308.436542,1353.813483,1324.133968,1358.064278,1387.273335,1374.572742,1354.348831,1525.231337,1646.003573,1704.902639,1926.971864,1838.364873,1862.629887,2052.387747,2209.295269,2195.803793,2240.842005,2975.434409,2657.641461,2838.864794,2816.090986,2741.962389,2767.077626,2725.330308,1895.230654,2035.075243,2104.949845,2169.118722,2167.377826,2400.221216,2411.364332,2309.231184,2280.122231,2219.838699,2093.358654,2249.581914,2538.335498,2557.209728,1950.844184,1951.779723,1907.604972,2145.321357,2025.348594,2030.318154,2043.805712,2060.099748,1741.000055,1914.783165
