Content:,Emissions by country and main source category
Compound:,CH4
Start year:,1970
End year:,2021
Unit:,kt
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v7.0_GHG (1970 - 2021) of September 2022. For the energy related sectors the activity data are mainly based on IEA data from IEA (2021) World Energy Balances, www.iea.org/statistics, All rights reserved, as modified by Joint Research Centre, European Commission.",
Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70) to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR),
Data download:,https://edgar.jrc.ec.europa.eu
,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,Western_Africa,BFA,Burkina Faso,CH4,173.6831764,173.979456,165.3179852,157.717442,159.5154623,163.6842223,168.8047898,171.8488466,178.5137029,186.1680019,192.162882,200.4125652,205.7793667,211.5322422,219.1953666,243.9317144,249.684974,256.5628098,264.4584215,271.7165217,285.5352068,295.5739485,304.0234581,311.0902232,318.8167219,328.948399,337.0403317,346.7868175,354.9094068,339.2347831,348.3048472,374.7069632,378.8258134,461.318664,479.5270876,502.5590357,514.8526985,528.4906425,550.2557247,565.4825698,585.1498595,599.4156357,617.2155166,631.2983399,647.7103389,663.98728,686.3284247,702.946176,720.5055402,739.2176895,756.2642984,772.1253452
Non-Annex_I,India +,BGD,Bangladesh,CH4,4264.782176,4031.482935,4102.119358,4122.815027,4080.870056,4225.299798,4091.593464,4126.584565,4220.977806,4254.817611,4017.684033,4048.297791,4078.495571,3843.322812,3954.221613,3999.739777,4049.199114,3963.741778,3947.242607,4007.013588,3994.388517,3935.662299,3924.851001,3865.28179,3873.289878,3883.732825,3892.544914,3900.01668,3852.04911,3981.534668,4002.65601,4026.876262,4109.98563,4161.862593,4119.322311,4238.011546,4319.59661,4377.66743,4594.890011,4662.248911,4750.889174,4784.177624,4807.526802,4843.970921,4883.52235,4922.136113,4893.900522,5067.426958,5065.761633,5102.940869,5129.380233,5473.263451
Annex_I,Central Europe,BGR,Bulgaria,CH4,553.2384977,570.1620887,585.4387994,594.2669929,592.8799616,618.5987432,625.8412352,628.1656551,634.9882178,648.4344292,660.5430088,661.2561774,673.1149247,671.7409441,675.6040616,658.8149054,658.0296102,652.666891,641.3919729,633.9621101,653.209013,709.9363971,676.9557353,640.5421379,542.349318,444.5759088,445.2249751,432.6248152,427.5490537,417.9669529,410.7095855,397.2832189,388.2431178,394.1709025,392.5463074,382.1726527,378.3692845,381.4854139,374.5783357,365.3087768,358.4619503,366.5869454,356.3005867,335.1302941,334.4637701,351.1273992,345.4473907,352.3517441,343.8387086,340.5727694,334.8464214,338.1438746
Non-Annex_I,Middle_East,BHR,Bahrain,CH4,507.801893,508.2388859,472.5656925,496.5455457,516.8906745,439.7277471,453.7975498,531.4641897,512.6847119,525.2170039,518.3190132,505.4451083,484.0814073,465.3899027,460.096232,480.0390651,511.6791992,495.729267,509.6243642,512.5276805,507.13282,590.3066211,666.5606261,696.0904441,686.6889018,688.9747146,715.8118849,618.3937476,637.5177353,706.3316542,707.9914055,724.0626715,680.1354381,645.0578312,638.5844116,646.1993926,633.0748078,656.3328399,726.4387781,748.7020276,726.6292333,732.6647725,820.5143232,917.2065616,944.3809965,940.2997255,943.9692614,925.2246035,921.3980219,960.2432035,1314.030589,774.1970394
Non-Annex_I,Rest Central America,BHS,Bahamas,CH4,4.490966795,4.923166141,5.112753927,5.234644714,5.242470099,5.431552945,5.509803769,5.70500099,5.803241251,5.949599877,6.168020949,6.385380382,6.502903587,6.628548559,6.854963339,6.995264075,7.181199346,7.388940476,7.566485545,7.775088153,8.140171289,8.113613863,8.19066088,8.33530249,8.520320995,8.764338078,8.99652393,9.122821165,9.365724061,9.531213927,9.772157857,9.957080289,10.11681749,10.1891923,10.4104316,10.59862956,10.83218271,11.11058264,11.13440603,11.22408434,11.4700322,11.9442871,12.16785491,12.26233704,12.38668021,12.51508364,12.5574951,12.72048487,12.91533679,13.01978735,13.05901813,13.21185552
Non-Annex_I,Central Europe,BIH,Bosnia and Herzegovina,CH4,129.4128748,131.1843059,132.5235363,135.3603248,143.4931868,149.9592723,149.4590785,152.2988409,153.1203382,155.8409204,154.1622993,166.0880954,178.8585741,190.5255226,194.5484109,196.9946508,194.1743094,195.2510083,186.9027059,187.9604981,203.2723282,191.469351,166.946122,153.9212539,79.45685169,73.58578717,68.62032063,96.56892251,107.6385259,109.2157731,111.8510086,111.6974062,111.8515075,122.6080795,126.0886291,129.5163415,140.0082258,135.8728475,143.2406811,144.8837571,143.8619101,150.2206825,146.6413705,146.9434677,174.0591558,175.744532,183.9327344,185.1713586,194.7543162,188.2759449,184.2518292,199.9011605
Annex_I,Ukraine +,BLR,Belarus,CH4,605.6259548,632.0024244,653.7429756,669.340277,689.6438683,708.085555,712.6514155,717.4970783,732.4386783,740.5871699,744.9980373,745.0995145,753.5524634,767.6152678,783.6163578,794.7850618,802.917387,816.9135242,808.4411655,824.0903867,820.5688215,792.2656542,744.8227509,695.4903942,652.2397284,605.9733089,587.4649379,574.9055192,574.1594562,563.9031695,537.4520862,534.4915865,526.8422675,527.2411547,548.6258964,513.9617811,529.0625993,526.8115117,561.6786264,584.0965511,605.4847663,607.5925229,620.6552683,639.289958,650.2886481,658.1087108,651.6963848,657.5904828,655.1925712,651.6688054,645.80053,646.1018056
Non-Annex_I,Rest Central America,BLZ,Belize,CH4,5.922808359,6.606292172,6.794924191,6.90334894,7.350044844,7.522593663,7.532179217,7.597090285,7.6207277,7.696944904,7.882206385,8.072269342,8.091855939,8.101297484,8.202804602,8.200404335,8.162579763,8.263052038,8.455111083,9.112738631,10.25954514,9.648524184,10.3734534,10.0848263,10.20153279,9.285677014,9.623766659,10.12126814,10.51150592,10.9842382,10.73363397,11.35048693,11.7851578,12.07875378,12.27985486,12.46040533,14.81215679,15.74030571,16.27111,17.22143032,17.49802315,18.58821661,17.8702309,18.34771179,17.42503573,17.66211101,18.54154037,19.17424805,19.37140417,19.79640828,20.37099905,20.9636725
Non-Annex_I,Rest Central America,BMU,Bermuda,CH4,0.758000127,0.79441747,0.811491576,0.823129188,0.822139704,0.835513671,0.831467883,0.84485073,0.843403685,0.846286783,0.855072623,0.861338385,0.860286988,0.867696213,0.880676284,0.874776608,0.873679624,0.9072953,0.921759891,0.94119782,0.912423431,0.908910015,0.901839619,0.91033576,0.911644638,0.916769094,0.923805237,0.928929107,0.932147579,0.944951663,0.954910439,0.96369514,0.962086757,0.971345615,0.976098634,0.979064378,0.985224579,0.992621297,0.984784065,0.970446932,0.96833563,0.946112895,0.942258501,0.937040047,0.949030176,0.926507172,0.936389628,0.924729649,0.932015747,0.906546253,0.881391405,0.877163034
Non-Annex_I,Rest South America,BOL,Bolivia,CH4,774.2055755,782.6157274,922.6916853,990.9984306,989.3094337,929.5187969,953.305908,883.491501,892.815316,844.6961775,825.2928518,745.1216664,776.0031264,795.5308343,763.2369473,771.9108327,706.3178865,734.7327295,748.2368611,770.5926618,757.5316876,796.4241164,834.7845846,839.6764166,892.2353253,663.3963611,660.3133668,761.8302921,665.6493311,675.3372192,681.8704791,650.8120601,682.2530069,715.3213509,749.4790563,786.3257447,794.5397892,825.3841015,855.4762998,859.1443762,905.805127,935.8552957,983.0913718,1032.116697,1036.724048,1042.833045,1041.529298,1046.372887,1045.037818,1030.926571,1220.359158,1091.288075
Non-Annex_I,Brazil,BRA,Brazil,CH4,7513.475817,7769.843141,8096.613976,8352.656674,8781.250451,9093.50481,9762.117808,10044.47977,10057.44039,10335.2849,11177.98153,11363.6485,11596.88184,11694.03249,12266.48646,12407.54588,12787.98324,13161.72594,13487.59847,13861.42876,13738.881,14302.32489,14808.24833,15187.02574,15828.92502,16364.22265,16024.71277,16231.52908,16321.99803,16514.35755,16797.22687,17261.12516,18076.91385,19087.41436,20006.77846,20193.38331,20266.61093,19995.35865,20347.13433,20488.86851,21104.95058,21442.23555,21453.49408,21795.45446,22054.22706,22508.69626,22735.42612,22694.27169,22778.04913,23042.66041,23640.95753,24419.83414
Non-Annex_I,Rest Central America,BRB,Barbados,CH4,8.8715794,9.166086712,9.140550708,9.602356862,9.196365932,8.929037404,8.834111927,9.666197548,9.227589769,9.331525241,9.761297419,9.311597792,9.656013795,9.564488889,10.65422664,9.824253609,9.437478538,8.904802096,8.885580801,9.054365314,9.117891075,8.970039073,9.127831068,9.005255299,8.885270619,8.808003562,8.978157011,8.810566105,9.040109939,9.138717821,9.60520578,8.949081727,8.491277446,8.372874886,8.377336581,8.335232785,7.830385156,7.591687893,7.667173552,7.761216353,7.945262078,8.102729364,7.979100269,7.863901564,7.676214512,7.684925566,7.583482581,7.582103038,7.942552945,7.958900787,7.946521075,7.978892264
Non-Annex_I,Southeastern Asia,BRN,Brunei Darussalam,CH4,36.74862303,36.58116503,50.132673,82.49614869,105.8743197,122.1960582,157.6723855,170.5771823,164.6059286,173.2581658,195.9603823,163.4746232,163.4316795,167.9014229,159.8366991,156.0894458,153.100557,154.5703407,152.0744605,153.3702529,159.9613194,160.0092448,155.2790347,163.7589777,168.4620396,176.3690589,176.4838847,179.4419789,179.7604923,193.2024135,207.1415048,223.2969487,206.7545869,219.4685012,206.288072,201.8964517,237.0450575,229.8921067,280.9479795,236.2402496,221.0102102,232.9649461,227.4679043,213.7497984,205.9973802,201.3602257,191.842026,201.6418977,211.4381475,196.2317904,100.5206163,139.9001792
Non-Annex_I,India +,BTN,Bhutan,CH4,22.24763258,22.55010813,22.91951518,23.28684555,23.71234712,24.06095853,24.55774465,25.01536187,25.68706735,26.20281498,26.76641292,27.00874617,27.85627834,28.75798702,29.49553611,30.76472076,31.66411077,32.69293225,29.76108092,29.85779979,30.56437639,31.21798379,29.83882422,29.89619561,29.82265762,35.48884945,36.61656037,36.06931679,35.7613233,36.89963965,36.43032665,35.10037998,35.02508347,35.32393943,35.38914024,39.33436859,39.40169719,39.96806743,36.95664034,38.80524746,39.21710506,39.66276792,39.32471221,39.67196249,38.78913193,38.54977661,39.50704039,40.29492737,39.41871725,40.19586375,40.76755445,40.98013638
Non-Annex_I,Southern_Africa,BWA,Botswana,CH4,86.17969691,89.6637369,103.7879167,108.4348492,119.2478545,131.6051835,146.655647,158.0625509,148.3223711,146.5728448,150.1300276,153.8271662,154.050238,146.8263114,141.005241,132.8640244,131.285954,130.8404061,143.4377242,153.0598621,167.0685297,144.7955444,136.0945861,126.4397279,138.6687289,162.0273542,147.3581172,149.0847715,155.2803651,165.8498046,166.9668814,161.605088,140.5904018,138.544837,141.6132881,148.1709064,149.7369888,148.1940983,153.752195,160.9966446,174.9006175,168.033249,161.663295,154.7615233,135.6142239,144.9440691,132.88513,118.2501321,118.8594199,118.8276856,115.6736176,112.844861
Non-Annex_I,Western_Africa,CAF,Central African Republic,CH4,46.45918609,48.53752184,51.11242349,52.38478587,55.85311904,56.77839876,58.78601481,63.81533467,68.964226,84.2800363,89.60677516,92.02378678,97.55548673,107.1692911,105.2301562,108.5216878,112.7026178,114.1687287,117.5487562,122.0955759,126.8765416,136.8548725,139.9289136,142.1824121,146.08919,151.5176807,155.6811976,161.2551907,166.7802386,169.751619,175.5040104,178.6718452,182.0217168,184.4501924,187.5618729,191.6236516,197.4270059,217.0592619,216.1671462,221.9538903,226.4853653,244.3323562,247.3622148,248.245497,250.1861418,255.1478567,263.947403,267.7932306,273.3323379,278.6858833,283.6865308,288.9536625
Annex_I,Canada,CAN,Canada,CH4,2628.987291,2656.056939,2817.468494,2995.036822,2967.144945,2928.427102,2869.177239,2867.495434,2842.195156,2948.503483,2943.179794,2923.181942,2871.997073,2854.320327,2944.622936,2973.458218,2986.33777,3025.818503,3148.312372,3228.270203,3263.505384,3308.838445,3391.052769,3527.141508,3657.311094,3803.736338,3944.224821,4021.560481,4144.159004,4148.357698,4201.195806,4278.187521,4343.843258,4304.209579,4391.654654,4367.418399,4370.973851,4340.677331,4222.551164,4087.547272,4003.534103,4004.52709,4099.051202,4222.674361,4344.433167,4447.624535,4447.335607,4373.3281,4512.890527,4434.378781,4472.679693,4485.292669
Annex_I,OECD_Europe,CHE,Switzerland,CH4,241.4543583,240.5695034,243.1451214,252.1039961,253.9127882,251.0715367,254.4072419,255.4902057,255.5280245,257.6799352,259.4980426,254.5812044,254.3598474,256.7029903,257.9284844,257.8014076,256.8738799,253.457544,254.105617,256.1599358,252.2866392,250.6030158,242.7256931,233.5840173,227.4415884,223.8115401,222.1387106,216.1387181,213.2857609,207.2530909,203.7760491,205.8494578,203.7834228,200.1081832,199.3349719,201.3049045,202.243288,203.3976583,206.3263988,194.1465765,196.2873724,194.4885471,195.0114692,202.0297137,204.6166347,205.7844057,203.2219998,203.6191796,203.1447321,202.3041261,202.3903479,201.6271492
Non-Annex_I,Rest South America,CHL,Chile,CH4,673.5930703,668.3780222,708.2563897,682.9857464,689.6589788,681.1943897,669.3468458,666.5280674,664.0734199,695.3257525,786.5495715,850.0601935,858.9272832,839.3050269,832.1773547,791.2094498,767.3456386,774.6017665,759.1934022,751.5602737,763.8454673,767.8756668,799.4004943,813.9914367,825.3794523,868.7499774,895.9229957,898.5389371,899.0316163,922.6656381,935.346276,942.1283821,933.2034016,925.3103629,956.3151793,950.037444,949.6161878,959.6694401,967.2542417,972.9257839,886.8532431,939.2374258,965.969087,932.0895325,886.279046,856.1843498,866.6001337,879.7587294,909.2010505,905.0044385,889.6109269,881.059406
Non-Annex_I,China +,CHN,China,CH4,38162.63474,39793.2276,40327.15607,40352.21379,40551.67143,41653.27327,41935.93769,42245.48113,42303.29029,42102.81433,41838.20296,41419.68685,41648.54865,42264.60393,43018.25533,43024.99626,43707.25807,44378.3572,45044.7497,46136.4452,46781.28242,46586.69436,46026.88722,45526.53664,45861.05361,48103.86543,48379.05794,47283.15515,46953.41126,47096.56411,47333.15438,47643.50442,48013.76044,49674.31854,53124.6154,55714.40091,57919.85383,58909.99914,59687.97113,60541.92918,62042.60984,65285.78694,65340.94506,66263.12317,66868.99084,67081.59621,65506.09762,65954.79799,66514.95522,67071.65767,71004.90898,70557.51809
