COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0	0.01156	0	0.001416	0	0.002778	0	0.008314	0.03763	0	0	0.003969	0	0.004723	0.00785	0	0.00986	0.003982	0.004782	0	0.006891	0.008065	0.002101	0.0004055	0.0002031	0.00003243	0.000007586	0.001434	0.002781	0.002154	0.00063	0.002909	0.0008884	0.0008496	0.000003875	0	0.00002426	0.0007626	0.0002354	0.0005032	0.0004241	0.0001418	0.00004748	0.00002788	0.00002073	0.00008374	0.00006186	0.0001331	0.0004984	0.0004385	0.00004876	0.0002632	0.000272	0.00001039	0.000007454	0.00008599	0	0	0.000735	0
CHE	0	0.02352	0	0.0007289	0	0.003941	0	0.002285	0.01352	0	0	0.001303	0	0.001301	0.001563	0	0.002108	0.001314	0.001147	0	0.002252	0.001387	0.0007802	0.0001485	0.00007016	0.00001356	0.000001154	0.0006655	0.001232	0.0009964	0.0002794	0.0009195	0.0004119	0.0003908	0.000001313	0	0.00000919	0.0003594	0.0001036	0.0002194	0.0001878	0.00006207	0.00002048	0.0000113	0.000007904	0.00003461	0.00002535	0.00005363	0.0002236	0.0001973	0.00002192	0.0001189	0.0001239	0.000004914	0.000001496	0.00003976	0	0	0.0004086	0
BLX	0	0.01596	0	0.008993	0	0.02347	0	0.01452	0.02427	0	0	0.008525	0	0.01183	0.01615	0	0.01777	0.01312	0.01204	0	0.01296	0.01396	0.00405	0.0007997	0.0003158	0.00006638	0.0000156	0.005484	0.007862	0.007595	0.001448	0.009096	0.002357	0.002196	0.000008568	0	0.00006425	0.002063	0.0005018	0.001121	0.0008458	0.0002559	0.000119	0.00005808	0.00004678	0.000184	0.0001341	0.0002361	0.001414	0.001097	0.0001045	0.0006341	0.0006623	0.00002356	0.00001518	0.0001868	0	0	0.001796	0
ESP	0	0.01755	0	0.08536	0	0.02717	0	0.00899	0.02085	0	0	0.005198	0	0.005029	0.005683	0	0.00768	0.005398	0.005125	0	0.02985	0.008689	0.005018	0.002324	0.0007641	0.0001198	0.00002939	0.002612	0.006481	0.004017	0.001296	0.003404	0.002399	0.002345	0.00001375	0	0.0001002	0.001928	0.0005267	0.001756	0.001167	0.0004465	0.0001845	0.00009694	0.0000731	0.000344	0.0002529	0.0004217	0.00108	0.001066	0.0002225	0.001353	0.002096	0.00004152	0.00002988	0.0006707	0	0	0.003796	0
FIN	0	0.0006318	0	0.0004058	0	0.0005509	0	0.001424	0.000765	0	0	0.001448	0	0.001416	0.001265	0	0.001049	0.001249	0.001355	0	0.0006905	0.001881	0.0005444	0.00008273	0.00003954	0.00001064	0.000001095	0.001072	0.002077	0.002171	0.0003091	0.002145	0.0004771	0.0004367	0.00000149	0	0.000008435	0.0004402	0.00009533	0.0002846	0.0001533	0.00003998	0.00001841	0.00001099	0.000007563	0.00003477	0.00002841	0.00003541	0.0003093	0.0002142	0.00001211	0.00009812	0.00009093	0.000004028	0.000001997	0.00002138	0	0	0.0001579	0
FRA	0	0.1149	0	0.03879	0	0.2219	0	0.04288	0.1342	0	0	0.025	0	0.02772	0.0358	0	0.04274	0.03054	0.02738	0	0.05083	0.03617	0.01437	0.003467	0.001422	0.0002679	0.00006373	0.01409	0.02453	0.01977	0.005185	0.02118	0.008405	0.007974	0.00003217	0	0.0002325	0.007198	0.001885	0.004722	0.003354	0.001095	0.0004475	0.0002372	0.0001855	0.0007912	0.0005801	0.0009821	0.004608	0.003866	0.0004194	0.00254	0.002927	0.00008808	0.00006216	0.0008909	0	0	0.02154	0
GBR	0	0.04373	0	0.02709	0	0.04985	0	0.03017	0.04946	0	0	0.01997	0	0.0279	0.03492	0	0.03371	0.03478	0.02798	0	0.03137	0.03067	0.009019	0.002079	0.000805	0.0001765	0.00004185	0.0166	0.0204	0.01876	0.003923	0.02636	0.006341	0.005848	0.00002138	0	0.000165	0.005575	0.001286	0.002984	0.002024	0.000624	0.0003292	0.0001579	0.0001275	0.0005054	0.0003784	0.000549	0.004215	0.003025	0.0002516	0.001673	0.001764	0.0000596	0.00004119	0.0004938	0	0	0.004582	0
GRC	0	0.00176	0	0.0005641	0	0.0006531	0	0.05465	0.001783	0	0	0.01266	0	0.002624	0.0004587	0	0.001577	0.000499	0.001211	0	0.01235	0.04798	0.003886	0.001088	0.0007597	0.00002524	0.000005462	0.0005491	0.001313	0.001105	0.0003203	0.001243	0.000498	0.0006008	0.000002604	0	0.00001644	0.0003872	0.0001652	0.0005407	0.0003897	0.0001788	0.00003988	0.00003515	0.00002339	0.0001254	0.00008867	0.0001757	0.0002343	0.000259	0.00005481	0.000258	0.0003673	0.000008639	0.000007158	0.0001014	0	0	0.0005082	0
ITA	0	0.3697	0	0.008739	0	0.03063	0	0.07248	0.4806	0	0	0.02078	0	0.0216	0.02028	0	0.06607	0.01766	0.01882	0	0.06986	0.04529	0.01323	0.003796	0.001619	0.0002271	0.0000538	0.007724	0.01633	0.01117	0.003909	0.01205	0.005607	0.005765	0.00002514	0	0.0001671	0.004716	0.001596	0.004287	0.002866	0.001015	0.0003378	0.0002189	0.000158	0.0007576	0.0005669	0.0008789	0.002946	0.002778	0.0003366	0.001959	0.002464	0.00007	0.00005275	0.0006834	0	0	0.009765	0
RFA	0	0.07159	0	0.01584	0	0.05097	0	0.04479	0.07912	0	0	0.02594	0	0.03564	0.05049	0	0.05223	0.03935	0.03613	0	0.03608	0.04441	0.01276	0.002398	0.001082	0.0001838	0.00004456	0.01352	0.02223	0.01946	0.004218	0.02493	0.00648	0.00605	0.00002435	0	0.0001757	0.005693	0.001467	0.003057	0.002553	0.0007905	0.0003132	0.0001667	0.0001299	0.00051	0.0003716	0.0007674	0.003917	0.003105	0.0002825	0.001786	0.001877	0.00006421	0.00004482	0.0005531	0	0	0.00464	0
SWE	0	0.006784	0	0.002161	0	0.005036	0	0.008761	0.007608	0	0	0.006526	0	0.007377	0.007017	0	0.007063	0.007054	0.006542	0	0.00567	0.009551	0.002801	0.0004846	0.0002213	0.00004568	0.00001236	0.003586	0.006173	0.005811	0.001102	0.006609	0.001611	0.001569	0.000005346	0	0.00003942	0.001419	0.000367	0.001062	0.0005775	0.0001671	0.00007846	0.00004657	0.00003401	0.0001534	0.0001194	0.0001665	0.001141	0.0008335	0.000067	0.0004128	0.0004172	0.00001737	0.00001161	0.0001002	0	0	0.0008175	0
TUR	0	0.002632	0	0.003161	0	0.003002	0	0.05657	0.003014	0	0	0.04903	0	0.01779	0.001986	0	0.003234	0.002157	0.009752	0	0.01293	0.1945	0.07727	0.003737	0.003657	0.0004194	0.00008071	0.003942	0.01072	0.009367	0.00253	0.01056	0.005013	0.005061	0.0000311	0	0.0002266	0.003842	0.001198	0.003892	0.004079	0.001588	0.0003468	0.000257	0.0001704	0.0007087	0.0005093	0.001729	0.002067	0.002076	0.0003093	0.001495	0.001555	0.00008826	0.00006836	0.0004413	0	0	0.002803	0
