COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
CHE	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
BLX	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
ESP	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
FIN	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
FRA	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
GBR	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
GRC	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
ITA	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
RFA	0	1.723	0	1.799	0	1.747	0	1.701	1.637	0	0	1.499	0	1.365	1.44	0	1.471	1.379	1.33	0	1.661	2.112	1.805	0.08816	0.08779	0.3397	0.06391	0.8067	1.453	1.337	0.5683	1.335	1.824	1.456	0.01247	0	0.03399	1.097	0.3499	1.439	0.4152	0.1367	0.03311	0.07085	0.1574	0.07501	0.07536	0.06633	0.9411	0.8191	0.1769	0.4978	0.1642	0.002896	0.01105	0.02171	0	0	0.44	0
