COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0	-0.0007447	0	-0.0001718	0	-0.0002629	0	-0.001716	-0.003002	0	0	-0.0005285	0	-0.0004553	-0.0005033	0	-0.001349	-0.0002357	-0.0003777	0	-0.000899	-0.001149	-0.000348	-0.000009446	-0.000003333	-0.000004692	-3.219E-07	-0.00003612	-0.0001953	-0.0001928	-0.00001171	-0.0002521	-0.00006552	-0.00005788	-6.596E-08	0	-1.008E-07	-0.00003552	-0.000009928	-0.00001971	-0.00003478	-0.000007796	-6.946E-07	-1.646E-07	-2.666E-07	-0.000002966	-0.000001486	-9.359E-07	-0.00001425	-0.00001309	-0.000001101	-0.00000347	-9.669E-07	-1.698E-08	2.792E-09	-7.97E-08	0	0	-0.0001166	0
CHE	0	-0.0003008	0	-0.00003131	0	-0.0001939	0	-0.0001343	-0.0003865	0	0	-0.00004648	0	-0.00004117	-0.00003652	0	-0.0001196	-0.00003159	-0.00002556	0	-0.00009076	-0.00005262	-0.00003886	-7.151E-07	8.498E-08	-6.907E-07	-7.732E-08	-0.000003957	-0.00001931	-0.00002339	-0.00001004	-0.00002473	-0.00001261	-0.00001485	-5.844E-10	0	6.132E-08	-0.000007713	-0.000001407	-0.000005907	-0.000005032	-0.000001402	2.497E-07	-1.071E-07	-2.334E-07	-0.000000382	-3.516E-07	-3.473E-07	-0.000005409	-0.000003897	9.366E-07	-0.000001495	-3.531E-07	5.928E-08	1.211E-07	1.797E-07	0	0	-0.00002393	0
BLX	0	-0.0005911	0	-0.0003515	0	-0.0008642	0	-0.0007901	-0.00143	0	0	-0.0003771	0	-0.0002905	-0.0001947	0	-0.0006466	-0.000124	-0.000205	0	-0.0004763	-0.0008206	-0.0002327	-0.000004655	-7.194E-07	-0.000001596	-2.051E-07	-0.00002548	-0.0001724	-0.0002303	-0.000005968	-0.0002801	-0.00006057	-0.00004287	-3.563E-08	0	-7.818E-09	-0.00002509	-0.000005542	-0.00001406	-0.000022	-0.000003911	-1.534E-07	-3.332E-08	-6.993E-08	-0.000001184	-9.557E-07	-4.632E-07	-0.00001172	-0.000008477	-1.998E-07	-5.641E-08	-1.863E-07	7.353E-08	0.000000173	1.236E-07	0	0	-0.00008946	0
ESP	0	-0.009135	0	-0.03739	0	-0.01457	0	-0.008593	-0.01243	0	0	-0.003795	0	-0.002632	-0.00276	0	-0.00559	-0.002909	-0.002213	0	-0.01509	-0.007523	-0.003993	-0.0005284	-0.0001105	-0.00002616	-0.000003216	-0.000311	-0.002222	-0.001702	-0.0001032	-0.001451	-0.001065	-0.001104	-0.000000491	0	-0.000005395	-0.0004716	-0.0001267	-0.0009779	-0.0005589	-0.0001831	-0.000003775	-0.000005133	-0.000004671	-0.00008318	-0.00004907	-0.00003394	-0.00009874	-0.0001593	-0.000004775	-0.0001102	-0.00006882	-5.544E-07	-3.238E-07	-0.000001273	0	0	-0.001424	0
FIN	0	0.000006751	0	-0.00001017	0	4.179E-07	0	-0.0002757	0.00007098	0	0	-0.0002681	0	-0.0002133	-0.00007937	0	-0.0001287	-0.0001011	-0.0001485	0	-0.0000323	-0.0002359	-0.00005492	-2.807E-07	-2.868E-08	-6.249E-07	5.519E-08	-0.00004923	-0.0002102	-0.0003195	-0.000005932	-0.0003838	-0.00003185	-0.00002788	-4.706E-08	0	-8.711E-08	-0.0000182	-0.000004031	-0.000002194	-0.00001085	-9.602E-07	-1.791E-07	-5.362E-08	-6.916E-08	-2.002E-07	-0.000000179	-1.496E-07	-0.00001329	-0.000007384	2.855E-07	-4.098E-07	2.517E-07	8.911E-09	3.623E-08	2.058E-08	0	0	-0.00001286	0
FRA	0	-0.004567	0	-0.003006	0	-0.008846	0	-0.003192	-0.007799	0	0	-0.001377	0	-0.001133	-0.0007507	0	-0.002461	-0.000748	-0.0008241	0	-0.002508	-0.002223	-0.0009193	-0.00005277	-0.00001195	-0.00000772	-6.973E-07	-0.0000988	-0.0006969	-0.000709	-0.00002813	-0.0007951	-0.0002906	-0.0002523	-1.228E-07	0	-8.706E-07	-0.0001345	-0.00002992	-0.0001302	-0.0001192	-0.0000246	-7.684E-07	-3.794E-07	-6.984E-07	-0.00001064	-0.000006316	-0.000002815	-0.00003956	-0.00003995	-0.000001953	-0.00001519	-0.000007053	-3.244E-07	-1.273E-07	-3.564E-07	0	0	-0.0007766	0
GBR	0	-0.002853	0	-0.002997	0	-0.005347	0	-0.003596	-0.005102	0	0	-0.001878	0	-0.001694	-0.0015	0	-0.002786	-0.001343	-0.001282	0	-0.002613	-0.002839	-0.0008612	-0.00004416	-0.00000939	-0.000002577	-2.029E-07	-0.0002022	-0.0008851	-0.001369	-0.00003989	-0.00189	-0.0003827	-0.0003199	-3.041E-08	0	-3.503E-08	-0.0001695	-0.00003286	-0.0001289	-0.00009736	-0.00001909	-4.548E-07	-7.316E-07	-5.002E-07	-0.00001086	-0.00000676	-0.000003158	-0.00009118	-0.00006256	3.686E-07	-0.00001279	-0.000008425	2.395E-08	2.373E-07	4.793E-08	0	0	-0.0004759	0
GRC	0	-0.0006253	0	-0.00017	0	-0.0001343	0	-0.007854	-0.0005622	0	0	-0.002379	0	-0.0006612	-0.00008695	0	-0.0006978	-0.00008332	-0.0003206	0	-0.002622	-0.01282	-0.004269	-0.0002179	-0.0001154	-0.00002249	-0.000003011	-0.0001127	-0.0004046	-0.0004934	-0.00002266	-0.000373	-0.0002711	-0.0002653	-4.208E-07	0	-0.000004346	-0.0001017	-0.00003325	-0.0001813	-0.0002249	-0.00008604	-0.000003334	-0.000001602	-0.000001891	-0.0000302	-0.00001888	-0.00001603	-0.00002148	-0.00003667	-0.000004056	-0.00002918	-0.00001367	-5.587E-07	-3.414E-07	-7.234E-07	0	0	-0.0001582	0
ITA	0	-0.006657	0	-0.001087	0	-0.003515	0	-0.01015	-0.01571	0	0	-0.002236	0	-0.001801	-0.001329	0	-0.00733	-0.001055	-0.001269	0	-0.006322	-0.005365	-0.001991	-0.0002691	-0.00007476	-0.00001633	-0.000002067	-0.0001503	-0.0008936	-0.0007225	-0.00005373	-0.0008025	-0.0004288	-0.0004013	-3.227E-07	0	-0.000002741	-0.0001993	-0.0000543	-0.0002729	-0.0002386	-0.0000779	-0.000002006	-0.000002242	-0.000002039	-0.00003795	-0.00002271	-0.00001574	-0.00004758	-0.00006774	-0.000003637	-0.0000374	-0.00001681	-4.771E-07	-2.574E-07	-6.944E-07	0	0	-0.0009265	0
RFA	0	-0.001832	0	-0.001039	0	-0.002532	0	-0.004256	-0.006326	0	0	-0.001789	0	-0.001577	-0.001272	0	-0.003409	-0.0007103	-0.001211	0	-0.001903	-0.003614	-0.000963	-0.00002413	-0.000005786	-0.000005218	-4.163E-07	-0.0001654	-0.0007599	-0.0009481	-0.000036	-0.001286	-0.0002247	-0.0001819	-7.478E-08	0	-0.000000754	-0.0001161	-0.00002771	-0.00003809	-0.00009775	-0.00001652	-4.813E-07	-3.507E-07	-3.113E-07	-0.000004365	-0.00000259	-0.000001573	-0.00003105	-0.00003541	3.648E-07	-0.000008995	-0.000002559	-2.199E-07	3.65E-08	-6.201E-08	0	0	-0.0003529	0
