COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
SWE	0.001001	0.000415	0.000662	0.000035	0.00278	0.000436	0.000481	0.000021	0.000504	0.001522	0.012075	0.000348	0.002215	0.000459	0.000941	0.002495	-0.001745	0.000644	0.000637	0.00025	0.000129	0.000331	0.000079	0.000016	0.00001	0	0	0.00009	0.000081	0.000525	0.000044	0.000849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216	0
TUR	0.00002	-0.000054	0.000005	0.000103	0.000395	0.000024	0.000043	0.072192	-0.001596	0	0.000093	0.225196	0.000044	0.034606	0.00047	0.000454	0.002523	0.000184	0.021319	0.227635	0.000254	0.158238	0.050612	0.006275	0.004523	0.000024	0	0.003522	0.00999	0.011511	0.001026	0.00888	0.000836	0.000552	0	0	0.000005	0.001028	0.00126	0.000471	0.00707	0.005692	0.000013	0.000309	0.000029	0.000057	0.000204	0.000649	0	0	0	0	0	0	0	0	0	0	0.00736	0
NOR	0.002898	0.001689	0.003319	0.000361	0.00887	0.001727	0.003882	0.001656	0.001906	0.003606	0.017201	0.001277	0.064333	0.000766	0.002252	0.004914	0.002569	0.002596	0.00257	0.001152	0.000739	0.00155	0.000395	0.000097	0.00005	0	0	0.000722	0.000511	0.002633	0.000491	0.00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000712	0
BGR	0.005758	0.00057	-0.00015	0.000483	0.000401	0.000448	0	0.138524	0.003225	-0.000271	0.000046	0.056609	0.000034	0.282863	0.014865	0.003574	0.04596	0.005412	0.060324	0.041345	0.003728	0.063364	0.006938	0.005824	0.002201	0.000009	0	0.001359	0.002166	0.002846	0.000656	0.01797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004312	0
HUN	0.016911	0.001027	0.000442	0.001194	0.001225	0.000746	0.000132	0.012419	0.011735	0.001087	0.000787	0.005433	0.00027	0.014924	0.130827	0.015563	0.02809	0.034249	0.024024	0.004886	0.004118	0.007108	0.001815	0.000854	0.000352	0.000001	0	0.00108	0.001112	0.002645	0.000582	0.007256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003733	0
POL	0.027915	0.007864	0.006278	0.001664	0.019366	0.004664	0.003226	0.022662	0.018787	0.019939	0.018185	0.016091	0.004634	0.027739	0.068438	0.163695	0.029575	0.082643	0.040422	0.012091	0.004385	0.015345	0.004097	0.001156	0.000554	0.000002	0	0.004059	0.003647	0.014606	0.002148	0.038763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01156	0
RCEU	0.029932	0.0013	0.0006	0.001806	0.000736	0.00103	0.000143	0.087629	0.025402	0.002952	0.000617	0.021389	0.000229	0.082358	0.069656	0.012115	0.235271	0.025777	0.047105	0.021723	0.010671	0.033389	0.00676	0.004592	0.001583	0.000007	0	0.002194	0.003162	0.004889	0.001091	0.01228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006463	0
RCZ	0.022278	0.004362	0.002192	0.000883	0.001342	0.002112	0.000831	0.006169	0.010254	0.006747	0.001508	0.003398	0.000405	0.010859	0.039022	0.016849	0.014374	0.063729	0.011845	0.002684	0.002223	0.0036	0.001065	0.000447	0.000192	0.000001	0	0.000736	0.000758	0.001971	0.000389	0.005496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003208	0
ROM	0.005902	0.0005	0.001308	0.000592	0.000738	0.000327	-0.000068	0.024455	0.003194	0.004003	0.000434	0.018333	0.000141	0.075499	0.03237	0.007323	0.025539	0.023009	0.123076	0.017224	0.002264	0.025349	0.003176	0.000679	0.000476	0.000002	0	0.001084	0.001311	0.002932	0.000596	0.017382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004194	0
MEME	0.000083	-0.00002	0.000012	0.000055	0.000092	0.000018	0.00003	0.002436	0.000008	-0.000002	0.000013	0.013135	0.000005	0.000407	0.000047	0.000054	0.000117	0.000038	0.000342	0.305451	0.000352	0.052229	0.038421	0.003435	0.003852	0.00002	0	0.001273	0.004356	0.001653	0.000302	0.000512	0.000388	0.000261	0	0	0.000005	0.000403	0.000589	0.000268	0.005751	0.005425	0.000011	0.000311	0.000029	0.000056	0.000163	0.000778	0	0	0	0	0	0	0	0	0	0	0.003135	0
NOA	0.003338	0.001569	0.000541	0.019414	0.000108	0.002552	0.000413	0.012307	0.019897	0.000509	0.000173	0.005206	0.00003	0.005396	0.003219	0.001008	0.008488	0.001661	0.003166	0.009916	0.143037	0.015541	0.006463	0.008659	0.001882	0.00002	0.000009	0	0	0	0	0	0.000166	0.00013	0	0.000001	0.000003	0.000197	0.000245	0.000121	0.002056	0.001893	0.000007	0.000114	0.00001	0.000036	0.000066	0.000337	0	0	0.000019	0	0	0.000001	0.000001	0.000308	0	0	0.002859	0
EGY	0.000073	-0.000078	-0.000028	0.000114	0.000011	-0.000065	0.000019	0.001182	-0.000016	-0.000029	-0.000001	0.002345	0.000002	0.000498	0.000014	0.000007	0.000127	0.00003	0.000299	0.017051	0.000503	0.1657	0.009927	0.008311	0.006247	0.000031	0	0.000381	0.001355	0.000334	0.000085	0.000028	0.000628	0.00022	0	0	0.000005	0.000304	0.000224	0.000096	0.002087	0.002464	0.00001	0.000196	0.000023	0.000043	0.000091	0.000489	0	0	0	0	0	0	0	0	0	0	0.000933	0
GOLF	0.000177	0.00006	0.000045	0.000424	0.000078	0.00011	0.000051	0.00149	0.000071	0.000052	0.000023	0.018191	0.000014	0.000081	0.000098	0.000076	0.000185	0.000109	0.000014	0.040241	0.001885	0.008099	0.380123	0.018962	0.063941	0.000375	0	0.010155	0.045225	0.00792	0.001591	0.000213	0.002052	0.00161	0	0	0.000069	0.001863	0.004485	0.002266	0.090351	0.094012	0.000144	0.004771	0.000376	0.00086	0.002009	0.015591	0	0	0	0	0	0	0	0	0	0	0.026589	0
WAF	-0.00034	-0.000982	-0.000133	0.000295	0.000006	-0.000295	0.000009	0.000249	-0.000124	-0.000405	-0.000017	0.000217	-0.000003	0.000307	-0.000038	-0.000048	0.000194	-0.000182	0.000192	0.000568	0.001304	0.000633	0.001211	0.064534	0.002215	0.000472	0.000071	0	0	0	0	0	0.000032	0.000023	0.000005	0.000001	0.000014	0.00004	0.000098	0.000071	0.000854	0.001166	0.000033	0.000266	0.000053	0.000087	0.000145	0.000485	0	0	0.000204	0	0	0.000002	0.000006	0.000742	0	0	0.001347	0
EAF	0.000129	0.000004	0.000004	0.000023	0.000002	-0.000006	0.000008	0.000032	0.000027	0.000016	0.000003	0.000056	0	0.000014	0.000052	0.000014	0.000025	0.000072	0.00001	0.000205	0.000141	0.000183	0.001441	0.020318	0.044221	0.007631	0.000861	0	0	0	0	0	0.000007	0.000009	0.000034	0.000006	0.000058	0.000009	0.000091	0.000066	0.00114	0.002119	0.000151	0.000654	0.000138	0.000185	0.000295	0.001023	0	0	0.000515	0	0	0.000005	0.000014	0.000162	0	0	0.002101	0
SAF	-0.000472	0.000045	0.000009	-0.000006	0	0.000017	-0.000016	0.000006	-0.000026	-0.000029	0.000005	0.000006	0.000001	-0.000014	-0.000153	-0.000029	-0.00006	-0.000251	-0.000001	0.00002	0.000002	0.000004	0.000099	0.007814	0.008987	0.057289	0.019599	0	0	0	0	0	0.000004	0.000001	0.000218	0.000033	0.000128	0.000005	0.000004	0.000003	0.000071	0.00012	0.000249	0.000012	0.000018	0.000007	0.000006	0.000015	0	0	0.000996	0	0	0.000008	0.000019	0.000071	0	0	0.00209	0
RSA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158	0.001763	0.034159	0.336521	0	0	0	0	0	0	0	0.000815	0.000161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655	0	0	0.000025	0.00004	0.000016	0	0	0.001955	0
KAZ	0.000858	0.000155	0.00005	0.000038	0.001454	0.000164	0.000041	0.000851	0.000128	0.000123	0.000308	0.001353	0.000181	0.000931	0.000497	0.000516	0.000315	0.000526	0.000807	0.000881	0	0.000949	0.004393	0	0	0	0	0.082518	0.032357	0.007501	0.02696	0.002921	0.002266	0.001445	0	0	0	0.005341	0.003864	0.000597	0.002708	0.000853	0.000002	0.000096	0.000012	0.000031	0.000148	0.000101	0.000085	0.00011	0	0	0	0	0	0	0	0	0.002598	0
RIS	0.000516	0.000169	0.000046	-0.000011	0.00006	0.000186	0.000005	0.000123	0.000114	0.000102	0.000017	0.000351	0.000008	0.000043	0.000097	0.000064	0.000018	0.000232	-0.000025	0.000236	0	0.000246	0.003372	0	0	0	0	0.01981	0.097176	0.000993	0.000582	0.000303	0.000269	0.000208	0	0	0.000001	0.000285	0.000699	0.000125	0.004965	0.001188	0.000001	0.000041	0.000003	0.000005	0.00005	0.000083	0.000012	-0.000003	0	0	0	0	0	0	0	0	0.001751	0
RUS	0.002009	0.000624	0.000512	0.000016	0.017864	0.000428	0.000435	0.016051	0.00091	0.000892	0.003238	0.032765	0.001344	0.019969	0.005617	0.010072	0.005239	0.004049	0.018499	0.018575	0	0.019877	0.015289	0	0	0	0	0.025097	0.020743	0.119132	0.015631	0.048239	0.001277	0.000862	0	0	0.000001	0.001714	0.00171	0.000202	0.003127	0.001384	0.000002	0.000065	0.000005	0.000007	0.000063	0.000136	0.000057	0.000065	0	0	0	0	0	0	0	0	0.007233	0
RUE	0.000881	0.000102	0.000036	0.000025	0.001059	0.000141	0.000022	0.000624	0.000139	0.000109	0.000245	0.000798	0.000161	0.000898	0.000426	0.000365	0.000362	0.000501	0.00093	0.000555	0	0.000727	0.001192	0	0	0	0	0.016376	0.004326	0.004868	0.05804	0.001959	0.012517	0.007254	0	0	0.000001	0.018806	0.007341	0.001	0.000548	0.000155	0.000001	0.000151	0.000015	0.000057	0.00025	0.000093	0.000092	0.000105	0	0	0	0	0	0	0	0	0.001854	0
UKR	0.007506	0.002016	0.000703	0.000148	0.007584	0.000803	0.000525	0.035849	0.004095	0.001756	0.003405	0.038727	0.00137	0.058318	0.02963	0.024385	0.020525	0.016656	0.072556	0.021134	0	0.028157	0.007216	0	0	0	0	0.00861	0.008956	0.03071	0.004534	0.139665	0.000688	0.000483	0	0	0.000001	0.000988	0.000929	0.000113	0.001722	0.000954	0.000002	0.000047	0.000003	0.000007	0.000044	0.00008	0.000035	0.000042	0	0	0	0	0	0	0	0	0.007705	0
COR	0.000006	0.000002	-0.000004	-0.000008	0.000002	-0.000012	-0.000005	0.000003	0.000004	0	-0.000008	0.000004	-0.000001	0.000002	-0.000007	0	0.000002	0.000001	-0.000002	0.000005	0.000005	0.000005	0.000007	0.000004	0.000002	0	0	-0.000008	-0.000002	0.000002	0.000798	0.000002	0.274383	0.023435	-0.000001	0	0.000003	0.049881	0.010705	0.012816	0.000019	0.000012	0.000006	0.000388	0.000058	0.0008	0.001046	0.000234	0	0	0	0	0	0	0	0	0	0	0.000431	0
JPN	0.000002	-0.000001	0	-0.000278	0.000001	-0.000025	-0.000004	0.000005	0.000002	0.000001	-0.000002	0.000004	-0.000001	0.000001	0.000001	0.000001	0	0.000002	0	0.000007	0.000006	0.000007	0.000006	0.000006	0.000002	0	0	-0.000006	-0.000001	0.000002	0.000188	0.000002	0.009129	0.161973	-0.000001	0	0.000008	0.001684	0.001284	0.003436	0.00001	0.000022	0.000002	0.000115	0.000025	0.000409	0.000246	0.000073	0	0	0	0	0	0	0	0	0	0	0.000054	0
AUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0	0	0.000002	0.000009	0.000026	0.000042	0	0	0	0	0	0.000002	0.000001	0.106357	0.005808	0.002804	0.000002	0.000002	0.000001	-0.000001	0.000002	0.015618	0.000004	0.000717	0.000187	-0.000002	0.000002	0	0	0.000044	0.000002	0.000002	0.000137	0.000077	0.000015	0	0	0.000041	0
NZL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000001	0	0	0	0	0	0.000001	0	0	0	0	0	0.000002	0.000006	0.000059	0.005763	0.000033	0.00003	0.000002	0	-0.000002	0	0.000002	0.000005	0	0	0	0.000002	0	0	0	0	0	0.000004	0.000002	0	0	0	-0.000007	0
PAC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000033	0.00001	0.000016	-0.000003	0.003605	0	0.000002	0	0	0	0.00003	0	0.000009	0.000001	0.000001	0	0.000008	0.000026	0.000003	0	0	0.000003	0.000002	0.000001	0	0	-0.000005	0
MON	0.000001	0.000004	0.000001	0.000002	0.000001	0.000002	0.000002	0.000001	0.000002	0.000002	-0.000001	0.000002	0	-0.000003	0	0.000002	-0.000003	0.000001	-0.000002	0.000004	0.000003	0.000004	0.000004	0.000002	0.000001	0	0	0.000042	0.000001	0.000002	0.001325	0.000001	0.043186	0.006741	0	0	0.000001	0.115987	0.006691	0.002529	0.000008	0.000006	0.000003	0.000268	0.000032	0.000207	0.000462	0.000148	0	0	0	0	0	0	0	0	0	0	0.000998	0
CHN	0.00003	-0.000025	-0.000032	0.000104	0.000033	-0.000081	0.000012	0.000115	0.00007	-0.000014	0.00001	0.00016	0.000015	0.000027	-0.000143	-0.000005	-0.000071	-0.000034	-0.000023	0.000273	0.00028	0.000212	0.000557	0.000224	0.000179	0.00001	0	0.011978	0.007378	0.000077	0.01256	0.000036	0.206843	0.07225	0.000001	0	0.000135	0.233413	0.755369	0.205331	0.003677	0.002327	0.000897	0.123156	0.010636	0.01264	0.208087	0.08411	0	0	0	0	0	0	0	0	0	0	0.030122	0
TWN	0	0.000003	0	-0.000088	0	0.000001	-0.000003	0.000002	0.000001	0.000001	-0.000009	0.000002	-0.000001	0	0.000001	0	0	0.000002	0	0.000003	-0.000001	0.000003	0.000008	0.000005	0.000004	0	0	-0.000006	-0.000002	0.000001	0.000012	0	0.001631	0.000598	0	0	0.000007	0.000531	0.003629	0.181284	0.000019	0.000018	0.00006	0.002232	0.000649	0.001831	0.003433	0.001192	0	0	0	0	0	0	0	0	0	0	0.000338	0
RSAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000053	0	0	0.000424	0.003235	0.000039	0	0	0	0	0	0	0.000064	0.000061	0	0	0.000015	0.000062	0.000824	0.000386	0.201344	0.09024	0.00003	0.003638	0.000147	0.000177	0.000389	0.014447	0	0	0	0	0	0	0	0	0	0	0.056715	0
NDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322	0	0	0.002146	0.015664	0.000323	0	0	0	0	0	0	0.00001	0.000058	0.000003	0.000001	0.000123	-0.000092	0.003897	0.001789	0.310418	0.555661	0.000407	0.041487	0.001723	0.001554	0.004447	0.121767	0	0	0	0	0	0	0	0	0	0	0.185016	0
IDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000002	0	0	0.00003	0.00011	0.000061	0.000026	0	0	0	0	0	-0.000005	0	0.000067	0.000002	0.002862	-0.000001	0.00002	-0.000034	0.000031	0.000058	0.138843	0.000831	0.077419	0.003726	0.001011	0.000232	0	0	0	0	0	0	0	0	0	0	0.001663	0
THA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000024	0	0	0.000067	0.000144	0.000011	0.000002	0	0	0	0	0	-0.000009	0.000023	0	0	0.000034	0.000008	0.001782	0.001548	0.00056	0.001895	0.000612	0.217946	0.008184	0.000846	0.02288	0.05226	0	0	0	0	0	0	0	0	0	0	0.007464	0
MYS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000004	0	0	0.000019	0.00005	0.000015	0.000006	0	0	0	0	0	-0.000014	0.000005	0.000003	0	0.000034	-0.000003	0.000011	-0.000006	0.000022	0.000044	0.012834	0.00159	0.110648	0.001047	0.001521	0.0003	0	0	0	0	0	0	0	0	0	0	0.000456	0
PHL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000012	0	0	0.000032	0.000032	0.000012	0.000005	0	0	0	0	0	0.000154	0.000018	0	0	0.000058	0.000111	0.000668	0.006041	0.000104	-0.00019	0.000868	0.003686	0.009479	0.109113	0.007216	0.002509	0	0	0	0	0	0	0	0	0	0	0.000505	0
VNM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0	0	0.000007	0.000012	0.000001	0	0	0	0	0	0	0.000014	-0.000003	0	0	0.000006	0.000017	0.000753	0.000389	0.000071	-0.000017	0.00017	0.012747	0.002189	0.000212	0.054322	0.010185	0	0	0	0	0	0	0	0	0	0	0.002695	0
RSEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000003	0	0	0.000008	0.000012	0.000001	0	0	0	0	0	0	0.000041	0.00001	0	0	0.000011	0.000066	0.001039	0.00068	0.003704	0.000801	0.000098	0.012091	0.000877	0.000252	0.004964	0.040778	0	0	0	0	0	0	0	0	0	0	0.002736	0
CAN	0.000783	0.000949	0.000575	0.00108	0.000217	0.000936	0.000503	0.000686	0.00087	0.000695	0.000296	0.000483	0.000201	0.000586	0.000709	0.000572	0.000745	0.000706	0.00056	0.000752	0.00125	0.000884	0.000599	0.000278	0.000092	0	0	0.000228	0.000344	0.000347	0.000107	0.000503	0.000043	0.000003	0	0	0	0.000066	0.000045	0	0	0	0	0	0	0	0	0	0.090365	0.022541	0.000001	0.000754	0.000684	0	0	0.000032	0	0	0.002707	0
USA	0.0041	0.004067	0.002145	0.006417	0.000734	0.003555	0.001661	0.004982	0.004442	0.002868	0.00103	0.00412	0.000593	0.004276	0.004306	0.002793	0.005041	0.003709	0.003648	0.007134	0.009749	0.007779	0.007432	0.00422	0.001466	0.000012	0	0.001563	0.003461	0.001802	0.00064	0.002534	0.000394	0.00021	0	0	0.000017	0.000502	0.000637	0.000179	0	0	0	0	0	0	0	0	0.144756	0.406228	0.000014	0.05706	0.022251	0.000002	0.000002	0.00064	0	0	0.017365	0
BRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000085	0.000347	0.001002	0.000854	0	0	0	0	0	0	0	0	0	0.000057	0	0	0	0	0	0	0	0	0	0	0	0.000002	-0.000001	0.14961	0.000012	0.000044	0.000237	0.020216	0.005958	0	0	0.000726	0
MEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000012	0	0	0	0	0	0	0	0	0	0.000017	0	0	0	0	0	0	0	0	0	0	0	0.00112	0.013378	0.000026	0.475381	0.01173	0.000002	0.000004	0.000673	0	0	0.005243	0
RCAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000005	0	0	0	0	0	0	0	0	0	0.000004	0	0	0	0	0	0	0	0	0	0	0	0.000055	0.002097	0.000009	0.010948	0.071228	0.000001	0.000002	0.002	0	0	0.001452	0
CHL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0	0	0.000026	0.000192	0.000882	0.00111	0	0	0	0	0	0	0	0	0	0.000048	0	0	0	0	0	0	0	0	0	0	0	-0.000039	-0.000001	0.003562	0.000003	0.000006	0.329247	0.016277	0.003024	0	0	0.000555	0
ARG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0.000008	0.000039	0.000068	0	0	0	0	0	0	0	0	0	0.000002	0	0	0	0	0	0	0	0	0	0	0	0	-0.00003	0.000571	0	0	0.004709	0.020436	0.000306	0	0	0.000043	0
RSAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000017	0	0	0.000105	0.000152	0.000162	0.000109	0	0	0	0	0	0	0	0	0	0.000017	0	0	0	0	0	0	0	0	0	0	0	0.000002	-0.00002	0.000709	-0.000269	0.001069	0.000641	0.002244	0.107197	0	0	0.000114	0
Ship	0.009662	0.01083	0.023154	0.051344	0.0038	0.035085	0.027582	0.015674	0.044006	0.014358	0.01726	0.005797	0.008936	0.006981	0.007562	0.006971	0.012183	0.007653	0.005293	0.013511	0.078825	0.031811	0.017597	0.011966	0.012741	0.002635	0.003292	0.001108	0.002177	0.001966	0.001071	0.003307	0.010139	0.019438	0.008548	0.003492	0.003002	0.003474	0.005369	0.039458	0.005874	0.008357	0.007299	0.008695	0.018151	0.013735	0.017225	0.00657	0.008996	0.010663	0.005496	0.009215	0.012874	0.00083	0.001366	0.003248	0	0	0.007442	0
Air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ocean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EUR	0.267132	0.201831	0.179319	0.365513	0.063216	0.206247	0.181177	0.49694	0.398389	0.210618	0.100385	0.17776	0.090843	0.591302	0.441422	0.285477	0.524968	0.336527	0.365406	0.197617	0.24877	0.271424	0.049329	0.030565	0.010382	0.000046	0	0.017512	0.022495	0.045518	0.008829	0.132486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069272	0
