COUNTRY,AUT,CHE,BLX,ESP,FIN,FRA,GBR,GRC,ITA,RFA,SWE,TUR,NOR,BGR,HUN,POL,RCEU,RCZ,ROM,MEME,NOA,EGY,GOLF,WAF,EAF,SAF,RSA,KAZ,RIS,RUS,RUE,UKR,COR,JPN,AUS,NZL,PAC,MON,CHN,TWN,RSAS,NDE,IDN,THA,MYS,PHL,VNM,RSEA,CAN,USA,BRA,MEX,RCAM,CHL,ARG,RSAM,Ship,Air,Ocean,EUR
AUT,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
CHE,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
BLX,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
ESP,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
FIN,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
FRA,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
GBR,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
GRC,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
ITA,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
RFA,1.467,1.779,0,1.818,0,1.79,0,1.568,1.66,1.806,0,1.52,0,1.338,1.426,0,1.312,1.5,1.305,1.729,1.702,2.015,1.744,0,1.003,1.221,0.7437,1.228,1.484,1.411,0.9622,1.265,1.993,1.509,0.7794,0.8819,0,1.564,1.234,1.591,1.023,0.8151,0,0.7581,0,0,0.8147,0.7185,1.037,1.005,0.492,0.9048,0.7832,0.8814,0.4466,0.4326,0,0,1.189,0
