COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0.02214	0.003941	0.001152	0.001745	0	0.001133	0	0.006014	0.02664	0.005599	0	0.003736	0	0.003518	0.007033	0.002511	0.00809	0.006035	0.002409	0.002942	0.005294	0.006936	0.001605	0.00004916	0.00001793	0.00002561	0.00000219	0.0004141	0.001172	0.0008825	0.00008772	0.001423	0.0004853	0.0005159	9.888E-07	4.925E-07	0.000001848	0.0003834	0.0002894	0.0005085	0.0003277	0.00004055	0.00000691	0.000003261	0.00001815	0.00006443	0.00005108	0.000005083	0.0002935	0.0002523	0.000001294	0.0000805	0.00003661	2.568E-08	2.357E-07	0.000007464	0	0	0.000813	0
CHE	0.003062	0.02332	0.0009269	0.0009705	0	0.003396	0	0.001584	0.00897	0.005766	0	0.001026	0	0.0009867	0.0009666	0.0008969	0.001181	0.001258	0.0006026	0.0009435	0.001856	0.001474	0.0006033	0.00001863	0.000006706	0.00001094	-1.952E-07	0.0001811	0.000511	0.0004061	0.00003772	0.000452	0.000226	0.0002365	2.909E-07	2.294E-07	8.868E-07	0.000177	0.0001301	0.000225	0.0001426	0.00001655	0.000002984	0.00000133	0.000007511	0.00002638	0.00002156	0.000002185	0.0001336	0.0001118	7.736E-07	0.00003604	0.00001626	1.798E-08	1.377E-07	0.000003966	0	0	0.0003239	0
BLX	0.01692	0.0149	0.05835	0.009137	0	0.0181	0	0.0111	0.02191	0.02051	0	0.007318	0	0.007565	0.01172	0.008425	0.01165	0.01055	0.006172	0.005812	0.008748	0.01191	0.003089	0.0001007	0.00003342	0.00004986	0.000004331	0.001195	0.002902	0.003211	0.0002294	0.003982	0.001208	0.001269	0.000002332	9.775E-07	0.000004625	0.0009555	0.0006183	0.001142	0.0006453	0.00007128	0.00001795	0.000007194	0.00003835	0.0001229	0.000111	0.00001134	0.0008283	0.0006511	0.00000245	0.0001883	0.00008852	4.762E-08	4.092E-07	0.00001359	0	0	0.001462	0
ESP	0.00443	0.00737	0.001924	0.07819	0	0.02026	0	0.006801	0.021	0.004886	0	0.004826	0	0.003408	0.003072	0.002425	0.003684	0.003179	0.002751	0.005324	0.02474	0.008555	0.003813	0.0002285	0.00006056	0.00007092	0.000006863	0.0007497	0.002416	0.001453	0.0001538	0.001623	0.0009746	0.001056	0.000003687	0.000001474	0.000006869	0.0008126	0.0006381	0.001703	0.0008545	0.000162	0.00002521	0.00001207	0.00006623	0.0002758	0.000182	0.00002011	0.0006293	0.0005871	0.000004268	0.0003036	0.0001586	8.76E-08	7.262E-07	0.00002409	0	0	0.002619	0
FIN	0.0004364	0.0003426	0.0001862	0.0003043	0	0.0002974	0	0.001118	0.0007194	0.0002468	0	0.00121	0	0.0007989	0.0005028	0.0009561	0.000499	0.0006204	0.0006603	0.0008088	0.0004561	0.001406	0.0004366	0.000007456	0.000003413	0.000004144	2.197E-07	0.0002776	0.0007335	0.0007973	0.00004372	0.0007162	0.0002537	0.000269	5.065E-07	2.106E-07	0.000001224	0.0002054	0.0001218	0.00029	0.0001192	0.00001028	0.000002925	0.000001361	0.000006735	0.00002553	0.00002725	0.000002154	0.0001813	0.0001221	2.812E-07	0.00003296	0.00001726	9.178E-09	5.298E-08	0.000001781	0	0	0.0001728	0
FRA	0.03331	0.07509	0.06331	0.05359	0	0.1613	0	0.03128	0.1361	0.0494	0	0.02045	0	0.01828	0.02105	0.01878	0.02496	0.02194	0.01455	0.01898	0.04564	0.03187	0.01103	0.000394	0.0001264	0.0001899	0.0000176	0.003514	0.00966	0.007943	0.0007052	0.01058	0.00413	0.004352	0.000008725	0.000003415	0.000016	0.003266	0.002321	0.004732	0.002563	0.0003196	0.000066	0.00002998	0.0001658	0.0005973	0.00046	0.00004662	0.002695	0.002279	0.000008681	0.0007415	0.0003616	0.000000189	0.000001449	0.00004836	0	0	0.01169	0
GBR	0.02588	0.03313	0.04374	0.02642	0	0.0435	0	0.02462	0.04468	0.03228	0	0.01801	0	0.01642	0.02077	0.01881	0.01925	0.02014	0.01378	0.01319	0.02247	0.02585	0.006885	0.0002092	0.00007652	0.0001224	0.00001156	0.003149	0.007362	0.007589	0.0005704	0.01074	0.003198	0.003365	0.00000572	0.000002282	0.00001104	0.002464	0.001563	0.003028	0.001539	0.0001848	0.00004669	0.00002052	0.0001087	0.0003438	0.0003066	0.00003062	0.002408	0.001771	0.000005065	0.0004893	0.0002393	1.332E-07	8.731E-07	0.00002913	0	0	0.003799	0
GRC	0.0003252	0.0004918	0.0001151	0.0004376	0	0.0002395	0	0.03986	0.002191	0.000164	0	0.00982	0	0.001905	0.0001914	0.0001544	0.000657	0.0001682	0.0008342	0.008578	0.007446	0.03373	0.002823	0.0000997	0.00004379	0.000005559	0.000000198	0.0001725	0.0005472	0.0002466	0.00004539	0.0004018	0.0002079	0.0002609	4.452E-07	3.978E-07	0.000001417	0.0001956	0.0001821	0.0005275	0.0002699	0.00007311	0.000004861	0.000004181	0.00002651	0.0001109	0.00006406	0.000005857	0.000131	0.0001142	0.000001177	0.0000735	0.00004303	1.104E-08	1.898E-07	0.000006949	0	0	0.0004517	0
ITA	0.03671	0.04553	0.003695	0.0118	0	0.01373	0	0.03167	0.3929	0.02396	0	0.01748	0	0.01524	0.01284	0.007573	0.0302	0.0119	0.01015	0.01755	0.06288	0.03826	0.009976	0.0003883	0.000129	0.0001562	0.00001524	0.002261	0.006671	0.003881	0.0004999	0.005631	0.002681	0.003015	0.000006889	0.000002762	0.00001311	0.002253	0.001865	0.004232	0.002186	0.0003205	0.0000484	0.00002767	0.0001619	0.0006398	0.0004215	0.00004093	0.001703	0.001517	0.000006648	0.0005895	0.0003085	1.591E-07	0.000001141	0.00003769	0	0	0.0113	0
RFA	0.0599	0.07668	0.09119	0.01639	0	0.03334	0	0.03372	0.06486	0.09467	0	0.02304	0	0.02341	0.03524	0.02553	0.03151	0.03558	0.01828	0.01902	0.02482	0.03859	0.009811	0.0003118	0.0001042	0.0001398	0.00001231	0.003279	0.008384	0.007577	0.0006411	0.01159	0.003448	0.003623	0.00000683	0.000002678	0.00001275	0.002745	0.001848	0.003128	0.001974	0.0002169	0.0000471	0.00001952	0.0001064	0.000356	0.0003103	0.00003131	0.002288	0.001869	0.000006503	0.00053	0.0002401	1.475E-07	0.000001134	0.00003707	0	0	0.003856	0
