COUNTRY,AUT,CHE,BLX,ESP,FIN,FRA,GBR,GRC,ITA,RFA,SWE,TUR,NOR,BGR,HUN,POL,RCEU,RCZ,ROM,MEME,NOA,EGY,GOLF,WAF,EAF,SAF,RSA,KAZ,RIS,RUS,RUE,UKR,COR,JPN,AUS,NZL,PAC,MON,CHN,TWN,RSAS,NDE,IDN,THA,MYS,PHL,VNM,RSEA,CAN,USA,BRA,MEX,RCAM,CHL,ARG,RSAM,Ship,Air,Ocean,EUR
AUT,0.03724,0.006904,0,0.002122,0,0.001769,0,0.007103,0.03678,0.006586,0,0.004603,0,0.00518,0.01169,0,0.01182,0.013,0.003853,0.003583,0.008557,0.008158,0.00232,0,0.00007053,0.00003749,0.000006231,0.001864,0.002226,0.002039,0.0006194,0.00291,0.000546,0.0009709,0.00001164,0.00002324,0,0.0007836,0.0005309,0.0005846,0.0005423,0.0002594,0,0.0001542,0,0,0.0001948,0.0001352,0.0005249,0.0003452,0.000008204,0.0002029,0.0001822,0.00001752,0.000006122,0.00001638,0,0,0.002,0
CHE,0.003247,0.0293,0,0.001303,0,0.005272,0,0.001985,0.01472,0.01801,0,0.001252,0,0.001373,0.00177,0,0.001923,0.002065,0.001013,0.001102,0.002957,0.001533,0.0009493,0,0.0000289,0.00001554,-0.000003002,0.0008209,0.0009765,0.0009544,0.0002802,0.0009782,0.0002508,0.0004397,0.000003408,0.00001194,0,0.0003522,0.0002395,0.0002574,0.0002315,0.0001071,0,0.00006282,0,0,0.00008037,0.00005527,0.0002377,0.0001529,0.000002944,0.00009127,0.0000831,0.000008382,0.000002126,0.000004416,0,0,0.0007342,0
BLX,0.02709,0.02007,0,0.009853,0,0.02939,0,0.01317,0.02516,0.04255,0,0.009182,0,0.01173,0.02032,0,0.01815,0.02149,0.01191,0.006642,0.01336,0.01335,0.004912,0,0.000135,0.00007258,0.00001411,0.005349,0.005598,0.00728,0.001606,0.01071,0.001367,0.002457,0.00002652,0.00005121,0,0.001942,0.001187,0.00135,0.001054,0.0004542,0,0.0002677,0,0,0.0004199,0.0002401,0.001523,0.0009286,0.00002627,0.0004841,0.0004674,0.00003179,0.0000152,0.00004223,0,0,0.003266,0
ESP,0.006193,0.01052,0,0.126,0,0.01851,0,0.007872,0.02319,0.008651,0,0.005651,0,0.005387,0.005444,0,0.006696,0.005039,0.004859,0.006027,0.05766,0.007801,0.004982,0,0.0002426,0.0001055,0.00003204,0.00398,0.005187,0.003841,0.001198,0.003696,0.001135,0.002445,0.00004344,0.00008326,0,0.001738,0.001171,0.001902,0.001619,0.0009435,0,0.00045,0,0,0.0007151,0.0004043,0.001165,0.0007687,0.00006006,0.001012,0.00175,0.0000571,0.00003895,0.0001041,0,0,0.004129,0
FIN,0.0007864,0.0006164,0,0.0004033,0,0.0005026,0,0.001325,0.0006839,0.0005987,0,0.001409,0,0.001326,0.001122,0,0.0009827,0.001196,0.001376,0.000923,0.0006345,0.001831,0.0008618,0,0.00001985,0.000007439,-0.000001936,0.001174,0.001293,0.001912,0.0003432,0.001571,0.0002874,0.0005112,0.000003571,0.00001037,0,0.0004226,0.0002384,0.0003312,0.000183,0.0000681,0,0.00004187,0,0,0.00009381,0.00004208,0.0003339,0.0001794,-0.000004209,0.00008299,0.00005841,0.000007337,6.765E-07,9.966E-07,0,0,0.0004705,0
FRA,0.04744,0.104,0,0.08357,0,0.2017,0,0.03694,0.1651,0.127,0,0.02556,0,0.02833,0.0395,0,0.04047,0.03918,0.02695,0.02118,0.09025,0.03448,0.01694,0,0.0005358,0.0002716,0.00007213,0.01655,0.01905,0.01911,0.005394,0.02519,0.004683,0.008818,0.0001017,0.0001865,0,0.006765,0.004354,0.005422,0.004283,0.001982,0,0.001095,0,0,0.00171,0.0009904,0.004929,0.00318,0.0001338,0.001957,0.002018,0.0001225,0.00007269,0.0001926,0,0,0.02219,0
GBR,0.04507,0.0468,0,0.03171,0,0.06585,0,0.02892,0.05113,0.07248,0,0.02214,0,0.02688,0.03999,0,0.03318,0.04255,0.02848,0.01513,0.03639,0.02985,0.01102,0,0.0003275,0.000178,0.00004456,0.01466,0.0143,0.01741,0.004428,0.02876,0.003587,0.006441,0.00006704,0.0001284,0,0.004898,0.0031,0.003557,0.002577,0.001144,0,0.000611,0,0,0.001149,0.0005861,0.004561,0.002609,0.00008379,0.001255,0.00121,0.00008155,0.00004559,0.000121,0,0,0.008326,0
GRC,0.0005868,0.0008616,0,0.0004238,0,0.0003837,0,0.04047,0.0009401,0.0004402,0,0.01473,0,0.003412,0.0003589,0,0.001483,0.000366,0.001144,0.01207,0.01147,0.04886,0.002687,0,0.0001061,0.000009681,0.000001654,0.001015,0.001368,0.0009152,0.0002409,0.001138,0.0002567,0.000783,0.000007137,0.0000183,0,0.0005165,0.0003197,0.0005723,0.0005363,0.0003974,0,0.0002065,0,0,0.0002354,0.0001631,0.000258,0.0001468,0.00001309,0.00022,0.0003172,0.00001042,0.000007631,0.00001922,0,0,0.0009069,0
ITA,0.04458,0.09949,0,0.0147,0,0.01693,0,0.0428,0.4679,0.02045,0,0.02256,0,0.02264,0.02313,0,0.04798,0.02259,0.01717,0.02033,0.107,0.04832,0.0137,0,0.000498,0.0002228,0.0000646,0.01135,0.01386,0.009469,0.003528,0.01392,0.0031,0.00674,0.00008035,0.0001394,0,0.004958,0.003358,0.004672,0.003763,0.001966,0,0.0009698,0,0,0.001588,0.000923,0.003125,0.002034,0.0001118,0.001618,0.001889,0.00009747,0.00005906,0.0001548,0,0,0.02198,0
RFA,0.08309,0.1098,0,0.01682,0,0.06339,0,0.04057,0.08873,0.2081,0,0.02887,0,0.03566,0.06013,0,0.04644,0.06564,0.03459,0.02251,0.03681,0.04356,0.01514,0,0.00039,0.0002009,0.00004692,0.01463,0.01623,0.01845,0.004516,0.0289,0.003896,0.006787,0.00007551,0.000138,0,0.0055,0.003481,0.003693,0.003201,0.001388,0,0.0008947,0,0,0.001177,0.0007583,0.004158,0.002631,0.00008201,0.001345,0.001262,0.00009236,0.00004204,0.0001188,0,0,0.009071,0
