COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
CHE	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
BLX	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
ESP	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
FIN	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
FRA	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
GBR	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
GRC	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
ITA	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
RFA	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
SWE	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
TUR	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
NOR	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
BGR	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
HUN	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
POL	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
RCEU	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
RCZ	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
ROM	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
MEME	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
NOA	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
EGY	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
GOLF	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
WAF	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
EAF	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
SAF	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
RSA	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
KAZ	1.416	1.648	1.436	1.386	1.079	1.49	1.453	1.37	1.423	1.459	1.319	1.33	1.165	1.236	1.288	1.297	1.272	1.41	1.215	1.273	1.164	1.394	1.286	1.04	1.006	1.257	1.199	1.022	1.295	0.9638	0.8562	1.095	1.968	1.462	0.6965	0.8127	0	1.593	1.23	1.494	0.9998	0.9899	0	0.8861	0	0	0.8932	0.8038	0.8203	0.9909	0.7267	1.042	0.8619	0.8004	0.7263	0.6676	0	0	1.17	0
