COUNTRY,AUT,CHE,BLX,ESP,FIN,FRA,GBR,GRC,ITA,RFA,SWE,TUR,NOR,BGR,HUN,POL,RCEU,RCZ,ROM,MEME,NOA,EGY,GOLF,WAF,EAF,SAF,RSA,KAZ,RIS,RUS,RUE,UKR,COR,JPN,AUS,NZL,PAC,MON,CHN,TWN,RSAS,NDE,IDN,THA,MYS,PHL,VNM,RSEA,CAN,USA,BRA,MEX,RCAM,CHL,ARG,RSAM,Ship,Air,Ocean,EUR
AUT,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
CHE,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
BLX,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
ESP,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
FIN,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
FRA,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
GBR,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
GRC,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
ITA,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
RFA,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
SWE,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
TUR,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
NOR,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
BGR,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
HUN,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
POL,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
RCEU,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
RCZ,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
ROM,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
MEME,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
NOA,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02,1.10E-02
