COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	-0.001482	-0.000211	-0.00004865	-0.0001932	-0.0001135	-0.00007221	-0.00004535	-0.001109	-0.001843	-0.000133	-0.00007463	-0.0005206	-0.00008119	-0.0006951	-0.001121	-0.000358	-0.001652	-0.0006333	-0.0005864	-0.0004	-0.0004763	-0.0004915	-0.0003029	-0.0001298	-0.0000111	-0.000009613	-0.000001961	-0.0001759	-0.0002394	-0.0001889	-0.0001012	-0.0003056	-0.00004777	-0.00005257	-0.000004398	-0.000002201	0	-0.0000413	-0.00005628	-0.00001895	-0.00008085	-0.00005611	0	-0.000005486	0	0	-0.000003742	-0.00001066	-0.00002873	-0.00002052	-0.000002262	-0.000004257	-0.00000106	-0.000002654	-5.617E-07	-0.000001686	0	0	-0.0002709	0
CHE	-0.000105	-0.0002699	-0.00002141	-0.00003188	-0.00003199	-0.00005217	-0.00002085	-0.00008797	-0.0002904	-0.00004071	-0.00002037	-0.00005418	-0.00001005	-0.00007501	-0.0000809	-0.00006079	-0.0001375	-0.00007632	-0.0000561	-0.00004809	-0.00007335	-0.00006126	-0.00003642	-0.0000302	0.000002833	-6.829E-07	0.000001666	-0.00001903	-0.00003389	-0.00002503	-0.00001555	-0.0000386	-0.00001427	-0.00002169	6.345E-07	0.000001791	0	-0.000008064	-0.000008448	-0.000007731	-0.00001949	-0.00001131	0	-0.000003117	0	0	-0.000001283	-0.000005608	-0.000005411	-0.000004436	8.213E-07	-0.000001832	-0.00000115	4.927E-07	0.000001742	-1.135E-08	0	0	-0.00003926	0
BLX	-0.0003918	-0.0003554	-0.0007711	-0.00037	-0.0002708	-0.000443	-0.000174	-0.000505	-0.001095	-0.0005649	-0.0002812	-0.0004106	-0.0002782	-0.0003771	-0.0002255	-0.0001275	-0.0006058	-0.0001899	-0.0001529	-0.0002372	-0.0002689	-0.0002242	-0.0001671	-0.00006106	-0.00000522	-0.000005	-0.000001719	-0.0001147	-0.0001679	-0.0001423	-0.0000781	-0.0000963	-0.00001883	-0.00002706	-0.000001878	6.974E-08	0	-0.000008471	-0.00003124	-0.00001455	-0.00004759	-0.0000254	0	-0.000001365	0	0	-0.000001314	-0.000006564	-0.00001916	-0.00001137	-0.000000187	-0.000003869	-0.000001873	-0.000000217	0.000002584	9.404E-07	0	0	-0.0002116	0
ESP	-0.005255	-0.00619	-0.002209	-0.02392	-0.0008362	-0.007353	-0.001485	-0.007913	-0.01481	-0.002742	-0.001022	-0.004733	-0.001132	-0.004489	-0.004214	-0.002241	-0.00655	-0.003583	-0.00396	-0.006186	-0.0202	-0.008186	-0.005322	-0.01063	-0.0003911	-0.00008604	-0.00003832	-0.001819	-0.00376	-0.001296	-0.0008558	-0.002246	-0.0005736	-0.0008882	-0.0000264	-0.00002059	0	-0.0004189	-0.0008961	-0.001007	-0.001926	-0.001523	0	-0.0001499	0	0	-0.0002303	-0.0004202	-0.0003114	-0.0004946	-0.00002039	-0.000262	-0.000199	-0.0000135	-0.00001338	-0.00006833	0	0	-0.003417	0
FIN	-0.0001195	-0.00006484	-0.000103	-0.000005564	-0.001159	-0.0000499	-0.0001492	-0.0001745	-0.00008461	-0.0001566	-0.0003887	-0.0002032	-0.0003013	-0.0002466	-0.0002664	-0.0009169	-0.0002335	-0.0002434	-0.0003014	-0.00004959	-0.00001184	-0.0000476	-0.00003213	-0.000003298	9.609E-07	0.000001213	0.000006579	-0.0002189	-0.0001441	-0.0005325	-0.0001496	-0.000564	-0.00002606	-0.00003361	0.000000758	0.000002234	0	-0.00002216	-0.00002491	-0.000003082	-0.00001519	-0.000003487	0	-0.000001113	0	0	-0.000001178	-0.000002763	-0.00002509	-0.000009512	-1.682E-07	-0.000001746	-3.274E-07	0.00000155	0.000002407	-4.344E-07	0	0	-0.00009978	0
FRA	-0.00197	-0.003474	-0.001186	-0.002831	-0.0007308	-0.003367	-0.000567	-0.002616	-0.007308	-0.001188	-0.0005846	-0.001545	-0.0006931	-0.001678	-0.001367	-0.000882	-0.002686	-0.001109	-0.001141	-0.001288	-0.002522	-0.001502	-0.0009322	-0.0008146	-0.00004836	-0.00002113	-0.000003244	-0.0005237	-0.0008567	-0.0006429	-0.0003337	-0.0008135	-0.000137	-0.0001905	-0.000006786	-0.00000446	0	-0.0001156	-0.0001865	-0.0001326	-0.0002725	-0.0001782	0	-0.000006878	0	0	-0.00002246	-0.00004385	-0.00009539	-0.00008557	-0.000006549	-0.00003053	-0.00001809	-0.000003044	-0.000002157	-0.00001027	0	0	-0.001423	0
GBR	-0.002867	-0.003124	-0.006272	-0.002902	-0.004586	-0.00393	-0.006838	-0.002099	-0.003492	-0.005504	-0.008193	-0.001704	-0.007655	-0.001842	-0.002083	-0.003663	-0.002698	-0.003214	-0.001669	-0.001148	-0.002236	-0.00118	-0.0008426	-0.0008378	-0.00002836	-0.000008567	-2.777E-07	-0.001006	-0.0009229	-0.001954	-0.0007885	-0.00174	-0.0001571	-0.0002323	-0.000002744	-8.027E-07	0	-0.0001471	-0.0002109	-0.0001348	-0.0002071	-0.0001238	0	-0.00001475	0	0	-0.0000248	-0.00003182	-0.0001939	-0.0001057	-0.000002645	-0.00002921	-0.00001897	6.326E-08	0.000001858	-0.000002507	0	0	-0.00202	0
GRC	-0.0005349	-0.0003327	-0.0001555	-0.0002164	-0.00005029	-0.0002224	-0.0001494	-0.006191	-0.00122	-0.0001669	-0.00008462	-0.003385	-0.00005874	-0.001714	-0.0005619	-0.0001683	-0.001102	-0.0002941	-0.0007053	-0.003799	-0.001301	-0.005568	-0.002407	-0.001003	-0.0002789	-0.00007226	-0.00003252	-0.0003991	-0.0009598	-0.0001738	-0.0001559	-0.0003219	-0.0001134	-0.0001767	-0.00002048	-0.00001403	0	-0.00008512	-0.0002066	-0.000185	-0.0007533	-0.0007088	0	-0.00006093	0	0	-0.00005965	-0.0001704	-0.00006221	-0.00009975	-0.00001455	-0.00005815	-0.00003752	-0.000009504	-0.00001145	-0.00002015	0	0	-0.0003442	0
ITA	-0.003811	-0.001872	-0.0003842	-0.0008873	-0.0002874	-0.0009898	-0.0002706	-0.006667	-0.01361	-0.0006842	-0.0002352	-0.002433	-0.0002435	-0.002886	-0.003046	-0.000903	-0.006517	-0.001681	-0.002332	-0.002735	-0.004512	-0.003911	-0.002137	-0.001876	-0.0002047	-0.00005317	-0.00002309	-0.000758	-0.001389	-0.0005847	-0.0003732	-0.001203	-0.0002342	-0.0003041	-0.00001758	-0.00001244	0	-0.0002037	-0.000334	-0.0002795	-0.0007563	-0.0006477	0	-0.00006147	0	0	-0.00007266	-0.0001667	-0.0001264	-0.0001537	-0.00001434	-0.00007507	-0.00004836	-0.000009497	-0.000009197	-0.00002188	0	0	-0.002019	0
RFA	-0.002109	-0.001506	-0.0008611	-0.0008192	-0.001009	-0.001092	-0.0007586	-0.002701	-0.003778	-0.001911	-0.001074	-0.001782	-0.001059	-0.002075	-0.001717	-0.001302	-0.003104	-0.001996	-0.001539	-0.0009424	-0.0009204	-0.0009867	-0.0006726	-0.0002015	-0.00002179	-0.00001292	-0.000002526	-0.0005866	-0.0007627	-0.0007498	-0.0003689	-0.001021	-0.0001326	-0.000154	-0.000003861	-0.000001512	0	-0.0001174	-0.0001473	-0.00003856	-0.0001574	-0.00008945	0	-0.000008641	0	0	-0.00001024	-0.00001937	-0.00007749	-0.0000505	-0.000004113	-0.000009786	-0.000003548	-8.187E-07	6.099E-08	-0.000004922	0	0	-0.0007958	0
