COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	-0.001556	-0.0003771	0	-0.000406	0	-0.0001539	0	-0.001264	-0.00478	-0.0001809	0	-0.0006197	0	-0.0005223	-0.0006464	0	-0.001396	-0.0005422	-0.0003203	-0.0005134	-0.002112	-0.001266	-0.0003813	0	-0.000005215	-0.00001125	-0.000001846	-0.0000795	-0.0001818	-0.0001839	-0.000007534	-0.0001947	-0.00002457	-0.00005881	-4.334E-07	-1.654E-08	0	-0.00003944	-0.00001727	-0.00002136	-0.00005707	-0.00001625	0	-2.138E-07	0	0	-0.000002417	-0.000001176	-0.00001179	-0.00001275	-3.501E-07	-0.000004828	-3.854E-07	9.923E-09	-4.386E-09	-7.637E-08	0	0	-0.0002697	0
CHE	-0.0000983	-0.0003439	0	-0.0001309	0	-0.0001897	0	-0.00009464	-0.0005305	-0.0001465	0	-0.00004219	0	-0.00004337	-0.00003836	0	-0.00009179	-0.00004496	-0.00002695	-0.00003309	-0.0002988	-0.00005722	-0.00004684	0	0.000001381	-0.000002146	-0.000001206	-0.000008238	-0.00002164	-0.00002214	-0.000005203	-0.00002044	-0.000002069	-0.00002714	-4.382E-08	-1.834E-08	0	-0.00001009	-0.000002742	-0.000006047	-0.000009739	-0.00000295	0	-6.303E-08	0	0	-2.665E-07	-4.441E-07	-0.000003494	-0.000007941	-1.086E-07	-8.739E-07	-2.125E-07	4.896E-09	7.755E-08	5.291E-07	0	0	-0.00002826	0
BLX	-0.0004793	-0.0004278	0	-0.0008014	0	-0.0007893	0	-0.0006129	-0.001943	-0.0003992	0	-0.0004408	0	-0.0002811	-0.0002754	0	-0.0005422	-0.0002267	-0.0001997	-0.0003522	-0.001198	-0.0008483	-0.0002766	0	-0.000002177	-0.000004727	-0.000001191	-0.0000583	-0.0001326	-0.0002199	-0.000004572	-0.0002064	-0.000007026	-0.0000285	-1.661E-07	-6.299E-08	0	-0.000007153	-0.00001031	-0.00001565	-0.00003723	-0.000008111	0	-1.356E-07	0	0	-0.000001174	-6.301E-07	-0.000009278	-0.0000119	-5.102E-07	-0.000002359	1.634E-07	1.629E-08	1.088E-07	5.804E-07	0	0	-0.0001414	0
ESP	-0.003704	-0.006717	0	-0.0483	0	-0.01065	0	-0.006712	-0.01657	-0.004399	0	-0.00467	0	-0.002653	-0.002682	0	-0.003907	-0.002729	-0.002264	-0.004664	-0.04181	-0.007056	-0.004145	0	-0.0000669	-0.00007633	-0.000006178	-0.0009017	-0.00245	-0.001601	-0.00006587	-0.00133	-0.000262	-0.000977	-0.000001935	-3.379E-07	0	-0.0003857	-0.000216	-0.001022	-0.000948	-0.0004011	0	-0.00000688	0	0	-0.00009029	-0.00004451	-0.00009962	-0.0001436	-0.000001149	-0.0001577	-0.00001878	-3.581E-08	-1.942E-07	-0.000003139	0	0	-0.001797	0
FIN	-0.00004738	-0.00001649	0	-0.00000336	0	0.00002139	0	-0.0002317	0.0002031	-0.00001657	0	-0.0002795	0	-0.0001796	-0.00008333	0	-0.0001092	-0.0001043	-0.0001581	-0.0001215	-0.00003718	-0.0002679	-0.0001093	0	-4.002E-07	-0.000002485	-7.427E-07	-0.00007971	-0.0001326	-0.0003426	-0.000004525	-0.0001956	-0.00001336	-0.00004063	-1.955E-07	6.651E-08	0	-0.00002055	-0.00000705	-0.000003373	-0.00001759	-0.000001547	0	-2.101E-08	0	0	1.704E-07	-2.183E-07	-0.00001098	-0.00000475	-6.978E-08	-0.000000402	1.966E-08	1.099E-08	1.521E-08	5.225E-08	0	0	-0.00002712	0
FRA	-0.001907	-0.004034	0	-0.008023	0	-0.006559	0	-0.002379	-0.01127	-0.002741	0	-0.001547	0	-0.001088	-0.0009359	0	-0.001972	-0.001099	-0.0008234	-0.001274	-0.01095	-0.002291	-0.001121	0	-0.00001521	-0.00002132	-0.00000205	-0.0002542	-0.0006152	-0.00069	-0.00002163	-0.0006766	-0.00008903	-0.0002088	-5.574E-07	-2.735E-08	0	-0.0001013	-0.00005178	-0.000143	-0.0001945	-0.00005127	0	-8.279E-07	0	0	-0.0000111	-0.000004538	-0.00003488	-0.00004829	-4.819E-07	-0.00002231	-0.000002388	-1.735E-08	-7.757E-08	-0.00000118	0	0	-0.0009748	0
GBR	-0.002142	-0.002798	0	-0.004874	0	-0.00486	0	-0.003338	-0.007869	-0.0031	0	-0.002186	0	-0.001531	-0.001636	0	-0.002224	-0.001614	-0.001369	-0.001511	-0.007169	-0.003212	-0.001083	0	-0.000007265	-0.000008614	-0.000000902	-0.000386	-0.0007037	-0.001358	-0.00003021	-0.001376	-0.0001221	-0.0002498	-1.888E-07	-2.468E-08	0	-0.0001155	-0.00005992	-0.0001359	-0.0001629	-0.00003787	0	-9.843E-07	0	0	-0.00001319	-0.000004037	-0.00007963	-0.00007142	-0.000000341	-0.00001779	-0.000002135	1.995E-08	1.543E-07	5.598E-07	0	0	-0.0007587	0
GRC	-0.0001349	-0.0002631	0	-0.0002056	0	-0.00004115	0	-0.007665	-0.000176	-0.0000783	0	-0.004252	0	-0.0007327	-0.00007292	0	-0.0003468	-0.00006558	-0.000309	-0.00661	-0.002862	-0.01167	-0.003428	0	-0.0000524	-0.00006386	-0.000005845	-0.0002154	-0.0005944	-0.0004066	-0.00001511	-0.0003254	-0.00004449	-0.0001968	-0.000001757	-2.431E-07	0	-0.00007672	-0.00005415	-0.0001886	-0.0003656	-0.0002138	0	-0.000002368	0	0	-0.00002442	-0.00001912	-0.00001974	-0.00003353	-9.528E-07	-0.0000408	-0.000005198	-2.892E-08	-2.163E-07	-0.000002402	0	0	-0.0002563	0
ITA	-0.004089	-0.003086	0	-0.002695	0	-0.002272	0	-0.006239	-0.02567	-0.001092	0	-0.002559	0	-0.001767	-0.001721	0	-0.004787	-0.001832	-0.001261	-0.002374	-0.01745	-0.006299	-0.001975	0	-0.00004027	-0.00004682	-0.000004364	-0.0003706	-0.0009511	-0.0006076	-0.00003519	-0.0007808	-0.0001224	-0.0003295	-0.000001327	-2.043E-07	0	-0.0001794	-0.00009534	-0.0002834	-0.0003981	-0.0001712	0	-0.00000291	0	0	-0.00003341	-0.00001849	-0.00004464	-0.00006652	-8.067E-07	-0.00005653	-0.00000592	-4.99E-08	-1.521E-07	-0.000002216	0	0	-0.00175	0
RFA	-0.002356	-0.002054	0	-0.001632	0	-0.002569	0	-0.003361	-0.01017	-0.001679	0	-0.00207	0	-0.001546	-0.00149	0	-0.002646	-0.001363	-0.001179	-0.001563	-0.004684	-0.003855	-0.001167	0	-0.000008499	-0.00001211	-0.000001239	-0.0002822	-0.0005956	-0.0008806	-0.00002453	-0.0009487	-0.00009077	-0.0001737	-3.114E-07	-5.981E-08	0	-0.0001082	-0.00004974	-0.00004369	-0.0001572	-0.00003192	0	-0.000000413	0	0	-0.000005165	-0.000002047	-0.00002921	-0.00004639	-4.122E-07	-0.0000125	-0.00000106	-4.904E-09	5.269E-09	-3.848E-07	0	0	-0.0006547	0
