COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	-0.06961	0.01093	0.002068	0.002709	0.002105	0.005264	0.000957	0.02282	0.04303	0.007334	0.001732	0.01025	0.001584	0.02058	0.05904	0.009285	0.06518	0.03255	0.01755	0.007336	0.004838	0.006088	0.003861	0.0005821	0.00002715	-0.000001927	-0.000002523	0.004011	0.004072	0.004421	0.002119	0.008607	0.0009265	0.001297	0.000003011	0.00000195	0	0.0007836	0.001231	0.0002259	0.0006613	0.0003535	0	0.000004812	0	0	0.00001725	0.00003467	0.0007101	0.0004778	-0.000000115	0.00003582	0.000002386	0.000001476	3.823E-07	-0.000000116	0	0	0.003819	0
CHE	0.01779	0.008008	0.0009335	0.001506	0.0009856	0.007841	0.0006987	0.00454	0.02392	0.007795	0.0007785	0.00238	0.0005787	0.00316	0.005798	0.002726	0.006717	0.006857	0.002959	0.002731	0.001973	0.002203	0.001483	-0.0001599	0.00001153	9.994E-07	0.000001117	0.001695	0.001857	0.001572	0.0009269	0.001621	0.0004625	0.000661	-0.000001201	-0.000000642	0	0.0003572	0.0005632	0.0001351	0.0003719	0.0001924	0	0.000005694	0	0	0.00001227	0.00002416	0.0003345	0.0002422	-0.000001745	0.00002932	9.917E-07	4.336E-07	0.000000247	-9.855E-07	0	0	0.0009943	0
BLX	0.0106	0.02273	-1.108	0.001166	0.01337	-0.08113	-0.06098	0.008949	0.007898	-0.07919	-0.003532	0.006689	0.001393	0.008625	0.009806	0.008914	0.01104	0.003689	0.009021	0.00376	0.002448	0.002207	0.002277	0.0004769	0.000005296	0.000007427	-0.000000869	0.005561	0.004081	0.006937	0.003886	0.008397	0.0008852	0.001295	0.000001373	-2.791E-07	0	0.0008633	0.001124	-0.0005081	0.0005385	0.0002255	0	-0.00002991	0	0	-0.00008039	-0.000006516	0.001432	0.000348	-0.000003162	-0.0001688	-0.0001548	-0.000000788	-0.000001067	-0.000003685	0	0	-0.02104	0
ESP	0.03977	0.06712	0.02387	0.7312	0.005447	0.0905	0.01077	0.05465	0.08758	0.03211	0.007927	0.03187	0.007263	0.03051	0.03274	0.01852	0.04281	0.03134	0.02677	0.0462	0.15	0.04737	0.02531	0.05852	0.000727	0.00002706	-0.00000946	0.0145	0.02378	0.009404	0.00738	0.01515	0.004463	0.007289	0.00000518	-0.00000032	0	0.003441	0.007177	0.008182	0.008331	0.005678	0	0.0003354	0	0	0.001023	0.001341	0.00324	0.004073	-0.00000036	0.001887	0.001433	-0.0000055	-0.00000301	0.0001778	0	0	0.02462	0
FIN	0.00783	0.004294	0.01136	0.0008922	-0.1573	0.005104	0.01336	0.01171	0.003792	0.0133	0.04184	0.01201	0.04654	0.01857	0.01888	0.04739	0.01528	0.01709	0.02608	0.001779	-0.000668	-0.0002821	0.001061	-0.001146	-0.00004651	-0.00002915	-0.000025	0.03096	0.009791	0.08298	0.02931	0.05035	0.002589	0.00357	-0.00001093	-0.00000962	0	0.002906	0.002773	-0.001482	-0.00002412	-0.0002135	0	-0.00005942	0	0	-0.0002036	-0.0000875	0.005903	0.001001	-0.00001174	-0.0003694	-0.0002807	-0.00000981	-0.000009757	-0.0000204	0	0	0.005274	0
FRA	0.09344	0.3671	0.0153	0.1011	0.01813	0.125	0.0127	0.05689	0.1528	0.09233	0.0214	0.03125	0.01574	0.038	0.05244	0.03835	0.06388	0.07183	0.03735	0.03633	0.04373	0.03227	0.01761	0.008557	0.000199	-0.00000458	-0.00001888	0.01686	0.01997	0.01789	0.00981	0.026	0.004722	0.007039	-0.000002748	-0.000003689	0	0.00363	0.005932	0.001867	0.00394	0.002045	0	0.00001196	0	0	0.000178	0.0002983	0.003914	0.00276	-0.000007671	0.0002905	-0.00006706	-0.000007126	-0.000006685	-0.0000066	0	0	0.01413	0
GBR	0.04286	0.05451	-0.1725	0.04587	0.07168	-0.00625	-0.8877	0.02225	0.03309	0.02809	0.1118	0.0152	0.1141	0.01895	0.03278	0.047	0.02705	0.04521	0.02501	0.01377	0.01579	0.008532	0.006073	0.002891	-0.00008334	-0.00003486	-0.00002799	0.0166	0.01001	0.03145	0.01451	0.02827	0.002099	0.003271	-0.00001605	-0.00001564	0	0.00211	0.00245	-0.002108	0.001024	0.0003051	0	-0.0001366	0	0	-0.000352	-0.0001074	0.004468	0.0008803	-0.00002183	-0.000607	-0.000547	-0.00001644	-0.00001779	-0.00003254	0	0	-0.05103	0
GRC	0.004107	0.002456	0.001366	0.001326	0.0004326	0.001825	0.001333	0.1321	0.01033	0.001334	0.00072	0.04787	0.0005608	0.03296	0.005398	0.001308	0.0169	0.002145	0.008822	0.04996	0.01037	0.0605	0.0101	0.006127	0.0003773	0.00002662	0.00000584	0.00246	0.004471	0.001542	0.001059	0.003506	0.001052	0.001866	0.0000066	0.00000346	0	0.0006968	0.001538	0.002231	0.002046	0.001605	0	0.00009328	0	0	0.0003119	0.0003161	0.0005368	0.0009537	0.000008541	0.0005274	0.0002864	0.00000072	0.000006193	0.00001573	0	0	0.004269	0
ITA	0.1259	0.1582	0.008316	0.01225	0.00559	0.02063	0.004983	0.1326	-0.1774	0.02249	0.004899	0.05051	0.004918	0.06356	0.07099	0.01853	0.1537	0.04499	0.05015	0.05193	0.05989	0.06329	0.02471	0.0227	0.0006735	0.00003676	-0.00000327	0.0143	0.02107	0.01042	0.007216	0.02439	0.004974	0.007626	0.00000639	0.00000223	0	0.003707	0.006524	0.005848	0.006645	0.004423	0	0.0002558	0	0	0.0008065	0.0008136	0.003122	0.003457	0.00000312	0.001259	0.0007139	-0.000001483	0.000000591	0.00002743	0	0	0.0236	0
RFA	0.1728	0.1142	-0.2463	0.009908	0.03694	0.00644	-0.003321	0.05289	0.0574	-0.5761	-0.01781	0.03606	0.01881	0.05786	0.0901	0.06837	0.08553	0.07437	0.0634	0.01846	0.006808	0.01124	0.01006	0.001621	0.00004205	0.000008435	-0.000006864	0.02216	0.01749	0.03034	0.01402	0.05025	0.003615	0.005253	8.645E-07	0.000001237	0	0.003438	0.004845	-0.0008193	0.001742	0.0006232	0	-0.00005162	0	0	-0.0001473	0.0000101	0.004798	0.001742	-0.000001914	-0.0003032	-0.0003648	-0.000003924	-0.000001564	-0.00001152	0	0	0.004242	0
SWE	0.01905	0.01365	0.01835	0.00146	0.1132	0.009974	0.01131	0.007531	0.007153	0.01965	0.05433	0.006784	0.1097	0.01208	0.01908	0.07438	0.01291	0.02762	0.01505	0.001662	0.0006564	0.0005749	0.000772	-0.0002099	-0.00002577	-0.000004989	-0.000007225	0.01028	0.003765	0.02742	0.009969	0.02368	0.0009453	0.001335	-0.0000012	-0.000001915	0	0.0009978	0.001003	-0.0004023	0.00000339	-0.00007423	0	-0.00001461	0	0	-0.00003822	-0.00002309	0.00215	0.0004101	-0.000003031	-0.0001242	-0.0001017	-0.000002051	-0.000003153	-0.000008245	0	0	0.007732	0
TUR	0.004038	0.003279	0.006781	0.006185	0.002465	0.006163	0.007468	0.1097	0.005025	0.004783	0.003343	0.7263	0.002992	0.0799	0.007567	0.004979	0.01468	0.004226	0.04133	0.4113	0.0142	0.1542	0.1708	0.00718	0.001994	0.0001814	0.0000527	0.01907	0.04958	0.01519	0.007744	0.01785	0.007823	0.01284	0.00005387	0.00004019	0	0.006214	0.01196	0.01251	0.01491	0.008736	0	0.0004792	0	0	0.001596	0.002028	0.00432	0.006279	0.00004644	0.002398	0.0009931	0.00002421	0.00003196	0.0000565	0	0	0.02498	0
NOR	0.02658	0.02281	0.04505	0.003889	0.09983	0.01793	0.04405	0.00992	0.01104	0.05017	0.1847	0.007107	0.4276	0.0124	0.01705	0.05392	0.01529	0.02848	0.01454	0.002729	0.002204	0.002099	0.001266	0.0001259	-0.00001496	-0.00002991	-0.00002203	0.01578	0.005373	0.03554	0.0171	0.02604	0.001778	0.002495	-0.000008935	-0.000009502	0	0.001708	0.001797	-0.00000594	0.000117	-0.00001786	0	-0.000005681	0	0	0.00001283	-0.000012	0.003877	0.0009726	-0.00001127	-0.00006028	-0.0000667	-0.000008206	-0.00001013	-0.00001217	0	0	0.01532	0
BGR	0.004814	0.001693	0.0009618	0.0007948	0.0005277	0.001396	0.0009453	0.09459	0.005265	0.001187	0.0006713	0.03924	0.0004421	0.06742	0.0112	0.002819	0.025	0.005453	0.04341	0.009888	0.004799	0.01304	0.003701	0.001373	0.0001284	0.00001681	0.00000447	0.002677	0.003735	0.002041	0.001238	0.009483	0.0007762	0.001245	0.00000663	0.00000428	0	0.0005832	0.001015	0.0004947	0.0006945	0.0003588	0	0.00001845	0	0	0.0000525	0.00007737	0.0004943	0.0005055	0.00000587	0.0001112	0.00003064	0.00000388	0.00000443	0.000007848	0	0	0.003085	0
HUN	0.0177	0.003516	0.0009258	0.001234	0.001683	0.001995	0.0007771	0.02391	0.01805	0.002635	0.00131	0.01003	0.001498	0.03367	-0.1256	0.01038	0.05903	0.02777	0.04869	0.005339	0.002954	0.002914	0.002786	0.0005391	0.00003796	0.00001112	0.000003944	0.003798	0.003872	0.004196	0.001799	0.009687	0.0007143	0.001028	0.000002061	0.000001277	0	0.0006349	0.0009426	0.00007957	0.0003487	0.0001451	0	-0.00000128	0	0	-0.00000574	0.00001629	0.0005327	0.0003491	-0.000003017	0.00001433	-0.00001777	0.000000524	0.000000317	0.000000362	0	0	0.002378	0
