COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	-0.002386	-0.0003449	-0.0001602	-0.0003148	0	-0.0001667	0	-0.001297	-0.00393	-0.0006892	0	-0.0005883	0	-0.0007582	-0.001342	-0.0005728	-0.001983	-0.0009048	-0.0005784	-0.0005158	-0.001658	-0.001037	-0.0004145	-0.0001326	-0.00005127	-0.00001094	-0.000008394	-0.0001542	-0.0002531	-0.0002269	-0.00007316	-0.0004	-0.00003037	-0.00003099	-0.000004516	-0.000003109	-0.000005035	-0.00003247	-0.00003912	-0.00001914	-0.0001092	-0.00004849	-0.000001829	-0.00002635	-0.000003592	-0.000009958	-0.00000286	-0.00002214	-0.00002162	-0.00001766	2.755E-07	-0.00001935	-0.00004236	-0.000002123	-0.000003709	-0.000008905	0	0	-0.0001409	0
CHE	-0.0001701	-0.0004998	-0.0000747	-0.00009421	0	-0.0001932	0	-0.00009637	-0.0004819	-0.0002094	0	-0.0000454	0	-0.00004943	-0.00009331	-0.00009498	-0.0001363	-0.00009512	-0.00004802	-0.00003845	-0.0001982	-0.00006591	-0.00004691	-0.00001845	-0.000004123	-0.000002923	-0.000007513	-0.00001915	-0.00003342	-0.00001956	-0.00001346	-0.00004522	-0.000003901	-0.000005316	3.442E-07	6.278E-07	0.000001755	-0.000004857	-0.000006217	-0.00000907	-0.00001646	-0.000006774	-5.101E-08	-0.000003958	-0.000001231	-0.000001438	0.000001185	-0.000003064	-0.000005109	-0.000007831	-6.772E-07	-0.000003215	-0.000009861	7.399E-07	-0.000001589	-0.000001788	0	0	-0.00002346	0
BLX	-0.0007188	-0.0005866	-0.001437	-0.0006143	0	-0.001142	0	-0.000617	-0.001966	-0.0007845	0	-0.0004442	0	-0.0003981	-0.0004564	-0.0002474	-0.0007438	-0.0003053	-0.0003245	-0.0003798	-0.0008794	-0.0007657	-0.0002676	-0.00007771	-0.0000269	-0.000006108	-0.000006182	-0.0001574	-0.0002173	-0.0002942	-0.00007304	-0.0004097	-0.00001065	-0.000007934	-0.000003278	-0.000001434	-0.00000128	-0.000006105	-0.00002552	-0.0000134	-0.00007138	-0.00002493	-0.000001069	-0.00001834	-0.000002567	-0.000005123	-7.954E-07	-0.00001304	-0.000016	-0.00001437	-0.000001908	-0.00001163	-0.00002716	8.122E-07	-0.000002063	-0.00000399	0	0	-0.00009416	0
ESP	-0.006024	-0.007336	-0.003033	-0.04435	0	-0.01638	0	-0.007374	-0.01738	-0.004768	0	-0.00453	0	-0.004035	-0.004707	-0.002875	-0.006783	-0.003946	-0.003638	-0.005355	-0.02903	-0.008179	-0.005169	-0.00241	-0.0006942	-0.00008246	-0.00001479	-0.001571	-0.003131	-0.001742	-0.0007867	-0.002154	-0.0003184	-0.0003523	-0.00002838	-0.00002527	-0.00002997	-0.0003131	-0.0005055	-0.001005	-0.001864	-0.0009378	-0.00001897	-0.000373	-0.00005028	-0.0002396	-0.0001822	-0.0002555	-0.0003123	-0.0002143	-0.00004525	-0.0005658	-0.001219	-0.00001064	-0.000002996	-0.0002294	0	0	-0.001792	0
FIN	-0.00008675	-0.00002182	-0.0000765	-0.000003879	0	-0.00000668	0	-0.0002045	0.00003803	-0.00004194	0	-0.0002708	0	-0.0003249	-0.0002092	-0.0004272	-0.0002206	-0.0002689	-0.00035	-0.0001114	-0.00003197	-0.0002076	-0.00006975	-0.000008314	-0.000005256	-0.000002726	-0.000005736	-0.0002434	-0.0002562	-0.0005526	-0.00008657	-0.0005026	-0.00001822	-0.0000187	-8.359E-07	9.815E-07	-0.000001972	-0.00001862	-0.00001785	-0.00000345	-0.00002918	-0.000006573	-0.000001391	-0.000003558	-0.000000567	-0.000001789	0.000001303	-0.000003374	-0.00001636	-0.000008033	0.000001518	-6.876E-07	-0.000002188	0.000001485	2.968E-07	-0.000001341	0	0	-0.00002074	0
FRA	-0.002978	-0.004692	-0.00321	-0.005551	0	-0.009215	0	-0.0025	-0.01165	-0.003098	0	-0.001512	0	-0.001549	-0.001928	-0.001386	-0.002938	-0.001711	-0.001356	-0.001391	-0.00636	-0.002175	-0.001129	-0.0003711	-0.0001143	-0.00002205	-0.000007855	-0.0006165	-0.0009493	-0.0008584	-0.0003013	-0.001252	-0.0001028	-0.0001052	-0.000006994	-0.000006049	-0.000009648	-0.0001043	-0.0001276	-0.0001365	-0.0003705	-0.0001371	-0.000005035	-0.00007971	-0.000009965	-0.00003675	-0.00002015	-0.00006143	-0.00008165	-0.00006832	-0.000006235	-0.00007659	-0.0001555	-0.000002712	-0.000001209	-0.00003263	0	0	-0.0007366	0
GBR	-0.004145	-0.004315	-0.006576	-0.004191	0	-0.007577	0	-0.003403	-0.007467	-0.00526	0	-0.002095	0	-0.002631	-0.003513	-0.003471	-0.003641	-0.003552	-0.002701	-0.001562	-0.004919	-0.002757	-0.001015	-0.0002802	-0.00009469	-0.00001116	-0.000006198	-0.001256	-0.001227	-0.002175	-0.0005893	-0.002958	-0.0001348	-0.0001456	-0.000003781	-0.000003025	-0.00000173	-0.0001455	-0.000161	-0.0001341	-0.0003117	-0.000104	-0.000005452	-0.000058	-0.000007982	-0.00003328	-0.00002404	-0.00004655	-0.0001577	-0.0001045	-0.000008767	-0.00005313	-0.0001068	6.893E-07	-0.000001653	-0.00002223	0	0	-0.0005262	0
GRC	-0.0003161	-0.0002369	-0.00007718	-0.0002479	0	-0.00006391	0	-0.008359	-0.0009835	-0.0001109	0	-0.003892	0	-0.001054	-0.0001761	-0.0001597	-0.0006669	-0.0001835	-0.0005416	-0.006224	-0.003986	-0.01029	-0.004906	-0.001291	-0.000647	-0.00006793	-0.00001424	-0.0002522	-0.0006949	-0.0003121	-0.0001351	-0.0004524	-0.00005596	-0.00005931	-0.00002303	-0.00001737	-0.00003251	-0.00005363	-0.000125	-0.0001859	-0.0009301	-0.0006864	-0.00001214	-0.0002574	-0.00003608	-0.0001035	-0.00005324	-0.0002147	-0.0000573	-0.00005022	-0.00004823	-0.0001597	-0.0003494	-0.000007744	-0.00000263	-0.00009312	0	0	-0.0003015	0
ITA	-0.005856	-0.002385	-0.0008172	-0.001994	0	-0.00201	0	-0.005783	-0.02503	-0.002829	0	-0.002179	0	-0.002657	-0.003371	-0.001382	-0.006754	-0.002297	-0.002178	-0.002471	-0.01367	-0.004841	-0.002509	-0.001146	-0.0003781	-0.0000504	-0.00001243	-0.0006616	-0.001265	-0.000767	-0.0003294	-0.001307	-0.0001448	-0.0001589	-0.00001753	-0.00001414	-0.00001032	-0.0001492	-0.0002124	-0.0002787	-0.0007921	-0.0004431	-0.000009623	-0.0001681	-0.00002796	-0.0001062	-0.00006322	-0.0001314	-0.00011	-0.00009478	-0.00002607	-0.0002177	-0.0004646	-0.000006238	-0.000001617	-0.00009903	0	0	-0.001202	0
RFA	-0.003553	-0.002676	-0.002806	-0.001512	0	-0.002639	0	-0.003366	-0.00778	-0.00329	0	-0.002014	0	-0.002291	-0.002757	-0.002059	-0.003492	-0.002313	-0.00208	-0.001591	-0.003667	-0.003257	-0.00114	-0.0003403	-0.0001326	-0.00001441	-0.00000593	-0.0006299	-0.0008943	-0.001074	-0.0002916	-0.001787	-0.0001031	-0.0001011	-0.000005116	-0.000004938	-0.00000614	-0.000104	-0.000119	-0.00004075	-0.0003057	-0.0001119	-0.000002995	-0.00008321	-0.00001053	-0.0000208	-0.00001704	-0.00006152	-0.00005684	-0.00006596	-0.000006841	-0.00004558	-0.0000946	-0.00000062	-0.000001666	-0.00002223	0	0	-0.0003469	0
SWE	-0.0004227	-0.0001301	-0.0002044	-0.00009065	0	-0.00004268	0	-0.0004387	-0.0002373	-0.0002791	0	-0.0003071	0	-0.0004178	-0.0003626	-0.000458	-0.0003947	-0.000412	-0.0003859	-0.0001547	-0.0001893	-0.0003272	-0.00008009	-0.00001543	-0.000006109	-7.737E-07	-0.000007485	-0.0001316	-0.0001404	-0.0002835	-0.00005019	-0.0003535	-0.000006947	-0.000005851	-0.000002728	0.000000147	-0.000004325	-0.000002427	-0.00001333	-0.000005996	-0.00002342	-0.000006342	-0.000002487	-0.00000494	-0.000001049	-0.00000219	-0.000001472	-0.000004495	-0.00001536	-0.00001303	-0.000002252	-0.000002058	-0.000005529	2.645E-07	-0.000003234	-0.000002733	0	0	-0.00002467	0
TUR	-0.0001205	-0.00006074	-0.0001214	-0.0001378	0	0.000009672	0	-0.002958	-0.000179	-0.00006457	0	-0.02439	0	-0.001165	-0.0001066	-0.0001597	-0.000475	-0.0001204	-0.000968	-0.045	-0.001409	-0.02945	-0.03224	-0.002308	-0.002077	-0.0001848	-0.00001911	-0.001278	-0.004427	-0.002464	-0.0006214	-0.001599	-0.0003199	-0.0003187	-0.00007405	-0.00006011	-0.0000845	-0.0003271	-0.0005625	-0.0007379	-0.004907	-0.003076	-0.00003865	-0.001268	-0.0001763	-0.0003267	-0.0002128	-0.001053	-0.0002093	-0.0001792	-0.0001203	-0.0002813	-0.0005442	-0.00003626	-0.000004583	-0.0002001	0	0	-0.00121	0
NOR	-0.001216	-0.000941	-0.001026	-0.0004792	0	-0.0006389	0	-0.001861	-0.001831	-0.0009139	0	-0.001474	0	-0.001931	-0.001229	-0.001751	-0.001499	-0.001408	-0.001748	-0.0007949	-0.0009673	-0.001538	-0.0004064	-0.00006206	-0.00002733	0.000005851	-0.000005814	-0.0007803	-0.0007991	-0.001589	-0.0003156	-0.001699	-0.00005861	-0.00006816	-0.000002255	0.000001083	-0.000002139	-0.00006277	-0.00007729	-0.00004688	-0.0001075	-0.00002465	-0.000003178	-0.00001813	-0.000002155	-0.000008738	-0.000004893	-0.00001702	-0.00008659	-0.000042	0.000001772	-0.000006169	-0.0000135	0.000001484	4.122E-07	-0.000003906	0	0	-0.0001417	0
BGR	-0.0008292	-0.0003992	-0.0002049	-0.0003834	0	-0.00016	0	-0.02093	-0.001012	-0.0002719	0	-0.009436	0	-0.006163	-0.001023	-0.0008755	-0.002298	-0.0009029	-0.003037	-0.009488	-0.004582	-0.02183	-0.005034	-0.001757	-0.0008748	-0.00009243	-0.00001932	-0.0005893	-0.001292	-0.0009794	-0.0002839	-0.001884	-0.0001564	-0.0001497	-0.00003617	-0.00002723	-0.00003724	-0.0001642	-0.0002356	-0.0001587	-0.001029	-0.0006743	-0.00001615	-0.000335	-0.00004111	-0.0001103	-0.00004759	-0.0002819	-0.00008914	-0.00008569	-0.00005849	-0.0001907	-0.0004148	-0.00001476	-0.000003195	-0.0001126	0	0	-0.000415	0
HUN	-0.001928	-0.0003695	-0.000378	-0.0006774	0	-0.0001585	0	-0.004829	-0.00287	-0.0005105	0	-0.002342	0	-0.00328	-0.004186	-0.002226	-0.003383	-0.002858	-0.002948	-0.00204	-0.002726	-0.003897	-0.001382	-0.0003795	-0.0001513	-0.00002077	-0.000008175	-0.0006043	-0.0008749	-0.0009612	-0.0002591	-0.001846	-0.0001326	-0.0001207	-0.000008182	-0.000006134	-0.00001139	-0.0001312	-0.0001419	-0.00004894	-0.0003226	-0.0001483	-0.00000423	-0.0001088	-0.00001068	-0.00002731	-0.00001334	-0.00007503	-0.00005985	-0.00004836	-0.000005527	-0.00005031	-0.0001031	-0.000001854	-0.00000148	-0.00002664	0	0	-0.0002283	0
POL	-0.02147	-0.05784	-0.03957	0.0002896	0	0.00137	0	-0.1549	0.006638	-0.1553	0	-0.009015	0	-0.05636	0.02349	0.04069	-0.01339	-0.02921	-0.09182	-0.006517	-0.002849	-0.01076	-0.003362	-0.0006233	-0.0002884	-0.00003088	-0.000008943	-0.002623	-0.003509	-0.005131	-0.00101	-0.02028	-0.0004499	-0.0004454	-0.00001322	-0.0000103	-0.00001747	-0.0004708	-0.0004694	-0.0000935	-0.0008428	-0.0003142	-0.000005333	-0.0002203	-0.00002427	-0.00005036	-0.00003308	-0.0001696	-0.0002249	-0.0001685	-0.00001929	-0.00008382	-0.0001628	-0.000004232	-0.000002211	-0.00004204	0	0	0.0001676	0
RCEU	-0.003296	-0.0007317	-0.0004558	-0.0009011	0	-0.000332	0	-0.01974	-0.005295	-0.0008405	0	-0.006599	0	-0.006492	-0.004615	-0.001974	-0.006462	-0.002894	-0.004116	-0.0062	-0.008794	-0.01409	-0.004605	-0.001769	-0.0007103	-0.00007917	-0.00001345	-0.001016	-0.001856	-0.001558	-0.000467	-0.002841	-0.000247	-0.0002286	-0.00002847	-0.00001947	-0.00004167	-0.0002565	-0.0003306	-0.0002184	-0.00114	-0.0006237	-0.00001435	-0.0002978	-0.00003422	-0.0001035	-0.00006263	-0.000241	-0.0001275	-0.00008837	-0.00004798	-0.000209	-0.0004536	-0.00000974	-0.000002865	-0.0001154	0	0	-0.0005405	0
RCZ	-0.002157	-0.0005104	-0.0005579	-0.0005633	0	-0.0002654	0	-0.003141	-0.003715	-0.001066	0	-0.001792	0	-0.002063	-0.002499	-0.001628	-0.00264	-0.001886	-0.001888	-0.001433	-0.002021	-0.002746	-0.0009011	-0.0002363	-0.0001024	-0.000014	-0.000006338	-0.0004665	-0.0006631	-0.0007745	-0.0001969	-0.001375	-0.00008757	-0.0000859	-0.000005974	-0.000002891	0.000001807	-0.00008944	-0.00009456	-0.00002485	-0.0002145	-0.00008578	-0.000004126	-0.00007814	-0.00001316	-0.00001908	-0.000009049	-0.00005224	-0.00004857	-0.00004138	-0.000007085	-0.0000301	-0.00006207	3.005E-07	-0.000001436	-0.00001635	0	0	-0.0001974	0
ROM	-0.001112	-0.000269	-0.000244	-0.0002698	0	-0.00008783	0	-0.006233	-0.0007566	-0.0003856	0	-0.004606	0	-0.006756	-0.003461	-0.002158	-0.001879	-0.002643	-0.005589	-0.003948	-0.001758	-0.008374	-0.002235	-0.0003876	-0.0002257	-0.00002206	-0.00000777	-0.0005584	-0.0009174	-0.0009663	-0.0002485	-0.002757	-0.0001477	-0.0001343	-0.000006925	-0.000005004	-0.00001134	-0.0001462	-0.0001539	-0.00005378	-0.0004779	-0.0002699	-0.000004149	-0.0001279	-0.00001428	-0.00003789	-0.0000212	-0.0001108	-0.00006171	-0.00004537	-0.00001538	-0.00004505	-0.00008783	-2.278E-07	-0.0000021	-0.00002698	0	0	-0.0001913	0
MEME	-0.00005996	-0.00004192	-0.00009217	-0.000133	0	-0.000005627	0	-0.00008795	-0.00009891	-0.00001959	0	-0.001562	0	-0.00008584	-0.00006843	-0.00007016	-0.0001287	-0.00005959	-0.00008598	-0.006067	-0.0003541	-0.002551	-0.01659	-0.001253	-0.001471	-0.0001108	-0.000009459	-0.0003437	-0.001475	-0.0003417	-0.0001936	-0.00007644	-0.0001108	-0.0001423	-0.00004487	-0.0000367	-0.00005464	-0.0001147	-0.0003003	-0.0006819	-0.00312	-0.002315	-0.00003199	-0.001078	-0.0001492	-0.0002512	-0.0001871	-0.0007429	-0.0001207	-0.00005931	-0.00007963	-0.0001675	-0.0003291	-0.0000207	-0.000003901	-0.0001237	0	0	-0.000649	0
NOA	-0.0007778	-0.0005242	-0.0003139	-0.002411	0	-0.0002204	0	-0.002487	-0.003249	-0.0005286	0	-0.001588	0	-0.001024	-0.0006905	-0.0004204	-0.001455	-0.0004631	-0.0008103	-0.003378	-0.01386	-0.003547	-0.004198	-0.002845	-0.0008081	-0.0001464	-0.0000178	-0.0004886	-0.001342	-0.0004624	-0.0002896	-0.0004319	-0.0001575	-0.0002121	-0.00005053	-0.00004346	-0.00007102	-0.0001394	-0.0002782	-0.0007498	-0.00135	-0.0008665	-0.00003117	-0.000212	-0.0000377	-0.0002254	-0.000133	-0.0001709	-0.0001536	-0.0001202	-0.00008355	-0.0005751	-0.00125	-0.00002244	-0.00000623	-0.0002891	0	0	-0.0008585	0
