COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0.03632	0.006137	0.003217	0.001923	0	0.001614	0	0.006737	0.03089	0.01361	0	0.004028	0	0.005009	0.01244	0.005237	0.01264	0.011	0.004027	0.003227	0.007003	0.007124	0.002017	0.0004349	0.0002165	0.00003469	0.000005749	0.001455	0.001992	0.001768	0.0008198	0.003008	0.0005427	0.0005993	0.00001666	0.00001895	0.00002618	0.0005127	0.0005599	0.0005388	0.00061	0.0002266	0.00005708	0.0001601	0.00004601	0.0001508	0.0001885	0.0001409	0.0005056	0.0003332	0.00002465	0.0001678	0.0001877	0.00001498	0.000004755	0.00005409	0	0	0.0009275	0
CHE	0.004311	0.03735	0.002078	0.001035	0	0.004733	0	0.001881	0.01022	0.01082	0	0.001139	0	0.001343	0.001767	0.001788	0.001919	0.002103	0.00106	0.001043	0.002435	0.001535	0.0007628	0.0001582	0.00007576	0.00001443	-0.000003532	0.0006757	0.000901	0.0008414	0.0003742	0.0009948	0.0002496	0.0002748	0.000005448	0.000008118	0.00001091	0.0002392	0.0002516	0.0002371	0.0002634	0.0000897	0.00002373	0.00006566	0.00001916	0.00006349	0.00008528	0.00005555	0.0002291	0.0001486	0.00001011	0.00007595	0.0000864	0.000006038	-4.719E-07	0.00002276	0	0	0.0003757	0
BLX	0.02766	0.02266	0.1467	0.01001	0	0.0254	0	0.01253	0.02407	0.04387	0	0.008046	0	0.01167	0.02046	0.0186	0.01888	0.02028	0.01184	0.006556	0.01167	0.01234	0.003878	0.0007553	0.0003334	0.00006869	0.00001419	0.004895	0.005347	0.006902	0.002501	0.009865	0.001357	0.001486	0.00003662	0.00004209	0.00006783	0.001293	0.001232	0.001221	0.001182	0.0003503	0.0001422	0.0002995	0.00009681	0.000311	0.0004533	0.0002264	0.001435	0.0008807	0.00005218	0.0004035	0.0004809	0.00002675	0.00001173	0.0001146	0	0	0.001752	0
ESP	0.006544	0.009609	0.005449	0.08373	0	0.02419	0	0.007891	0.0232	0.006874	0	0.005214	0	0.005195	0.00548	0.004395	0.006516	0.005147	0.004851	0.006063	0.03471	0.009301	0.005067	0.002755	0.0007756	0.0001015	0.00003233	0.002913	0.004524	0.003082	0.001545	0.003313	0.001126	0.001223	0.00006075	0.00006898	0.0001054	0.00107	0.001231	0.001821	0.001751	0.0007728	0.0002191	0.0005308	0.0001575	0.0005699	0.0006686	0.000363	0.001149	0.0007712	0.0001104	0.001162	0.002014	0.00004938	0.00003011	0.000421	0	0	0.003208	0
FIN	0.0007393	0.0005309	0.0006917	0.0003664	0	0.0005049	0	0.001218	0.0008397	0.0006243	0	0.001323	0	0.001348	0.001106	0.001856	0.0009445	0.001361	0.001384	0.000864	0.0006079	0.001438	0.0005453	0.00004782	0.0000314	0.000006379	-0.000002828	0.001195	0.001352	0.001798	0.0005896	0.001621	0.0002852	0.0003125	0.00000617	0.000007279	0.00001063	0.0002726	0.0002418	0.0003052	0.0002049	0.00005437	0.00002212	0.00003877	0.00001539	0.00005962	0.00008977	0.00003857	0.0003099	0.0001669	0.00000105	0.00005838	0.00005406	0.000006251	1.917E-08	0.0000106	0	0	0.0002276	0
FRA	0.05097	0.1042	0.1676	0.0562	0	0.2108	0	0.03582	0.1476	0.09261	0	0.02256	0	0.02788	0.03939	0.03663	0.04056	0.03985	0.02707	0.02118	0.06011	0.03335	0.01405	0.003323	0.001288	0.0002607	0.00007327	0.01425	0.01772	0.01712	0.007649	0.02374	0.004657	0.005082	0.0001402	0.0001572	0.0002431	0.004431	0.004553	0.00503	0.004766	0.001582	0.0005348	0.00118	0.0003882	0.00135	0.001704	0.0009205	0.004781	0.003056	0.0002229	0.001697	0.002134	0.000104	0.00005869	0.0004968	0	0	0.01326	0
GBR	0.04501	0.05115	0.1293	0.02907	0	0.06291	0	0.02729	0.04917	0.06976	0	0.01975	0	0.02707	0.03976	0.04492	0.03437	0.04269	0.02828	0.01477	0.02981	0.02671	0.008734	0.00168	0.000704	0.0001698	0.00004523	0.01434	0.01392	0.01747	0.007298	0.02775	0.003566	0.003937	0.00009172	0.0001076	0.0001755	0.003448	0.003205	0.003235	0.00283	0.0008491	0.0003905	0.0006759	0.0002422	0.0008261	0.001207	0.0005162	0.004276	0.002444	0.0001313	0.001032	0.001243	0.00006904	0.00003665	0.0002889	0	0	0.004621	0
GRC	0.0006597	0.0006299	0.000391	0.0005204	0	0.0003763	0	0.04224	0.00254	0.0003506	0	0.01024	0	0.002941	0.0003942	0.0003944	0.001378	0.000414	0.00134	0.00902	0.01034	0.03431	0.003637	0.001378	0.0007357	0.00001015	0.000001323	0.0005132	0.0009279	0.000532	0.000286	0.0008528	0.0002523	0.0002994	0.00001125	0.00001532	0.0000188	0.0002455	0.0003427	0.0005551	0.0005999	0.000371	0.00004754	0.0002463	0.00005595	0.0002025	0.0001821	0.0001797	0.0002703	0.0001486	0.00004315	0.00022	0.0003597	0.000008699	0.000005326	0.00009827	0	0	0.0005679	0
ITA	0.05095	0.05666	0.01045	0.01267	0	0.01601	0	0.03688	0.446	0.04646	0	0.01914	0	0.02206	0.02372	0.01432	0.04543	0.02035	0.01756	0.01939	0.08118	0.03985	0.01287	0.004078	0.001485	0.0002123	0.00006556	0.008012	0.01154	0.008104	0.004474	0.01196	0.003076	0.003493	0.0001114	0.0001219	0.0001743	0.002974	0.003566	0.004459	0.004123	0.001624	0.0004067	0.0009936	0.0003341	0.001272	0.00135	0.0008625	0.003163	0.00199	0.0001933	0.00148	0.002073	0.00008415	0.00004973	0.0004783	0	0	0.01281	0
RFA	0.09166	0.1219	0.2238	0.01814	0	0.05004	0	0.03802	0.07166	0.1871	0	0.02532	0	0.03564	0.06003	0.05566	0.048	0.06554	0.03446	0.02124	0.03341	0.0399	0.01224	0.002565	0.001182	0.0001934	0.00004743	0.01258	0.01507	0.01616	0.006564	0.0273	0.003871	0.004244	0.0001066	0.000116	0.0001848	0.003692	0.003638	0.003337	0.003626	0.001153	0.000374	0.0009855	0.0002872	0.0009029	0.001234	0.0007703	0.003904	0.002511	0.0001573	0.001127	0.00132	0.00007819	0.00003422	0.0003395	0	0	0.004652	0
SWE	0.007219	0.004978	0.009041	0.002395	0	0.002965	0	0.007611	0.008141	0.007693	0	0.006657	0	0.007019	0.007529	0.008218	0.00658	0.008088	0.006449	0.005127	0.005174	0.008464	0.002675	0.0003864	0.0002096	0.00004088	0.00001531	0.003354	0.003974	0.004638	0.001684	0.005528	0.001102	0.001214	0.00002342	0.00002824	0.00004193	0.001033	0.0009303	0.001136	0.0007879	0.0002251	0.00009332	0.0002021	0.00007017	0.0002536	0.0003624	0.0001681	0.001129	0.0006494	0.00003632	0.0002534	0.0002816	0.00002081	0.000007864	0.00006733	0	0	0.001004	0
TUR	0.002095	0.002071	0.002488	0.003052	0	0.002364	0	0.03442	0.002864	0.001733	0	0.09415	0	0.01329	0.001998	0.002162	0.004462	0.002012	0.009813	0.1845	0.008474	0.1334	0.06268	0.003774	0.003289	0.0002619	0.0001221	0.004591	0.01036	0.007783	0.00268	0.006618	0.002346	0.002606	0.000141	0.000152	0.0002383	0.002181	0.002772	0.004052	0.0062	0.003002	0.0004123	0.002487	0.0005354	0.001347	0.001417	0.001817	0.002151	0.001382	0.0002703	0.001081	0.001309	0.0001021	0.00006221	0.0004337	0	0	0.00443	0
NOR	0.009809	0.01097	0.01154	0.008779	0	0.008996	0	0.01512	0.02047	0.008959	0	0.01432	0	0.01237	0.0101	0.008429	0.01087	0.009408	0.009861	0.01189	0.01405	0.01769	0.007476	0.001015	0.0005483	0.0001296	0.00003088	0.007988	0.01116	0.01071	0.004984	0.011	0.003965	0.004453	0.00006815	0.00007712	0.000131	0.00354	0.003071	0.006201	0.002409	0.0007157	0.0003399	0.0005562	0.0002569	0.001148	0.001512	0.0004997	0.004086	0.002065	0.00008864	0.0008937	0.001011	0.00005329	0.00002208	0.0002036	0	0	0.003225	0
BGR	0.0009281	0.0005745	0.0004593	0.0004596	0	0.0003833	0	0.02441	0.001234	0.0004663	0	0.00754	0	0.0228	0.001575	0.001155	0.003129	0.001294	0.007449	0.005	0.003738	0.01543	0.001874	0.0007403	0.0003814	0.00001756	0.000000569	0.0006381	0.001015	0.000857	0.0003502	0.002184	0.0002811	0.0003085	0.00001005	0.00001284	0.00001937	0.0002675	0.0003175	0.0003577	0.0004115	0.0001791	0.00003637	0.0001574	0.00003567	0.0001124	0.0001365	0.0001227	0.0002544	0.0001536	0.00003577	0.0001386	0.0001957	0.00001179	0.000005039	0.00006239	0	0	0.000369	0
HUN	0.009124	0.00187	0.001833	0.001501	0	0.000957	0	0.01121	0.008197	0.002288	0	0.005446	0	0.009314	0.0386	0.01156	0.0151	0.01951	0.01074	0.004259	0.005532	0.009032	0.002522	0.0005013	0.0002536	0.00003491	0.000002713	0.001907	0.002558	0.003093	0.0009878	0.006177	0.0006582	0.0006963	0.0000185	0.00002195	0.00003312	0.0006147	0.0006523	0.0005522	0.0007076	0.0002642	0.00006404	0.0002108	0.00005561	0.0001648	0.0002121	0.0001706	0.0005625	0.0003908	0.000029	0.0001865	0.000205	0.00001495	0.000003393	0.00005999	0	0	0.0007049	0
POL	0.01994	0.008977	0.01172	0.004116	0	0.004456	0	0.02534	0.01547	0.01264	0	0.0194	0	0.02555	0.04095	0.0968	0.02143	0.06167	0.0265	0.01303	0.008381	0.02159	0.006691	0.0009718	0.0005453	0.000101	0.00001985	0.007938	0.01002	0.01219	0.004282	0.02087	0.002462	0.002708	0.00005201	0.00005886	0.00008593	0.002291	0.002235	0.002371	0.002104	0.0006381	0.0001824	0.0004817	0.0001505	0.0005139	0.0007351	0.0004238	0.002361	0.001444	0.00007017	0.000541	0.0005523	0.00004057	0.00001424	0.0001374	0	0	0.002157	0
RCEU	0.01686	0.004624	0.004042	0.003823	0	0.002657	0	0.04798	0.02968	0.004841	0	0.01773	0	0.02193	0.02538	0.009287	0.03114	0.01485	0.016	0.01599	0.02734	0.04219	0.009433	0.003449	0.001511	0.0001884	0.00004813	0.004313	0.006446	0.006128	0.00237	0.009796	0.001988	0.002122	0.00009519	0.0001024	0.0001504	0.001843	0.002056	0.002057	0.002529	0.001113	0.0002748	0.0008299	0.0002278	0.0006911	0.0008372	0.0006752	0.001684	0.001166	0.0001679	0.0008255	0.001075	0.000073	0.0000348	0.0003338	0	0	0.002471	0
RCZ	0.02988	0.007016	0.007512	0.002693	0	0.002445	0	0.01413	0.01564	0.01521	0	0.008117	0	0.01253	0.03899	0.03027	0.01689	0.03998	0.01299	0.0059	0.007083	0.01135	0.003284	0.0006823	0.0003487	0.00004597	0.000008754	0.003016	0.003839	0.004245	0.001568	0.008543	0.0009472	0.00103	0.00002529	0.00002908	0.00003886	0.0008935	0.0009314	0.000812	0.0009496	0.0003231	0.00008199	0.0002668	0.00007101	0.0002214	0.0002931	0.000216	0.0008745	0.0005807	0.00003884	0.0002629	0.0002949	0.00002177	0.000006707	0.00008153	0	0	0.001064	0
ROM	0.004491	0.002058	0.002371	0.001688	0	0.001361	0	0.02678	0.004174	0.002335	0	0.01659	0	0.05247	0.01784	0.0114	0.009342	0.01445	0.04858	0.01297	0.007217	0.03622	0.005846	0.0009679	0.0005821	0.00006667	0.00001998	0.002955	0.004268	0.004508	0.001515	0.01487	0.001113	0.001178	0.00003411	0.00003557	0.00005806	0.001046	0.001119	0.0009385	0.001374	0.0005399	0.0001123	0.0004331	0.0001053	0.0003018	0.0003763	0.0003521	0.0009324	0.0006244	0.00005642	0.0003254	0.0003669	0.00002689	0.00001124	0.0001027	0	0	0.001094	0
MEME	0.0005482	0.0006262	0.0006862	0.00097	0	0.0008993	0	0.0007981	0.0007563	0.0004946	0	0.005786	0	0.0007872	0.0004797	0.0005005	0.0007163	0.0004651	0.0006929	0.06183	0.0009801	0.004789	0.04288	0.001336	0.001462	0.0001845	0.00006939	0.001012	0.002935	0.00117	0.0005875	0.0006624	0.0006487	0.0007307	0.00009101	0.00009017	0.0001504	0.0005729	0.0009073	0.001445	0.003125	0.001775	0.0001828	0.001885	0.0003337	0.0005676	0.0005998	0.001281	0.0005911	0.0003519	0.0001615	0.0004019	0.0005217	0.00005796	0.00003398	0.0002202	0	0	0.001037	0
NOA	0.007258	0.007863	0.004065	0.03791	0	0.008976	0	0.01615	0.03748	0.00536	0	0.009828	0	0.00888	0.006636	0.004481	0.01223	0.004954	0.007511	0.01736	0.1136	0.02432	0.01422	0.01241	0.003188	0.0004953	0.0002323	0.003617	0.007078	0.003298	0.00205	0.003756	0.002065	0.002327	0.0002409	0.0002677	0.0003755	0.001924	0.002507	0.004208	0.003998	0.002148	0.0008382	0.001306	0.000465	0.001474	0.001678	0.0009086	0.001964	0.001412	0.000505	0.003666	0.00656	0.000175	0.0001357	0.00159	0	0	0.006098	0
EGY	0.0004803	0.000465	0.000562	0.0008178	0	0.0005524	0	0.0004143	0.0005184	0.0004029	0	0.001251	0	0.0003406	0.0003849	0.0004016	0.0006126	0.0003748	0.0003285	0.005089	0.001316	0.3917	0.01229	0.006489	0.005942	0.0003503	0.0001525	0.0006919	0.0015	0.0003892	0.0004685	0.0001475	0.0004564	0.0005764	0.0001635	0.0001662	0.0002397	0.0004212	0.0008442	0.002292	0.001356	0.001134	0.0002319	0.001502	0.0003022	0.000707	0.0008039	0.001031	0.0005602	0.0002336	0.0004211	0.0006581	0.001102	0.0001076	0.00008814	0.0005788	0	0	0.001462	0
GOLF	0.008335	0.008673	0.009712	0.01395	0	0.009737	0	0.009869	0.01171	0.007078	0	0.03351	0	0.008622	0.007071	0.00731	0.01045	0.006867	0.007958	0.03733	0.01766	0.01937	0.2293	0.03299	0.03334	0.006207	0.002422	0.01226	0.03657	0.01357	0.007149	0.006529	0.00999	0.0116	0.003205	0.003174	0.004595	0.008395	0.01446	0.02104	0.07007	0.05632	0.005335	0.04958	0.009434	0.0128	0.0164	0.03559	0.008257	0.006206	0.005822	0.01093	0.01617	0.002287	0.001179	0.008288	0	0	0.02549	0
WAF	0.001868	0.002242	0.002018	0.003705	0	0.002481	0	0.00214	0.002603	0.001723	0	0.002871	0	0.001845	0.001638	0.001563	0.00221	0.001546	0.001691	0.005372	0.009759	0.004369	0.008571	0.03621	0.009694	0.006745	0.004646	0.001815	0.003681	0.001498	0.001481	0.001317	0.001574	0.001902	0.00339	0.003733	0.004941	0.001314	0.002042	0.00777	0.003371	0.002907	0.003758	0.003006	0.001948	0.003958	0.005039	0.001901	0.001764	0.002252	0.01046	0.009938	0.0183	0.002522	0.003294	0.01408	0	0	0.02639	0
EAF	0.003104	0.003338	0.003468	0.005259	0	0.003818	0	0.003228	0.004343	0.002695	0	0.004049	0	0.002812	0.002643	0.00261	0.003706	0.00252	0.002627	0.00671	0.008072	0.005535	0.0151	0.07028	0.07832	0.06505	0.02737	0.002803	0.004994	0.002242	0.002198	0.001985	0.002975	0.003501	0.01476	0.01571	0.01782	0.002478	0.003599	0.01003	0.007924	0.01263	0.0113	0.01045	0.006508	0.007492	0.009355	0.01043	0.002933	0.003036	0.04497	0.01123	0.01902	0.01138	0.01238	0.02602	0	0	0.0303	0
SAF	0.0003167	0.0006439	0.0004097	0.0003354	0	0.0007138	0	0.0004171	0.0003045	0.0005142	0	0.0006711	0	0.0004014	0.0003133	0.0002822	0.0002285	0.000313	0.0003651	0.001102	0.001187	0.0008948	0.001645	0.07213	0.05064	0.1052	0.02147	0.0003486	0.0008015	0.000457	0.0002629	0.0004422	0.0004349	0.000483	0.02245	0.02469	0.02046	0.0003072	0.0004026	0.0001865	0.002348	0.005194	0.004661	0.0027	0.003792	0.002724	0.0005717	0.003624	0.0002982	0.001449	0.02086	0.007623	0.01188	0.01804	0.004078	0.01955	0	0	0.03144	0
RSA	0.0000338	0.0001031	0.000013	0.00009895	0	0.0002316	0	0.00002263	0.00008979	0.00001618	0	0.00001293	0	7.266E-07	0.0000422	0.00001379	0.00003278	0.00003135	0.000008904	0.00003931	0.00009957	0.00001888	0.0001058	0.000617	0.00348	0.01205	0.1122	0.00001078	0.00002977	0.000008002	0.00001308	0.000001598	0.00004484	0.00005021	0.008176	0.01179	0.004977	0.00003104	0.00005534	0.00007882	0.0001708	0.0004557	0.001145	0.0004742	0.0005378	0.0003566	0.0001175	0.0004294	0.00002327	0.0000329	0.00216	0.0001258	0.0001889	0.007281	0.002856	0.0007398	0	0	0.00251	0
KAZ	0.002497	0.002731	0.003454	0.003453	0	0.002803	0	0.003331	0.003092	0.002615	0	0.005377	0	0.004056	0.002629	0.00301	0.002843	0.002689	0.003905	0.004569	0.003529	0.004802	0.005813	0.0005226	0.0003446	0.000158	0.0000356	0.007424	0.02058	0.01024	0.007778	0.006626	0.003685	0.00438	0.00008108	0.00009088	0.0001365	0.003764	0.003645	0.005117	0.004528	0.001283	0.0003709	0.0006526	0.00029	0.001118	0.001345	0.0007763	0.003186	0.002299	0.00009696	0.0008887	0.000798	0.00006768	0.00002456	0.0001666	0	0	0.002139	0
RIS	0.001369	0.00141	0.00181	0.002103	0	0.001302	0	0.001691	0.00176	0.001392	0	0.00343	0	0.001743	0.001231	0.001357	0.001606	0.001247	0.001536	0.003345	0.002387	0.002826	0.007129	0.0006438	0.000582	0.0002166	0.00005349	0.005091	0.04111	0.002951	0.00174	0.001705	0.001963	0.002467	0.0001216	0.0001255	0.0001909	0.001767	0.002833	0.003157	0.009187	0.003542	0.0003802	0.001416	0.0003777	0.00107	0.001122	0.00159	0.001657	0.001462	0.0001369	0.000829	0.0007284	0.00009535	0.00003117	0.0002117	0	0	0.001741	0
RUS	0.01431	0.01005	0.01438	0.01223	0	0.01076	0	0.04549	0.01411	0.01203	0	0.09438	0	0.06527	0.02247	0.0289	0.01916	0.02303	0.05923	0.06044	0.01636	0.06723	0.036	0.00255	0.001703	0.0004773	0.0001172	0.0426	0.06414	0.1172	0.02227	0.1168	0.01241	0.01417	0.0002516	0.0002753	0.0004238	0.01266	0.01214	0.01329	0.01389	0.004105	0.0009483	0.00223	0.0007638	0.002528	0.003854	0.002428	0.009885	0.006719	0.0003118	0.002481	0.00226	0.0001993	0.00007043	0.0005521	0	0	0.01133	0
RUE	0.0169	0.01893	0.02335	0.02377	0	0.02157	0	0.0182	0.02163	0.01777	0	0.02137	0	0.01801	0.0158	0.01676	0.01772	0.0161	0.01785	0.02156	0.02309	0.02465	0.02083	0.002815	0.001631	0.0007714	0.000196	0.02567	0.03364	0.0266	0.008686	0.02226	0.02997	0.03471	0.0004235	0.0004794	0.0007234	0.02435	0.01382	0.03669	0.009772	0.003645	0.001901	0.002391	0.00148	0.008132	0.007979	0.002868	0.0185	0.01476	0.0004943	0.006221	0.006241	0.0003597	0.0001503	0.001004	0	0	0.01322	0
UKR	0.009484	0.003463	0.004997	0.002972	0	0.002399	0	0.03234	0.007006	0.00595	0	0.03106	0	0.05436	0.02021	0.02074	0.01152	0.01979	0.05249	0.02194	0.007457	0.03403	0.01023	0.001273	0.000774	0.0001304	0.00004019	0.008715	0.01302	0.02067	0.004368	0.07052	0.002936	0.003281	0.00007009	0.00007853	0.0001173	0.002991	0.003037	0.002647	0.003366	0.001054	0.0002463	0.0007025	0.0002104	0.0006803	0.0008882	0.0006368	0.002394	0.001609	0.0001004	0.0006543	0.0006519	0.00005354	0.00002435	0.0001769	0	0	0.002954	0
COR	0.003308	0.003723	0.004708	0.005096	0	0.003979	0	0.002842	0.003765	0.003412	0	0.002871	0	0.002713	0.002882	0.00324	0.00348	0.003029	0.002751	0.003723	0.004441	0.003711	0.00389	0.0005456	0.000343	0.0001705	0.00004681	0.003518	0.003955	0.002924	0.02097	0.002641	0.6903	0.09531	0.0001047	0.0001142	0.0001434	0.3728	0.0298	0.03188	0.001911	0.001169	0.001831	0.001196	0.0009985	0.009399	0.00385	0.002848	0.005863	0.003677	0.0001145	0.001716	0.001886	0.0001107	0.00004894	0.0002487	0	0	0.0156	0
