COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0.007949	0.002147	0.000262	-0.000009	0.000021	0.000192	0.00008	-0.000371	0.001135	0.005396	0.000503	-0.000121	0.000003	-0.001542	0.000687	0.000849	0.001166	0.013036	0.000877	-0.000229	-0.000131	-0.000328	-0.000057	-0.000031	-0.00001	0	0	-0.000014	-0.000016	-0.000018	-0.000004	0.000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466	0
CHE	0.001086	0.01734	-0.000083	0.000106	0.00003	0.000515	-0.000054	-0.000202	0.002795	0.000297	-0.000286	-0.000015	0.000008	-0.001528	0.000082	0.000107	0.000401	-0.000695	0.000629	-0.000042	-0.000026	-0.00006	-0.000021	-0.000018	-0.000004	0	0	-0.000008	-0.000009	-0.000013	-0.000003	0.000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238	0
BLX	0.001052	0.001111	0.026607	0.000191	0.000134	0.003929	0.001626	-0.000336	0.000914	0.004594	0.000059	-0.00019	0.000179	-0.000006	0.000431	0.000445	0.000296	-0.000292	0.000185	-0.000317	0.000049	-0.000419	-0.000098	-0.000041	-0.000016	0	0	-0.000055	-0.000038	-0.000029	-0.000025	0.000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001663	0
ESP	0.000791	0.000733	-0.000071	0.061675	0.000054	0.001857	0.000054	0.00001	0.001979	-0.000441	-0.000218	0.000317	0.000044	-0.000808	0.000557	0.000414	-0.001076	-0.00022	0.001121	0.000161	0.002736	0.000297	0.000038	0.000202	0.000026	0	0	-0.000004	0.000008	0.000021	-0.000002	0.000192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0
FIN	0.000075	-0.000025	-0.000209	0.000136	0.004509	0	-0.000084	-0.000163	-0.000017	0.000141	0.000049	-0.000071	0.000015	-0.003641	-0.000112	0.000133	-0.001433	0.000397	-0.000284	-0.000022	-0.000019	-0.000028	-0.000009	-0.00001	-0.000001	0	0	0.000003	-0.000004	0.000036	0.000011	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000031	0
FRA	0.002198	0.005802	0.010846	0.00319	0.00015	0.033211	0.002359	-0.000505	0.001806	0.006442	0.000823	-0.000452	0.000324	-0.000044	0.001132	0.001392	0.000641	0.002197	0.000522	-0.001021	0.000257	-0.001308	-0.00031	-0.000104	-0.000047	0	0	-0.00011	-0.000091	-0.000068	-0.000048	0.000184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001631	0
GBR	0.00102	0.001609	0.005203	0.001612	0.000594	0.004673	0.031395	-0.000644	0.000588	0.003178	0.001856	-0.0004	0.001324	-0.001957	0.000499	0.001218	0.000581	0.001482	0.000823	-0.00075	0.000301	-0.000984	-0.000231	-0.000097	-0.000038	0	0	-0.000016	-0.000087	0.000014	0.000036	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402	0
GRC	0.00024	0.000031	-0.000048	-0.000007	0.000031	0.000005	0.000004	0.023942	0.000199	-0.000064	0.000026	0.000051	0.000012	0.014792	0.000007	-0.000039	0.003716	-0.000058	0.002146	-0.000984	-0.000059	-0.001598	0.000051	0.000073	0.000026	0	0	0.000011	0.000023	0.000025	0.000004	0.000527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246	0
ITA	0.008651	0.016357	0.000608	0.000732	0.000056	0.002681	0.000051	-0.000731	0.071655	0.002292	0.000091	-0.000256	0.000037	-0.000649	0.003009	0.000998	0.00084	0.002206	0.002076	-0.000989	-0.001245	-0.001555	-0.00019	-0.000125	-0.000036	0	0	-0.000026	-0.000022	-0.000014	-0.000011	0.000431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000896	0
RFA	0.022026	0.039665	0.056465	0.001076	0.00174	0.020242	0.009127	0.000418	0.007395	0.110433	0.010602	0.000016	0.001644	0.000906	0.011257	0.019602	0.00563	0.042529	0.004558	-0.000784	0.000311	-0.001039	-0.000244	-0.000202	-0.000048	0	0	-0.000076	-0.000074	0.000116	-0.000029	0.002769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009951	0
