COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
CHE	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
BLX	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
ESP	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
FIN	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
FRA	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
GBR	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
GRC	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
ITA	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
RFA	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
SWE	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
TUR	1.474	1.83	0	1.856	0	1.834	0	1.618	1.758	1.807	0	1.558	0	1.344	1.46	0	1.357	1.457	1.271	1.816	1.724	2.162	1.805	0	0.5608	1.005	0.09932	1.148	1.524	1.364	0.4289	1.08	2.008	1.496	0.01975	0	0	1.54	1.08	1.333	0.5412	0.1626	0	0.09541	0	0	0.4758	0.09118	0.7591	0.6843	0.02941	0.3197	0.1158	0.003147	0.003396	0.05295	0	0	0.8676	0
