COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0	0.04307	0	0.001578	0	0.006825	0	0.025	0.08411	0	0	0.009685	0	0.01896	0.04844	0	0.06126	0.01886	0.02229	0	0.01423	0.01477	0.003933	0.0002529	0.0001318	0.000000894	0.00000103	0.003286	0.005365	0.00566	0.0009507	0.0097	0.001776	0.001606	5.917E-07	0	0.000001391	0.001492	0.0004418	0.0002402	0.0006084	0.0001382	-0.00000041	0.00000576	7.379E-07	0.00001638	0.000006452	0.0001024	0.0003824	0.0003608	0.000005666	0.00007314	0.0001153	0.000000854	-0.000000446	0.00004156	0	0	0.0014	0
CHE	0	0.1253	0	0.001258	0	0.01285	0	0.004488	0.05313	0	0	0.002078	0	0.002751	0.005619	0	0.006423	0.004173	0.003408	0	0.003828	0.001373	0.001478	0.00007234	0.00003972	-0.000000192	-0.0000001	0.001464	0.00228	0.002224	0.0004409	0.00136	0.0008494	0.0007798	-3.466E-07	0	-0.000001172	0.000717	0.0001957	0.0001448	0.0002684	0.00006164	-0.000001608	0.00000211	-1.295E-07	0.000005403	0.000002242	0.00004018	0.0001897	0.0001768	0.000002683	0.00003797	0.00005502	-0.000001046	-0.000001199	0.00001417	0	0	0.0005002	0
BLX	0	0.01868	0	0.004372	0	0.006236	0	0.01205	0.01755	0	0	0.006198	0	0.008358	0.01346	0	0.01588	0.01132	0.009893	0	0.009655	0.008762	0.002898	0.0003035	0.00008974	0.000001463	0.000001225	0.006833	0.007608	0.007445	0.0009683	0.008338	0.002493	0.001931	5.604E-07	0	0.000000474	0.00217	0.0004232	-0.0004493	0.0005629	0.00009444	-0.000008857	-0.000004285	-0.000005432	-0.00003245	-0.00003063	0.0000632	0.0008084	0.0004897	0.000009428	0.00006142	0.0001186	0.000000421	-0.000002228	0.00005964	0	0	0.0007601	0
ESP	0	0.08644	0	1.092	0	0.1983	0	0.04761	0.09221	0	0	0.02162	0	0.02126	0.0323	0	0.04217	0.03026	0.02269	0	0.1457	0.03611	0.01574	0.004867	0.0009435	-0.000015	-0.00000807	0.009391	0.02238	0.01375	0.005254	0.01141	0.009593	0.00971	0.000001743	0	-0.00002074	0.00746	0.00225	0.008064	0.003737	0.00109	-0.00001301	0.00007542	0.00002397	0.0005063	0.0003209	0.0006914	0.001484	0.001819	0.0001943	0.001769	0.003755	-0.00000471	-0.00001078	0.001011	0	0	0.0106	0
FIN	0	0.00294	0	0.002337	0	0.004665	0	0.0123	0.003771	0	0	0.01353	0	0.01672	0.01684	0	0.01159	0.02849	0.01822	0	0.002506	0.006568	0.002204	-0.00002808	-0.000006864	-0.00001201	-0.000004988	0.05145	0.03227	0.03401	0.003889	0.03168	0.005443	0.00417	-0.000002158	0	-0.00001092	0.005589	0.001168	-0.001354	0.0009292	0.00004666	-0.00001322	-0.00001324	-0.00001197	-0.00007939	-0.00006891	-0.000003827	0.003512	0.001643	-0.00001571	-0.00008531	-0.0001475	-0.000005126	-0.000008402	-0.00001936	0	0	0.0006706	0
FRA	0	0.245	0	0.1042	0	0.6341	0	0.05436	0.1934	0	0	0.02501	0	0.03296	0.05513	0	0.06133	0.04789	0.03709	0	0.05501	0.02903	0.01198	0.001292	0.0004139	-0.00000833	-0.000005371	0.01441	0.0225	0.01754	0.004723	0.02293	0.008412	0.008341	-0.000000372	0	-0.00001036	0.007075	0.002038	0.00198	0.002537	0.000573	-0.00001755	0.00001469	-0.000000974	0.00008899	0.00003857	0.0003309	0.002012	0.001842	0.00002196	0.0005438	0.0008857	-0.000005097	-0.00000919	0.0002465	0	0	0.02016	0
GBR	0	0.05096	0	0.04816	0	0.07677	0	0.0244	0.04372	0	0	0.01602	0	0.02017	0.03582	0	0.03176	0.03769	0.02347	0	0.02326	0.01292	0.00479	0.0003903	0.00009605	-0.0000197	-0.000008694	0.02134	0.01997	0.02136	0.003003	0.02392	0.006057	0.004893	-0.000003696	0	-0.00003036	0.00532	0.0009781	-0.001865	0.001018	0.0001356	-0.00003943	-0.00002888	-0.00002472	-0.0001372	-0.0001275	0.00002969	0.002394	0.001176	-0.00001666	-0.00007969	-0.0001307	-0.00001075	-0.00001176	0.00001836	0	0	0.003782	0
GRC	0	0.005893	0	0.0006846	0	0.001363	0	0.379	0.005525	0	0	0.03613	0	0.01375	0.001427	0	0.01145	0.001393	0.005824	0	0.03645	0.1688	0.01206	0.001547	0.001052	-0.00000066	-0.000000546	0.001292	0.002854	0.003421	0.001017	0.004066	0.001837	0.002088	0.000001733	0	0.00000018	0.001325	0.0004687	0.002182	0.0009263	0.0003495	-0.000000899	0.00003977	0.0000152	0.000243	0.0001547	0.000227	0.0002286	0.000363	0.00003821	0.0002197	0.0004447	-0.000000465	-0.000002623	0.00007429	0	0	0.001229	0
ITA	0	0.4488	0	0.008885	0	0.04771	0	0.173	0.384	0	0	0.04019	0	0.05091	0.05242	0	0.1662	0.04474	0.04669	0	0.1153	0.07486	0.01804	0.003163	0.001143	-0.00000798	-0.000004906	0.01059	0.01955	0.01403	0.004751	0.01894	0.00976	0.009608	0.000001372	0	-0.00001548	0.007753	0.002168	0.005797	0.003687	0.001064	-0.000005029	0.0001055	0.00004297	0.0006366	0.0004112	0.0006315	0.001591	0.001858	0.00008124	0.0007435	0.001545	-0.00000395	-0.000009487	0.0002849	0	0	0.01343	0
RFA	0	0.1272	0	0.01055	0	0.04305	0	0.06648	0.1341	0	0	0.03434	0	0.05463	0.1048	0	0.1	0.08737	0.0643	0	0.04078	0.04269	0.01166	0.00116	0.0004499	2.409E-07	-0.000003791	0.02334	0.02953	0.02777	0.004123	0.04402	0.008377	0.006875	9.857E-07	0	0.000003369	0.007471	0.001768	-0.0006561	0.002223	0.0004013	-0.00001979	-0.000001175	-0.00001165	-0.00006721	-0.0000711	0.0002946	0.002692	0.001885	0.00002831	0.0003449	0.0006624	-0.000001979	-0.000008753	0.0002503	0	0	0.003435	0
