COUNTRY,AUT,CHE,BLX,ESP,FIN,FRA,GBR,GRC,ITA,RFA,SWE,TUR,NOR,BGR,HUN,POL,RCEU,RCZ,ROM,MEME,NOA,EGY,GOLF,WAF,EAF,SAF,RSA,KAZ,RIS,RUS,RUE,UKR,COR,JPN,AUS,NZL,PAC,MON,CHN,TWN,RSAS,NDE,IDN,THA,MYS,PHL,VNM,RSEA,CAN,USA,BRA,MEX,RCAM,CHL,ARG,RSAM,Ship,Air,Ocean,EUR
AUT,-2.37E-03,-4.10E-04,0.00E+00,-4.25E-04,0.00E+00,-1.81E-04,0.00E+00,-1.38E-03,-4.97E-03,-2.69E-04,0.00E+00,-6.66E-04,0.00E+00,-8.20E-04,-1.30E-03,0.00E+00,-2.07E-03,-1.11E-03,-5.84E-04,-5.62E-04,-2.24E-03,-1.27E-03,-4.38E-04,0.00E+00,-1.25E-05,-1.32E-05,-7.96E-06,-1.93E-04,-2.64E-04,-2.57E-04,-4.78E-05,-4.12E-04,-3.02E-05,-6.42E-05,-4.10E-06,-1.86E-06,0.00E+00,-4.94E-05,-3.58E-05,-2.11E-05,-8.97E-05,-4.83E-05,0.00E+00,-2.27E-05,0.00E+00,0.00E+00,-4.93E-06,-1.62E-05,-1.87E-05,-1.75E-05,-8.84E-06,-1.02E-05,-3.33E-05,-2.69E-06,-2.68E-06,-5.58E-06,0.00E+00,0.00E+00,-2.85E-04,0.00E+00
CHE,-1.42E-04,-3.93E-04,0.00E+00,-1.29E-04,0.00E+00,-2.47E-04,0.00E+00,-1.06E-04,-5.77E-04,-2.20E-04,0.00E+00,-4.73E-05,0.00E+00,-5.35E-05,-9.14E-05,0.00E+00,-1.43E-04,-8.69E-05,-5.06E-05,-3.89E-05,-3.17E-04,-5.80E-05,-5.38E-05,0.00E+00,1.60E-06,-3.08E-06,-6.82E-06,-2.10E-05,-2.95E-05,-2.81E-05,-1.65E-05,-4.20E-05,-4.06E-06,-2.75E-05,-8.91E-07,2.13E-06,0.00E+00,-1.22E-05,-6.09E-06,-9.83E-06,-1.48E-05,-7.75E-06,0.00E+00,-2.86E-06,0.00E+00,0.00E+00,-1.67E-06,-3.20E-06,-5.25E-06,-7.43E-06,-1.23E-06,-1.00E-06,-8.88E-06,7.91E-07,-1.88E-07,-1.80E-06,0.00E+00,0.00E+00,-3.03E-05,0.00E+00
BLX,-6.88E-04,-5.55E-04,0.00E+00,-8.58E-04,0.00E+00,-1.05E-03,0.00E+00,-6.71E-04,-2.08E-03,-6.27E-04,0.00E+00,-4.77E-04,0.00E+00,-4.02E-04,-4.44E-04,0.00E+00,-7.53E-04,-3.09E-04,-2.96E-04,-4.11E-04,-1.28E-03,-8.61E-04,-3.24E-04,0.00E+00,-5.66E-06,-6.79E-06,-5.48E-06,-1.51E-04,-1.98E-04,-3.06E-04,-4.38E-05,-4.07E-04,-9.80E-06,-3.31E-05,-2.81E-06,-1.08E-06,0.00E+00,-1.29E-05,-2.45E-05,-1.49E-05,-5.90E-05,-2.46E-05,0.00E+00,-1.43E-05,0.00E+00,0.00E+00,-3.48E-06,-9.93E-06,-1.34E-05,-1.70E-05,-6.54E-06,-4.82E-06,-2.08E-05,5.86E-07,-1.62E-06,-5.11E-06,0.00E+00,0.00E+00,-1.54E-04,0.00E+00
ESP,-5.64E-03,-8.12E-03,0.00E+00,-5.53E-02,0.00E+00,-1.32E-02,0.00E+00,-7.43E-03,-1.78E-02,-5.66E-03,0.00E+00,-4.91E-03,0.00E+00,-4.22E-03,-4.66E-03,0.00E+00,-6.85E-03,-3.98E-03,-3.74E-03,-5.25E-03,-4.52E-02,-7.13E-03,-4.85E-03,0.00E+00,-1.78E-04,-8.86E-05,-1.49E-05,-2.18E-03,-3.63E-03,-2.28E-03,-5.15E-04,-2.45E-03,-3.17E-04,-1.12E-03,-1.97E-05,-3.09E-05,0.00E+00,-5.60E-04,-4.71E-04,-1.03E-03,-1.63E-03,-1.06E-03,0.00E+00,-2.92E-04,0.00E+00,0.00E+00,-2.51E-04,-2.55E-04,-2.03E-04,-2.04E-04,-1.74E-05,-3.35E-04,-9.45E-04,-1.39E-05,-1.68E-06,-2.82E-05,0.00E+00,0.00E+00,-2.03E-03,0.00E+00
FIN,-9.62E-05,-3.30E-05,0.00E+00,-5.77E-06,0.00E+00,1.03E-05,0.00E+00,-2.35E-04,2.08E-04,-4.01E-05,0.00E+00,-2.88E-04,0.00E+00,-3.11E-04,-2.11E-04,0.00E+00,-2.48E-04,-2.29E-04,-3.45E-04,-1.24E-04,-4.02E-05,-2.65E-04,-1.28E-04,0.00E+00,-9.95E-07,-2.52E-06,-4.96E-06,-2.21E-04,-2.07E-04,-5.04E-04,-3.71E-05,-4.58E-04,-1.86E-05,-4.46E-05,-1.21E-06,2.21E-06,0.00E+00,-3.20E-05,-1.75E-05,-5.38E-06,-2.48E-05,-5.70E-06,0.00E+00,-3.56E-06,0.00E+00,0.00E+00,-8.29E-07,-2.90E-06,-1.65E-05,-8.21E-06,1.95E-06,1.78E-07,-2.23E-06,1.45E-06,1.53E-08,8.69E-07,0.00E+00,0.00E+00,-4.42E-05,0.00E+00
FRA,-2.81E-03,-5.04E-03,0.00E+00,-8.78E-03,0.00E+00,-8.39E-03,0.00E+00,-2.62E-03,-1.19E-02,-3.87E-03,0.00E+00,-1.67E-03,0.00E+00,-1.60E-03,-1.91E-03,0.00E+00,-3.03E-03,-1.76E-03,-1.37E-03,-1.44E-03,-1.14E-02,-2.31E-03,-1.31E-03,0.00E+00,-3.52E-05,-2.48E-05,-7.42E-06,-6.53E-04,-9.41E-04,-9.67E-04,-1.82E-04,-1.26E-03,-1.02E-04,-2.33E-04,-5.85E-06,-5.26E-06,0.00E+00,-1.45E-04,-1.20E-04,-1.43E-04,-3.16E-04,-1.47E-04,0.00E+00,-7.03E-05,0.00E+00,0.00E+00,-2.50E-05,-5.06E-05,-6.05E-05,-6.93E-05,-2.40E-06,-4.57E-05,-1.20E-04,-3.81E-06,2.15E-07,-5.25E-06,0.00E+00,0.00E+00,-1.05E-03,0.00E+00
GBR,-4.09E-03,-3.82E-03,0.00E+00,-5.47E-03,0.00E+00,-7.00E-03,0.00E+00,-3.61E-03,-8.33E-03,-5.03E-03,0.00E+00,-2.29E-03,0.00E+00,-2.64E-03,-3.50E-03,0.00E+00,-3.63E-03,-3.40E-03,-2.73E-03,-1.69E-03,-7.54E-03,-3.22E-03,-1.27E-03,0.00E+00,-1.90E-05,-1.11E-05,-5.24E-06,-1.10E-03,-1.10E-03,-1.89E-03,-3.02E-04,-2.96E-03,-1.35E-04,-2.78E-04,-3.33E-06,-2.33E-06,0.00E+00,-1.81E-04,-1.57E-04,-1.38E-04,-2.66E-04,-1.09E-04,0.00E+00,-4.98E-05,0.00E+00,0.00E+00,-3.25E-05,-3.74E-05,-1.36E-04,-1.08E-04,-6.43E-06,-3.36E-05,-8.17E-05,1.41E-06,-8.20E-07,-5.68E-06,0.00E+00,0.00E+00,-8.54E-04,0.00E+00
GRC,-2.77E-04,-3.07E-04,0.00E+00,-1.94E-04,0.00E+00,-6.79E-05,0.00E+00,-8.23E-03,-1.90E-04,-1.27E-04,0.00E+00,-4.50E-03,0.00E+00,-1.20E-03,-1.54E-04,0.00E+00,-7.80E-04,-1.47E-04,-4.92E-04,-7.04E-03,-3.15E-03,-1.16E-02,-3.90E-03,0.00E+00,-1.44E-04,-7.32E-05,-1.40E-05,-4.52E-04,-8.65E-04,-5.48E-04,-1.01E-04,-5.37E-04,-5.54E-05,-2.25E-04,-1.56E-05,-2.17E-05,0.00E+00,-1.15E-04,-1.12E-04,-1.92E-04,-7.02E-04,-6.64E-04,0.00E+00,-2.24E-04,0.00E+00,0.00E+00,-7.30E-05,-1.71E-04,-3.74E-05,-4.64E-05,-1.82E-05,-8.97E-05,-2.68E-04,-1.07E-05,-2.21E-06,-1.51E-05,0.00E+00,0.00E+00,-2.97E-04,0.00E+00
ITA,-5.46E-03,-3.57E-03,0.00E+00,-3.00E-03,0.00E+00,-2.44E-03,0.00E+00,-6.78E-03,-2.67E-02,-1.57E-03,0.00E+00,-2.70E-03,0.00E+00,-2.79E-03,-3.28E-03,0.00E+00,-7.13E-03,-2.76E-03,-2.21E-03,-2.58E-03,-1.86E-02,-6.29E-03,-2.29E-03,0.00E+00,-1.01E-04,-5.51E-05,-1.27E-05,-8.90E-04,-1.41E-03,-8.94E-04,-2.32E-04,-1.54E-03,-1.45E-04,-3.69E-04,-1.27E-05,-1.73E-05,0.00E+00,-2.36E-04,-1.99E-04,-2.85E-04,-6.79E-04,-4.80E-04,0.00E+00,-1.38E-04,0.00E+00,0.00E+00,-8.44E-05,-1.18E-04,-8.02E-05,-9.20E-05,-1.00E-05,-1.24E-04,-3.58E-04,-9.62E-06,-8.41E-07,-1.04E-05,0.00E+00,0.00E+00,-1.83E-03,0.00E+00
RFA,-3.48E-03,-2.48E-03,0.00E+00,-1.76E-03,0.00E+00,-3.60E-03,0.00E+00,-3.65E-03,-1.07E-02,-2.58E-03,0.00E+00,-2.23E-03,0.00E+00,-2.35E-03,-2.73E-03,0.00E+00,-3.71E-03,-2.39E-03,-2.09E-03,-1.77E-03,-4.98E-03,-3.89E-03,-1.36E-03,0.00E+00,-2.49E-05,-1.56E-05,-5.20E-06,-6.77E-04,-9.03E-04,-1.22E-03,-1.75E-04,-1.84E-03,-1.03E-04,-1.90E-04,-4.35E-06,-4.82E-06,0.00E+00,-1.46E-04,-1.13E-04,-4.41E-05,-2.49E-04,-1.05E-04,0.00E+00,-7.02E-05,0.00E+00,0.00E+00,-1.85E-05,-4.20E-05,-4.49E-05,-6.40E-05,-8.32E-06,-2.59E-05,-6.94E-05,-1.43E-06,-1.36E-06,-7.35E-06,0.00E+00,0.00E+00,-7.09E-04,0.00E+00
