COUNTRY	AUT	CHE	BLX	ESP	FIN	FRA	GBR	GRC	ITA	RFA	SWE	TUR	NOR	BGR	HUN	POL	RCEU	RCZ	ROM	MEME	NOA	EGY	GOLF	WAF	EAF	SAF	RSA	KAZ	RIS	RUS	RUE	UKR	COR	JPN	AUS	NZL	PAC	MON	CHN	TWN	RSAS	NDE	IDN	THA	MYS	PHL	VNM	RSEA	CAN	USA	BRA	MEX	RCAM	CHL	ARG	RSAM	Ship	Air	Ocean	EUR
AUT	0.010255	0.004003	0.000632	0.000352	0.000038	0.000683	0.000142	0.000803	0.00833	0.003106	0.000385	0.000113	0.00004	0.001269	0.005926	0.001845	0.00341	0.008117	0.001052	0.000069	0.000067	0.000062	0.000017	-0.000008	0.000001	0	0	0.000013	-0.000009	0.000065	0.000006	0.000439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000766	0
CHE	0.001875	0.020338	0.00049	0.00014	0.000018	0.001507	0.000056	0.00025	0.004789	0.002106	0.000052	0.00004	0.000005	0.00015	0.000197	0.00023	0.000192	0.000461	0.000018	0	0.000003	0.000001	0.000014	0.000002	0.000001	0	0	0.00001	0.000004	0.000023	0.000004	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436	0
BLX	0.001444	0.002944	0.017111	0.000496	0.00016	0.011586	0.007773	0.000152	0.001023	0.016891	0.004046	0.000058	0.000335	0.000857	0.000787	0.001426	0.00056	0.002965	0.000245	-0.000012	-0.000104	-0.000021	0.000045	-0.000001	0.000001	0	0	0.000018	0.00001	0.000028	0.000013	0.000232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001907	0
ESP	0.00101	0.001532	0.001415	0.042957	0.000053	0.002808	0.000768	0.000509	0.003165	0.001591	0.000239	0.000403	0.000025	0.001062	0.000699	0.000451	0.000033	0.000748	0.001034	0.000038	0.001085	-0.000019	0.000107	-0.000003	0.000011	0	0	0.000022	0.000027	0.000077	0.000041	0.000239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303	0
FIN	0.000289	-0.000028	0.000369	0.000056	0.002872	0.000104	0.000571	-0.000096	-0.000013	0.00151	0.002593	0.000192	0.000739	0.000884	0.000424	0.002798	0.000462	0.000951	0.001385	-0.000039	-0.000015	-0.00002	0.00001	-0.000006	-0.000001	0	0	0.000189	0.000009	0.001605	0.000194	0.003374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277	0
FRA	0.002784	0.014283	0.023682	0.004996	0.000082	0.051206	0.008259	0.00069	0.006345	0.016836	0.002259	0.000215	0.000103	0.001405	0.001221	0.001845	0.001025	0.003986	0.000628	0.000135	0.00017	0.00016	0.000069	-0.000009	0.000006	0	0	0.000023	0.000038	0.000059	0.000007	0.000382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002797	0
GBR	0.001018	0.003714	0.026763	0.001443	0.000144	0.01864	0.02644	0.000386	0.001373	0.012327	0.004929	0.000017	0.000809	0.001032	0.000458	0.001682	0.000333	0.003131	0.000536	0.000019	-0.000303	0.000075	0.000034	-0.000019	-0.000002	0	0	-0.000004	0.000009	0.000002	-0.000044	0.000751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001602	0
GRC	0.000102	0.000002	-0.000224	-0.000034	0.000008	0.000064	-0.000039	0.052557	0.000162	0.000142	0.000036	0.003128	0.000012	0.01007	0.00033	0.000096	0.004245	0.000224	0.002065	0.001147	0.00009	0.001216	0.000139	0.000072	0.000023	0	0	0.000022	0.00004	0.000064	0.000013	0.000417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257	0
ITA	0.010386	0.016408	0.000812	0.001287	0.000073	0.003124	0.000207	0.003863	0.115619	0.004058	0.000178	0.001242	0.000024	0.002418	0.00484	0.001093	0.006541	0.003769	0.002757	0.000551	0.001098	0.000758	0.000171	0.000068	0.000026	0	0	0.000048	0.000111	0.000051	0.000032	0.000999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0
RFA	0.018643	0.029262	0.03612	0.001875	0.000822	0.020193	0.007764	0.001484	0.009135	0.067954	0.019369	0.000541	0.001254	0.002483	0.009725	0.013439	0.005435	0.029043	0.003772	0.000049	0.000026	0.000171	0.000044	-0.000014	0.000003	0	0	0.000043	0.000045	0.0002	0.000003	0.002239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005524	0
SWE	0.000643	0.000277	0.003429	0.000037	0.001007	0.000889	0.001321	0.000202	0.000278	0.005418	0.016302	0.00009	0.001703	0.000441	0.000661	0.002143	0.0012	0.001762	0.000824	0.000021	-0.000009	0.000041	0.000006	-0.000002	0.000001	0	0	0.000042	0.000007	0.000193	0.000038	0.000776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316	0
TUR	0.000352	0.000836	-0.000081	0.000133	0	0.000697	0.000049	0.007152	-0.000314	0.000104	-0.000003	0.071206	0.000046	0.015648	0.000172	0.000121	-0.000157	0.000235	0.009312	0.017479	-0.000015	0.00301	0.002758	0.000047	0.000048	0	0	0.000089	0.00024	0.001781	0.000073	0.002184	0.000266	0.000086	0	0	0	0.000166	0.000212	0.000035	0.000158	0.000101	0.000001	0.000008	0	0.000001	0.000011	0.00001	0	0	0	0	0	0	0	0	0	0	0.001376	0
NOR	0.000156	0.000279	0.00158	-0.000034	0.000388	0.0005	0.00107	-0.000015	0.000238	0.001394	0.003672	0.00006	0.008901	0.000804	0.000345	0.00058	0.000107	0.000747	0.000098	0.000042	-0.000001	0.000055	-0.000012	0	0.000001	0	0	0.000029	-0.000004	0.000132	0.000017	0.000329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131	0
BGR	0.000514	-0.000019	0.00015	0.000014	-0.00001	0.000046	0.000044	0.010302	0.000013	-0.00005	0.000007	0.003778	-0.000012	0.034583	0.00162	0.000215	0.00536	0.00084	0.007626	0.000206	-0.000005	0.000451	0.000037	0.000013	0.000012	0	0	0.000036	0.000029	0.000097	0.000006	0.001921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446	0
HUN	0.003398	0.000063	0.000587	0.000134	0.000062	-0.000026	0.000013	0.001652	0.000933	0.001358	0.000429	0.000087	0.000051	0.001655	0.012267	0.001768	0.006212	0.010394	0.003811	0.000013	0.000016	0.000007	0.000034	-0.000003	0	0	0	0.000023	0.00001	0.000173	0.000012	0.000839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629	0
POL	0.004762	0.001372	0.001455	0.000305	0.001927	0.000955	0.000771	0.001046	0.001508	0.00413	0.006219	0.000603	0.000926	0.003714	0.01041	0.015946	0.005492	0.010294	0.00756	-0.000003	0.000027	0.000037	-0.000005	-0.000025	-0.000004	0	0	0.000128	0.000035	0.001261	0.000083	0.007363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001166	0
RCEU	0.003858	-0.000004	0.000081	0.000111	0.000008	0.000103	0.000055	0.007925	0.004953	0.000076	0.000106	0.000914	0.000025	0.010115	0.012539	0.001068	0.037694	0.003653	0.006624	0.00012	0.000118	0.000115	0.000073	0.000036	0.000014	0	0	0.00003	0.00003	0.000176	0.000019	0.001092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000792	0
RCZ	0.009178	0.002277	0.001919	0.000337	0.000206	0.001381	0.000508	0.001021	0.002187	0.005704	0.001822	0.000258	0.000168	0.002759	0.013112	0.006221	0.005027	0.018552	0.003687	-0.000045	-0.000016	-0.000074	-0.000014	-0.000008	0.000001	0	0	0.000024	-0.000019	0.000224	0.000018	0.001453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001267	0
ROM	0.001449	0.000088	0.000251	-0.000005	0.00014	0.000125	-0.000018	0.002877	0.00053	0.000214	0.000418	0.002842	0.000063	0.02092	0.013561	0.002663	0.010188	0.004193	0.041281	0.000375	-0.000021	0.000533	0.000057	-0.000061	-0.000009	0	0	0.000054	0.000039	0.00048	0.000016	0.008615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001402	0
MEME	0.000174	0.000071	0.000118	-0.000197	0.000007	-0.000209	-0.000217	0.000033	-0.000058	-0.000144	-0.000053	0.002104	0.000011	0.000084	-0.000014	-0.000004	0.000026	0.00005	0.000147	0.013137	0.000013	-0.000624	0.001172	0.000018	0.000023	0	0	0.00004	0.000078	0.000084	0.000028	0.000199	0.000015	-0.000012	0	0	0	0.000025	0.000071	0.000016	0.000124	0.000077	0	0.000005	0	0.000001	0.000007	0.000006	0	0	0	0	0	0	0	0	0	0	0.00019	0
NOA	0.000581	0.000155	0.000625	0.001474	0.000029	-0.000159	-0.000329	0.001181	0.001534	0.000437	0.00001	0.000745	0.000017	0.000707	0.000559	0.000387	0.000489	0.000548	0.000509	0.000571	0.006381	0.000349	0.000289	0.000343	0.000057	0	0.00002	0	0	0	0	0	0.000063	0.000052	0	0	0	0.00006	0.000157	0.000033	0.000106	0.000082	0	0.000009	0	-0.000001	0.000016	0.000004	0	0	0	0	0	0	0	0.000003	0	0	0.000273	0
EGY	0.000227	0.000645	0.000032	0.000123	-0.000002	0.000468	-0.000279	0.000057	0.00007	0.000189	0.000001	0.000353	0.000005	-0.000012	0.000176	0.000155	-0.000121	0.000271	-0.000059	0.000373	0.000028	0.001116	0.000297	0.000312	0.000169	0	0	0.000024	0.000056	0.00005	0.000016	-0.000014	-0.000186	-0.000035	0	0	0	-0.000074	0.000044	0.000009	0.000077	0.000081	0	0.000005	0	0.000001	0.000005	0.000016	0	0	0	0	0	0	0	0	0	0	0.000092	0
GOLF	0.00037	0.000518	-0.004031	0.00008	0.000052	-0.000954	-0.002207	0.000121	0.000243	0.000105	0.000266	0.002994	0.000067	0.000371	0.00044	0.000224	0.000431	0.000352	0.000378	0.005325	0.000053	0.000047	0.03265	0.000173	0.000675	0.000001	0	0.0005	0.00264	0.001689	0.000217	0.000255	0.000285	0.000174	0	0	0	0.000263	0.000607	0.000076	0.003155	0.002371	-0.000001	0.000085	0	0.000007	0.000062	0.000237	0	0	0	0	0	0	0	0	0	0	0.001249	0
WAF	0.000045	-0.00036	0.000254	-0.000029	0.000007	-0.000382	0.000424	0.000076	0.000096	-0.000047	0.000025	0.000126	0.000016	0.000163	0.000059	0.000017	0.00012	0.00003	0.000158	0.000048	-0.000002	-0.000009	0.000038	0.000788	0.000013	-0.000003	-0.000011	0	0	0	0	0	0.000012	0.000018	-0.000005	-0.000002	-0.000002	0.000014	0.000072	0.000006	0.000072	0.000054	-0.000006	-0.000006	-0.000003	-0.000004	-0.000005	-0.000002	0	0	-0.000007	0	0	-0.000005	-0.000003	-0.000012	0	0	0.000042	0
EAF	-0.000188	-0.000335	0.004782	0.000013	0.000008	0.001096	0.002488	0.000059	-0.000206	0.000122	-0.000095	0.000089	-0.000032	0.000133	0.000032	-0.000105	0.000022	-0.000237	0.000112	0.000122	0.000013	-0.000071	0.000066	0.00029	0.001598	0.000123	0.000019	0	0	0	0	0	0.000002	0.000006	-0.000003	-0.000006	-0.000003	0.00001	0.000034	-0.00001	0.000145	0.000169	-0.000012	-0.000028	-0.000003	-0.000005	-0.000018	-0.000031	0	0	-0.000021	0	0	-0.000004	-0.000009	-0.000012	0	0	0.000262	0
SAF	-0.000064	0.000009	0.000206	0.000022	0.000003	0.000026	0.000014	0.000003	-0.000015	-0.000009	-0.000052	0.000006	-0.000007	-0.000053	-0.000045	-0.000024	-0.000118	-0.00006	-0.000084	0.000036	-0.000003	-0.000041	-0.000002	0.000019	0.000016	0.001521	0.00083	0	0	0	0	0	-0.000001	-0.000046	0.000015	0.000011	-0.000001	-0.000003	-0.000008	-0.000001	-0.000004	-0.000008	-0.000009	-0.000006	-0.000003	-0.000003	-0.000004	-0.000004	0	0	-0.000003	0	0	0.000019	0.000002	-0.000006	0	0	0.000013	0
