"scenario","region","crop","year","rev_loss_aot40","rev_loss_mi","unit"
"Reference_gcam5p3_release","Argentina","SugarCrop",2100,0.00461602523577128,0.00712457784186381,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","Wheat",2100,0.0406089812080624,0.0479720671384024,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Corn",2100,0.000211025168494284,0.00520939929183883,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FiberCrop",2100,0.000356136367179915,0.00127193282660383,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FodderGrass",2100,0.000637385398135332,0.015734592538731,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FodderHerb",2100,0.00151157665618181,0.0056029425587706,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","MiscCrop",2100,0.00570821551061418,0.0211585720699353,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","OilCrop",2100,0.00328694023162512,0.109723887709262,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","OtherGrain",2100,0.0023493542407126,0.00859509057683964,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Rice",2100,6.40079847597905e-05,0,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","RootTuber",2100,0.000603711012997423,0.0022086711101407,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","SugarCrop",2100,0.000759201638088282,0.00277753211174937,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Wheat",2100,0.00479032316072028,0.017128074994417,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","Corn",2100,0.0435048654815081,0.202715129989799,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","FiberCrop",2100,0.029556886186951,0.0300265680908997,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","MiscCrop",2100,0.46460351267695,2.92587414123245,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","OilCrop",2100,0.386346712634406,3.29028326615203,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","OtherGrain",2100,0.0019708818116791,0.00398511527728511,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","PalmFruit",2100,0.00209250598360834,0.0178206186232122,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","Rice",2100,0.0423652950382338,0.0319704263590157,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","RootTuber",2100,0.0208242276788083,0.0421065065234843,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","SugarCrop",2100,0.157540468014294,0.318546207161727,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","Wheat",2100,0.0351241082573215,0.0407815191881841,"bil_2010usd"
"Reference_gcam5p3_release","Canada","Corn",2100,0.145971924504139,0.215874277519304,"bil_2010usd"
"Reference_gcam5p3_release","Canada","FiberCrop",2100,0.000548790270427412,0.000322750123839046,"bil_2010usd"
"Reference_gcam5p3_release","Canada","FodderHerb",2100,0.165856291732599,0.145879172000199,"bil_2010usd"
"Reference_gcam5p3_release","Canada","MiscCrop",2100,0.245078272986665,0.215558994868728,"bil_2010usd"
"Reference_gcam5p3_release","Canada","OilCrop",2100,2.35043753739726,3.22316077123577,"bil_2010usd"
"Reference_gcam5p3_release","Canada","OtherGrain",2100,0.0979288188283524,0.0663166819901975,"bil_2010usd"
"Reference_gcam5p3_release","Canada","RootTuber",2100,0.042301518716153,0.0286462800017896,"bil_2010usd"
"Reference_gcam5p3_release","Canada","SugarCrop",2100,0.00133540050892479,0.000904323486584045,"bil_2010usd"
"Reference_gcam5p3_release","Canada","Wheat",2100,0.402973652860927,0.236993626478551,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","Corn",2100,0.00715343797902901,0.037501085816871,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","FiberCrop",2100,0.000190651696489491,0.000248449992613773,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","FodderHerb",2100,1.47128307060064e-06,2.29196611260503e-06,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","MiscCrop",2100,0.135986498445844,0.211839891614094,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","OilCrop",2100,0.00540078033947209,0.0379495630071946,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","OtherGrain",2100,0.000739521206293441,0.00285945689918309,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","PalmFruit",2100,0.0119045943646716,0.0836497923485921,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","Rice",2100,0.00898544796096878,0.0117805842135204,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","RootTuber",2100,0.0132951035524255,0.0514072825157792,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","SugarCrop",2100,0.0244523699656801,0.0945483339824564,"bil_2010usd"
"Reference_gcam5p3_release","Central America and Caribbean","Wheat",2100,2.9515722575233e-05,3.07448145062935e-05,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","Corn",2100,0.0118469218278901,0.023960201415983,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","FiberCrop",2100,0.0992227901784091,0.050874935687441,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","FodderGrass",2100,0.00962759264968159,0.0194716452415802,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","FodderHerb",2100,0.0824078486069618,0.0428267324498069,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","MiscCrop",2100,0.786800433235133,0.408894203830806,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","OilCrop",2100,0.0981559003274961,0.266389562794643,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","OtherGrain",2100,0.0510485664866055,0.0266557985028041,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","Rice",2100,0.00642093434934575,0.00496254418753158,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","RootTuber",2100,0.194807203077839,0.101721593955047,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","SugarCrop",2100,0.00481991385225079,0.00251679256223938,"bil_2010usd"
"Reference_gcam5p3_release","Central Asia","Wheat",2100,0.324632598230774,0.166150679629471,"bil_2010usd"
"Reference_gcam5p3_release","China","Corn",2100,1.19591246859323,1.99002091693133,"bil_2010usd"
"Reference_gcam5p3_release","China","FiberCrop",2100,0.499869562034347,0.181736908601177,"bil_2010usd"
"Reference_gcam5p3_release","China","FodderGrass",2100,0.11054785877396,0.183953723252782,"bil_2010usd"
"Reference_gcam5p3_release","China","MiscCrop",2100,16.1044225424733,10.5182607818,"bil_2010usd"
"Reference_gcam5p3_release","China","OilCrop",2100,3.58701705505279,6.89836861485389,"bil_2010usd"
"Reference_gcam5p3_release","China","OtherGrain",2100,0.149057177186874,0.0935190546770515,"bil_2010usd"
"Reference_gcam5p3_release","China","PalmFruit",2100,0.0279174731729459,0.0536894633581388,"bil_2010usd"
"Reference_gcam5p3_release","China","Rice",2100,0.410486616079646,0,"bil_2010usd"
"Reference_gcam5p3_release","China","RootTuber",2100,1.24533813720098,0.781330007332061,"bil_2010usd"
"Reference_gcam5p3_release","China","SugarCrop",2100,0.696338973560116,0.436885789541606,"bil_2010usd"
"Reference_gcam5p3_release","China","Wheat",2100,1.97673551919023,0.808198607454287,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","Corn",2100,0.0075915671760984,0.0109593975209258,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","FiberCrop",2100,0.000109225298789798,2.34893075055032e-05,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","MiscCrop",2100,0.0379622680971628,0.0414588354026297,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","OilCrop",2100,0.00112355894148684,0.00564718421921591,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","OtherGrain",2100,8.97118710797513e-05,0.000110082151683827,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","PalmFruit",2100,0.0104421063711314,0.0524836714275017,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","Rice",2100,0.0021344702105788,0,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","RootTuber",2100,0.0130292753647568,0.0159877466579475,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","SugarCrop",2100,0.0227048446324685,0.0278602833795233,"bil_2010usd"
"Reference_gcam5p3_release","Colombia","Wheat",2100,0.000141006851163584,9.69348247020936e-05,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","Corn",2100,0.122596374376531,0.208293281635064,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","FiberCrop",2100,0.000309426941318845,0.000155012608074214,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","FodderGrass",2100,0.0514250180092712,0.0873719619667963,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","FodderHerb",2100,1.69861929778721,0.871525431501549,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","MiscCrop",2100,0.508570178830504,0.260936541302381,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","OilCrop",2100,0.33496759772302,0.696100113796931,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","OtherGrain",2100,0.215583768800422,0.12968282562822,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","Rice",2100,0.00097032224592676,0.00063154615867589,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","RootTuber",2100,0.0932792842342029,0.0561114652525995,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","SugarCrop",2100,0.0645848763210976,0.0388505558687156,"bil_2010usd"
"Reference_gcam5p3_release","EU-12","Wheat",2100,0.466787824899371,0.233806046164853,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","Corn",2100,0.433518512724112,0.770251621486528,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","FiberCrop",2100,0.0412383113295181,0.0222665762314363,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","FodderGrass",2100,1.23191272394711,2.18879412366413,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","FodderHerb",2100,8.48921109184992,4.74230964055936,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","MiscCrop",2100,7.87107165418845,4.39699974277083,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","OilCrop",2100,3.12084988887671,4.58718998843365,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","OtherGrain",2100,1.10571742010929,0.695621577907722,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","PalmFruit",2100,8.39357326517164e-06,1.2337317275788e-05,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","Rice",2100,0.0707772416549439,0.0441940010657216,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","RootTuber",2100,0.765893747430326,0.481833972593542,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","SugarCrop",2100,0.705378135625805,0.443762794003129,"bil_2010usd"
"Reference_gcam5p3_release","EU-15","Wheat",2100,2.4298055769357,1.3094289779958,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","Corn",2100,0.0640224988596184,0.132469261456153,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","FiberCrop",2100,0.000767106725390069,0.000412995079126296,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","FodderGrass",2100,0.00219973930115788,0.00455149120716772,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","FodderHerb",2100,0.573713882479394,0.450860839767644,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","MiscCrop",2100,0.167472834418548,0.131610799511943,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","OilCrop",2100,0.222390298757869,0.623437614667788,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","OtherGrain",2100,0.0524540144269057,0.0380543537358878,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","Rice",2100,0.000537147099471178,0.000339748113184933,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","RootTuber",2100,0.114368398251191,0.0829720190305456,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","SugarCrop",2100,0.0180089644177058,0.0130651487756649,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Eastern","Wheat",2100,0.125690931087947,0.0676476530627404,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","Corn",2100,0.142991281685674,0.252639635786417,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","FiberCrop",2100,0.144595568440073,0.0674160293703049,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","FodderGrass",2100,0.00011255954344822,0.000198872278965612,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","FodderHerb",2100,1.56839568640444,0.75949353999448,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","MiscCrop",2100,4.44706489318594,2.15348530194823,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","OilCrop",2100,0.396580613252591,0.792689567933265,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","OtherGrain",2100,0.289173828499486,0.150120384238363,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","Rice",2100,0.0289944308304005,0.017417315939246,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","RootTuber",2100,0.212904819605137,0.110526438340458,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","SugarCrop",2100,0.149240839606684,0.0774762097319302,"bil_2010usd"
"Reference_gcam5p3_release","Europe_Non_EU","Wheat",2100,1.09820036493259,0.511475643158951,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","Corn",2100,0.0034522760970034,0.00638405078891374,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","FodderGrass",2100,0.00167931748112168,0.00310544342021117,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","FodderHerb",2100,0.0379429478526924,0.0212038881848011,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","MiscCrop",2100,0.180761538329625,0.101016069224101,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","OilCrop",2100,0.0157037278975518,0.0292274495571196,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","OtherGrain",2100,0.0235567972029384,0.0138594285234868,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","RootTuber",2100,0.0305060473283496,0.0179479569671139,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","SugarCrop",2100,0.0120325032959875,0.00707921445995882,"bil_2010usd"
"Reference_gcam5p3_release","European Free Trade Association","Wheat",2100,0.0354291913335278,0.0193963798636374,"bil_2010usd"
"Reference_gcam5p3_release","India","Corn",2100,0.332943148511044,1.2006171895512,"bil_2010usd"
"Reference_gcam5p3_release","India","FiberCrop",2100,0.891088388494419,0.41322196482209,"bil_2010usd"
"Reference_gcam5p3_release","India","FodderGrass",2100,0.657299609121332,2.3702701585108,"bil_2010usd"
"Reference_gcam5p3_release","India","MiscCrop",2100,17.1953269603969,11.8124777085802,"bil_2010usd"
"Reference_gcam5p3_release","India","OilCrop",2100,3.08433670970471,7.76277199307009,"bil_2010usd"
"Reference_gcam5p3_release","India","OtherGrain",2100,0.618129920193189,0.33098221304792,"bil_2010usd"
"Reference_gcam5p3_release","India","PalmFruit",2100,0.142380728815343,0.358349051361019,"bil_2010usd"
"Reference_gcam5p3_release","India","Rice",2100,1.87406252689734,0,"bil_2010usd"
"Reference_gcam5p3_release","India","RootTuber",2100,1.44979861514761,0.776305333942406,"bil_2010usd"
"Reference_gcam5p3_release","India","SugarCrop",2100,1.0208445556373,0.546618727171712,"bil_2010usd"
"Reference_gcam5p3_release","India","Wheat",2100,9.58360944118324,4.91786080076981,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","Corn",2100,0.0146996569100735,0.0862951977887286,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","FiberCrop",2100,1.06398024646687e-05,1.7215266123441e-05,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","MiscCrop",2100,0.0661835026501285,0.107085316187672,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","OilCrop",2100,0,0,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","PalmFruit",2100,0,0,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","Rice",2100,0.0979836985105086,0.158538229560067,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","RootTuber",2100,0.0160343753364569,0.0390645439207392,"bil_2010usd"
"Reference_gcam5p3_release","Indonesia","SugarCrop",2100,0.00560461162052922,0.0136545136442608,"bil_2010usd"
"Reference_gcam5p3_release","Japan","Corn",2100,0.00576298332887193,0.0113738162365076,"bil_2010usd"
"Reference_gcam5p3_release","Japan","FiberCrop",2100,3.50608891542422e-08,2.11470258968074e-08,"bil_2010usd"
"Reference_gcam5p3_release","Japan","FodderGrass",2100,0.044598077812822,0.0880187070823606,"bil_2010usd"
"Reference_gcam5p3_release","Japan","FodderHerb",2100,0.0643527862572667,0.052797470204808,"bil_2010usd"
"Reference_gcam5p3_release","Japan","MiscCrop",2100,0.51585314902687,0.423225517492291,"bil_2010usd"
"Reference_gcam5p3_release","Japan","OilCrop",2100,0.0507389178383373,0.0979021267062554,"bil_2010usd"
"Reference_gcam5p3_release","Japan","OtherGrain",2100,0.00722035357444568,0.00435520052427956,"bil_2010usd"
"Reference_gcam5p3_release","Japan","Rice",2100,0.279077750743758,0.186625827040797,"bil_2010usd"
"Reference_gcam5p3_release","Japan","RootTuber",2100,0.0875335633639295,0.0527988300190564,"bil_2010usd"
"Reference_gcam5p3_release","Japan","SugarCrop",2100,0.0120508070670048,0.00726885196342206,"bil_2010usd"
"Reference_gcam5p3_release","Japan","Wheat",2100,0.0553264073668668,0.0267073413627592,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","Corn",2100,0.0928023061154154,0.244976319528983,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","FiberCrop",2100,0.0509343156347602,0.0273175926593916,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","FodderGrass",2100,0.0111038863390524,0.0293116552990203,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","FodderHerb",2100,2.06331277536929,1.32830726431702,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","MiscCrop",2100,2.12046970717286,1.36510341496712,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","OilCrop",2100,0.0443970796168642,0.106548998789017,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","OtherGrain",2100,0.0479399069543463,0.064182275926364,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","PalmFruit",2100,0.0207647101096628,0.0498334370508538,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","Rice",2100,0.00249475845818781,0.00163461127830733,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","RootTuber",2100,0.0299224232097115,0.0400603452288725,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","SugarCrop",2100,0.0731586481802436,0.0979452994845349,"bil_2010usd"
"Reference_gcam5p3_release","Mexico","Wheat",2100,0.172074013013932,0.0920441297859108,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","Corn",2100,0.135779490073624,0.262883878695934,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","FiberCrop",2100,0.109456856533773,0.0550261792857742,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","FodderGrass",2100,0.151707387078671,0.293722021790195,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","FodderHerb",2100,2.51938940633829,1.28833853800609,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","MiscCrop",2100,10.6492473012071,5.44569873334629,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","OilCrop",2100,0.735906219480507,1.08633295518661,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","OtherGrain",2100,0.596300238542116,0.314160418778316,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","Rice",2100,0.212506045733851,0.138708023792715,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","RootTuber",2100,0.682459643612875,0.359553449049271,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","SugarCrop",2100,0.271148994035419,0.14285468294588,"bil_2010usd"
"Reference_gcam5p3_release","Middle East","Wheat",2100,1.53015351123559,0.763515449491738,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","Corn",2100,0.128204406838136,0.380276506002901,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","FiberCrop",2100,0.569637274847226,0.322095748601394,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","FodderGrass",2100,0.000542693663242715,0.00160972352805634,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","MiscCrop",2100,1.96197856129821,1.10940860177192,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","OilCrop",2100,0.174389897042349,0.400789205718923,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","OtherGrain",2100,0.0726338942669892,0.044706315957823,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","PalmFruit",2100,0.000189652323238276,0.000435865868852246,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","Rice",2100,0.20096547600349,0.0399902629666669,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","RootTuber",2100,0.260014199295254,0.160039291084755,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","SugarCrop",2100,0.808216672288189,0.497459075798413,"bil_2010usd"
"Reference_gcam5p3_release","Pakistan","Wheat",2100,3.64608278049316,2.13101742545272,"bil_2010usd"
"Reference_gcam5p3_release","Russia","Corn",2100,0.0358425236708665,0.0750022582963781,"bil_2010usd"
"Reference_gcam5p3_release","Russia","FiberCrop",2100,0.00111735316526327,0.000451199444567112,"bil_2010usd"
"Reference_gcam5p3_release","Russia","FodderGrass",2100,0.00246199129800115,0.00515183888700919,"bil_2010usd"
