"scenario","region","crop","year","rev_loss_aot40","rev_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2030,0.0745441321207651,0.163571584035749,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2030,0.0259557774469007,0.015892696847579,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2030,0.0026268395098848,0.00576405261440901,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2030,0.00284180120142717,0.0020770379561611,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2030,2.36252389483657,1.7267399983675,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2030,0.310622726136769,0.70016801796772,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2030,0.285889188214203,0.266939884205578,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2030,0.00578225037103651,0.01303364641742,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2030,0.0129385073048255,0.00639729270860803,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2030,0.296939984636331,0.27725821186158,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2030,0.0917038918300286,0.0856255754868473,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2030,0.256257781385943,0.15890735351291,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Corn",2030,0.234091872267936,0.397904082272371,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2030,0.00861802106167944,0.00467483114955684,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2030,0.0762714960682788,0.129644567974803,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2030,0.987922065063025,0.538081031743367,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2030,3.05434563476841,1.66357803775968,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2030,0.579839526034858,0.78570887939656,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OtherGrain",2030,0.173077035642024,0.109815795608923,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Rice",2030,0.177129133857574,0.104651652964848,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","RootTuber",2030,0.412673778128086,0.261837736612312,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","SugarCrop",2030,0.221656283650827,0.140638884012192,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Wheat",2030,1.07963787547339,0.582693314994421,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","Corn",2030,0.147792152729914,0.283592008661089,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","FiberCrop",2030,0.00995162255041154,0.00497667283263466,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","MiscCrop",2030,0.460026120378171,0.435696827721406,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","OilCrop",2030,0.311589666830829,0.561863014591622,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","OtherGrain",2030,0.0190427198520375,0.0336681939274939,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","PalmFruit",2030,0.025560930076157,0.046091840510721,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","Rice",2030,0.0297793288344848,0.0125516232127141,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","RootTuber",2030,0.391991225889596,0.693054181003188,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","SugarCrop",2030,0.0397278596031833,0.0702402436121074,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","Wheat",2030,0.0278123446413594,0.0150496457018626,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","Corn",2030,0.0366836021898099,0.180942444110669,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","FiberCrop",2030,0.0151808935819605,0.01232452175738,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","MiscCrop",2030,0.609108848601695,0.536043218031533,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","OilCrop",2030,0.0366070859026672,0.0825152463852853,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","OtherGrain",2030,0.0632435488959898,0.151287964530234,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","PalmFruit",2030,0.0127483329367577,0.0287357435682027,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","Rice",2030,0.0771146581363001,0.0623075781031031,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","RootTuber",2030,0.331547731500183,0.793111429052962,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","SugarCrop",2030,0.00911734086329797,0.0218100338329392,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Western","Wheat",2030,0.00264716280901358,0.00228788637547406,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","Corn",2030,0.00486081131564005,0.052809398069314,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","FiberCrop",2030,0.00423896165879663,0.00438577224647429,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","FodderGrass",2030,0.00506465128109532,0.05502398019957,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","FodderHerb",2030,0.071500213357436,0.488373611796522,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","MiscCrop",2030,0.0275123149947903,0.187919560123829,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","OilCrop",2030,0.053842085451344,1.00213387350564,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","OtherGrain",2030,0.0132554027055382,0.0179478949744424,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","Rice",2030,0.000866826921951157,0.00184324647929494,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","RootTuber",2030,0.00606533919821541,0.00821250574820004,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","SugarCrop",2030,0.00618876000294016,0.0083796182599863,"bil_2010usd"
"Reference_gcam5p3_release","Argentina","Wheat",2030,0.0445370281690863,0.0458869646119646,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Corn",2030,0.000131383019644641,0.00316765665448782,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FiberCrop",2030,0.000439176250277887,0.00147547114994452,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FodderGrass",2030,0.000443570715377613,0.0106945306334275,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","FodderHerb",2030,0.00151636064579486,0.00528460129320342,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","MiscCrop",2030,0.00484660730983608,0.0168906963711018,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","OilCrop",2030,0.00388058267556265,0.115982352878912,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","OtherGrain",2030,0.00183378552148662,0.00630568213141972,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Rice",2030,4.71273699600026e-05,0,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","RootTuber",2030,0.000481834214770546,0.00165684228759871,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","SugarCrop",2030,0.000595646279147541,0.00204819814261725,"bil_2010usd"
"Reference_gcam5p3_release","Australia_NZ","Wheat",2030,0.00442463865677931,0.014880424925411,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","Corn",2030,0.0577818580841107,0.218530528434922,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","FiberCrop",2030,0.0471730610324854,0.0402520690840581,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","MiscCrop",2030,0.77215702057286,3.77141802155237,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","OilCrop",2030,0.49394953671144,3.25125204583261,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","OtherGrain",2030,0.0031633368446068,0.00522593825010371,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","PalmFruit",2030,0.00364157287807703,0.0239693944217891,"bil_2010usd"
"Reference_gcam5p3_release","Brazil","Rice",2030,0.0641556534356022,0.0432141610649511,"bil_2010usd"
