"scenario","region","crop","year","rev_loss_aot40","rev_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2080,0.317395386605805,0.580527445109473,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2080,0.0785809037173945,0.0405130286452882,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2080,0.0135178648729415,0.0247246553957326,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2080,0.00490515901173934,0.00293318925480546,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2080,7.60703691053071,4.54885945052475,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2080,0.955646841586633,1.61565006504492,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2080,1.13189443156906,0.882119839464515,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2080,0.0145310499485996,0.024566702648907,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2080,0.0495678161239716,0.0244922633265183,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2080,1.00443335470995,0.782785536263579,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2080,0.318021137349728,0.247843568093523,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2080,0.708344735880569,0.366328651174703,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Corn",2080,0.341457540671973,0.576077689688693,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2080,0.0117316097615786,0.00626558577020135,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2080,0.11828579370123,0.19956158128562,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2080,1.27702627024932,0.68466850930006,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2080,4.02117105928275,2.15592212857309,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2080,0.734433221056984,1.0052797859034,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OtherGrain",2080,0.235437608893117,0.147006441260311,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Rice",2080,0.22935980035068,0.136610154360929,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","RootTuber",2080,0.536736799094128,0.335136629611707,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","SugarCrop",2080,0.294659100201005,0.183984138766802,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Wheat",2080,1.52923411576299,0.811976100592143,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","Corn",2080,0.5716576365914,0.983816361124449,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Southern","FiberCrop",2080,0.0224801790753447,0.0103055936145321,"bil_2010usd"
