"scenario","region","crop","year","prod_loss_aot40","prod_loss_mi","unit"
"Reference_gcam5p3_release","Australia_NZ","Corn",2060,0.000769118619995803,0.0184584403128287,"Mt"
"Reference_gcam5p3_release","Australia_NZ","FiberCrop",2060,0.00138899020034378,0.00542463398089756,"Mt"
"Reference_gcam5p3_release","Australia_NZ","FodderGrass",2060,0.00501437355643165,0.12034231468499,"Mt"
"Reference_gcam5p3_release","Australia_NZ","FodderHerb",2060,0.0112159577692806,0.0452630757224355,"Mt"
"Reference_gcam5p3_release","Australia_NZ","MiscCrop",2060,0.00888701840937801,0.0358644170640591,"Mt"
"Reference_gcam5p3_release","Australia_NZ","OilCrop",2060,0.0100104401706057,0.32516142358801,"Mt"
"Reference_gcam5p3_release","Australia_NZ","OtherGrain",2060,0.0185342056405181,0.0738906593148556,"Mt"
"Reference_gcam5p3_release","Australia_NZ","Rice",2060,0.00022688220501295,0,"Mt"
"Reference_gcam5p3_release","Australia_NZ","RootTuber",2060,0.00167024476979986,0.00665879561559945,"Mt"
"Reference_gcam5p3_release","Australia_NZ","SugarCrop",2060,0.0299084273843202,0.119236478830615,"Mt"
"Reference_gcam5p3_release","Australia_NZ","Wheat",2060,0.0287501264411806,0.112415502979412,"Mt"
"Reference_gcam5p3_release","Brazil","Corn",2060,0.358342351161819,1.56165440993872,"Mt"
"Reference_gcam5p3_release","Brazil","FiberCrop",2060,0.116693557352068,0.11220285653413,"Mt"
"Reference_gcam5p3_release","Brazil","MiscCrop",2060,0.804316011775356,4.73155867896776,"Mt"
"Reference_gcam5p3_release","Brazil","OilCrop",2060,1.56121947089027,12.4756921368094,"Mt"
"Reference_gcam5p3_release","Brazil","OtherGrain",2060,0.0300231583568049,0.0567638893635644,"Mt"
"Reference_gcam5p3_release","Brazil","PalmFruit",2060,0.0498635614421892,0.398459315295943,"Mt"
"Reference_gcam5p3_release","Brazil","Rice",2060,0.20824197712084,0.150445194604031,"Mt"
"Reference_gcam5p3_release","Brazil","RootTuber",2060,0.251268890345365,0.475066591014969,"Mt"
"Reference_gcam5p3_release","Brazil","SugarCrop",2060,9.00574544118565,17.0268940990354,"Mt"
"Reference_gcam5p3_release","Brazil","Wheat",2060,0.231917551081317,0.253651224762119,"Mt"
"Reference_gcam5p3_release","Canada","Corn",2060,0.947557377917169,1.41353508817667,"Mt"
"Reference_gcam5p3_release","Canada","FiberCrop",2060,0.00159150843161696,0.000945214880275948,"Mt"
"Reference_gcam5p3_release","Canada","FodderHerb",2060,1.19105162565057,1.03922386653134,"Mt"
"Reference_gcam5p3_release","Canada","MiscCrop",2060,0.678516392133385,0.592023396259248,"Mt"
"Reference_gcam5p3_release","Canada","OilCrop",2060,6.99561593250656,9.57065963382885,"Mt"
"Reference_gcam5p3_release","Canada","OtherGrain",2060,0.697527360217599,0.474358471147664,"Mt"
"Reference_gcam5p3_release","Canada","RootTuber",2060,0.23595994224665,0.160466246687864,"Mt"
"Reference_gcam5p3_release","Canada","SugarCrop",2060,0.0318533582713466,0.0216621041586112,"Mt"
"Reference_gcam5p3_release","Canada","Wheat",2060,2.55035824364064,1.51468664195161,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","Corn",2060,0.0267451146667225,0.135003093361222,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","FiberCrop",2060,0.000429681818511217,0.000550354129301214,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","FodderHerb",2060,1.05705924818105e-05,1.6138526398318e-05,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","MiscCrop",2060,0.265924824945535,0.405997564917626,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","OilCrop",2060,0.00759744944547457,0.051505431326312,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","OtherGrain",2060,0.00271403357034189,0.0101681088598567,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","PalmFruit",2060,0.0798389655718791,0.541252743823864,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","Rice",2060,0.0223279028734202,0.028750543513039,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","RootTuber",2060,0.0287469522242302,0.107700266790823,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","SugarCrop",2060,0.475033526867569,1.77970997339677,"Mt"
"Reference_gcam5p3_release","Central America and Caribbean","Wheat",2060,0.000116205208089445,0.000121704623497738,"Mt"
"Reference_gcam5p3_release","Central Asia","Corn",2060,0.0581619038232325,0.11026675693254,"Mt"
"Reference_gcam5p3_release","Central Asia","FiberCrop",2060,0.381654004683592,0.18531831834763,"Mt"
"Reference_gcam5p3_release","Central Asia","FodderGrass",2060,0.102288358120789,0.193924283431525,"Mt"
"Reference_gcam5p3_release","Central Asia","FodderHerb",2060,0.669728579947441,0.329411872102309,"Mt"
"Reference_gcam5p3_release","Central Asia","MiscCrop",2060,2.76227990283917,1.358651581117,"Mt"
"Reference_gcam5p3_release","Central Asia","OilCrop",2060,0.391816218787976,0.969767586862016,"Mt"
"Reference_gcam5p3_release","Central Asia","OtherGrain",2060,0.533815980956924,0.263961527806802,"Mt"
"Reference_gcam5p3_release","Central Asia","Rice",2060,0.0275279355671021,0.0198744316647182,"Mt"
"Reference_gcam5p3_release","Central Asia","RootTuber",2060,0.873619277400384,0.431987590125534,"Mt"
"Reference_gcam5p3_release","Central Asia","SugarCrop",2060,0.0961543094174809,0.0475464192239954,"Mt"
"Reference_gcam5p3_release","Central Asia","Wheat",2060,2.23809337608143,1.08485178108426,"Mt"
"Reference_gcam5p3_release","China","Corn",2060,7.45909309377426,11.787165139007,"Mt"
"Reference_gcam5p3_release","China","FiberCrop",2060,1.14956618815848,0.392839528898694,"Mt"
"Reference_gcam5p3_release","China","FodderGrass",2060,2.26146976178656,3.57366736196091,"Mt"
"Reference_gcam5p3_release","China","MiscCrop",2060,47.3763988319818,28.0112306473288,"Mt"
"Reference_gcam5p3_release","China","OilCrop",2060,8.10527578473288,13.2542470123694,"Mt"
"Reference_gcam5p3_release","China","OtherGrain",2060,0.54186270264429,0.326585174232885,"Mt"
"Reference_gcam5p3_release","China","PalmFruit",2060,0.0983945326365581,0.160900810147395,"Mt"
"Reference_gcam5p3_release","China","Rice",2060,2.35185552505738,0,"Mt"
"Reference_gcam5p3_release","China","RootTuber",2060,8.15791613511442,4.91684415510062,"Mt"
"Reference_gcam5p3_release","China","SugarCrop",2060,5.88938208496474,3.54957974585835,"Mt"
"Reference_gcam5p3_release","China","Wheat",2060,15.6161719947721,5.98705501620735,"Mt"
"Reference_gcam5p3_release","Colombia","Corn",2060,0.0352487232859131,0.0492244214488206,"Mt"
"Reference_gcam5p3_release","Colombia","FiberCrop",2060,0.000444410022642568,9.2268414847445e-05,"Mt"
"Reference_gcam5p3_release","Colombia","MiscCrop",2060,0.0749575204978223,0.0782629459304637,"Mt"
"Reference_gcam5p3_release","Colombia","OilCrop",2060,0.00243876002749041,0.0118540879765715,"Mt"
"Reference_gcam5p3_release","Colombia","OtherGrain",2060,0.000385139729551958,0.000456009212785554,"Mt"
"Reference_gcam5p3_release","Colombia","PalmFruit",2060,0.0913997718903258,0.444267137731227,"Mt"
"Reference_gcam5p3_release","Colombia","Rice",2060,0.00771104104872659,0,"Mt"
"Reference_gcam5p3_release","Colombia","RootTuber",2060,0.0581831214462051,0.0688893857794301,"Mt"
"Reference_gcam5p3_release","Colombia","SugarCrop",2060,0.659197601630596,0.780496418116583,"Mt"
"Reference_gcam5p3_release","Colombia","Wheat",2060,0.000533981420129875,0.000353582808990197,"Mt"
"Reference_gcam5p3_release","EU-12","Corn",2060,0.761752486845985,1.21690564805376,"Mt"
"Reference_gcam5p3_release","EU-12","FiberCrop",2060,0.000420718534397962,0.000198091477848006,"Mt"
"Reference_gcam5p3_release","EU-12","FodderGrass",2060,0.49985886230205,0.798528502720959,"Mt"
"Reference_gcam5p3_release","EU-12","FodderHerb",2060,12.1641782328881,5.86200637799655,"Mt"
"Reference_gcam5p3_release","EU-12","MiscCrop",2060,1.69410746801729,0.816402768226383,"Mt"
"Reference_gcam5p3_release","EU-12","OilCrop",2060,1.06432635739637,2.0271083499424,"Mt"
"Reference_gcam5p3_release","EU-12","OtherGrain",2060,1.77642528352159,1.00457914495642,"Mt"
"Reference_gcam5p3_release","EU-12","Rice",2060,0.00355951070807855,0.00218988311887844,"Mt"
"Reference_gcam5p3_release","EU-12","RootTuber",2060,0.8301389116807,0.469448530049095,"Mt"
"Reference_gcam5p3_release","EU-12","SugarCrop",2060,1.75366938816625,0.991710549743985,"Mt"
"Reference_gcam5p3_release","EU-12","Wheat",2060,3.17630780415279,1.49527866749506,"Mt"
"Reference_gcam5p3_release","EU-15","Corn",2060,2.14994742491399,3.67322480320001,"Mt"
"Reference_gcam5p3_release","EU-15","FiberCrop",2060,0.193271652985838,0.0990696096437338,"Mt"
"Reference_gcam5p3_release","EU-15","FodderGrass",2060,10.8293191985329,18.502091456219,"Mt"
"Reference_gcam5p3_release","EU-15","FodderHerb",2060,60.385752412001,32.0202339183465,"Mt"
"Reference_gcam5p3_release","EU-15","MiscCrop",2060,13.7345808787255,7.28291815437967,"Mt"
"Reference_gcam5p3_release","EU-15","OilCrop",2060,6.45101718070301,9.02641166149936,"Mt"
"Reference_gcam5p3_release","EU-15","OtherGrain",2060,6.64237364516841,3.97966199317603,"Mt"
"Reference_gcam5p3_release","EU-15","PalmFruit",2060,9.37249929413319e-05,0.000131142166508289,"Mt"
"Reference_gcam5p3_release","EU-15","Rice",2060,0.189168230678206,0.11578364995951,"Mt"
"Reference_gcam5p3_release","EU-15","RootTuber",2060,4.61716790107596,2.7662953928209,"Mt"
"Reference_gcam5p3_release","EU-15","SugarCrop",2060,15.0063435940387,8.99078830068169,"Mt"
"Reference_gcam5p3_release","EU-15","Wheat",2060,12.78005133487,6.53548417555278,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","Corn",2060,0.699900698595325,1.35604274615074,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","FiberCrop",2060,0.00254890193501925,0.0012855764045888,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","FodderGrass",2060,0.0221236489378966,0.0428641001799689,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","FodderHerb",2060,4.42479365220111,3.20388026259974,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","MiscCrop",2060,0.948656501308223,0.686897984274678,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","OilCrop",2060,1.12078243664011,2.84195107447337,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","OtherGrain",2060,0.720142230396307,0.487519140170536,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","Rice",2060,0.00306247408836316,0.00185307958707863,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","RootTuber",2060,1.20696893284405,0.817089224206253,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","SugarCrop",2060,0.765927296628907,0.518514539662778,"Mt"
"Reference_gcam5p3_release","Europe_Eastern","Wheat",2060,1.61403778508738,0.813775320597705,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","Corn",2060,0.733846555634316,1.23692196713725,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","FiberCrop",2060,0.415587201295991,0.186251838529864,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","FodderGrass",2060,0.00109632135795487,0.0018478849022109,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","FodderHerb",2060,11.2344965257173,5.22392526417026,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","MiscCrop",2060,10.808999035853,5.02607331040851,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","OilCrop",2060,0.596171369033225,1.10353272512735,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","OtherGrain",2060,1.573654946504,0.786005854149753,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","Rice",2060,0.0617177348893149,0.0361294172629985,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","RootTuber",2060,1.01210226985049,0.505522707419467,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","SugarCrop",2060,3.49183018513491,1.74409197728524,"Mt"
"Reference_gcam5p3_release","Europe_Non_EU","Wheat",2060,5.31615881955666,2.37984027438254,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","Corn",2060,0.00752806277406608,0.013171542327423,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","FodderGrass",2060,0.013833575785951,0.0242040395348421,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","FodderHerb",2060,0.300913882917581,0.159812672467087,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","MiscCrop",2060,0.118049450030886,0.0626950073216565,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","OilCrop",2060,0.0207514775507724,0.0359624945760395,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","OtherGrain",2060,0.0946217983175402,0.0529427378305154,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","RootTuber",2060,0.0878003614422555,0.0491260111297224,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","SugarCrop",2060,0.162900438307126,0.0911459658463449,"Mt"
"Reference_gcam5p3_release","European Free Trade Association","Wheat",2060,0.0996967872332615,0.0519077940544417,"Mt"
"Reference_gcam5p3_release","India","Corn",2060,1.53259637168687,5.95549054151852,"Mt"
"Reference_gcam5p3_release","India","FiberCrop",2060,3.20327213002466,1.4596121332412,"Mt"
"Reference_gcam5p3_release","India","FodderGrass",2060,5.40715892451689,21.0115881952688,"Mt"
"Reference_gcam5p3_release","India","MiscCrop",2060,47.5873896622761,32.727286951912,"Mt"
"Reference_gcam5p3_release","India","OilCrop",2060,6.7168025672384,16.7963950242572,"Mt"
"Reference_gcam5p3_release","India","OtherGrain",2060,3.39489719745231,1.83425904341087,"Mt"
"Reference_gcam5p3_release","India","PalmFruit",2060,1.94082183062315,4.85332266543773,"Mt"
"Reference_gcam5p3_release","India","Rice",2060,5.07450191526378,0.0213359002232131,"Mt"
"Reference_gcam5p3_release","India","RootTuber",2060,10.0208894313356,5.41427501140285,"Mt"
"Reference_gcam5p3_release","India","SugarCrop",2060,60.4488122135626,32.6604235761192,"Mt"
"Reference_gcam5p3_release","India","Wheat",2060,40.9250905739352,20.6695058425866,"Mt"
"Reference_gcam5p3_release","Indonesia","Corn",2060,0.083983228814999,0.478666588046526,"Mt"
"Reference_gcam5p3_release","Indonesia","FiberCrop",2060,3.96890825518037e-05,6.58960187778236e-05,"Mt"
"Reference_gcam5p3_release","Indonesia","MiscCrop",2060,0.156992248814456,0.26065516032897,"Mt"
"Reference_gcam5p3_release","Indonesia","OilCrop",2060,0,0,"Mt"
"Reference_gcam5p3_release","Indonesia","PalmFruit",2060,0,0,"Mt"
"Reference_gcam5p3_release","Indonesia","Rice",2060,0.371262391050406,0.61640914627404,"Mt"
"Reference_gcam5p3_release","Indonesia","RootTuber",2060,0.130463208723765,0.318610390149179,"Mt"
"Reference_gcam5p3_release","Indonesia","SugarCrop",2060,0.136986698353091,0.334541713594814,"Mt"
"Reference_gcam5p3_release","Japan","Corn",2060,0.010734820998107,0.0196075129449375,"Mt"
"Reference_gcam5p3_release","Japan","FiberCrop",2060,3.84708863348746e-08,2.13925492682188e-08,"Mt"
"Reference_gcam5p3_release","Japan","FodderGrass",2060,0.646093623246593,1.18011181403799,"Mt"
"Reference_gcam5p3_release","Japan","FodderHerb",2060,0.412007695031824,0.310806227370108,"Mt"
"Reference_gcam5p3_release","Japan","MiscCrop",2060,0.520015898207908,0.39228437100427,"Mt"
"Reference_gcam5p3_release","Japan","OilCrop",2060,0.0501013439246286,0.0900475650770212,"Mt"
"Reference_gcam5p3_release","Japan","OtherGrain",2060,0.0105961634892559,0.00589253283854114,"Mt"
"Reference_gcam5p3_release","Japan","Rice",2060,0.286528077897045,0.175309320445686,"Mt"
"Reference_gcam5p3_release","Japan","RootTuber",2060,0.132630643617351,0.0737559800492441,"Mt"
"Reference_gcam5p3_release","Japan","SugarCrop",2060,0.176940865318105,0.0983969207745808,"Mt"
"Reference_gcam5p3_release","Japan","Wheat",2060,0.12626266445275,0.0569179579331397,"Mt"
"Reference_gcam5p3_release","Mexico","Corn",2060,0.353960312718675,1.00308947261196,"Mt"
"Reference_gcam5p3_release","Mexico","FiberCrop",2060,0.147813226236755,0.0823761449896698,"Mt"
"Reference_gcam5p3_release","Mexico","FodderGrass",2060,0.0811181650624578,0.229881075612062,"Mt"
"Reference_gcam5p3_release","Mexico","FodderHerb",2060,12.3404976446563,8.31140513120157,"Mt"
"Reference_gcam5p3_release","Mexico","MiscCrop",2060,6.51084621077276,4.38509711381969,"Mt"
"Reference_gcam5p3_release","Mexico","OilCrop",2060,0.0803405766642359,0.211560294747022,"Mt"
"Reference_gcam5p3_release","Mexico","OtherGrain",2060,0.245065220375455,0.344185445318383,"Mt"
"Reference_gcam5p3_release","Mexico","PalmFruit",2060,0.145021874805784,0.381885117739454,"Mt"
"Reference_gcam5p3_release","Mexico","Rice",2060,0.00940981200402286,0.00630850266350176,"Mt"
"Reference_gcam5p3_release","Mexico","RootTuber",2060,0.0637765874058659,0.0895719641634357,"Mt"
"Reference_gcam5p3_release","Mexico","SugarCrop",2060,1.95487720016915,2.7455559734349,"Mt"
"Reference_gcam5p3_release","Mexico","Wheat",2060,0.69902863451007,0.388627977080723,"Mt"
"Reference_gcam5p3_release","Middle East","Corn",2060,0.390080050387509,0.739132237097392,"Mt"
"Reference_gcam5p3_release","Middle East","FiberCrop",2060,0.234816787903007,0.115485548260891,"Mt"
"Reference_gcam5p3_release","Middle East","FodderGrass",2060,1.18260318627055,2.24082246143661,"Mt"
"Reference_gcam5p3_release","Middle East","FodderHerb",2060,19.8135029548101,9.91068146038599,"Mt"
"Reference_gcam5p3_release","Middle East","MiscCrop",2060,16.6334170382229,8.32000773611635,"Mt"
"Reference_gcam5p3_release","Middle East","OilCrop",2060,0.945386704375813,1.33618427085039,"Mt"
"Reference_gcam5p3_release","Middle East","OtherGrain",2060,1.91898769883699,0.98992921204903,"Mt"
"Reference_gcam5p3_release","Middle East","Rice",2060,0.422222245869448,0.269132623239444,"Mt"
"Reference_gcam5p3_release","Middle East","RootTuber",2060,2.01207320144059,1.03794830998354,"Mt"
"Reference_gcam5p3_release","Middle East","SugarCrop",2060,2.36944078915388,1.22229999432799,"Mt"
"Reference_gcam5p3_release","Middle East","Wheat",2060,5.39539781404022,2.63347318932169,"Mt"
"Reference_gcam5p3_release","Pakistan","Corn",2060,0.347500529734694,1.00210802429099,"Mt"
"Reference_gcam5p3_release","Pakistan","FiberCrop",2060,1.20698628567676,0.685549268575905,"Mt"
"Reference_gcam5p3_release","Pakistan","FodderGrass",2060,0.00276016810838844,0.00795966156345107,"Mt"
"Reference_gcam5p3_release","Pakistan","MiscCrop",2060,3.87265835067574,2.19966117853105,"Mt"
"Reference_gcam5p3_release","Pakistan","OilCrop",2060,0.244687668816678,0.543723758903096,"Mt"
"Reference_gcam5p3_release","Pakistan","OtherGrain",2060,0.139111042306073,0.0853193267672692,"Mt"
"Reference_gcam5p3_release","Pakistan","PalmFruit",2060,0.00205897342183761,0.00457527252524467,"Mt"
"Reference_gcam5p3_release","Pakistan","Rice",2060,0.389389203312449,0.0656745683238735,"Mt"
"Reference_gcam5p3_release","Pakistan","RootTuber",2060,1.12659492786759,0.690961114169489,"Mt"
"Reference_gcam5p3_release","Pakistan","SugarCrop",2060,17.1546599806258,10.5212642807185,"Mt"
"Reference_gcam5p3_release","Pakistan","Wheat",2060,8.37872715180567,4.925376559652,"Mt"
"Reference_gcam5p3_release","Russia","Corn",2060,0.296402892851999,0.577735872588937,"Mt"
"Reference_gcam5p3_release","Russia","FiberCrop",2060,0.00417490475032704,0.00164707929503457,"Mt"
"Reference_gcam5p3_release","Russia","FodderGrass",2060,0.0263733601966347,0.0514058284644109,"Mt"
"Reference_gcam5p3_release","Russia","FodderHerb",2060,2.53134059949861,1.37771479505416,"Mt"
"Reference_gcam5p3_release","Russia","MiscCrop",2060,0.878011231519438,0.477868945857249,"Mt"
"Reference_gcam5p3_release","Russia","OilCrop",2060,1.73525723489219,3.61489100194914,"Mt"
"Reference_gcam5p3_release","Russia","OtherGrain",2060,1.1441842330814,0.499088447222916,"Mt"
"Reference_gcam5p3_release","Russia","Rice",2060,0.0379776494166205,0.0258226959793454,"Mt"
"Reference_gcam5p3_release","Russia","RootTuber",2060,1.12297744498616,0.48983813365013,"Mt"
"Reference_gcam5p3_release","Russia","SugarCrop",2060,1.42727953520704,0.62257345135855,"Mt"
"Reference_gcam5p3_release","Russia","Wheat",2060,2.48630827306228,0.976580311409686,"Mt"
"Reference_gcam5p3_release","South Africa","Corn",2060,0.126548560047378,0.452640454318843,"Mt"
"Reference_gcam5p3_release","South Africa","FiberCrop",2060,0.00248729038323404,0.00183339787058724,"Mt"
"Reference_gcam5p3_release","South Africa","FodderHerb",2060,0.323610578716324,0.43884647966985,"Mt"
"Reference_gcam5p3_release","South Africa","MiscCrop",2060,0.595351263379021,0.807352488714244,"Mt"
"Reference_gcam5p3_release","South Africa","OilCrop",2060,0.102898048069205,0.483950302635263,"Mt"
"Reference_gcam5p3_release","South Africa","OtherGrain",2060,0.00714174264363478,0.0119346267564537,"Mt"
"Reference_gcam5p3_release","South Africa","Rice",2060,6.87087619162253e-06,1.05161863705796e-05,"Mt"
"Reference_gcam5p3_release","South Africa","RootTuber",2060,0.0552987278163337,0.0924101734725594,"Mt"
"Reference_gcam5p3_release","South Africa","SugarCrop",2060,0.423051235751942,0.706964511253554,"Mt"
"Reference_gcam5p3_release","South Africa","Wheat",2060,0.120300722884522,0.0886703265660689,"Mt"
"Reference_gcam5p3_release","South America_Northern","Corn",2060,0.0435217069206084,0.0607775443738766,"Mt"
"Reference_gcam5p3_release","South America_Northern","FiberCrop",2060,3.79091547158938e-05,6.20314853390834e-07,"Mt"
"Reference_gcam5p3_release","South America_Northern","MiscCrop",2060,0.0168119559494651,0.0180645735367037,"Mt"
