"scenario","region","crop","year","rev_loss_aot40","rev_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2090,0.364245650308197,0.650412084618004,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2090,0.0881526023527625,0.0445693751939233,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2090,0.0155481715022294,0.0277634575188657,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2090,0.00483227646015214,0.0028187886544261,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2090,8.66617463772675,5.05519809297714,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2090,1.11642468688622,1.80957941006841,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2090,1.30345075767785,0.995503755272066,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2090,0.0159790992062924,0.0259000443601746,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2090,0.056248639558358,0.0278509359968023,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2090,1.150555537836,0.878730824174249,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2090,0.365950354494358,0.279492685087162,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2090,0.773834680077102,0.391864025344282,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Corn",2090,0.329200429449154,0.557046133941383,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2090,0.0111293931413064,0.00600314655059868,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2090,0.114214000350494,0.193263621932939,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2090,1.23866091568983,0.670680675242946,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2090,3.91391509649406,2.11921373033579,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2090,0.708982969977949,0.984577228245434,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","OtherGrain",2090,0.22469429396251,0.141472470047415,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","Rice",2090,0.214175950468698,0.128831297447709,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","RootTuber",2090,0.521295196654493,0.328218922670412,"bil_2010usd"
"Reference_gcam5p3_release","Africa_Northern","SugarCrop",2090,0.285149361926344,0.179536310659028,"bil_2010usd"
