"region","year","unit","AOT_MAIZE","AOT_RICE","AOT_SOY","AOT_WHEAT"
"ARG","2090","%",0.000512310926530976,0.000965559429339343,0.00154327532912544,0.0118172445605357
"AUS","2090","%",0.000481762704232894,0.00015892053460304,0.00122121032227908,0.00058362234678187
"AUT","2090","%",0.0217390287348396,0,0.0677096429064508,0.0926464206879782
"BGR","2090","%",0.0215385341419253,0.0254505081273653,0.0678901867897199,0.0823885688624098
"BLX","2090","%",0.0215531133582137,0,0,0.0840849227228559
"BRA","2090","%",0.00259054028647015,0.0118453862682966,0.00922056171352985,0.0276088308490762
"CAN","2090","%",0.0356058776009952,0.102464774883772,0.15709769553815,0.0427214766410308
"CHE","2090","%",0.0284702058532544,0.057089025165411,0.108177182101105,0.12837942201307
"CHL","2090","%",0.00206097115154573,0.00209016911118506,0.0087411246482721,0.002572246506265
"CHN","2090","%",0.021855090812855,0.0098833008383321,0.0748321798488534,0.10004176918791
"COR","2090","%",0.0319349645048681,0.0318966866128261,0.0976479292860251,0.136867657821094
"EAF","2090","%",0.0164459533517821,0.0159495780893197,0.142595816204636,0.166359184501083
"EGY","2090","%",0.0741588416091768,0.0656486012809938,0.197120346726213,0.169434886982579
"ESP","2090","%",0.0414100709407761,0.0453470933873521,0.140052455088416,0.133623323495707
"FIN","2090","%",0,0,0,0.0257387392320884
"FRA","2090","%",0.025507157723052,0.0337629675776911,0.0796162796578343,0.097100562521209
"GBR","2090","%",0,0,0,0.0811129979783131
"GOLF","2090","%",0.0504535921981701,0.0600473289717137,0.184840214220692,0.164409233389904
"GRC","2090","%",0.0428370896068321,0.0635981773238397,0.150076323915524,0.132133382379241
"HUN","2090","%",0.0191294888680454,0.0213955797372799,0.0607174073840912,0.0687327072039404
"IDN","2090","%",0.00293851867902087,0.00368668918638191,0,0
"ITA","2090","%",0.0573350312406865,0.0589120321139262,0.19728522402925,0.198360840528119
"JPN","2090","%",0.0274447004169338,0.0296667596105573,0.105623798800941,0.124087277417914
"KAZ","2090","%",0.0101128155251186,0.0100000762052026,0.0518564375817696,0.0537363839027551
"MEME","2090","%",0.050014610077216,0,0.167283552537985,0.122280687985072
"MEX","2090","%",0.0117148413679345,0.0323253308371801,0.0689949401964777,0.191535138129367
"MON","2090","%",0.0319624774415181,0.0206030221471396,0.0995602758057293,0.14785229352915
"MYS","2090","%",0.0111909216994566,0.00747017085673424,0.000100151053890111,0.000105235453681902
"NDE","2090","%",0.0264980970196507,0.0207523000072356,0.117773837720327,0.295244870851712
"NOA","2090","%",0.0362667064699182,0.0337814195580792,0.224580160266467,0.111068609015463
"NOR","2090","%",0,0,0,0.0420767181930957
"NZL","2090","%",2.27206500508669e-05,0,9.60057179781349e-05,3.8178676406585e-05
"PAC","2090","%",0.000863535730257895,0.00127337676008933,1.39970991758303e-06,7.16879469170951e-07
"PHL","2090","%",0.00430444522066085,0.00268096244091062,0,0
"POL","2090","%",0.0177027682106476,0,0,0.0656708005164109
"RCAM","2090","%",0.00338156057380211,0.00614837969941261,0.00990890770639853,0.0358723823523368
"RCEU","2090","%",0.0195500959935277,0.0299159483174597,0.0656378143761225,0.0866779165369026
"RCZ","2090","%",0.0187474845617113,0.0202420480220513,0.060137565713154,0.0790079415564444
"RFA","2090","%",0.0210980984170604,0,0.0853253462380066,0.0848831873486364
"RIS","2090","%",0.0246430350735069,0.0249526376553227,0.105769650691283,0.127679171100483
"ROM","2090","%",0.01750676217648,0.0210096267831998,0.0552394736345206,0.0667159906228882
"RSA","2090","%",0.00715228122379445,0.00188132578204097,0.0234236437846511,0.0705065935393627
"RSAM","2090","%",0.0118022963899864,0.00219682605427164,0.0111509202894135,0.0386093695875442
"RSAS","2090","%",0.0406382522929532,0.0376982949880716,0.134938982065732,0.222118982298982
"RSEA","2090","%",0.00340275792769451,0.00943805884547698,0.0275156724249994,0.106181184241507
"RUE","2090","%",0.00440814515643308,0.0075490360713112,0.0146760958584618,0.0193068260729442
"RUS","2090","%",0.0138796510899917,0.0268924273535224,0.073531930074949,0.0321801163341472
"SAF","2090","%",0.0553192110217872,0.0230883067527197,0.192347494835743,0.265828631741075
"SWE","2090","%",0,0,0,0.0621075215884122
"THA","2090","%",0.00150333158414111,0.00346312187086363,0.0111161540371744,0.0997339422273282
"TUR","2090","%",0.0464955418083476,0.0509489491055856,0.163917505531611,0.165324298709528
"TWN","2090","%",0.0558515524723208,0.0654973032455595,0.174324763571439,0.241609164894502
"UKR","2090","%",0.014678179039704,0.0300430167926245,0.0457052708992243,0.0523885031031834
"USA","2090","%",0.0289398538779312,0.0442791312923711,0.0986216207428207,0.107060516201767
"VNM","2090","%",0.011995097066092,0.00700232231214498,0.0531026100001083,0.114098194244195
"WAF","2090","%",0.00567935755969976,0.0218461586812973,0,0.0388776636673098
