"scenario","region","crop","year","prod_loss_aot40","prod_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2090,0.852797651516823,1.52279072601436,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2090,0.0650781437589778,0.032903080892734,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2090,0.0681029698881273,0.121607477196049,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2090,0.0281932645215112,0.0164458417931592,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2090,10.1334098587896,5.91107337838581,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2090,1.00818278000032,1.63413333806012,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2090,1.92091870287986,1.46709169565873,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2090,0.0635468934996007,0.103001260543074,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2090,0.161730413045595,0.0800791524530295,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2090,3.80080149466582,2.90284242706977,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2090,2.59101348561037,1.97887311023619,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2090,1.23079335871448,0.623264441785952,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Corn",2090,0.960072104030716,1.62455575999752,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2090,0.077849131257233,0.0419914848761561,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2090,0.875176306873249,1.48090201181265,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2090,7.22679986057775,3.91299584005895,"Mt"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2090,10.3754293954105,5.61784093185347,"Mt"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2090,1.45888622809669,2.02598118658556,"Mt"
"Reference_gcam5p3_release","Africa_Northern","OtherGrain",2090,0.896850459810064,0.564676777389189,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Rice",2090,0.577248881231537,0.34722723142609,"Mt"
"Reference_gcam5p3_release","Africa_Northern","RootTuber",2090,1.98531816479747,1.24999998731948,"Mt"
"Reference_gcam5p3_release","Africa_Northern","SugarCrop",2090,4.70516655680623,2.96247636304876,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Wheat",2090,3.98717638181534,2.13847428189487,"Mt"
"Reference_gcam5p3_release","Africa_Southern","Corn",2090,2.36904553262129,4.03492311698226,"Mt"
"Reference_gcam5p3_release","Africa_Southern","FiberCrop",2090,0.0502333538354229,0.0228276627485954,"Mt"
"Reference_gcam5p3_release","Africa_Southern","MiscCrop",2090,3.20615996644871,2.41809854920373,"Mt"
"Reference_gcam5p3_release","Africa_Southern","OilCrop",2090,1.80737749629558,2.47969002583121,"Mt"
"Reference_gcam5p3_release","Africa_Southern","OtherGrain",2090,0.167156664791939,0.2612052456453,"Mt"
"Reference_gcam5p3_release","Africa_Southern","PalmFruit",2090,0.52269006502722,0.717121544063474,"Mt"
"Reference_gcam5p3_release","Africa_Southern","Rice",2090,0.119110732158554,0.0524473579913946,"Mt"
"Reference_gcam5p3_release","Africa_Southern","RootTuber",2090,4.34298098259727,6.78650424022394,"Mt"
"Reference_gcam5p3_release","Africa_Southern","SugarCrop",2090,2.23946906302915,3.49947797445998,"Mt"
"Reference_gcam5p3_release","Africa_Southern","Wheat",2090,0.141215190844171,0.0653514485398757,"Mt"
"Reference_gcam5p3_release","Africa_Western","Corn",2090,0.453756541547887,1.63596952219353,"Mt"
"Reference_gcam5p3_release","Africa_Western","FiberCrop",2090,0.127949923111446,0.0921382300305511,"Mt"
"Reference_gcam5p3_release","Africa_Western","MiscCrop",2090,4.12551010717455,3.1021853790999,"Mt"
