"scenario","region","crop","year","prod_loss_aot40","prod_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2040,0.312080983354035,0.659223747712132,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2040,0.0300716828482996,0.0177337710586386,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2040,0.0269198423452363,0.056864084340937,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2040,0.0225990021590928,0.0158381950468876,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2040,3.80776123486332,2.66861628248828,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2040,0.412420682108484,0.881329130866715,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2040,0.754250565706038,0.677163464089608,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2040,0.0310538267352847,0.0663609836121043,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2040,0.0610494571283905,0.0300260707024158,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2040,1.4179422047938,1.27302344729198,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2040,1.00284377789767,0.90034956214612,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2040,0.63399498964004,0.378120012033913,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Corn",2040,0.784091437301184,1.32902750388219,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2040,0.0696357241035762,0.0376737940147454,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2040,0.747598673989335,1.26717261830782,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2040,6.45665537469402,3.50731207758701,"Mt"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2040,9.01275749144125,4.89580926465239,"Mt"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2040,1.24780149270328,1.70503077522868,"Mt"
