"scenario","region","crop","year","prod_loss_aot40","prod_loss_mi","unit"
"Reference_gcam5p3_release","Africa_Eastern","Corn",2030,0.220536376156279,0.483921180099669,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FiberCrop",2030,0.0236600813912509,0.0144870444242885,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderGrass",2030,0.0190033508324506,0.0416988984809057,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","FodderHerb",2030,0.0172635428361713,0.0126177136213938,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","MiscCrop",2030,2.85147888744211,2.08411125923759,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OilCrop",2030,0.327676732455595,0.738609087464365,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","OtherGrain",2030,0.56933332209799,0.531596777144805,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","PalmFruit",2030,0.0253056795964144,0.0570409890696348,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Rice",2030,0.0432632710207902,0.021391015341361,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","RootTuber",2030,1.05886996306341,0.988685955892579,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","SugarCrop",2030,0.784219940899286,0.732240283457354,"Mt"
"Reference_gcam5p3_release","Africa_Eastern","Wheat",2030,0.501487994231094,0.310976429869818,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Corn",2030,0.671023497278089,1.14059059924144,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FiberCrop",2030,0.0592503546685348,0.0321402560569723,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderGrass",2030,0.634803929219576,1.07902539473861,"Mt"
"Reference_gcam5p3_release","Africa_Northern","FodderHerb",2030,6.00148767635442,3.26876663158836,"Mt"
"Reference_gcam5p3_release","Africa_Northern","MiscCrop",2030,8.09386275740238,4.40839837200563,"Mt"
"Reference_gcam5p3_release","Africa_Northern","OilCrop",2030,1.18266448643221,1.60256406577033,"Mt"
"Reference_gcam5p3_release","Africa_Northern","OtherGrain",2030,0.691101781836033,0.438497757588361,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Rice",2030,0.475721691725996,0.281066475661709,"Mt"
"Reference_gcam5p3_release","Africa_Northern","RootTuber",2030,1.57561667059798,0.999714361957718,"Mt"
"Reference_gcam5p3_release","Africa_Northern","SugarCrop",2030,3.67703492526477,2.33304501837507,"Mt"
"Reference_gcam5p3_release","Africa_Northern","Wheat",2030,2.81743366443035,1.52060223061733,"Mt"
"Reference_gcam5p3_release","Africa_Southern","Corn",2030,0.618824136848387,1.1874350345076,"Mt"
"Reference_gcam5p3_release","Africa_Southern","FiberCrop",2030,0.0222334366107551,0.01111864315556,"Mt"
"Reference_gcam5p3_release","Africa_Southern","MiscCrop",2030,0.958499639645792,0.907807695837957,"Mt"
"Reference_gcam5p3_release","Africa_Southern","OilCrop",2030,0.51361101609202,0.926150846926534,"Mt"
"Reference_gcam5p3_release","Africa_Southern","OtherGrain",2030,0.0567434778160324,0.100324451027736,"Mt"
"Reference_gcam5p3_release","Africa_Southern","PalmFruit",2030,0.178966022221967,0.322714131626514,"Mt"
"Reference_gcam5p3_release","Africa_Southern","Rice",2030,0.0336535746562285,0.0141845704849054,"Mt"
"Reference_gcam5p3_release","Africa_Southern","RootTuber",2030,1.32450113240893,2.34176427157582,"Mt"
